"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","elevation","elevationAccuracy","individualCount","preparations","coordinateUncertaintyInMeters","references","habitat","institutionID","county","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","taxonRemarks","fieldNotes","verbatimTaxonRank","fieldNumber","verbatimLocality","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Stillingia uleana",1889188995,-12.75,-41.766667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.792+0000","2018-12-03T16:16:30.405+0000",122,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2018-03-01T00:00:00","SOUTH_AMERICA","Bahia",2018,2,17,"2018-02-17T00:00:00","2018-08-28T19:04:42.000+0000","2018-12-03T16:17:57.635+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132368","30300","ALCB - Herbário Alexandre Leal Costa","Palmeiras","Vale do Crecado.","pt","ALCB",1889188995,"BRA:UFBA:ALCB:0000132368","Collection","Guedes, ML; Guaré, F; Rocha, E","132368","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","látex leitoso. Folhas semicrassas. Inflorescência em espíciformae, cálice da flor masculina bilobado; dois estames livres, excertos. Receptáculo da flor feminina desenvolvido em carpódio tricorniforme e persistente no ramo após a qued","Guedes, ML","",NA,NA,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.75,-41.766667,"original coordinates","original coordinates outside municipality original in palmeiras falls in boninal"
"2","Stillingia uleana",1571707062,-18.523889,-43.915,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:03.644+0000","2018-09-24T19:58:45.089+0000",207,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","none","","Minas Gerais",2016,4,15,"2016-04-15T00:00:00","2017-07-05T09:58:05.098+0000","2018-12-08T17:22:59.104+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1334726","5639","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Gouveia","Estrada entrando paralela aos moinhos de vento do Camilinho, sítio do Mulato, área de extração da Tracomal","","RB",1571707062,"urn:catalog:JBRJ:RB:1334726","PhysicalObject","J.E.Q. Faria; T.J.O. Otoni","RB01334726","JBRJ","","","J.E.Q. Faria","RB 734426",NA,NA,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Gouveia","Minas Gerais","brazil",2712,"Gouveia",3127602,-43.834033,-18.523648,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.523889,-43.915,"original coordinates","original coordinates OK"
"3","Stillingia uleana",1563168987,-12.957778,-41.303056,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:04.437+0000","2018-06-04T12:04:30.668+0000",128,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2015-12-01T00:00:00","","Bahia",2015,5,19,"2015-05-19T00:00:00","2018-05-07T17:35:33.000+0000","2018-12-07T14:50:38.519+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000053310","627","PEUFR - Herbário Professor Vasconcelos Sobrinho","Andaraí","Projeto Sistematização IBGE; Estrada Andaraí/Mucegê (BA-142)","pt","PEUFR",1563168987,"BRA:UFRPE:PEUFR:0000053310","Collection","S. Sousa Silva; L. A. Dambrós; E. C. Freire; M. M. Santos","53310","UFRPE","Universidade Federal Rural de Pernambuco, UFRPE","Arbusto saxicola ca. 1,50m de alutra; inflorescênica; comum.","R. A. Pereira-Silva","",1012,0,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Andaraí","Bahia","brazil",3495,"Andaraí",2901304,-41.195404,-12.758895,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.957778,-41.303056,"original coordinates","original coordinates OK"
"4","Stillingia uleana",1077249755,-13.519722,-41.949722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.971+0000","2018-12-03T16:16:24.020+0000",122,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2014-08-01T00:00:00","SOUTH_AMERICA","Bahia",2014,8,27,"2014-08-27T00:00:00","2018-09-14T22:45:41.000+0000","2018-12-06T14:16:42.347+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000118641","705","ALCB - Herbário Alexandre Leal Costa","Rio de Contas","Subida para o Pico das Almas, Vale do Queiroz.","pt","ALCB",1077249755,"BRA:UFBA:ALCB:0000118641","Collection","Hurbath, F; Silva, OLM da; Seixas, FC","118641","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 1,6 m alt. Folhas levemente discolores, raque verde, flores masculinas amarelas, frutos verdes, látex alvo.","Hurbath, F","",1526,0,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.519722,-41.949722,"original coordinates","original coordinates OK"
"5","Stillingia uleana",1208843191,-14.53,-42.535,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.391+0000","2018-12-03T16:16:08.968+0000",122,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2014-01-01T00:00:00","SOUTH_AMERICA","Bahia",2013,1,22,"2013-01-22T00:00:00","2018-09-14T22:45:41.000+0000","2018-12-03T16:17:03.174+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000114123","443","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral. Garimpo das ametistas.","pt","ALCB",1208843191,"BRA:UFBA:ALCB:0000114123","Collection","Hurbath, F; Borges, RL; Stadnik, A; Ogassawara, HA","114123","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 80 cm. Folhas concolores, estames amarelos, látex alvo, planta verde.","Hurbath, F","",815,0,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.53,-42.535,"original coordinates","original coordinates OK"
"6","Stillingia uleana",1094930903,-14.652222,-42.551389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.064+0000","2018-09-10T18:27:42.553+0000",124,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","none","","Bahia",2013,5,23,"2013-05-23T00:00:00","","2018-09-10T18:28:09.070+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000214777","549","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Licínio de Almeida","Serra Geral. Campo rupestre do Xaxá.","pt","HUEFS",1094930903,"BRA:UEFS:HUEFS:0000214777","Collection","Hurbath, F.","214777","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Campo rupestre.","","",949,0,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.652222,-42.551389,"original coordinates","original coordinates OK"
"7","Stillingia uleana",1208843203,-14.531944,-42.534444,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.613+0000","2018-12-03T16:16:08.923+0000",122,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2014-01-01T00:00:00","SOUTH_AMERICA","Bahia",2013,5,25,"2013-05-25T00:00:00","2018-09-14T22:45:41.000+0000","2018-12-03T16:17:03.073+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000114184","579","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral. Garimpo dos Areiões.","pt","ALCB",1208843203,"BRA:UFBA:ALCB:0000114184","Collection","Hurbath, F; Borges, RL; Alves, M; Stadnik, A","114184","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. 50 cm. Folhas concolores, flores amarelas com glândulas verdes. Látex alvo.","Hurbath, F","",813,0,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.531944,-42.534444,"original coordinates","original coordinates OK"
"8","Stillingia uleana",1090632510,-18.47275,-43.489889,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:50.902+0000","2018-09-25T14:05:45.572+0000",126,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2015-09-01T00:00:00","","Minas Gerais",2012,1,23,"2012-01-23T00:00:00","2018-08-21T18:29:20.000+0000","2018-12-08T04:43:56.651+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000212518","306","SPF - Herbário da Universidade de São Paulo","Serro","Milho Verde, Lajeados a leste de Milho Verde.","pt","SPF",1090632510,"BRA:USP:SPF:0000212518","Collection","Lovo, J; Alcantara, SF; Mello-Silva, R; Paula-Lima, FB; Drequeceler, K; Nascimento, LF;","212518","USP","Universidade de São Paulo, USP","Arvoreta, ca. 1,7m alt. Caule e pecíolo das partes jovens vináceos. Folhas verdes. Flores amarelo claro.","Silva, OLM","",1066,0,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Serro","Minas Gerais","brazil",2710,"Serro",3167103,-43.402461,-18.536962,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.47275,-43.489889,"original coordinates","original coordinates OK"
"9","Stillingia uleana",1208843165,-14.696944,-42.559167,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.368+0000","2018-12-03T16:16:08.917+0000",122,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2014-01-01T00:00:00","SOUTH_AMERICA","Bahia",2012,5,11,"2012-05-11T00:00:00","2018-09-14T22:45:41.000+0000","2018-12-03T16:17:02.989+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000114076","295","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral. Alto do morro do Cachoeirão. Altitude máxima de 1079 m.","pt","ALCB",1208843165,"BRA:UFBA:ALCB:0000114076","Collection","Hurbath, F; Roque, N; Santana, FA; Azevedo, FP","114076","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca de 1 m de altura. Folhas concolores. Látex alvo. Eixo da inflorescência verde. Flores amarelas.","Hurbath, F","",1020,0,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.696944,-42.559167,"original coordinates","original coordinates OK"
"10","Stillingia uleana",1087385467,-16.723611,-42.926944,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:42.853+0000","2018-11-24T12:35:42.906+0000",120,"none","PRESERVED_SPECIMEN",3055122,6,7707728,220,1414,4691,3055103,3055122,3055122,"Stillingia uleana Pax & K.Hoffm.","Stillingia uleana Pax & K.Hoffm.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia uleana","Stillingia","uleana","SPECIES","ACCEPTED","2012-06-01T00:00:00","","Minas Gerais",2012,6,24,"2012-06-24T00:00:00","2018-10-25T19:37:07.000+0000","2018-12-08T13:04:28.782+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000443587","175","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Cristália","Morro do Chapéu","pt","SP",1087385467,"BRA:IBt:SP:0000443587","Collection","Pscheidt, AC; Cordeiro, I; Martins, ER","443587","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","Cordeiro, I","",NA,NA,NA,"",NA,"","","","","","","",NA,NA,"","","","","","",NA,"","","","",NA,"",NA,"","","","Cristália","Minas Gerais","brazil",2945,"Cristália",3120300,-42.82104,-16.71925,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.723611,-42.926944,"original coordinates","original coordinates OK"
