"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","elevation","elevationAccuracy","otherCatalogNumbers","fieldNotes","individualCount","coordinateUncertaintyInMeters","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","higherGeography","georeferenceProtocol","higherClassification","identificationRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","fieldNumber","verbatimLocality","georeferencedDate","infraspecificEpithet","typeStatus","dynamicProperties","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cnidoscolus quercifolius",1889188909,-9.45,-41.883333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.630+0000","2018-12-03T16:16:30.524+0000",122,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2018-06-01T00:00:00","SOUTH_AMERICA","Bahia",2018,1,20,"2018-01-20T00:00:00","2018-08-28T19:03:31.000+0000","2018-12-03T16:17:57.879+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132318","30249","ALCB - Herbário Alexandre Leal Costa","Sobradinho","pt","ALCB",1889188909,"BRA:UFBA:ALCB:0000132318","Collection","Guedes, ML; Alunos de Botânica Econômica","132318","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","com látex leitoso, pelos urticantes. Folhas cartáceas, discolores. Inflorescência com flores alvas. Frutos imaturos.","Guedes, ML","",NA,NA,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Sobradinho","Bahia","brazil",3960,"Sobradinho",2930774,-40.886076,-9.684588,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.45,-41.883333,"original coordinates","original coordinates outside municipality original in sobradinho falls in remanso"
"2","Cnidoscolus quercifolius",1889188890,-8.983333,-40.266667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.661+0000","2018-12-03T16:16:30.470+0000",122,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2018-05-01T00:00:00","SOUTH_AMERICA","Pernambuco",2018,1,10,"2018-01-10T00:00:00","2018-08-28T19:03:31.000+0000","2018-12-03T16:17:57.819+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132303","30234","ALCB - Herbário Alexandre Leal Costa","Lagoa Grande","pt","ALCB",1889188890,"BRA:UFBA:ALCB:0000132303","Collection","Guedes, ML; Alunos de Botânica Econômica","132303","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Látex leitoso, espinescente e pêlos urticantes. Inflorescência com flores alvas.","Guedes, ML","Fazenda Planaltino, Rod. PE574.",NA,NA,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Lagoa Grande","Pernambuco","brazil",4132,"Lagoa Grande",2608750,-40.220492,-8.776687,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.983333,-40.266667,"original coordinates","original coordinates OK"
"3","Cnidoscolus quercifolius",1913586132,-7.080417,-40.407028,"gass84","aed35888-68cb-4574-8a98-d13b89cf0f38","5b30feaf-824b-4cb9-b256-293a106f45bc","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:23.977+0000","2018-09-24T19:23:45.451+0000",137,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2018-06-01T00:00:00","","Ceará",2018,1,30,"2018-01-30T00:00:00","2018-08-16T12:49:58.000+0000","2018-12-10T13:35:49.972+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCDAL - Herbário Caririense Dárdano de Andrade-Lima","BRA:URCA:HCDAL:0000013209","HCDAL13509","HCDAL - Herbário Caririense Dárdano de Andrade-Lima","Campos Sales","pt","HCDAL",1913586132,"BRA:URCA:HCDAL:0000013209","Collection","Rodrigues, M. .P.; Santos, C. .L.","13209","Universidade Regional do Cariri (URCA)","Universidade Regional do Cariri (URCA)","Arbórea; fruto verde.","Morais-Mendonça, A C A","Sitio, Região Nordeste",592,0,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Campos Sales","Ceará","brazil",4593,"Campos Sales",2302701,-40.271009,-6.937009,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-7.080417,-40.407028,"original coordinates","original coordinates OK"
"4","Cnidoscolus quercifolius",1890638521,-12.198333,-38.968889,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.081+0000","2018-09-10T18:28:00.713+0000",124,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","none","","Bahia",2018,2,22,"2018-02-22T00:00:00","2018-09-06T20:01:30.000+0000","2018-12-08T13:12:38.189+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000242367","70","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira de Santana","pt","HUEFS",1890638521,"BRA:UEFS:HUEFS:0000242367","Collection","Silva, G.B.da","242367","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","Campus da Universidade Estadual de Feira de Santana (UEFS). Jardim do Laboratório de Biologia (LABIO).",210,0,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Feira de Santana","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.198333,-38.968889,"original coordinates","original coordinates OK"
"5","Cnidoscolus quercifolius",1699901468,-9.046944,-40.319722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.287+0000","2018-09-10T18:27:51.746+0000",124,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Pernambuco",2017,3,13,"2017-03-13T00:00:00","2018-09-06T20:01:30.000+0000","2018-12-05T23:54:03.825+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233336","383","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Petrolina","pt","HUEFS",1699901468,"BRA:UEFS:HUEFS:0000233336","Collection","Moonlight, P.W.","233336","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Very dry Caatinga undergoing drought. Canopy ca. 2.5-4m with emergent trees to 6m. Dense shrubby layer. Sapium, Manihot, Haspidospermim, Croton, Cnidosculus spp. Abundant. Occasional cacti spp. and Bromeliaceae in herb layer. Crystalline rocks in sand.","D.S.Carneiro-Torres","EMBRAPA research station, 10km SW from Lagoa Grande on BR428 to Petrolina. Around 2km as the crow flies from the road, 100m SE of EMBRAPA flux tower and around permanent plot.",386,0,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Petrolina","Pernambuco","brazil",4089,"Petrolina",2611101,-40.569782,-9.012947,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-9.046944,-40.319722,"original coordinates","original coordinates OK"
"6","Cnidoscolus quercifolius",1699901535,-7.968056,-38.384167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.336+0000","2018-09-10T18:27:51.746+0000",124,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Pernambuco",2017,3,18,"2017-03-18T00:00:00","2018-09-06T20:01:30.000+0000","2018-12-05T23:54:03.836+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233401","448","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Talhada","pt","HUEFS",1699901535,"BRA:UEFS:HUEFS:0000233401","Collection","Moonlight, P.W.","233401","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Lightly grazed Caatinga, timber not harvested. 3 weeks after first rain. Canopy 4-6m with occasional trees to 10m. Moderately dense shrub layer. Moderately dense layer of herbs and seedlings. Crystaline bedrock ca. 80cm deep. Granite stones of an assorted","D.S.Carneiro-Torres","3km SW of road from Serra Talhada to Lagoinha. Serra Talhada Supersite. Around permanent plot and flux tower.",486,0,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Serra Talhada","Pernambuco","brazil",4262,"Serra Talhada",2613909,-38.369979,-8.035909,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.968056,-38.384167,"original coordinates","original coordinates OK"
"7","Cnidoscolus quercifolius",1802516654,-11.816667,-43.133333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.553+0000","2018-12-03T16:15:48.846+0000",122,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2017-11-01T00:00:00","SOUTH_AMERICA","Bahia",2017,8,11,"2017-08-11T00:00:00","2018-08-28T19:03:31.000+0000","2018-12-08T03:53:09.027+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128671","25912","ALCB - Herbário Alexandre Leal Costa","Ipupiara","pt","ALCB",1802516654,"BRA:UFBA:ALCB:0000128671","Collection","Guedes, ML; Alunos de Botânica BIO C05","128671","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","decídua. Látex leitoso. Espinescente. Flores em botões alvos..","Guedes, ML","Caminho para Pintadas. Cultivada.",NA,NA,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Ipupiara","Bahia","brazil",3620,"Ipupiara",2914109,-42.475482,-11.841967,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.816667,-43.133333,"original coordinates","original coordinates outside municipality original in ipupiara falls in morpara"
"8","Cnidoscolus quercifolius",1423837706,-10.649444,-41.670833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.032+0000","2018-12-03T16:16:29.550+0000",122,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","none","SOUTH_AMERICA","Bahia",2016,2,23,"2016-02-23T00:00:00","2018-08-28T19:03:31.000+0000","2018-12-06T16:55:00.187+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000125203","1671","ALCB - Herbário Alexandre Leal Costa","Jussara","pt","ALCB",1423837706,"BRA:UFBA:ALCB:0000125203","Collection","Costa, G; Moraes, ACS","125203","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca 4 m., flor branca, frutos verdes.","Guedes, ML","Sanharô (estrada e serra).",NA,NA,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Jussara","Bahia","brazil",3750,"Jussara",2918506,-41.860908,-10.963638,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.649444,-41.670833,"original coordinates","original coordinates outside municipality original in jussara falls in sento se"
"9","Cnidoscolus quercifolius",1499617222,-6.440278,-36.866111,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:34.460+0000","2017-12-29T14:15:21.574+0000",128,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2016-08-18T00:00:00","SOUTH_AMERICA","Rio Grande do Norte",2016,6,NA,"2016-06-01T00:00:00","2017-04-10T18:08:47.000+0000","2018-12-06T10:30:38.885+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000059813","2","EAC - Herbário Prisco Bezerra","Santana do Matos","pt","EAC",1499617222,"BRA:UFC:EAC:0000059813","Collection","Jucá, T.L.","59813","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","","Lima-Verde, L.W.","Sítio São Vicente.",163,0,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Santana do Matos","Rio Grande do Norte","brazil",4910,"Santana do Matos",2411403,-36.635062,-5.904224,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.440278,-36.866111,"original coordinates","original coordinates outside municipality original in santana do matos falls in sao jose do serido"
"10","Cnidoscolus quercifolius",1455752828,-9.15,-39.183333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.449+0000","2018-12-03T16:16:13.359+0000",122,"none","PRESERVED_SPECIMEN",3073448,6,7707728,220,1414,4691,3073435,3073448,3073448,"Cnidoscolus quercifolius Pohl","Cnidoscolus quercifolius Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus quercifolius","Cnidoscolus","quercifolius","SPECIES","ACCEPTED","2017-01-01T00:00:00","SOUTH_AMERICA","Bahia",2016,10,14,"2016-10-14T00:00:00","2018-08-28T19:03:31.000+0000","2018-12-03T16:17:15.675+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126271","25044","ALCB - Herbário Alexandre Leal Costa","Casa Nova","pt","ALCB",1455752828,"BRA:UFBA:ALCB:0000126271","Collection","Guedes, ML; Alunos de Botânica Econômica","126271","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","espinescente, de ca 5 m de alt. Látex leitoso. Inflorescência com flores alvas.","Guedes, ML","",NA,NA,"","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"","",NA,"","","","","","",NA,NA,NA,"Casa Nova","Bahia","brazil",4049,"Casa Nova",2907202,-41.329552,-9.239354,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.15,-39.183333,"original coordinates","original coordinates outside municipality original in casa nova falls in chorrocho"
