"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","identifier","recordNumber","habitat","institutionID","higherGeography","endDayOfYear","datasetName","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","institutionCode","startDayOfYear","higherClassification","identifiedBy","rightsHolder","municipality.original","catalogNumber","otherCatalogNumbers","occurrenceRemarks","language","ownerInstitutionCode","continent","modified","elevationAccuracy","fieldNotes","references","nomenclaturalCode","verbatimEventDate","county","preparations","verbatimElevation","collectionID","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","organismID","datasetID","accessRights","eventID","dynamicProperties","verbatimLocality","higherGeographyID","locationID","identificationID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Philyra brasiliensis",1702816064,-21.1232,-56.7208,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:29:57.322+0000","2018-04-02T17:41:23.387+0000",58,"none","PRESERVED_SPECIMEN",1,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","none",515,"Mato Grosso do Sul",2017,8,29,"2017-08-29T00:00:00","2018-12-08T11:36:08.427+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","http://n2t.net/ark:/65665/3a20afde0-d428-471e-8f43-c1b8c41a93e9","16509","Dry forest on limestone substrate","http://biocol.org/urn:lsid:biocol.org:col:34871","South America - Neotropics, Brazil, Mato Grosso do Sul",241,"NMNH Extant Biology","Bonito; Serra da Bodoquena, northern area of southern sector","Botany",1702816064,"http://n2t.net/ark:/65665/3a20afde0-d428-471e-8f43-c1b8c41a93e9","PhysicalObject","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","US",241,"Plantae, Dicotyledonae, Euphorbiales, Euphorbiaceae","Wurdack, K. J.","","",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","Mato Grosso do Sul","brazil",NA,"",NA,NA,NA,"","","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-21.1232,-56.7208,"original coordinates","original coordinates outside municipality original in  falls in bonito"
"2","Philyra brasiliensis",1702753903,-21.1232,-56.7208,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:17:03.341+0000","2018-04-02T15:49:15.416+0000",58,"none","PRESERVED_SPECIMEN",1,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","none",515,"Mato Grosso do Sul",2017,8,29,"2017-08-29T00:00:00","2018-12-08T11:35:38.413+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","http://n2t.net/ark:/65665/30e709e47-29c7-4a06-a75c-5014551cb685","16520","Dry forest on limestone substrate","http://biocol.org/urn:lsid:biocol.org:col:34871","South America - Neotropics, Brazil, Mato Grosso do Sul",241,"NMNH Extant Biology","Bonito; Serra da Bodoquena, northern area of southern sector","Botany",1702753903,"http://n2t.net/ark:/65665/30e709e47-29c7-4a06-a75c-5014551cb685","PhysicalObject","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","US",241,"Plantae, Dicotyledonae, Euphorbiales, Euphorbiaceae","","","",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","Mato Grosso do Sul","brazil",NA,"",NA,NA,NA,"","","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-21.1232,-56.7208,"original coordinates","original coordinates outside municipality original in  falls in bonito"
"3","Philyra brasiliensis",1852375271,-22.811667,-41.951667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.009+0000","2018-09-24T19:59:07.838+0000",207,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","2018-06-23T00:00:00",NA,"Rio de Janeiro",2017,12,10,"2017-12-10T00:00:00","2018-12-09T17:12:37.536+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","urn:catalog:JBRJ:RB:1392649","7583","","","",NA,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","Área de Proteção Ambiental - APA do Pau-Brasil. Estrada para a Casa Oito. Parque Estadual da Costa do Sol","RB",1852375271,"urn:catalog:JBRJ:RB:1392649","PhysicalObject","M. Verdi; E. Fernandez, R. Gomes","JBRJ",NA,"","M. Verdi","Rio de Janeiro Botanical Garden","Armação dos Búzios","RB01392649","RB 770081","Terrícola; muito frequente; folhas discolores verdes; frutos imaturos de cor verde; coletada no interior do fragmento","","","","",NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.811667,-41.951667,"original coordinates","original coordinates OK"
"4","Philyra brasiliensis",1944983872,-12.266667,-38.966667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.864+0000","2018-11-24T12:34:55.886+0000",122,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","none",NA,"Bahia",2016,2,29,"2016-02-29T00:00:00","2018-11-24T12:36:02.042+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:CEPLAC:CEPEC:0000153753","1351","","","",NA,"CEPEC - Herbário do Centro de Pesquisas do Cacau","Conglomerado BA_670_F-3-10-67","CEPEC",1944983872,"BRA:CEPLAC:CEPEC:0000153753","Collection","Santos, E.A.","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,"","R. Asprino","CEPEC - Herbário do Centro de Pesquisas do Cacau","FEIRA DE SANTANA","153753","24/5/2017","<ll>dwc_commonname:</ll>","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","",NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","FEIRA DE SANTANA","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.266667,-38.966667,"original coordinates","original coordinates OK"
"5","Philyra brasiliensis",1944983906,-12.160278,-39.331667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.914+0000","2018-11-24T12:34:55.936+0000",122,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","none",NA,"Bahia",2016,3,7,"2016-03-07T00:00:00","2018-11-24T12:36:02.065+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:CEPLAC:CEPEC:0000153839","1437","","","",NA,"CEPEC - Herbário do Centro de Pesquisas do Cacau","Conglomerado BA_668_P39-2-5-47","CEPEC",1944983906,"BRA:CEPLAC:CEPEC:0000153839","Collection","Santos, E.A.","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,"","R. Asprino","CEPEC - Herbário do Centro de Pesquisas do Cacau","serra preta","153839","12/4/2017","<ll>dwc_commonname:</ll>","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","",NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","serra preta","Bahia","brazil",3581,"Serra Preta",2930402,-39.374347,-12.097434,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.160278,-39.331667,"original coordinates","original coordinates OK"
"6","Philyra brasiliensis",1837438060,-22.801944,-41.945,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:27.865+0000","2018-12-03T15:52:52.069+0000",122,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","none",NA,"Rio de Janeiro",2016,10,24,"2016-10-24T00:00:00","2018-12-08T03:40:13.747+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:UFRGS:ICN:0000197028","3584","","","",NA,"ICN - Herbário do Instituto de Ciências Naturais","Área de Proteção Ambiental Pau Brasil. Estrada de José Gonçalves. Cerca de 1 km da praia de josé Gonçalves.","ICN",1837438060,"BRA:UFRGS:ICN:0000197028","Collection","Cordeiro, I; Pirani, JR; Mello-Silva, R","UFRGS",NA,"","Cordeiro, I","ICN - Herbário do Instituto de Ciências Naturais","Armação dos Búzios","197028","","","pt","Universidade Federal do Rio Grande do Sul (UFRGS)","SOUTH_AMERICA","2018-10-15T19:21:56.000+0000",NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.801944,-41.945,"original coordinates","original coordinates OK"
"7","Philyra brasiliensis",1944965219,-22.802056,-41.945194,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:56.451+0000","2018-11-24T12:30:56.474+0000",126,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","none",25,"Rio de Janeiro",2016,10,24,"2016-10-24T00:00:00","2018-11-24T12:30:56.538+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:USP:SPF:0000225655","3584","","","",NA,"SPF - Herbário da Universidade de São Paulo","APA Pau Brasil.","SPF",1944965219,"BRA:USP:SPF:0000225655","Collection","Cordeiro, I","USP",NA,"","Cordeiro, I","SPF - Herbário da Universidade de São Paulo","Armação dos Búzios","225655","","","pt","Universidade de São Paulo, USP","","",0,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","Armação dos Búzios","Rio de Janeiro","brazil",1422,"Armação dos Búzios",3300233,-41.951971,-22.776712,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.802056,-41.945194,"original coordinates","original coordinates OK"
"8","Philyra brasiliensis",1090698699,-18.908528,-40.144278,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:44.852+0000","2018-11-24T12:32:44.901+0000",126,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","2017-05-05T00:00:00",89,"Espírito Santo",2012,12,6,"2012-12-06T00:00:00","2018-12-08T04:44:15.819+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:UNESPRC:HRCB:0000059373","9677","","","",NA,"HRCB - Herbário Rioclarense","Fragmento de mata cercado por cafezais","HRCB",1090698699,"BRA:UNESPRC:HRCB:0000059373","Collection","Lombardi","Universidade Estadual Paulista, UNESP",NA,"","Silva, O.L.M.","HRCB - Herbário Rioclarense","Jaguaré","59373","","Arbusto ca. 1m, folhas cartáceas, frutos imaturos verdes","pt","Universidade Estadual Paulista, UNESP","","2018-11-21T18:12:50.000+0000",0,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","Jaguaré","Espírito Santo","brazil",2644,"Jaguaré",3203056,-40.004318,-18.949532,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.908528,-40.144278,"original coordinates","original coordinates OK"
"9","Philyra brasiliensis",1096934493,-18.908528,-40.144278,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.479+0000","2018-07-04T19:29:25.022+0000",138,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","2014-09-17T00:00:00",89,"Espírito Santo",2012,12,6,"2012-12-06T00:00:00","2018-07-07T13:15:04.425+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:CVRD:CVRD:0000015073","9677","","","",NA,"CVRD - Herbário da Reserva Natural Vale","","CVRD",1096934493,"BRA:CVRD:CVRD:0000015073","Collection","Lombardi, J.A.","Reserva Natural Vale (CVRD)",NA,"","Geovane S. Siqueira","CVRD - Herbário da Reserva Natural Vale","JAGUARÉ","15073","","fragmento de mata cercado por cafezais, Prensado em álcool, amostra em Floresta secundária, interior.&nf;>sílica. Floresta secundária, interior. Arbusto ca. 1 m, folhas &nf;>cartáceas, frutos imaturos verde <ll>dwc_commonname:</ll> Pau agulha","pt","Reserva Natural Vale (CVRD)","SOUTH_AMERICA","",0,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","JAGUARÉ","Espírito Santo","brazil",2644,"Jaguaré",3203056,-40.004318,-18.949532,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.908528,-40.144278,"original coordinates","original coordinates OK"
"10","Philyra brasiliensis",1587314714,-9.967581,-37.001533,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:05.892+0000","2018-11-23T18:21:05.922+0000",125,"none","PRESERVED_SPECIMEN",NA,5378799,6,7707728,220,1414,4691,3062773,5378799,5378799,"Philyra brasiliensis Klotzsch","Philyra brasiliensis Klotzsch","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Philyra","Philyra brasiliensis","Philyra","brasiliensis","SPECIES","ACCEPTED","2010-09-14T00:00:00",NA,"Alagoas",2010,9,14,"2010-09-14T00:00:00","2018-11-23T18:21:54.180+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:IMA:MAC:0000049526","8565","","","",NA,"MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Serra das Mãos.","MAC",1587314714,"BRA:IMA:MAC:0000049526","Collection","Chagas-Mota","IMA",NA,"","E.C.O.Chagas","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Traipu","49526","","Arbusto ca. 2 m de altura. Estéril.; Caatinga.","pt","Instituto do Meio Ambiente do Estado de Alagoas, IMA","","",NA,NA,"","","","","","","","","",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","Traipu","Alagoas","brazil",3930,"Traipu",2709202,-36.968456,-9.897179,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.967581,-37.001533,"original coordinates","original coordinates OK"
