"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","fieldNotes","individualCount","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","identificationQualifier","bibliographicCitation","fieldNumber","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Croton blanchetianus",1889188921,-8.983333,-40.266667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.697+0000","2018-12-03T16:16:30.518+0000",122,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2018-05-01T00:00:00","SOUTH_AMERICA","Pernambuco",2018,1,10,"2018-01-10T00:00:00","2018-08-28T19:03:40.000+0000","2018-12-03T16:17:57.958+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132295","30226","ALCB - Herbário Alexandre Leal Costa","Lagoa Grande","Fazenda Planaltino, Rod. PE574.","pt","ALCB",1889188921,"BRA:UFBA:ALCB:0000132295","Collection","Guedes, ML; Alunos de Botânica Econômica","132295","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores, face abaxial com indumento esbranquiçado. Inflorescência com flores estaminadas em botões,com pedicelos longos.","Guedes, ML",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Lagoa Grande","Pernambuco","brazil",4132,"Lagoa Grande",2608750,-40.220492,-8.776687,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.983333,-40.266667,"original coordinates","original coordinates OK"
"2","Croton blanchetianus",1840924914,-9.357167,-40.424222,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.546+0000","2018-05-05T12:05:52.934+0000",121,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2018-02-20T00:00:00","SOUTH_AMERICA","Bahia",2018,2,20,"2018-02-20T00:00:00","2018-04-13T18:51:22.000+0000","2018-12-08T19:50:36.811+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000023408","3994","HVASF - Herbário Vale do São Francisco","Juazeiro","Propriedade da Agrovale, margem do Rio São Francisco, próximo a bomba de irrigação do pivô 18, parcela experimental de restauração de áreas degradadas.","pt","HVASF",1840924914,"BRA:UNIVASF:HVASF:0000023408","Collection","J.A. Siqueira Filho","23408","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Erva aromática, ca. de 1 m de alt. Folhas opostas, pilosas. Inflorescência terminal, flores alvas.","J.A. Siqueira Filho",370,0,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Juazeiro","Bahia","brazil",3989,"Juazeiro",2918407,-40.272812,-9.542468,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-9.357167,-40.424222,"original coordinates","original coordinates OK"
"3","Croton blanchetianus",1913592083,-9.5502,-37.1641,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.443+0000","2018-09-24T19:50:19.796+0000",132,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2018-07-15T00:00:00","SOUTH_AMERICA","Sergipe",2018,6,15,"2018-06-15T00:00:00","2018-09-05T14:13:42.000+0000","2018-12-10T13:35:52.725+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040391","6","ASE - Herbário da Universidade Federal de Sergipe","Porto da Folha","","pt","ASE",1913592083,"BRA:UFS:ASE:0000040391","Collection","Fernandes, JV","40391","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto com flores brancas.","Fernandes, JV",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Porto da Folha","Sergipe","brazil",3929,"Porto da Folha",2805604,-37.421868,-9.913921,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-9.5502,-37.1641,"original coordinates","original coordinates outside municipality original in porto da folha falls in olivenca"
"4","Croton blanchetianus",1848112035,-5.276861,-40.811306,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:35.049+0000","2018-09-24T19:20:47.074+0000",128,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2017-03-08T00:00:00","SOUTH_AMERICA","Ceará",2017,1,12,"2017-01-12T00:00:00","2018-08-13T19:41:19.000+0000","2018-12-08T15:07:36.560+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000060503","39","EAC - Herbário Prisco Bezerra","Crateús","Realejo.","pt","EAC",1848112035,"BRA:UFC:EAC:0000060503","Collection","Meneses, H.M.","60503","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Meliponicultura: reintrodução de abelhas nativas sem ferrão em área de recuperação ambiental da Reserva Natural Serra das Almas.; Arbustiva, flor branca.","Lima-Verde, L.W.",339,0,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.276861,-40.811306,"original coordinates","original coordinates OK"
"5","Croton blanchetianus",1837839983,-3.961944,-40.817778,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.010+0000","2018-09-10T18:27:58.851+0000",124,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2017-02-01T00:00:00","","Ceará",2017,2,5,"2017-02-05T00:00:00","2018-09-06T20:01:44.000+0000","2018-12-08T03:44:07.567+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239735","115","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Graça","Sítio Santa Clara.","pt","HUEFS",1837839983,"BRA:UEFS:HUEFS:0000239735","Collection","Araújo, F.F.","239735","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de caatinga fechada com solo rochoso. Floresta caducifólia (mata seca). Área antropizada.","F.F.Araújo",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Graça","Ceará","brazil",5210,"Graça",2304657,-40.776806,-4.048471,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.961944,-40.817778,"original coordinates","original coordinates OK"
"6","Croton blanchetianus",1585192861,-6.307778,-39.095278,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:34.851+0000","2018-09-24T19:20:46.961+0000",128,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2017-05-02T00:00:00","SOUTH_AMERICA","Ceará",2017,3,15,"2017-03-15T00:00:00","2018-08-13T19:41:19.000+0000","2018-12-07T01:13:48.208+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000060252","s.n.","EAC - Herbário Prisco Bezerra","Iguatu","Sítio Catingueira.","pt","EAC",1585192861,"BRA:UFC:EAC:0000060252","Collection","Rodrigues, A.M.","60252","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Arbusto; flor creme.","Lima-Verde, L.W.",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Iguatu","Ceará","brazil",4784,"Iguatu",2305506,-39.278535,-6.356099,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-6.307778,-39.095278,"original coordinates","original coordinates OK"
"7","Croton blanchetianus",1699901613,-7.968056,-38.384167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.313+0000","2018-09-10T18:27:51.765+0000",124,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Pernambuco",2017,3,18,"2017-03-18T00:00:00","2018-09-06T20:01:44.000+0000","2018-12-05T23:54:03.933+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233379","426","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra Talhada","3km SW of road from Serra Talhada to Lagoinha. Serra Talhada Supersite. Around permanent plot and flux tower.","pt","HUEFS",1699901613,"BRA:UEFS:HUEFS:0000233379","Collection","Moonlight, P.W.","233379","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Lightly grazed Caatinga, timber not harvested. 3 weeks after first rain. Canopy 4-6m with occasional trees to 10m. Moderately dense shrub layer. Moderately dense layer of herbs and seedlings. Crystaline bedrock ca. 80cm deep. Granite stones of an assorted","D.S.Carneiro-Torres",486,0,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Serra Talhada","Pernambuco","brazil",4262,"Serra Talhada",2613909,-38.369979,-8.035909,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.968056,-38.384167,"original coordinates","original coordinates OK"
"8","Croton blanchetianus",1585192017,-5.062361,-41.495453,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:18.580+0000","2018-11-23T15:39:18.586+0000",124,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2017-05-15T00:00:00","","Piauí",2017,4,9,"2017-04-09T00:00:00","2018-11-12T20:38:18.000+0000","2018-12-07T01:13:47.488+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000031262","26","TEPB - Herbário Graziela Barroso","Castelo do Piauí","Entrada da ComuidadeTerra Dura","pt","TEPB",1585192017,"BRA:UFPI:TEPB:0000031262","Collection","AMORIM, J.C.","31262","UFPI","Universidade Federal do Piauí, UFPI","Arbusto, frequência boa, folhas verdes e casca acinzentada, flor branca e frutos verdes. Ambiente: Cerrado <ll>dwc_commonname:</ll> Mameleiro","BARROS, R.F.M..",248,0,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Castelo do Piauí","Piauí","brazil",5026,"Castelo do Piauí",2202604,-41.572779,-5.31743,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-5.062361,-41.495453,"original coordinates","original coordinates OK"
"9","Croton blanchetianus",1913585241,-9.369989,-37.248017,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:15.774+0000","2018-11-23T18:21:15.802+0000",125,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","none","","Alagoas",2017,4,24,"2017-04-24T00:00:00","2018-11-22T16:43:35.000+0000","2018-12-10T13:35:49.499+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000063745","180","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Santana do Ipanema","Estação Experimental Curral do Meio (EMATER).","pt","MAC",1913585241,"BRA:IMA:MAC:0000063745","Collection","J.E.B.Santos; K.D.Araújo; A.B.Silva","63745","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Erva. Flores brancas.; Caatinga.","",NA,NA,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Santana do Ipanema","Alagoas","brazil",4024,"Santana do Ipanema",2708006,-37.211057,-9.358322,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.369989,-37.248017,"original coordinates","original coordinates OK"
"10","Croton blanchetianus",1671706259,-6.211389,-37.032222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.445+0000","2018-09-10T18:27:53.411+0000",124,"none","PRESERVED_SPECIMEN",3059075,6,7707728,220,1414,4691,3057454,3059075,3059075,"Croton blanchetianus Baill.","Croton blanchetianus Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton blanchetianus","Croton","blanchetianus","SPECIES","ACCEPTED","2018-08-01T00:00:00","","Rio Grande do Norte",2017,4,14,"2017-04-14T00:00:00","2018-09-06T20:01:44.000+0000","2018-12-06T15:07:41.166+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233828","1041","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Jucurutu","Serra do Estreito.","pt","HUEFS",1671706259,"BRA:UEFS:HUEFS:0000233828","Collection","Moura, E.O.","233828","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga arbustiva sobre afloramento rochoso.","A.S.Moreira",478,0,"","",NA,"","","","","",NA,"","",NA,"","","",NA,NA,"","","",NA,"","","","","","Jucurutu","Rio Grande do Norte","brazil",4871,"Jucurutu",2406106,-37.021249,-6.058216,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.211389,-37.032222,"original coordinates","original coordinates OK"
