"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","individualCount","preparations","otherCatalogNumbers","fieldNotes","infraspecificEpithet","habitat","institutionID","verbatimEventDate","higherGeography","georeferenceProtocol","endDayOfYear","startDayOfYear","higherClassification","fieldNumber","verbatimLocality","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cnidoscolus pubescens",1889189114,-11.933333,-39.3,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.702+0000","2018-12-03T16:16:30.430+0000",122,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","2018-05-01T00:00:00","SOUTH_AMERICA","Bahia",2018,4,21,"2018-04-21T00:00:00","2018-08-28T19:03:31.000+0000","2018-12-03T16:17:57.732+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132495","30426","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","Salgadália, Fazenda do Sr. Jackson, Morro do Mocambo.","pt","ALCB",1889189114,"BRA:UFBA:ALCB:0000132495","Collection","Guedes, ML; Lopes, RB; Gama, HC","132495","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","látex leitoso. Folhas pubescentes. Flores alvas . Fruto jovem.","Guedes, ML",NA,NA,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.933333,-39.3,"original coordinates","original coordinates outside municipality original in conceicao do coite falls in candeal"
"2","Cnidoscolus pubescens",1699901475,-11.019722,-41.410278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.267+0000","2018-09-10T18:27:51.754+0000",124,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Bahia",2017,3,5,"2017-03-05T00:00:00","2018-09-06T20:01:29.000+0000","2018-12-05T23:54:03.739+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233315","362","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Brejões","300m from road to Gruto do Brejões.","pt","HUEFS",1699901475,"BRA:UEFS:HUEFS:0000233315","Collection","Moonlight, P.W.","233315","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Sparse Caatinga with few trees and moderately dense shrub layer.. Canopy 4-5m.","D.S.Carneiro-Torres",635,0,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Brejões","Bahia","brazil",3449,"Brejões",2904308,-39.857451,-13.075851,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.019722,-41.410278,"original coordinates","original coordinates outside municipality original in brejoes falls in morro do chapeu"
"3","Cnidoscolus pubescens",1705511509,-12.9,-41.95,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.980+0000","2018-09-10T18:27:55.869+0000",124,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Bahia",2017,3,11,"2017-03-11T00:00:00","2018-09-06T20:01:29.000+0000","2018-12-09T16:22:35.222+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235429","2136","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Road Palmeiras - Guine","pt","HUEFS",1705511509,"BRA:UEFS:HUEFS:0000235429","Collection","Pennington, R.T.","235429","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga","D.S.Carneiro-Torres",763,0,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.9,-41.95,"original coordinates","original coordinates outside municipality original in palmeiras falls in piata"
"4","Cnidoscolus pubescens",1913582961,-16.394722,-42.226666,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.391+0000","2018-11-23T18:21:43.443+0000",123,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","none","","Minas Gerais",2016,12,7,"2016-12-07T00:00:00","2018-10-26T13:46:40.000+0000","2018-12-10T13:35:48.300+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102874","6263","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RUBELITA","Sítio 9. Ponto 2.","pt","CEN",1913582961,"BRA:Cenargen:CEN:0000102874","Collection","Anderson Cássio Sevilha","102874","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","A. C. Servilha",626,0,4,"Exsicatas","","","","","","","","",NA,NA,"",NA,"","","","RUBELITA","Minas Gerais","brazil",3011,"Rubelita",3156502,-42.234507,-16.368376,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.394722,-42.226666,"original coordinates","original coordinates OK"
"5","Cnidoscolus pubescens",1094930350,-12.533333,-41.583333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:55.808+0000","2018-09-10T18:27:42.110+0000",124,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","none","","Bahia",2015,1,29,"2015-01-29T00:00:00","","2018-09-10T18:28:08.706+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000214194","1287","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","Subida para Serra Negra.","pt","HUEFS",1094930350,"BRA:UEFS:HUEFS:0000214194","Collection","Carneiro-Torres, D.S.","214194","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga com afloramento rochoso.","",740,0,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.533333,-41.583333,"original coordinates","original coordinates OK"
"6","Cnidoscolus pubescens",1143414172,-10.7083,-38.1833,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.510+0000","2018-09-24T19:50:16.492+0000",132,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","2015-08-11T00:00:00","SOUTH_AMERICA","Sergipe",2015,6,19,"2015-06-19T00:00:00","","2018-09-24T19:50:20.372+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000034482","535","ASE - Herbário da Universidade Federal de Sergipe","Poço Verde","Área de Reserva Legal, Assentamento Sta. Maria da Lage","pt","ASE",1143414172,"BRA:UFS:ASE:0000034482","Collection","Oliveira, EVS; Santos, JFL; Andrade, RS","34482","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Solo argiloso, úmido (coletado no período chuvoso), substrato terrícola. Arbusto, ca. de 2 m. Tricomas na margem da folha, na nervura principal e no pecíolo. Presença de espinhos no caule. Flores de cor branca.; Caatinga arbustiva-arb","Oliveira, EVS",NA,NA,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Poço Verde","Sergipe","brazil",3768,"Poço Verde",2805505,-38.125952,-10.801374,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.7083,-38.1833,"original coordinates","original coordinates outside municipality original in poco verde falls in fatima"
"7","Cnidoscolus pubescens",1316173455,-2.488458,-44.285839,"gass84","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:58.781+0000","2018-03-06T11:59:26.751+0000",127,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","none","","Maranhão",2015,9,11,"2015-09-11T00:00:00","2018-03-02T17:28:45.000+0000","2018-12-09T14:26:01.925+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000004563","","SLUI - Herbário Rosa Mochel","Município de São Luís","Praia do Calhau","pt","SLUI",1316173455,"BRA:UEMA:SLUI:0000004563","Collection","M. S. Silva","4563","UEMA","Universidade Estadual do Maranhão (UEMA)","","",240,0,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Município de São Luís","Maranhão","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.488458,-44.285839,"original coordinates","original coordinates outside municipality original in municipio de sao luis falls in sao luis"
"8","Cnidoscolus pubescens",1087694694,-10.708333,-38.183333,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:02.867+0000","2018-09-24T19:50:15.427+0000",132,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","2014-10-29T00:00:00","SOUTH_AMERICA","Sergipe",2014,9,17,"2014-09-17T00:00:00","2018-08-31T18:24:58.000+0000","2018-12-08T13:06:02.490+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000032205","610","ASE - Herbário da Universidade Federal de Sergipe","Poço Verde","Solo raso, pedregoso. Vegetação capoeira em regeneração.","pt","ASE",1087694694,"BRA:UFS:ASE:0000032205","Collection","Pimenta, KM","32205","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto. Casca externa cinza, fina, lenticelada, casca interna verde. Coordenadas UTM: E (0611508m) N (8805948m). Nº de conglomerado: 111, Nº da subunidade: 3, Nº da subparcela: 10, Nº da árvore: 2R (F8).","Silva, ACC",NA,NA,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Poço Verde","Sergipe","brazil",3768,"Poço Verde",2805505,-38.125952,-10.801374,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.708333,-38.183333,"original coordinates","original coordinates outside municipality original in poco verde falls in fatima"
"9","Cnidoscolus pubescens",1090917203,-10.246361,-41.788669,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:19.040+0000","2018-05-05T12:05:51.563+0000",121,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","2015-03-03T00:00:00","SOUTH_AMERICA","Bahia",2014,12,13,"2014-12-13T00:00:00","2018-04-13T18:51:04.000+0000","2018-12-09T06:15:12.146+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000022541","203","HVASF - Herbário Vale do São Francisco","Sento Sé","Área proposta do Parque Nacional Boqueirão da Onça, no povoado Brejo da Brázida na Fazenda Rio Claro","pt","HVASF",1090917203,"BRA:UNIVASF:HVASF:0000022541","Collection","D.S. Fernandes","22541","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arvoreta ca. de 2m alt., látex leitoso. Flores alvas. Frequênte.","D.S. Fernandes",417,0,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Sento Sé","Bahia","brazil",3892,"Sento Sé",2930204,-41.658076,-10.134058,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.246361,-41.788669,"original coordinates","original coordinates OK"
"10","Cnidoscolus pubescens",1090914091,-8.425333,-37.354806,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:17.793+0000","2018-05-05T12:05:47.601+0000",121,"none","PRESERVED_SPECIMEN",3073500,6,7707728,220,1414,4691,3073435,3073500,3073500,"Cnidoscolus pubescens Pohl","Cnidoscolus pubescens Pohl","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Cnidoscolus","Cnidoscolus pubescens","Cnidoscolus","pubescens","SPECIES","ACCEPTED","2013-02-15T00:00:00","SOUTH_AMERICA","Pernambuco",2013,1,22,"2013-01-22T00:00:00","2018-04-13T18:51:04.000+0000","2018-12-09T06:15:11.400+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000019420","2379","HVASF - Herbário Vale do São Francisco","Tupanatinga","Após Fazenda Juá, ocupada por famílias do MST, estrada sentido Povoado Túnel","pt","HVASF",1090914091,"BRA:UNIVASF:HVASF:0000019420","Collection","V.M. Cotarelli","19420","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Árvore com látex e espinhos urticantes. Flores alvas","V.M. Cotarelli",557,0,NA,"","","","","","","","","",NA,NA,"",NA,"","","","Tupanatinga","Pernambuco","brazil",4146,"Tupanatinga",2615805,-37.262185,-8.68729,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.425333,-37.354806,"original coordinates","original coordinates OK"
