"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","identifier","recordNumber","organismQuantity","habitat","dynamicProperties","georeferenceProtocol","verbatimSRS","verbatimCoordinateSystem","locality","county","collectionCode","materialSampleID","gbifID","occurrenceID","preparations","recordedBy","catalogNumber","organismQuantityType","institutionCode","occurrenceRemarks","identifiedBy","individualCount","modified","rightsHolder","datasetName","municipality.original","language","type","ownerInstitutionCode","continent","institutionID","higherGeography","island","endDayOfYear","startDayOfYear","higherClassification","lifeStage","eventID","samplingProtocol","reproductiveCondition","fieldNumber","occurrenceStatus","fieldNotes","disposition","otherCatalogNumbers","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","vernacularName","previousIdentifications","datasetID","locationID","georeferencedDate","georeferencedBy","verbatimLocality","georeferenceSources","coordinatePrecision","eventRemarks","higherGeographyID","accessRights","identificationID","depth","depthAccuracy","scientificNameID","eventTime","acceptedNameUsage","parentNameUsage","verbatimEventDate","identificationQualifier","infraspecificEpithet","sex","references","associatedReferences","verbatimTaxonRank","georeferenceRemarks","verbatimElevation","organismID","informationWithheld","identificationRemarks","georeferenceVerificationStatus","rights","typeStatus","typifiedName","locationRemarks","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Acalypha villosa",1913578747,-14.1975,-48.074444,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.516+0000","2018-11-23T18:21:41.578+0000",123,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","none",467,0,"Goiás",2017,2,9,"2017-02-09T00:00:00","2018-12-10T13:35:46.160+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:Cenargen:CEN:0000098785","336",NA,"","","",NA,NA,"Estrada para a RPPN Cachoeira das Pedras Bonitas, cerca de 2 km após a saída da GO-132.","","CEN",NA,1913578747,"BRA:Cenargen:CEN:0000098785","Exsicatas","Otávio Luis Marques da Silva","98785",NA,"Cenargen","Arbusto heliófito a semi-ciófito, com cerca de 1,5 de altura, caules verdes. Folhas verdes, levemente discolores (face abaxial mais clara). Flores mas","O. L. M. da Silva",1,"2018-10-26T13:46:34.000+0000","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","COLINAS DO SUL","pt","Collection","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","COLINAS DO SUL","Goiás","brazil",3349,"Colinas do Sul",5205521,-48.075231,-13.984131,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.1975,-48.074444,"original coordinates","original coordinates OK"
"2","Acalypha villosa",1913578783,-14.211666,-48.0575,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.562+0000","2018-11-23T18:21:41.628+0000",123,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","none",454,0,"Goiás",2017,2,8,"2017-02-08T00:00:00","2018-12-10T13:35:46.202+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:Cenargen:CEN:0000098782","333",NA,"","","",NA,NA,"Estrada para a RPPN Cachoeira das Pedras Bonitas. Propriedade do Sr. Oswaldo Ferreira da Silva. Trilha dos Ipês, na continuação para o deque, próximo ao início da subida por escada.","","CEN",NA,1913578783,"BRA:Cenargen:CEN:0000098782","Exsicatas","Otávio Luis Marques da Silva","98782",NA,"Cenargen","Arbusto heliófito a semi-ciófito, com cerca de 1,5 de altura. Caules verdes, cobertos de tricomas amarronzados, com estípulas esverdeadas. Folhas verd","O. L. M. da Silva",1,"2018-10-26T13:46:34.000+0000","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","COLINAS DO SUL","pt","Collection","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","COLINAS DO SUL","Goiás","brazil",3349,"Colinas do Sul",5205521,-48.075231,-13.984131,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.211666,-48.0575,"original coordinates","original coordinates OK"
"3","Acalypha villosa",1423898396,-23.728333,-45.300833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:33.497+0000","2018-09-24T19:57:47.783+0000",207,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2016-07-13T00:00:00",120,NA,"São Paulo",2015,10,24,"2015-10-24T00:00:00","2018-12-06T16:55:18.250+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","urn:catalog:JBRJ:RB:1050129","4495",NA,"","","",NA,NA,"Lado norte em direção a Praia de Jabaquara.","","RB",NA,1423898396,"urn:catalog:JBRJ:RB:1050129","","R. Marquete; E.F. Guimarães, C.A. Cid Ferreira, G. Queiroz, F. Moreira, J.W. Oliveira, J. Miguel, E. Medeiros & A. Angelica","RB01050129",NA,"JBRJ","Árvore heliófita com cerca de 5 metros de altura, ramos castanhos-esverdeados, látex presente. Folhas membranáceas, discolores verdes. Inflorescências com pedúnculos verdes, jovens verdes.","A.A.C.SOUSA",NA,"2017-10-15T10:53:36.334+0000","Rio de Janeiro Botanical Garden","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ilhabela","","PhysicalObject","","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"Vegetação Floresta Ombrófila Densa degradada; solo argiloso; relevo íngreme",NA,"RB 637900","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Ilhabela","São Paulo","brazil",1082,"Ilhabela",3520400,-45.32927,-23.851525,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.728333,-45.300833,"original coordinates","original coordinates outside Brazil"
"4","Acalypha villosa",1077323611,-19.100556,-57.696389,"gass84","f9e1895f-4f52-45e7-aa4f-4dea366b7d2d","aa3e4a95-dc4c-45fa-9c0a-cecad3a1511f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:55.151+0000","2018-09-25T13:28:31.517+0000",130,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2012-01-01T00:00:00",165,0,"Mato Grosso do Sul",2010,2,19,"2010-02-19T00:00:00","2018-12-06T14:17:15.601+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:CPAP:CPAP:0000021499","65",NA,"","","",NA,NA,"Assentamento Taquaral Sito 3 Irmãos Lote 225","","CPAP",NA,1077323611,"BRA:CPAP:CPAP:0000021499","","Almeida, A. M.; Azevedo, D. T.; Castro, W. J. P.","21499",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Arbusto 1m~, flores de cor rosa, planta apícola rara. Pasto, solo argiloso, relevo suave ondulado.","S. M. Salis; E. M. Jesus",NA,"2018-09-24T13:59:10.000+0000","CPAP - Herbário CPAP","CPAP - Herbário CPAP","Corumbá","pt","Collection","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Corumbá","Mato Grosso do Sul","brazil",2680,"Corumbá",5003207,-56.723902,-18.731731,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-19.100556,-57.696389,"original coordinates","original coordinates OK"
"5","Acalypha villosa",1090744826,-20.792889,-55.751278,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:21.239+0000","2018-07-04T12:03:47.444+0000",126,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2009-07-25T00:00:00",202,0,"Mato Grosso do Sul",2009,1,9,"2009-01-09T00:00:00","2018-12-08T04:44:35.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:UFMS:CGMS:0000028147","189",NA,"","","",NA,NA,"Assentamento Andalucia.","","CGMS",NA,1090744826,"BRA:UFMS:CGMS:0000028147","","L.C.S. Magalhães","28147",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Floresta Estacional Decídua.; HABITO:Subarbusto.;FLOR:Flor amarela.;","A.Pott",NA,"2018-06-12T18:33:01.000+0000","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Nioaque","pt","Collection","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Nioaque","Mato Grosso do Sul","brazil",2029,"Nioaque",5005806,-55.900203,-21.101,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.792889,-55.751278,"original coordinates","original coordinates OK"
"6","Acalypha villosa",1090744820,-20.792889,-55.751278,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:21.263+0000","2018-07-04T12:03:47.392+0000",126,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2009-01-09T00:00:00",202,0,"Mato Grosso do Sul",2009,1,9,"2009-01-09T00:00:00","2018-12-08T04:44:35.428+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:UFMS:CGMS:0000028156","198",NA,"","","",NA,NA,"Assentamento Andalucia.","","CGMS",NA,1090744820,"BRA:UFMS:CGMS:0000028156","","L.C.S. Magalhães","28156",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Floresta Estacional Decídua.; HABITO:Subarbusto.; FRUTO:Fruto verde.;","L.C.S.Magalhães",NA,"2018-06-12T18:33:01.000+0000","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Nioaque","pt","Collection","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Nioaque","Mato Grosso do Sul","brazil",2029,"Nioaque",5005806,-55.900203,-21.101,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.792889,-55.751278,"original coordinates","original coordinates OK"
"7","Acalypha villosa",1077323361,-19.100556,-57.696389,"gass84","f9e1895f-4f52-45e7-aa4f-4dea366b7d2d","aa3e4a95-dc4c-45fa-9c0a-cecad3a1511f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:55.089+0000","2018-09-25T13:28:31.362+0000",130,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2012-01-01T00:00:00",165,0,"Mato Grosso do Sul",2009,2,17,"2009-02-17T00:00:00","2018-12-06T14:17:15.562+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:CPAP:CPAP:0000021293","451",NA,"","","",NA,NA,"Assentamento Taquaral Sito 3 Irmãos Lote 225","","CPAP",NA,1077323361,"BRA:CPAP:CPAP:0000021293","","Jesus, E. M. ; Almeida, A. M.; Azevedo, D. T.; Branco, O. D.","21293",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Arbusto 2m~, flores de cor rosa fruto verde, planta apícola rara. Pasto, solo argiloso, relevo suave ondulado.","E. M. Jesus; A. M. Almeida",NA,"2018-09-24T13:59:10.000+0000","CPAP - Herbário CPAP","CPAP - Herbário CPAP","Corumbá","pt","Collection","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Corumbá","Mato Grosso do Sul","brazil",2680,"Corumbá",5003207,-56.723902,-18.731731,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-19.100556,-57.696389,"original coordinates","original coordinates OK"
"8","Acalypha villosa",1587308144,-9.374,-36.241944,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:55.946+0000","2018-11-23T18:20:56.052+0000",125,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2009-02-28T00:00:00",NA,NA,"Alagoas",2009,2,28,"2009-02-28T00:00:00","2018-11-23T18:21:35.564+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:IMA:MAC:0000037419","2268",NA,"","","",NA,NA,"Serra Dois Irmãos, Margem do Rio Paraíba.","","MAC",NA,1587308144,"BRA:IMA:MAC:0000037419","","Chagas-Mota","37419",NA,"IMA","Arbusto ca. 1,5 m de altura. Inflorescência verde.; Mata Pluvial Atlântica.","E.C.O.Chagas",NA,"","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Viçosa","pt","Collection","Instituto do Meio Ambiente do Estado de Alagoas, IMA","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Viçosa","Alagoas","brazil",4025,"Viçosa",2709400,-36.263438,-9.35801,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.374,-36.241944,"original coordinates","original coordinates OK"
"9","Acalypha villosa",1090744895,-20.792889,-55.751278,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:21.302+0000","2018-07-04T12:03:47.208+0000",126,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2009-09-15T00:00:00",202,0,"Mato Grosso do Sul",2009,2,8,"2009-02-08T00:00:00","2018-12-08T04:44:35.453+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:UFMS:CGMS:0000028242","284",NA,"","","",NA,NA,"Assentamento Andalucia.","","CGMS",NA,1090744895,"BRA:UFMS:CGMS:0000028242","","L.C.S. Magalhães","28242",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Floresta Estacional Decídua.; HABITO:Subarbusto. 1,60m de altura.;FLOR:Flor creme.;","A.Pott.",NA,"2018-06-12T18:33:01.000+0000","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Nioaque","pt","Collection","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Nioaque","Mato Grosso do Sul","brazil",2029,"Nioaque",5005806,-55.900203,-21.101,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.792889,-55.751278,"original coordinates","original coordinates OK"
"10","Acalypha villosa",1090744835,-20.792889,-55.751278,"gass84","ec20771d-5c61-409f-825c-3eea4118c437","658207e3-b01f-4007-b14d-64b13022cd5a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-27T09:39:21.256+0000","2018-07-04T12:03:47.254+0000",126,"none","PRESERVED_SPECIMEN",3056634,6,7707728,220,1414,4691,3055964,3056634,3056634,"Acalypha villosa Jacq.","Acalypha villosa Jacq.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Acalypha","Acalypha villosa","Acalypha","villosa","SPECIES","ACCEPTED","2009-07-25T00:00:00",202,0,"Mato Grosso do Sul",2009,2,8,"2009-02-08T00:00:00","2018-12-08T04:44:35.409+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BRA:UFMS:CGMS:0000028209","251",NA,"","","",NA,NA,"Assentamento Andalucia.","","CGMS",NA,1090744835,"BRA:UFMS:CGMS:0000028209","","L.C.S. Magalhães","28209",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","HABITAT:Floresta Estacional Decídua.; HABITO:Subarbusto.;FLOR:Flor creme.;","A.Pott",NA,"2018-06-12T18:33:01.000+0000","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","CGMS - Herbário da Fundação Universidade Federal de Mato Grosso do Sul","Nioaque","pt","Collection","Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","","","",NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"","","","","Nioaque","Mato Grosso do Sul","brazil",2029,"Nioaque",5005806,-55.900203,-21.101,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.792889,-55.751278,"original coordinates","original coordinates OK"
