"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","individualCount","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceSources","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Stillingia trapezoidea",1705511388,-11.483333,-41.316667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.976+0000","2018-09-10T18:27:54.187+0000",124,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2017-11-01T00:00:00",925,0,"Bahia",2017,3,4,"2017-03-04T00:00:00","2018-09-06T20:03:21.000+0000","2018-12-09T16:22:35.071+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235324","5209","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","ca. 200m W of BA-052 road at km 287. Part of voucher specimen collections of a permanent 0.5 ha plot MOR01 during project NordEste.","pt","HUEFS",1705511388,"BRA:UEFS:HUEFS:0000235324","Collection","Särkinen, T.","235324","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga. ca. 5m canopy with a few larger tree species to 8m. Understory of few Bromeliaceae and Cactaceae spp. Dense shrub layer.","D.S.Carneiro-Torres","","",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.483333,-41.316667,"original coordinates","original coordinates OK"
"2","Stillingia trapezoidea",1699901813,-5.146667,-40.928333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.353+0000","2018-09-10T18:27:51.862+0000",124,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2017-11-01T00:00:00",684,0,"Ceará",2017,3,29,"2017-03-29T00:00:00","2018-09-06T20:03:21.000+0000","2018-12-05T23:54:04.030+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233593","639","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","Serra das Almas, around plot 1.","pt","HUEFS",1699901813,"BRA:UEFS:HUEFS:0000233593","Collection","Moonlight, P.W.","233593","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","D.S.Carneiro-Torres","","",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.146667,-40.928333,"original coordinates","original coordinates OK"
"3","Stillingia trapezoidea",1423920002,-11.084444,-41.314167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:16.895+0000","2018-09-24T19:57:58.556+0000",207,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","none",966,NA,"Bahia",2016,4,14,"2016-04-14T00:00:00","2017-10-08T20:43:57.050+0000","2018-12-06T16:55:31.037+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1152068","1573","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Divisa com o Município de Várzea nova, Serra da Babilônia, Faz. Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aroximadas do indivíduo (WGS84). Savana-estépica arborizada densa.","","RB",1423920002,"urn:catalog:JBRJ:RB:1152068","PhysicalObject","L.J.T. Cardoso; P.R.C. Farag; O. Samor & F.L. Ignácio","RB01152068","JBRJ","","","","RB 656027","",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.084444,-41.314167,"original coordinates","original coordinates OK"
"4","Stillingia trapezoidea",1094917066,-8.536667,-37.238889,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:50.166+0000","2018-09-10T18:27:33.599+0000",124,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2014-08-01T00:00:00",967,0,"Pernambuco",2012,7,3,"2012-07-03T00:00:00","","2018-09-10T18:28:00.927+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000200486","325","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Buíque","Parque Nacional do Catimbau. Trilha à direita da Trilha do Canyon, acesso à Barras.","pt","HUEFS",1094917066,"BRA:UEFS:HUEFS:0000200486","Collection","Oliveira, C.R.S.","200486","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Fitofisionomia Savana Estépica. Solo Neossolo Quartzarênico Órtico.","F.Hurbath","","",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Buíque","Pernambuco","brazil",4154,"Buíque",2602803,-37.122599,-8.649471,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.536667,-37.238889,"original coordinates","original coordinates OK"
"5","Stillingia trapezoidea",1094893036,-12.446667,-41.601667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:38.430+0000","2018-09-10T18:27:20.276+0000",124,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","none",697,0,"Bahia",2011,1,27,"2011-01-27T00:00:00","","2018-09-10T18:27:45.485+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000175970","305","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Palmeiras","","pt","HUEFS",1094893036,"BRA:UEFS:HUEFS:0000175970","Collection","Neves, S.P.S.","175970","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga.","","","",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.446667,-41.601667,"original coordinates","original coordinates outside municipality original in palmeiras falls in seabra"
"6","Stillingia trapezoidea",1090910045,-8.256972,-37.713889,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:16.364+0000","2018-05-05T12:05:42.819+0000",121,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2017-04-11T00:00:00",541,0,"Pernambuco",2011,3,18,"2011-03-18T00:00:00","2018-04-13T18:52:26.000+0000","2018-12-09T06:15:10.225+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000015374","441","HVASF - Herbário Vale do São Francisco","Custódia","Lote 10 - Próximo ao Reservatório Copiti","pt","HVASF",1090910045,"BRA:UNIVASF:HVASF:0000015374","Collection","M.V. Meiado","15374","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Planta com hábito arbustivo e cerca de 2 metros de altura. Flores ausentes. Frutos presentes.","W. Cordeiro","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Custódia","Pernambuco","brazil",4237,"Custódia",2605103,-37.681072,-8.174451,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.256972,-37.713889,"original coordinates","original coordinates OK"
"7","Stillingia trapezoidea",1090906162,-8.334472,-37.783222,"cdround,gass84","b18aa640-0367-4956-a6a4-5f07141127f1","6bfada01-036d-455a-b332-081dbe226a05","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.973+0000","2018-05-05T12:05:38.683+0000",121,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2012-04-22T00:00:00",528,0,"Pernambuco",2011,4,16,"2011-04-16T00:00:00","2018-04-13T18:52:26.000+0000","2018-12-09T06:15:09.096+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVASF - Herbário Vale do São Francisco","BRA:UNIVASF:HVASF:0000011496","5686","HVASF - Herbário Vale do São Francisco","Custódia","Lote 10 - Reservatório Bagres. Caatinga arbustivo-arbórea aberta. Solo arenoso.","pt","HVASF",1090906162,"BRA:UNIVASF:HVASF:0000011496","Collection","Marcondes Oliveira","11496","UNIVASF","Universidade Federal do Vale do São Francisco (UNIVASF)","Arvoreta latescente, cerca de 2m altura.Inflorescênciapassada. Frutos esverdeados. Freqüente.","A. Laurênio","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Custódia","Pernambuco","brazil",4237,"Custódia",2605103,-37.681072,-8.174451,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.334472,-37.783222,"original coordinates","original coordinates OK"
"8","Stillingia trapezoidea",1094916731,-6.424444,-35.699167,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:50.055+0000","2018-09-10T18:27:33.373+0000",124,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2017-06-01T00:00:00",460,0,"Rio Grande do Norte",2011,7,28,"2011-07-28T00:00:00","","2018-09-10T18:28:00.197+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000200141","6299","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Serra do São Bento","Serra do Cruzeiro ca. 1km da cidade. Iselbergue com afloramento granítico.","pt","HUEFS",1094916731,"BRA:UEFS:HUEFS:0000200141","Collection","Jardim, J.G.","200141","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta estacional decidual na base do afloramento.","F.Hurbath","","",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Serra do São Bento","Rio Grande do Norte","brazil",NA,"",NA,NA,NA,"","","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-6.424444,-35.699167,"original coordinates","original coordinates outside municipality original in serra do sao bento falls in serra de sao bento"
"9","Stillingia trapezoidea",1087680409,-9.4819,-37.4103,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:58.243+0000","2018-09-24T19:50:08.800+0000",132,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2013-03-15T00:00:00",NA,NA,"Sergipe",2010,2,9,"2010-02-09T00:00:00","2018-08-31T18:25:19.000+0000","2018-12-08T13:05:56.499+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000016776","196","ASE - Herbário da Universidade Federal de Sergipe","Poço Redondo","Serra da Guia","pt","ASE",1087680409,"BRA:UFS:ASE:0000016776","Collection","Machado, WJ; Gomes, LA; Santos, V; Jesus, JB","16776","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Folhas simples e alternas, inflorescência paniculiforme com flores pouco vistosas, frutos imaturos verdes e pequenos, presença de látex.; Folhas simples e alternas, inflorescência paniculiforme com flores pouco vistosas, frutos imatur","Athiê-Souza, SM","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Poço Redondo","Sergipe","brazil",3936,"Poço Redondo",2805406,-37.711275,-9.851443,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-9.4819,-37.4103,"original coordinates","original coordinates outside municipality original in poco redondo falls in carneiros"
"10","Stillingia trapezoidea",1087681191,-9.805278,-37.684167,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:58.473+0000","2018-09-24T19:50:09.173+0000",132,"none","PRESERVED_SPECIMEN",3055121,6,7707728,220,1414,4691,3055103,3055121,3055121,"Stillingia trapezoidea Ule","Stillingia trapezoidea Ule","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Stillingia","Stillingia trapezoidea","Stillingia","trapezoidea","SPECIES","ACCEPTED","2013-04-15T00:00:00",NA,NA,"Sergipe",2010,3,29,"2010-03-29T00:00:00","2018-08-31T18:25:19.000+0000","2018-12-08T13:05:56.850+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000017560","283","ASE - Herbário da Universidade Federal de Sergipe","Poço Redondo","Serra da Guia","pt","ASE",1087681191,"BRA:UFS:ASE:0000017560","Collection","Machado, WJ; Santos, LAS; Suzarte, FB","17560","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Subarbusto, folhas simples e alternas, frutos imaturos (verdes) trilobados, látex branco.; Subarbusto, folhas simples e alternas, frutos imaturos (verdes) trilobados, látex branco.; Brejo de Altitude","Lucena, MFA; Athiê-Souza, SM","","SOUTH_AMERICA",NA,"","","","","","","","","",NA,"","",NA,"","",NA,"",NA,"","","","Poço Redondo","Sergipe","brazil",3936,"Poço Redondo",2805406,-37.711275,-9.851443,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-9.805278,-37.684167,"original coordinates","original coordinates OK"
