"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","occurrenceRemarks","otherCatalogNumbers","fieldNotes","individualCount","preparations","habitat","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","coordinateUncertaintyInMeters","references","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","county","collectionID","georeferenceSources","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","dynamicProperties","fieldNumber","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Croton jacobinensis",1913577829,-3.746,-38.577444,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:35.460+0000","2018-09-24T19:20:47.323+0000",128,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","2018-03-13T00:00:00","SOUTH_AMERICA","Ceará",2018,2,1,"2018-02-01T00:00:00","2018-08-13T19:41:24.000+0000","2018-12-10T13:35:45.520+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000061197","s.n.","EAC - Herbário Prisco Bezerra","Fortaleza","Horto de Plantas Medicinais - UFC.","pt","EAC",1913577829,"BRA:UFC:EAC:0000061197","Collection","Oliveira, L.M.N.","61197","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Lima-Verde, L.W.",NA,NA,"","","",NA,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Fortaleza","Ceará","brazil",5256,"Fortaleza",2304400,-38.527959,-3.785769,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.746,-38.577444,"original coordinates","original coordinates OK"
"2","Croton jacobinensis",1848112144,-5.147194,-40.92725,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:34.971+0000","2018-09-24T19:20:47.083+0000",128,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","2017-04-07T00:00:00","SOUTH_AMERICA","Ceará",2017,1,14,"2017-01-14T00:00:00","2018-08-13T19:41:24.000+0000","2018-12-08T15:07:36.618+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000060524","79","EAC - Herbário Prisco Bezerra","Crateús","RPPN Serra das Almas, sede.","pt","EAC",1848112144,"BRA:UFC:EAC:0000060524","Collection","Meneses, H.M.","60524","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Lima-Verde, L.W.",626,0,"Meliponicultura: reintrodução de abelhas nativas sem ferrão em área de recuperação ambiental da Reserva Natural Serra das Almas.; Arbustiva, flor branca.","","",NA,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.147194,-40.92725,"original coordinates","original coordinates OK"
"3","Croton jacobinensis",1819184405,-13.633333,-41.833333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:19.264+0000","2018-09-24T19:58:59.976+0000",207,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","none","","Bahia",2017,2,20,"2017-02-20T00:00:00","2018-02-05T09:34:18.234+0000","2018-12-10T05:45:51.692+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1379818","15358","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bahia","By the waterfall of the Rio Brumado just North of Livramento do Brumado.","","RB",1819184405,"urn:catalog:JBRJ:RB:1379818","PhysicalObject","R.M. Harley","RB01379818","JBRJ","","R..M. Harley",NA,NA,"Shrub 2 m. high. Fruit green.","RB 757811","Disturberd ground and mixed woodland with stream.",NA,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Bahia","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.633333,-41.833333,"original coordinates","original coordinates outside municipality original in bahia falls in livramento de nossa senhora"
"4","Croton jacobinensis",1699901844,-5.146667,-40.928333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.374+0000","2018-09-10T18:27:51.871+0000",124,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","2017-11-01T00:00:00","","Ceará",2017,3,30,"2017-03-30T00:00:00","2018-09-06T20:02:02.000+0000","2018-12-05T23:54:04.074+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233631","677","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Crateús","Serra das Almas, around plot 1.","pt","HUEFS",1699901844,"BRA:UEFS:HUEFS:0000233631","Collection","Moonlight, P.W.","233631","UEFS","Universidade Estadual de Feira de Santana (UEFS)","D.S.Carneiro-Torres",684,0,"Dry forest with canopy of 5-10m. Dense shrub layer (mostly Croton sp). Sparse herb layer and sparse bromeliad ground cover. Deep clay-sand soil.","","",NA,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Crateús","Ceará","brazil",5040,"Crateús",2304103,-40.719795,-5.197497,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-5.146667,-40.928333,"original coordinates","original coordinates OK"
"5","Croton jacobinensis",1913583602,-15.118888,-42.429722,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.022+0000","2018-11-23T18:21:44.156+0000",123,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","none","","Minas Gerais",2017,3,19,"2017-03-19T00:00:00","2018-10-26T13:46:49.000+0000","2018-12-10T13:35:48.548+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103583","6641","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MONTEZUMA","Sítio 14. Ponto 1.","pt","CEN",1913583602,"BRA:Cenargen:CEN:0000103583","Collection","Anderson Cássio Sevilha","103583","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","M. B. R. Caruzo",964,0,"Projeto Bem Diverso.","","",4,"Exsicatas","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","MONTEZUMA","Minas Gerais","brazil",3189,"Montezuma",3143450,-42.469623,-15.191446,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.118888,-42.429722,"original coordinates","original coordinates OK"
"6","Croton jacobinensis",1699426051,-12.683333,-41.166667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.453+0000","2018-12-03T16:16:31.342+0000",122,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","2017-07-01T00:00:00","SOUTH_AMERICA","Bahia",2017,6,17,"2017-06-17T00:00:00","2018-08-28T19:03:50.000+0000","2018-12-05T23:49:33.805+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128469","25708","ALCB - Herbário Alexandre Leal Costa","Wagner","Chapada Diamantina, Caminho de Palestina para Bonito.","pt","ALCB",1699426051,"BRA:UFBA:ALCB:0000128469","Collection","Guedes, ML; Alexandrino, MO; Santos, LL; Souza, AA; et al.","128469","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Guedes, ML",NA,NA,"Folhas vilosas. Inflorescência com flores estaminadas cremes em botões.","","",NA,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.683333,-41.166667,"original coordinates","original coordinates outside municipality original in wagner falls in andarai"
"7","Croton jacobinensis",1913585989,-7.516222,-39.48675,"gass84","aed35888-68cb-4574-8a98-d13b89cf0f38","5b30feaf-824b-4cb9-b256-293a106f45bc","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:23.617+0000","2018-09-24T19:23:45.227+0000",137,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","2017-05-15T00:00:00","","Pernambuco",2016,2,11,"2016-02-11T00:00:00","2018-08-16T12:50:01.000+0000","2018-12-10T13:35:49.944+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCDAL - Herbário Caririense Dárdano de Andrade-Lima","BRA:URCA:HCDAL:0000012400","HCDAL12400","HCDAL - Herbário Caririense Dárdano de Andrade-Lima","Moreilândia","Serra da Mata Nova, Chapada do Araripe","pt","HCDAL",1913585989,"BRA:URCA:HCDAL:0000012400","Collection","Souza, J F O","12400","Universidade Regional do Cariri (URCA)","Universidade Regional do Cariri (URCA)","Sousa, J F O",971,0,"Arbustivo.","","",NA,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Moreilândia","Pernambuco","brazil",4370,"Moreilândia",2614303,-39.521389,-7.618301,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.516222,-39.48675,"original coordinates","original coordinates OK"
"8","Croton jacobinensis",1423837702,-10.649444,-41.670833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.319+0000","2018-12-03T16:16:29.542+0000",122,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","2017-07-01T00:00:00","SOUTH_AMERICA","Bahia",2016,2,23,"2016-02-23T00:00:00","2018-08-28T19:03:50.000+0000","2018-12-06T16:55:00.061+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000125207","1669","ALCB - Herbário Alexandre Leal Costa","Jussara","Sanharô (estrada e serra).","pt","ALCB",1423837702,"BRA:UFBA:ALCB:0000125207","Collection","Costa, G; Moraes, ACS","125207","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Hurbath, F",NA,NA,"ca. 2m. frutos verdes.","","",NA,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Jussara","Bahia","brazil",3750,"Jussara",2918506,-41.860908,-10.963638,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.649444,-41.670833,"original coordinates","original coordinates outside municipality original in jussara falls in sento se"
"9","Croton jacobinensis",1913583222,-16.021944,-41.7625,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.486+0000","2018-11-23T18:21:43.884+0000",123,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","none","","Minas Gerais",2016,12,3,"2016-12-03T00:00:00","2018-10-26T13:46:49.000+0000","2018-12-10T13:35:48.507+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103096","6074","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SANTA CRUZ DE SALINAS","Sítio 6. Ponto 1.","pt","CEN",1913583222,"BRA:Cenargen:CEN:0000103096","Collection","Anderson Cássio Sevilha","103096","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","A. P. N. Pereira",965,0,"Projeto Bem Diverso.","","",5,"Exsicatas","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","SANTA CRUZ DE SALINAS","Minas Gerais","brazil",3066,"Santa Cruz de Salinas",3157377,-41.789853,-16.051241,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.021944,-41.7625,"original coordinates","original coordinates OK"
"10","Croton jacobinensis",1840931968,-6.972222,-42.085278,"cdround,gass84,preneglon","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:34.631+0000","2018-09-25T15:49:05.610+0000",123,"none","PRESERVED_SPECIMEN",3057489,6,7707728,220,1414,4691,3057454,3057489,3057489,"Croton jacobinensis Baill.","Croton jacobinensis Baill.","Plantae","Tracheophyta","Malpighiales","Euphorbiaceae","Croton","Croton jacobinensis","Croton","jacobinensis","SPECIES","ACCEPTED","2017-07-05T00:00:00","","Piaui",2014,1,25,"2014-01-25T00:00:00","2018-09-21T11:39:22.000+0000","2018-12-08T19:50:40.886+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000076024","6623","UFP - Herbário UFP - Geraldo Mariz","Oeiras","Estrada Oeiras para Picos","pt","UFP",1840931968,"BRA:UFPE:UFP:0000076024","Collection","Walter, B.M.T.","76024","UFPE","Universidade Federal de Pernambuco, UFPE","Humbeth, F.",150,0,"HABITAT:Ecótono cerrado/caatinga. Nos drenos vegetação mais florestada.&nf;; DESC:Botões florais verde amarelado. folhas discolores verde claras na face adaxial e creme esverdeadas na abaxial.;","","",0,"","","","",NA,NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","Oeiras","Piaui","brazil",4579,"Oeiras",2207009,-42.164247,-6.967161,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-6.972222,-42.085278,"original coordinates","original coordinates OK"
