"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","identifiedBy","elevation","day","recordNumber","occurrenceRemarks","associatedOccurrences","elevationAccuracy","continent","references","habitat","institutionID","county","language","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","ownerInstitutionCode","rights","verbatimTaxonRank","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","individualCount","higherGeography","identificationRemarks","coordinateUncertaintyInMeters","georeferenceProtocol","georeferencedDate","fieldNotes","fieldNumber","typeStatus","typifiedName","dynamicProperties","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Lindackeria latifolia",1913592314,-5.666667,-54.233333,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:30.147+0000","2018-09-24T19:59:10.406+0000",207,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","none","Pará",2017,9,"2017-09-01T00:00:00","2018-09-17T16:02:09.102+0000","2018-12-10T13:35:52.926+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1398139","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Altamira","Rio Bala of the Rio Iriri. Inventory of seasonally inundar forest in the Rio Bala drainage of the Rio Iriri.","RB",1913592314,"urn:catalog:JBRJ:RB:1398139","PhysicalObject","W. Balée; Jony Martins Oliveira","RB01398139","RB 775343","JBRJ","J.D. Tovar",NA,NA,"","","",NA,"","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"Altamira","Pará","brazil",4737,"Altamira",1500602,-53.887029,-6.487099,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-5.666667,-54.233333,"original coordinates","original coordinates OK"
"2","Lindackeria latifolia",1457569342,-3.126111,-54.996111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:58.220+0000","2018-09-24T19:58:40.574+0000",207,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","none","Pará",2016,11,"2016-11-19T00:00:00","2017-10-15T12:36:43.679+0000","2018-12-08T14:37:11.473+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1307993","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Belterra","Comunidade de São Jorge. FLONA Tapajós","RB",1457569342,"urn:catalog:JBRJ:RB:1307993","PhysicalObject","R.C. Forzza; F. A. Obermuller; L. Giacomin; T. André; E.C. Oliveira; A. Silva; E.S.C. Gomes; G.R.S. Sousa","RB01307993","RB 727929","JBRJ","R.MARQUETE",146,19,"8934","Árvore 5 m alt. Fruto verde-claro.","",NA,"","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"Belterra","Pará","brazil",5343,"Belterra",1501451,-54.993137,-3.190945,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-3.126111,-54.996111,"original coordinates","original coordinates OK"
"3","Lindackeria latifolia",1423896207,-3.161667,-51.778056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:28.210+0000","2018-09-24T19:57:46.707+0000",207,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","none","Pará",2015,6,"2015-06-20T00:00:00","2017-10-10T21:51:57.812+0000","2018-12-06T16:55:16.191+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1032142","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Vitória do Xingu","","RB",1423896207,"urn:catalog:JBRJ:RB:1032142","PhysicalObject","T.E. Carvalhaes","RB01032142","RB 635434","JBRJ","Ronaldo Marquete",NA,20,"PSACF_EX05924","Folha simples, alterna, fruto parece com mamona/urucum, porém maior. RBcarpo 7877","rb/1/9/85/88/01098588.jpg|rb/1/9/85/88/01098588.jpg",NA,"","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"Vitória do Xingu","Pará","brazil",5352,"Vitória do Xingu",1508357,-51.970011,-3.14154,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-3.161667,-51.778056,"original coordinates","original coordinates OK"
"4","Lindackeria latifolia",1927869888,-2.9369,-54.9406,"elmms,gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:45:16.648+0000","2018-11-18T14:45:16.772+0000",96,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","2018-05-01T00:00:00","ParÃ¡",2015,11,"2015-11-10T00:00:00","","2018-12-05T23:30:50.209+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","0727e9ff-fc59-420a-b6e9-1f766ca1a453","Vascular plants","","FLONA do TapajÃ³s, access road that departs W from the BR-163 highway at Km 72, 1.3 km W of BR-163, in forest ca. 50 m N of access road","NY",1927869888,"0727e9ff-fc59-420a-b6e9-1f766ca1a453","PhysicalObject","B. M. Torke","03474760","","NY","B. M. Torke; J. Beros",82,10,"1709","","",82,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2957076","0.1 hectare ""Gentry"" transect, mature forest, terra firme, planalto, clay soils","http://biocol.org/urn:lsid:biocol.org:col:15556","Belterra","en","sheet","538 ft","ICN","10 Nov 2015",314,314,"http://biocol.org/urn:lsid:biocol.org:col:15556","label","","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"","ParÃ¡","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-2.9369,-54.9406,"original coordinates","original coordinates outside municipality original in  falls in belterra"
"5","Lindackeria latifolia",1806847200,-1.052778,-46.8645,"cdround,gass84","33082168-ab2e-4e27-b304-8e722a6f5403","b28ab834-c560-487d-a58d-87d53da98f1a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:48.452+0000","2018-10-25T12:33:40.316+0000",126,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","2015-08-01T00:00:00","Pará",2013,9,"2013-09-12T00:00:00","2018-10-02T19:28:23.000+0000","2018-12-10T04:45:37.007+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará","BRA:IECOS:HBRA:0000008355","HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará","Tracuateua","capoeira na margem de ramal no sul das comunidades de Jandiá e Pindoval, aprox. 5/km ao nordeste de Tracuateua","HBRA",1806847200,"BRA:IECOS:HBRA:0000008355","Collection","U. Mehlig","8355","","Universidade Federal do Pará (UFPA)","J. F. Ramos (INPA)",NA,12,"1425","Árvore </6/m, diâmetro aprox. 8/cm. Casca fissurada longitudinalmente. Botões esverdeados","",NA,"SOUTH_AMERICA","","","","","pt","exsicata","","","",NA,NA,"","","Universidade Federal do Pará (UFPA)","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"Tracuateua","Pará","brazil",5509,"Tracuateua",1508035,-46.940133,-1.041675,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.052778,-46.8645,"original coordinates","original coordinates OK"
"6","Lindackeria latifolia",1042710468,-5.833333,-57.39,"elmms,gass84,gdativ","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:27.100+0000","2014-11-24T14:46:14.817+0000",50,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","2013-01-16T00:00:00","Pará",2012,10,"2012-10-20T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:25:51.361+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:244768","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Rio Tapajós - Canta Galo - Mamãe Anã, Margem direita do Rio Tapajós","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042710468,"urn:catalog:inpa:herbarium:244768","Collection","Amaral, IL do","256560","","Instituto Nacional de Pesquisas da Amazônia (INPA)","Ramos, J.F.",51,20,"3320","","",51,"SOUTH_AMERICA","","","01.263.896/0015-60","Itaituba","pt","","","","",NA,NA,"","","","License Elements","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"","Pará","brazil",NA,"",NA,NA,NA,"","","Pará",-53.0625366,-3.972184,"Pará","pa",-5.833333,-57.39,"original coordinates","original coordinates outside municipality original in  falls in jacareacanga"
"7","Lindackeria latifolia",1264696855,-0.739722,-48.506389,"cdround,gass84","33082168-ab2e-4e27-b304-8e722a6f5403","b28ab834-c560-487d-a58d-87d53da98f1a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:45.717+0000","2017-12-29T14:18:48.132+0000",126,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","2016-08-23T00:00:00","Pará",2010,1,"2010-01-15T00:00:00","2017-10-26T14:01:46.000+0000","2018-12-08T13:34:52.705+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará","BRA:IECOS:HBRA:0000004090","HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará","Soure","cidade de Soure, bosque em terreno da igreja católica (#?#Betânia#?#) no fim da 10ª rua, próximo da costa no sudeste da cidade","HBRA",1264696855,"BRA:IECOS:HBRA:0000004090","Collection","T. Nascimento","4090","","Universidade Federal do Pará (UFPA)","U. Mehlig",NA,15,"28","","",NA,"SOUTH_AMERICA","","","","","pt","exsicata","","","",NA,NA,"","","Universidade Federal do Pará (UFPA)","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"Soure","Pará","brazil",5531,"Soure",1507904,-48.657285,-0.47714,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-0.739722,-48.506389,"original coordinates","original coordinates OK"
"8","Lindackeria latifolia",1095267424,-2.294194,-56.841444,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:08.847+0000","2018-08-03T12:06:27.878+0000",127,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","2010-12-07T00:00:00","Pará",2009,12,"2009-12-09T00:00:00","","2018-08-03T12:06:28.450+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000003409","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Oriximiná","Porto Trombetas, Floresta Nacional Saracá-Taquera. Área de atividade da Mineração Rio Norte S/A. Sítio arqueológico ""Cipoal do Araticum"".","EAFM",1095267424,"BRA:IFAM - CMZL:EAFM:0000003409","Collection","Junqueira, A.B.; Ramos, J.F.","3409","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","Ramos, J. .F.",73,9,"926","Árvore; 9 m.; Floresta secundária sobre solo antropogênico (Terra Preta de Índio). Dossel e subosque com elevada dominância de lianas. ; HA","",0,"","","","","","pt","","","","",NA,NA,"","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"Oriximiná","Pará","brazil",5540,"Oriximiná",1505304,-57.149597,0.25489,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.294194,-56.841444,"original coordinates","original coordinates outside municipality original in oriximina falls in nhamunda"
"9","Lindackeria latifolia",1087723130,-4.546028,-46.670533,"gass84","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:57.920+0000","2018-05-05T12:06:51.262+0000",127,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","none","Maranhão",1994,8,"1994-08-30T00:00:00","2018-04-20T16:31:43.000+0000","2018-12-08T13:06:11.973+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000001825","SLUI - Herbário Rosa Mochel","Buriticupu","Reserva Florestal de Buriticupu","SLUI",1087723130,"BRA:UEMA:SLUI:0000001825","Collection","F.H. Muniz","1825","","UEMA","",200,30,"","","",0,"","","","","","pt","","","","",NA,NA,"","","Universidade Estadual do Maranhão (UEMA)","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"Buriticupu","Maranhão","brazil",5145,"Buriticupu",2102325,-46.343019,-4.490602,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-4.546028,-46.670533,"original coordinates","original coordinates outside municipality original in buriticupu falls in bom jesus das selvas"
"10","Lindackeria latifolia",1930182316,-3.12,-46.08,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:57:07.298+0000","2018-11-18T15:57:07.457+0000",96,"none","PRESERVED_SPECIMEN",3879673,6,7707728,220,1414,3231308,7274185,3879673,3879673,"Lindackeria latifolia Benth.","Lindackeria latifolia Benth.","Plantae","Tracheophyta","Malpighiales","Achariaceae","Lindackeria","Lindackeria latifolia","Lindackeria","latifolia","SPECIES","ACCEPTED","none","MaranhÃ£o",1987,6,"1987-06-16T00:00:00","","2018-12-08T06:27:48.346+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","aace156a-891f-487f-8618-b4ff000e179b","Vascular Plants","","P.I. GuajÃ¡, Rio TuriaÃ§u. GuajÃ¡ Indians","NY",1930182316,"aace156a-891f-487f-8618-b4ff000e179b","PhysicalObject","W. L. BalÃ©e","00897417","","NY","K. A. Vincent",0,16,"3338","","",0,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977173","BabaÃ§u grove.","http://biocol.org/urn:lsid:biocol.org:col:15556","MonÃ§ao","en","separate fruit","","ICN","16 Jun 1987",167,167,"http://biocol.org/urn:lsid:biocol.org:col:15556","Label","","","","","",NA,"",NA,"","",NA,"","","","","","","",NA,NA,NA,"","MaranhÃ£o","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.12,-46.08,"original coordinates","original coordinates outside municipality original in  falls in nova olinda do maranhao"
