"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","identificationQualifier","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","language","ownerInstitutionCode","fieldNotes","continent","institutionID","county","rights","individualCount","nomenclaturalStatus","nomenclaturalCode","fieldNumber","taxonID","bibliographicCitation","collectionID","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","references","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","verbatimTaxonRank","coordinatePrecision","coordinateUncertaintyInMeters","eventID","dynamicProperties","higherGeographyID","georeferencedDate","verbatimLocality","locationID","accessRights","identificationID","occurrenceStatus","reproductiveCondition","georeferencedBy","verbatimCoordinateSystem","disposition","georeferenceSources","establishmentMeans","locationRemarks","organismID","datasetID","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Hirtella hispidula",1852375707,-1.529444,-59.456389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.082+0000","2018-09-24T19:59:07.935+0000",207,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","none","Amazonas",2017,9,15,"2017-09-15T00:00:00","2018-06-26T10:39:49.189+0000","2018-12-09T17:12:37.824+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1392769","2309","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Presidente Figueiredo","Reserva Biológica do Uatumã, Unidade amostral UA3_Grid (Ponto amostral oeste). Reserva Biológica do Uatumã","RB",1852375707,"urn:catalog:JBRJ:RB:1392769","PhysicalObject","Castro, W.; Oliveira, E.C.; Cunha-Neto, J.P.; Serrão, R.; Damasceno, E.D.; Silva, L.S.","RB01392769","RB 770201","JBRJ","cf.","Árvore 14 m, Placa:#798. Estéril","R.C. Asprino",NA,NA,"","","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Presidente Figueiredo","Amazonas","brazil",5487,"Presidente Figueiredo",1303536,-59.990467,-1.370028,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-1.529444,-59.456389,"original coordinates","original coordinates OK"
"2","Hirtella hispidula",1852375478,-3.6225,-46.799722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.075+0000","2018-09-24T19:59:07.930+0000",207,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","none","Maranhão",2017,11,27,"2017-11-27T00:00:00","2018-06-26T10:39:46.651+0000","2018-12-09T17:12:37.700+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1392768","3449","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Centro Novo do Maranhão","Reserva Biológica do Gurupi, Unidade amostral UA_1 (Ponto amostral Norte). Reserva Biológica do Gurupi","RB",1852375478,"urn:catalog:JBRJ:RB:1392768","PhysicalObject","Castro, W.; Oliveira, E.C.; Cunha-Neto, J.P.; Silva, F.W.M.; Pereira, J.; Silva, L.S.","RB01392768","RB 770200","JBRJ","","Árvore 12 m, Placa:#12. Estéril","R.C. Asprino",NA,NA,"","","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Centro Novo do Maranhão","Maranhão","brazil",5365,"Centro Novo do Maranhão",2103174,-46.533769,-3.070831,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.6225,-46.799722,"original coordinates","original coordinates OK"
"3","Hirtella hispidula",1852375476,-3.6225,-46.799722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.072+0000","2018-09-24T19:59:07.924+0000",207,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","none","Maranhão",2017,11,27,"2017-11-27T00:00:00","","2018-12-09T17:12:37.698+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1392767","3469","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Centro Novo do Maranhão","Reserva Biológica do Gurupi, Unidade amostral UA_1 (Ponto amostral Norte). Reserva Biológica do Gurupi","RB",1852375476,"urn:catalog:JBRJ:RB:1392767","PhysicalObject","Castro, W.; Oliveira, E.C.; Cunha-Neto, J.P.; Silva, F.W.M.; Pereira, J.; Silva, L.S.","RB01392767","RB 770199","JBRJ","","Árvore 11 m, Placa:#5. Estéril","R.C. Asprino",NA,NA,"","","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Centro Novo do Maranhão","Maranhão","brazil",5365,"Centro Novo do Maranhão",2103174,-46.533769,-3.070831,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.6225,-46.799722,"original coordinates","original coordinates OK"
"4","Hirtella hispidula",1889177237,-9.198333,-57.046667,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:31.613+0000","2018-08-03T12:12:58.246+0000",118,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","2017-08-01T00:00:00","Pará",2016,6,29,"2016-06-29T00:00:00","","2018-08-03T12:12:58.253+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000011979","108","HERBAM - Herbário da Amazônia Meridional","Jacareacanga","UHE São Manoel - Ilha","HERBAM",1889177237,"BRA:UNEMAT:HERBAM:0000011979","Collection","Melo, JAM; Zanzini, LP; Bruno, J","11979","","UNEMAT","","Flora UHE São Manoel - FAESPE- HERBAM","Koch, AK",139,0,"pt","Universidade do Estado de Mato Grosso (UNEMAT)","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Jacareacanga","Pará","brazil",4424,"Jacareacanga",1503754,-57.303127,-7.445992,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-9.198333,-57.046667,"original coordinates","original coordinates outside municipality original in jacareacanga falls in paranaita"
"5","Hirtella hispidula",1424469743,-10.460556,-64.688611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:41.039+0000","2018-09-24T20:03:54.814+0000",207,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","none","Rondônia",2013,5,11,"2013-05-11T00:00:00","2017-10-19T04:50:43.003+0000","2018-12-06T17:00:41.429+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:825519","1034","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Mamoré","Parque Estadual de Guajará-Mirim, Trilha de Mata de Terra Firme, próximo ao Rio Formoso.","RB",1424469743,"urn:catalog:JBRJ:RB:825519","PhysicalObject","N.C. Bigio; E.C. Oliveira; L.J. Viscarra-Chuve; A. Araujo","RB00825519","RB 589769","JBRJ","","","G.T.PRANCE",143,NA,"","","Floresta Ombrófila Aberta","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Nova Mamoré","Rondônia","brazil",3849,"Nova Mamoré",1100338,-64.629334,-10.382222,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-10.460556,-64.688611,"original coordinates","original coordinates OK"
"6","Hirtella hispidula",1042713792,-9.619167,-65.46,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:27.723+0000","2014-11-24T14:46:17.770+0000",50,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","2013-06-01T00:00:00","Rondônia",2013,6,21,"2013-06-21T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:25:11.118+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:247604","1847","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","12 km NW de Abunã, margem esquerda do rio Madeira, parcela T11P4.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042713792,"urn:catalog:inpa:herbarium:247604","Collection","Simon, MF","258938","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Santos, A.J.B.",-4999.5,4999.5,"pt","","","SOUTH_AMERICA","01.263.896/0015-60","Porto Velho","License Elements",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","","Rondônia","brazil",NA,"",NA,NA,NA,"","","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.619167,-65.46,"original coordinates","original coordinates outside municipality original in  falls in porto velho"
"7","Hirtella hispidula",1090668949,-9.356667,-56.780556,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:30.759+0000","2017-12-29T14:48:19.151+0000",118,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","2012-06-25T00:00:00","Mato Grosso",2012,5,25,"2012-05-25T00:00:00","2017-12-20T17:47:11.000+0000","2018-12-08T04:44:03.045+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000008488","Branco 1866475","HERBAM - Herbário da Amazônia Meridional","Paranaíta","Terra Firme.","HERBAM",1090668949,"BRA:UNEMAT:HERBAM:0000008488","Collection","Soares, CRA; Matos, DL; Piva, JH; Bitencourt, EF; Moura, VA","8488","","UNEMAT","","UHE Teles Pires","Melo, JAM",188,0,"pt","Universidade do Estado de Mato Grosso (UNEMAT)","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Paranaíta","Mato Grosso","brazil",3982,"Paranaíta",5106299,-56.684596,-9.592842,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.356667,-56.780556,"original coordinates","original coordinates OK"
"8","Hirtella hispidula",1090668964,-9.348333,-56.780556,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:30.730+0000","2017-12-29T14:48:18.736+0000",118,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","2014-06-03T00:00:00","Mato Grosso",2012,5,10,"2012-05-10T00:00:00","2017-12-20T17:47:11.000+0000","2018-12-08T04:44:03.099+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000008352","Laranja 166338","HERBAM - Herbário da Amazônia Meridional","Paranaíta","Afloramento rochoso.","HERBAM",1090668964,"BRA:UNEMAT:HERBAM:0000008352","Collection","Soares, CRA; Zanin, HRW; Benetti, FC","8352","","UNEMAT","","UHE Teles Pires","Silva, DR",204,0,"pt","Universidade do Estado de Mato Grosso (UNEMAT)","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Paranaíta","Mato Grosso","brazil",3982,"Paranaíta",5106299,-56.684596,-9.592842,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.348333,-56.780556,"original coordinates","original coordinates OK"
"9","Hirtella hispidula",1090668669,-9.330278,-56.775833,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:30.713+0000","2017-12-29T14:48:18.630+0000",118,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","2012-05-03T00:00:00","Pará",2012,5,3,"2012-05-03T00:00:00","2017-12-20T17:47:11.000+0000","2018-12-08T04:44:02.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000008285","Rosa 1326271","HERBAM - Herbário da Amazônia Meridional","Jacareacanga","Arenoso.","HERBAM",1090668669,"BRA:UNEMAT:HERBAM:0000008285","Collection","Soares, CRA; Silvino, L; Melo, JAM; Moura, VA","8285","","UNEMAT","","UHE Teles Pires","Piva, JH",162,0,"pt","Universidade do Estado de Mato Grosso (UNEMAT)","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Jacareacanga","Pará","brazil",4424,"Jacareacanga",1503754,-57.303127,-7.445992,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-9.330278,-56.775833,"original coordinates","original coordinates outside municipality original in jacareacanga falls in paranaita"
"10","Hirtella hispidula",1837387461,-3.670767,-61.258956,"gass84","7aeb3ded-7443-4512-95f7-2ec7ab0f308c","a8d26b9b-a0c0-42b3-a479-b575f9b60793","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:14.682+0000","2018-08-03T12:06:31.436+0000",127,"none","PRESERVED_SPECIMEN",2985091,6,7707728,220,1414,9111,2944960,2985091,2985091,"Hirtella hispidula Miq.","Hirtella hispidula Miq.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella hispidula","Hirtella","hispidula","SPECIES","ACCEPTED","2012-09-22T00:00:00","Amazonas",2012,9,22,"2012-09-22T00:00:00","2018-07-19T12:33:52.000+0000","2018-12-08T03:39:45.709+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","BRA:IFAM - CMZL:EAFM:0000015781","1398","EAFM - Herbário do Instituto Federal de Educação, Ciência e Tecnologia do Amazonas","Manacapurú, Novo Airão","Reserva de Desenvolvimento Sustentável do Rio Negr, Parcelas permanentes instaladas ao longo de transectos que cruzam uma área (ca. 75 hectares) de floresta atingida por uma tempestade de vento ocorrida no ano de 1987","EAFM",1837387461,"BRA:IFAM - CMZL:EAFM:0000015781","Collection","Marra, D.M.; Neves, A.F. & Pereira, S. .L.","15781","","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","árvore, DAP = 10.1 cm; Floresta de terra-firme ; HA","Marra, D.M.; Carneiro, V.M.C.",0,0,"pt","Instituto Federal de Educação, Ciência e Tecnologia (IFAM)","","","","","",NA,"","",NA,NA,"","","","","","","","","",NA,"",NA,"","",NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","Manacapurú, Novo Airão","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-3.670767,-61.258956,"original coordinates","original coordinates outside municipality original in manacapuru, novo airao falls in manacapuru"
