"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","modified","language","ownerInstitutionCode","elevationAccuracy","individualCount","preparations","institutionID","county","rights","fieldNotes","identificationQualifier","references","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","identificationRemarks","verbatimElevation","collectionID","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","georeferencedDate","typeStatus","dynamicProperties","locationRemarks","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Hirtella martiana",1423908603,-15.495833,-47.861389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:54.986+0000","2018-09-24T19:57:52.831+0000",207,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","none",738,"Distrito Federal",2014,8,20,"2014-08-20T00:00:00","2018-12-06T16:55:24.739+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1117727","4087","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Brasília","Margem da estrada entre Morro da Pedreira e a DF.205.","RB",1423908603,"urn:catalog:JBRJ:RB:1117727","PhysicalObject","J.E.Q. Faria; M.R.V. Zanatta; B.M. Castro","RB01117727","RB 648019","JBRJ","Árvore ca de 6 m de alt, botões verdes e florais brancas.","A.S.L. Marinho","","","","",NA,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.495833,-47.861389,"original coordinates","original coordinates outside municipality original in brasilia falls in planaltina"
"2","Hirtella martiana",1077247775,-14.516389,-42.532778,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.966+0000","2018-12-03T16:16:11.365+0000",122,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","2016-11-01T00:00:00",NA,"Bahia",2014,8,6,"2014-08-06T00:00:00","2018-12-06T14:16:41.487+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115530","4455","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral, Sete quedas.","ALCB",1077247775,"BRA:UFBA:ALCB:0000115530","Collection","Roque, N; Guedes, ML; Gandara, A; Campos, L","115530","","Universidade Federal da Bahia (UFBA)","","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:01:39.000+0000","pt","Universidade Federal da Bahia (UFBA)",NA,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.516389,-42.532778,"original coordinates","original coordinates OK"
"3","Hirtella martiana",1077248667,-14.584722,-42.526389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.372+0000","2018-12-03T16:16:23.545+0000",122,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","2016-11-01T00:00:00",779,"Bahia",2014,10,15,"2014-10-15T00:00:00","2018-12-06T14:16:41.978+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000116745","22549","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Caminho para Riacho Fundo.","ALCB",1077248667,"BRA:UFBA:ALCB:0000116745","Collection","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","116745","","Universidade Federal da Bahia (UFBA)","de ca 4 m de altura. Folhas cartáceas, discolores. Inflorescência axilar, flores com estames alvos. Frutos imaturos, verdes, vilosos.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:01:39.000+0000","pt","Universidade Federal da Bahia (UFBA)",0,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.584722,-42.526389,"original coordinates","original coordinates OK"
"4","Hirtella martiana",1265926579,-14.921666,-54.854722,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:37.001+0000","2018-11-23T18:21:37.129+0000",123,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","none",466,"Mato Grosso",2013,7,4,"2013-07-04T00:00:00","2018-11-23T18:22:52.700+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000089511","1762","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","NOVA BRASILANDIA","","CEN",1265926579,"BRA:Cenargen:CEN:0000089511","Collection","Ricardo Flores Haidar","89511","","Cenargen","Flor.","R. F. Haidar","","","pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",0,1,"Unicata","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","NOVA BRASILANDIA","Mato Grosso","brazil",3245,"Nova Brasilândia",5106208,-55.045734,-14.787474,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-14.921666,-54.854722,"original coordinates","original coordinates OK"
"5","Hirtella martiana",1077241950,-14.553056,-42.539722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:46.681+0000","2018-12-03T16:16:06.969+0000",122,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","2016-11-01T00:00:00",937,"Bahia",2012,7,19,"2012-07-19T00:00:00","2018-12-06T14:16:38.970+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000105867","3641","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral, Serra do Salto. Boiadeiro - Pedreira do Riacho Fundo","ALCB",1077241950,"BRA:UFBA:ALCB:0000105867","Collection","Roque, N; Borges, RL; Oliveira, GR de; Stadnik, A; Santana, FA","105867","","Universidade Federal da Bahia (UFBA)","ca. 3m alt. Ramos decumbentes. Folhas levemente discolores. Sépalas verdes, corola e estames alvos.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:01:39.000+0000","pt","Universidade Federal da Bahia (UFBA)",0,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.553056,-42.539722,"original coordinates","original coordinates OK"
"6","Hirtella martiana",1077241827,-14.675278,-42.543056,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:46.672+0000","2018-12-03T16:16:06.881+0000",122,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","2016-11-01T00:00:00",872,"Bahia",2011,9,17,"2011-09-17T00:00:00","2018-12-06T14:16:39.008+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000105769","3369","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral, Serra do Salto. Trilha da Fazenda Matinha para o Xaxá","ALCB",1077241827,"BRA:UFBA:ALCB:0000105769","Collection","Roque, N; Santana, FA; Alves, M; Hurbath, F","105769","","Universidade Federal da Bahia (UFBA)","ca. 6m alt. Ramos decumbentes, folhas discolores. Sépalas e pétalas verdes, estames alvos.","Guedes, ML","SOUTH_AMERICA","2018-08-28T19:01:39.000+0000","pt","Universidade Federal da Bahia (UFBA)",0,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.675278,-42.543056,"original coordinates","original coordinates OK"
"7","Hirtella martiana",1094883621,-13.493889,-41.870556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:32.633+0000","2018-09-10T18:27:14.985+0000",124,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","none",1086,"Bahia",2010,9,27,"2010-09-27T00:00:00","2018-09-10T18:27:39.056+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000166561","56160","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","O Ponte do Coronel","HUEFS",1094883621,"BRA:UEFS:HUEFS:0000166561","Collection","Harley, R.M.","166561","","UEFS","Vegetacao ribeirinha","","","","pt","Universidade Estadual de Feira de Santana (UEFS)",0,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.493889,-41.870556,"original coordinates","original coordinates OK"
"8","Hirtella martiana",1094883673,-13.493889,-41.868333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:32.643+0000","2018-09-10T18:27:15.008+0000",124,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","none",1073,"Bahia",2010,9,26,"2010-09-26T00:00:00","2018-09-10T18:27:39.041+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000166556","56155","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","O Ponte do Coronel","HUEFS",1094883673,"BRA:UEFS:HUEFS:0000166556","Collection","Harley, R.M.","166556","","UEFS","Vegetacao ribeirinha,","","","","pt","Universidade Estadual de Feira de Santana (UEFS)",0,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.493889,-41.868333,"original coordinates","original coordinates OK"
"9","Hirtella martiana",1087677498,-10.758056,-37.315,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:46:57.005+0000","2018-09-24T19:50:07.560+0000",132,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","2009-03-04T00:00:00",NA,"Sergipe",2009,1,5,"2009-01-05T00:00:00","2018-12-08T13:05:55.185+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000013842","290","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Trilha para a cachoeira véu da noiva.","ASE",1087677498,"BRA:UFS:ASE:0000013842","Collection","Mendes, K; Alves-Araújo, A; Pinheiro, I; Martins, S","13842","","Universidade Federal de Sergipe, UFS","Árvore ca. de 3m. Trilha antes da casa de tratamento de água, no alagado.; Árvore ca. de 3m. Trilha antes da casa de tratamento de água, no alagado.; Herbáceo. Substrato arenoso.","Alves-Araújo, A","SOUTH_AMERICA","2018-08-31T18:23:12.000+0000","pt","Universidade Federal de Sergipe, UFS",NA,NA,"","","","","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.758056,-37.315,"original coordinates","original coordinates OK"
"10","Hirtella martiana",1042682725,-15.8,-48.92,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:20.341+0000","2014-11-24T14:45:41.234+0000",50,"none","PRESERVED_SPECIMEN",2985183,6,7707728,220,1414,9111,2944960,2985183,2985183,"Hirtella martiana Hook.f.","Hirtella martiana Hook.f.","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Hirtella","Hirtella martiana","Hirtella","martiana","SPECIES","ACCEPTED","2014-06-01T00:00:00",0,"Goiás",2008,7,24,"2008-07-24T00:00:00","2018-07-07T16:25:11.121+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:216230","3538","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","RPPN Vargem Grande. Beira de cachoeira com praia de areia.","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042682725,"urn:catalog:inpa:herbarium:216230","Collection","Proença, CEB","234182","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","Prance, G.T.","SOUTH_AMERICA","2014-09-26T00:00:00.000+0000","pt","",0,NA,"","01.263.896/0015-60","Pirenópolis","License Elements","","","","","",NA,NA,NA,"","",NA,"","","","",NA,"","",NA,NA,"","","","","","","","","","Goiás","brazil",NA,"",NA,NA,NA,"","","Goiás",-49.62349059,-16.04162242,"Goiás","go",-15.8,-48.92,"original coordinates","original coordinates outside municipality original in  falls in pirenopolis"
