"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","otherCatalogNumbers","fieldNotes","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","references","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","habitat","rights","georeferenceProtocol","georeferenceSources","identificationRemarks","coordinateUncertaintyInMeters","verbatimElevation","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","verbatimTaxonRank","verbatimLocality","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Exellodendron cordatum",1913583312,-9.72,-48.42,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.897+0000","2018-11-23T18:21:43.948+0000",123,"none","PRESERVED_SPECIMEN",5,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","none","Tocantins",2017,6,2,"2017-06-02T00:00:00","2018-10-26T13:44:31.000+0000","2018-12-10T13:35:48.465+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103303","87","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","MIRACEMA DO TOCANTINS","Conglomerado: TO-267. Subunidade 2, subparcela 10, indivíduo 31.","pt","CEN",1913583312,"BRA:Cenargen:CEN:0000103303","Collection","Exsicatas","Rômullo Quirino de Souza Ferreira","103303","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Árvore com 5,3 m de altura e 15,9 cm de DAP, base reta. Fuste de casca externa fina, do tipo rugosa, de cor cinza, casca interna de cor rosa. Odor de fruta no corte.","E. B. A. Dias",NA,NA,"","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","MIRACEMA DO TOCANTINS","Tocantins","brazil",3950,"Miracema do Tocantins",1713205,-48.550085,-9.754173,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.72,-48.42,"original coordinates","original coordinates OK"
"2","Exellodendron cordatum",1702658406,-6.942167,-47.342583,"gass84,txmatfuz","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:58.994+0000","2018-11-24T12:22:59.030+0000",127,"none","PRESERVED_SPECIMEN",NA,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","none","Maranhão",2017,10,13,"2017-10-13T00:00:00","2018-11-08T19:44:52.000+0000","2018-12-08T11:34:44.420+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000005084","127","SLUI - Herbário Rosa Mochel","Município de Carolina","Parque Nacional da Chapada das Mesas","pt","SLUI",1702658406,"BRA:UEMA:SLUI:0000005084","Collection","","Saraiva, R.V.C.","5084","UEMA","Universidade Estadual do Maranhão (UEMA)","","",NA,NA,"","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","Município de Carolina","Maranhão","brazil",NA,"",NA,NA,NA,"","","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-6.942167,-47.342583,"original coordinates","original coordinates outside municipality original in municipio de carolina falls in carolina"
"3","Exellodendron cordatum",1587327072,-7.141667,-47.195277,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.004+0000","2018-11-23T18:21:40.166+0000",123,"none","PRESERVED_SPECIMEN",5,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","none","Maranhão",2016,4,12,"2016-04-12T00:00:00","","2018-11-23T18:22:57.162+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000095551","2946","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAROLINA","Parque Nacional Chapada das Mesas. Acesso no km 596 da BR - 230, 34 km E em estrada vicinal.","pt","CEN",1587327072,"BRA:Cenargen:CEN:0000095551","Collection","Exsicatas","Marcelo Fragomeni Simon","95551","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Arbusto 2 m, casca suberosa, gretada, cinza-clara. Cálice verde-claro, pétalas e estames alvos. Frequente no local.","M. Simon",260,0,"","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","CAROLINA","Maranhão","brazil",4446,"Carolina",2102804,-47.202587,-7.373867,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.141667,-47.195277,"original coordinates","original coordinates OK"
"4","Exellodendron cordatum",1587326921,-6.946667,-47.358611,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:39.992+0000","2018-11-23T18:21:40.123+0000",123,"none","PRESERVED_SPECIMEN",5,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","none","Maranhão",2016,4,8,"2016-04-08T00:00:00","","2018-11-23T18:22:57.059+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000095417","2812","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAROLINA","P.N. Chapada das Mesas. Acesso E no km 612 da BR-230, 15 km NE em estrada vicinal.","pt","CEN",1587326921,"BRA:Cenargen:CEN:0000095417","Collection","Exsicatas","Marcelo Fragomeni Simon","95417","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore 5 m, crescendo na borda da mata. Flores esverdeadas. Ocasional.","M. Simon",200,0,"","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","CAROLINA","Maranhão","brazil",4446,"Carolina",2102804,-47.202587,-7.373867,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-6.946667,-47.358611,"original coordinates","original coordinates OK"
"5","Exellodendron cordatum",1587329270,-7.073611,-47.095833,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.969+0000","2018-11-23T18:21:41.059+0000",123,"none","PRESERVED_SPECIMEN",5,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","none","Maranhão",2015,10,20,"2015-10-20T00:00:00","","2018-11-23T18:22:58.417+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000097678","5510","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","CAROLINA","Parque Nacional Chapada das Mesas - Margem direita do rio Corrente.","pt","CEN",1587329270,"BRA:Cenargen:CEN:0000097678","Collection","Exsicatas","Anderson Cássio Sevilha","97678","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","B. M. T. Walter & J. B. Pereira",294,0,"","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","CAROLINA","Maranhão","brazil",4446,"Carolina",2102804,-47.202587,-7.373867,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-7.073611,-47.095833,"original coordinates","original coordinates OK"
"6","Exellodendron cordatum",1213655319,-13.36192,-46.17371,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.309+0000","2018-01-05T18:34:57.557+0000",114,"none","PRESERVED_SPECIMEN",NA,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","2013-06-01T00:00:00","Goiás",2013,4,29,"2013-04-29T00:00:00","","2018-07-08T01:33:23.367+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000198833","3144","UB - Herbário da Universidade de Brasília","São Domingos","Parque Estadual de Terra Ronca. Trilha para parcela 2500W. Florística. Módulo ComCerrado.","pt","UB",1213655319,"BRA:UnB:UB:0000198833","Collection","","Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","198833","UnB","Universidade de Brasília (UnB)","Subarbusto. Fruto novo.; Vereda.","Martins, BP",9999,0,"SOUTH_AMERICA","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","São Domingos","Goiás","brazil",3399,"São Domingos",5219803,-46.486593,-13.536781,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.36192,-46.17371,"original coordinates","original coordinates OK"
"7","Exellodendron cordatum",1213655275,-13.36198,-46.16855,"gass84,iddatunl","d82d5a18-0428-4e52-be16-f509153e8126","e97090cb-7731-41c7-ac24-31a841730654","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.298+0000","2018-01-05T18:34:57.560+0000",114,"none","PRESERVED_SPECIMEN",NA,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","2013-06-01T00:00:00","Goiás",2013,4,28,"2013-04-28T00:00:00","","2018-07-08T01:33:23.419+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UB - Herbário da Universidade de Brasília","BRA:UnB:UB:0000198795","3106","UB - Herbário da Universidade de Brasília","São Domingos","Parque Estadual de Terra Ronca. 2500L. Florística.","pt","UB",1213655275,"BRA:UnB:UB:0000198795","Collection","","Amaral, AG; Mello, TRB; Munhoz, CBR; Sales, SC","198795","UnB","Universidade de Brasília (UnB)","Árvore. 300cm. Flor botão, aberta.; Cerrado sensu stricto sobre areia.","Martins, BP",9999,0,"SOUTH_AMERICA","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","São Domingos","Goiás","brazil",3399,"São Domingos",5219803,-46.486593,-13.536781,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.36198,-46.16855,"original coordinates","original coordinates OK"
"8","Exellodendron cordatum",1086982584,-7.057361,-43.615944,"gass84","aefe4840-ce1f-4b7b-b83b-1a0203e9e5e4","3b3975ee-23fb-4943-a00e-4d6e6115b194","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:17.673+0000","2017-12-29T14:11:41.234+0000",124,"none","PRESERVED_SPECIMEN",NA,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","none","Piauí",2012,1,8,"2012-01-08T00:00:00","2017-12-06T17:56:59.000+0000","2018-12-08T13:01:50.897+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","TEPB - Herbário Graziela Barroso","BRA:UFPI:TEPB:0000028427","18","TEPB - Herbário Graziela Barroso","Jerumenha","Fazenda Campeira","pt","TEPB",1086982584,"BRA:UFPI:TEPB:0000028427","Collection","","Lima, A.S.","28427","UFPI","Universidade Federal do Piauí, UFPI","<ll>dwc_commonname:</ll> Pau-de-rato","",NA,NA,"","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","Jerumenha","Piauí","brazil",4531,"Jerumenha",2205300,-43.501324,-7.114524,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-7.057361,-43.615944,"original coordinates","original coordinates OK"
"9","Exellodendron cordatum",1503030017,-6.718333,-43.134444,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:01.555+0000","2018-09-10T18:27:49.471+0000",124,"none","PRESERVED_SPECIMEN",NA,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","2017-05-01T00:00:00","Maranhão",2012,5,15,"2012-05-15T00:00:00","2018-09-06T20:00:26.000+0000","2018-12-08T12:54:58.411+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000229082","863","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barão de Grajaú","BR 230, km 15. Cerrado.","pt","HUEFS",1503030017,"BRA:UEFS:HUEFS:0000229082","Collection","","Silva, C.","229082","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","R.Asprino",163,0,"","","","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","Barão de Grajaú","Maranhão","brazil",4706,"Barão de Grajaú",2101509,-43.187757,-6.593014,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-6.718333,-43.134444,"original coordinates","original coordinates OK"
"10","Exellodendron cordatum",1424386978,-13.9475,-46.376111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:53.283+0000","2018-09-24T20:03:00.359+0000",207,"none","PRESERVED_SPECIMEN",NA,2985072,6,7707728,220,1414,9111,2985065,2985072,2985072,"Exellodendron cordatum (Hook.f.) Prance","Exellodendron cordatum (Hook.f.) Prance","Plantae","Tracheophyta","Malpighiales","Chrysobalanaceae","Exellodendron","Exellodendron cordatum","Exellodendron","cordatum","SPECIES","ACCEPTED","none","Goiás",2010,3,24,"2010-03-24T00:00:00","2017-10-19T05:10:21.042+0000","2018-12-06T16:59:55.402+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:682286","3674","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Guarani de Goiás","Folha: SD-23-V-C. Vale do rio Paranã, tributário da bacia do Tocantins. Localidade de Pouso Alto, margem direita da rodovia Guarani de Goiás/Posse.","","RB",1424386978,"urn:catalog:JBRJ:RB:682286","PhysicalObject","","Pereira, BAS; Alvarenga, D.","RB00682286","JBRJ","","Broto de toco com até 1m de altura. Inflorescência longa, flores branco-amareladas, atraindo abelhas.","R.ASPRINO",830,NA,"","RB 533549","Relevo plano, solo argilo-arenoso, distrófico. Fragmento de cerrado típico.","","",NA,"","","","","",NA,"",NA,"",NA,"","","",NA,"","",NA,NA,"","","","","","","Guarani de Goiás","Goiás","brazil",3354,"Guarani de Goiás",5209408,-46.431531,-13.889968,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-13.9475,-46.376111,"original coordinates","original coordinates OK"
