"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","nomenclaturalCode","verbatimEventDate","verbatimTaxonRank","higherClassification","references","habitat","institutionID","endDayOfYear","county","startDayOfYear","collectionID","identificationRemarks","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","rights","georeferencedDate","fieldNumber","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Xylopia ochrantha",1915275432,-21.230278,-40.988333,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:09.080+0000","2018-10-09T15:49:02.210+0000",142,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","none",5,0,"Espírito Santo",2018,7,28,"2018-07-28T00:00:00","2018-10-03T13:48:43.000+0000","2018-12-07T10:57:46.101+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000028754","4527","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Presidente Kennedy","Restinga de moitas próximo da Igreja das Neves (Praia das Neves).","pt","VIES",1915275432,"BRA:UFES:VIES:0000028754","Collection","Assis, A.M.; Cribari, R.S.; Santos, J.","28754","UFES","Universidade Federal do Espírito Santo, UFES","Arbusto. Frutos verdes e avermelhado. Botões marrons. Formação arbustiva aberta de restinga.","","",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Presidente Kennedy","Espírito Santo","brazil",2013,"Presidente Kennedy",3204302,-41.072998,-21.142983,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-21.230278,-40.988333,"original coordinates","original coordinates OK"
"2","Xylopia ochrantha",1096933714,-18.3825,-40.16325,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.092+0000","2018-02-15T04:28:53.671+0000",138,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","2013-04-25T00:00:00",120,0,"Espírito Santo",2013,1,10,"2013-01-10T00:00:00","","2018-07-07T13:18:22.271+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014353","7011","CVRD - Herbário da Reserva Natural Vale","PINHEIROS","","pt","CVRD",1096933714,"BRA:CVRD:CVRD:0000014353","Collection","Folli, D.A.","14353","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Coração","SOUTH_AMERICA","Geovane S. Siqueira",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","PINHEIROS","Espírito Santo","brazil",2744,"Pinheiros",3204104,-40.200327,-18.369494,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.3825,-40.16325,"original coordinates","original coordinates OK"
"3","Xylopia ochrantha",1095261942,-9.438055,-64.833333,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:35.793+0000","2018-11-23T18:21:35.805+0000",123,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","none",100,0,"Rondônia",2013,6,23,"2013-06-23T00:00:00","","2018-11-23T18:22:51.065+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000086914","1900","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO VELHO","Margem esquerda do rio Madeira. Parcela T1 P1.","pt","CEN",1095261942,"BRA:Cenargen:CEN:0000086914","Collection","Marcelo Fragomeni Simon","86914","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Árvore com 5 m. Frutos imaturos vináceos crescendo do tronco e ramos.","","M. Simon",8,"Exsicatas","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","PORTO VELHO","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.438055,-64.833333,"original coordinates","original coordinates OK"
"4","Xylopia ochrantha",1087385575,-22.977778,-45.634722,"gass84","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:42.957+0000","2018-09-25T13:56:56.595+0000",120,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","2012-09-12T00:00:00",545,0,"São Paulo",2012,3,25,"2012-03-25T00:00:00","2018-09-10T10:55:53.000+0000","2018-12-08T13:04:28.789+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000445240","56","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Tremembé","Poço Grande","pt","SP",1087385575,"BRA:IBt:SP:0000445240","Collection","D'Orazio, FAE","445240","Instituto de Botânica, IBT","Instituto de Botânica, IBT","","","D'Orazio, FAE",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Tremembé","São Paulo","brazil",1353,"Tremembé",3554805,-45.603938,-22.940788,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.977778,-45.634722,"original coordinates","original coordinates OK"
"5","Xylopia ochrantha",1095258371,-9.233333,-64.328055,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:33.998+0000","2018-11-23T18:21:34.050+0000",123,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","none",110,0,"Rondônia",2012,6,15,"2012-06-15T00:00:00","","2018-11-23T18:22:48.612+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000083301","3582","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO VELHO","Local onde será instalada a linha de transmissão (LT) 38, onde está ocorrendo a supressão!","pt","CEN",1095258371,"BRA:Cenargen:CEN:0000083301","Collection","Aécio Amaral-Santos","83301","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","","M. Simon",1,"Unicata","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","PORTO VELHO","Rondônia","brazil",4065,"Porto Velho",1100205,-64.306275,-9.153378,"RONDONIA","RO","Rondônia",-62.84395074,-10.91095782,"Rondônia","ro",-9.233333,-64.328055,"original coordinates","original coordinates OK"
"6","Xylopia ochrantha",1096933256,-19.1495,-40.064972,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:35.574+0000","2018-02-15T04:28:53.484+0000",138,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","2012-09-05T00:00:00",1,0,"Espírito Santo",2012,9,5,"2012-09-05T00:00:00","","2018-07-07T13:18:22.259+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000013870","776","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096933256,"BRA:CVRD:CVRD:0000013870","Collection","Siqueira, G.S.","13870","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Coração","SOUTH_AMERICA","Siquiera, G.S.",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.1495,-40.064972,"original coordinates","original coordinates OK"
"7","Xylopia ochrantha",1094885741,-15.339722,-39.003333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:33.941+0000","2018-09-10T18:27:16.076+0000",124,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","2012-05-01T00:00:00",NA,NA,"Bahia",2011,10,22,"2011-10-22T00:00:00","","2018-09-10T18:27:41.270+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000168654","703","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Uma","Fazenda Bolandeira.","pt","HUEFS",1094885741,"BRA:UEFS:HUEFS:0000168654","Collection","Matos, E.N.de","168654","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga. Floresta.","","A.Lobão",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Uma","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.339722,-39.003333,"original coordinates","original coordinates outside municipality original in uma falls in una"
"8","Xylopia ochrantha",1094900040,-11.871111,-37.586389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.810+0000","2018-09-10T18:27:25.294+0000",124,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2011,11,28,"2011-11-28T00:00:00","","2018-09-10T18:27:50.939+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000182995","862","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Conde","Faz. Fundão..","pt","HUEFS",1094900040,"BRA:UEFS:HUEFS:0000182995","Collection","Matos, E.N.de","182995","UEFS","Universidade Estadual de Feira de Santana (UEFS)","NanoFloresta. e Moitas","","A.Lobão",NA,"","","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.871111,-37.586389,"original coordinates","original coordinates OK"
"9","Xylopia ochrantha",1424291979,-21.207222,-41.018889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:55.178+0000","2018-09-24T20:02:10.384+0000",207,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","none",NA,NA,"Espírito Santo",2010,1,14,"2010-01-14T00:00:00","2017-10-17T18:32:07.460+0000","2018-12-06T16:58:56.416+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:581428","108","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Presidente Kennedy","Propriedade da FERROUS. Próximo à Praia das Neves.","","RB",1424291979,"urn:catalog:JBRJ:RB:581428","PhysicalObject","Maielo-Silva; Viera,B.C. Paula,R.L.","RB00581428","JBRJ","","Arbórea, coletada em área de Restinga","","J.C.Lopes",NA,"","RB 487888","","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Presidente Kennedy","Espírito Santo","brazil",2013,"Presidente Kennedy",3204302,-41.072998,-21.142983,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-21.207222,-41.018889,"original coordinates","original coordinates OK"
"10","Xylopia ochrantha",1424419733,-16.419167,-39.202222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:12.338+0000","2018-09-24T20:03:29.072+0000",207,"none","PRESERVED_SPECIMEN",3157121,6,7707728,220,718,9291,3157015,3157121,3157121,"Xylopia ochrantha Mart.","Xylopia ochrantha Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia ochrantha","Xylopia","ochrantha","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2010,3,11,"2010-03-11T00:00:00","2014-07-08T00:11:00.513+0000","2018-12-06T17:00:12.658+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:720595","279","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Seguro","Brasil, Bahia, Porto Seguro: Trilha do Pequí, bloco 4 da RPPN. Estação Veracel.","","RB",1424419733,"urn:catalog:JBRJ:RB:720595","PhysicalObject","Daneu, L; G.M. Carvalho & L.C. Gomes","RB00720595","JBRJ","","Árvore ca. 12m alt. Folhas verde-brilhante com a face inferior opaca. Inflorescência cauliflora com botões amarelos e parte rosáceas.","","A.Lobão",NA,"","RB 553002","Mata Alta. Platô.","","","","","","","",NA,"",NA,"","",NA,"","","",NA,"","","",NA,"","","Porto Seguro","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.419167,-39.202222,"original coordinates","original coordinates OK"
