"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","modified","fieldNotes","elevation","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","typeStatus","verbatimTaxonRank","higherClassification","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Unonopsis bahiensis",1944983505,-12.530278,-38.299167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.347+0000","2018-11-24T12:34:55.373+0000",122,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2016,3,8,"2016-03-08T00:00:00","2018-11-24T12:36:01.869+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153383","274","CEPEC - Herbário do Centro de Pesquisas do Cacau","MATA DE SÃO JOÃO","Conglomerado BA_770-1-10-1RN","pt","CEPEC",1944983505,"BRA:CEPLAC:CEPEC:0000153383","Collection","Schulte, T.F.","153383","10/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","","","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","MATA DE SÃO JOÃO","Bahia","brazil",3532,"Mata de São João",2921005,-38.14797,-12.478165,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.530278,-38.299167,"original coordinates","original coordinates OK"
"2","Unonopsis bahiensis",1944978173,-17.100278,-40.499722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.155+0000","2018-11-24T12:34:47.188+0000",122,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2014,8,6,"2014-08-06T00:00:00","2018-11-24T12:35:58.283+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142355","246","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAMARAJÚ","Conglomerado BA_1404-4-5-23","pt","CEPEC",1944978173,"BRA:CEPLAC:CEPEC:0000142355","Collection","Nogueira, M.G.C.","142355","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: NAO","Sem Informação","","","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","ITAMARAJÚ","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-17.100278,-40.499722,"original coordinates","original coordinates outside municipality original in itamaraju falls in itanhem"
"3","Unonopsis bahiensis",1899818692,-15.349444,-39.045278,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.057+0000","2018-12-03T16:15:52.817+0000",122,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","2013-12-01T00:00:00","Bahia",2013,4,15,"2013-04-15T00:00:00","2018-12-03T16:16:11.252+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121418","1636","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818692,"BRA:UFBA:ALCB:0000121418","Collection","Gomes, FS","121418","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Frutos imaturos. 98.3, parcela 01.","Gomes, FS","SOUTH_AMERICA","2018-08-28T18:55:53.000+0000","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.349444,-39.045278,"original coordinates","original coordinates OK"
"4","Unonopsis bahiensis",1899818683,-15.349444,-39.045278,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.054+0000","2018-12-03T16:15:52.720+0000",122,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","2013-12-01T00:00:00","Bahia",2013,4,15,"2013-04-15T00:00:00","2018-12-03T16:16:11.357+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121412","1630","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818683,"BRA:UFBA:ALCB:0000121412","Collection","Gomes, FS","121412","","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas. Flores axilares em botões. 89.3, parcela 02.","Gomes, FS","SOUTH_AMERICA","2018-08-28T18:55:53.000+0000","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.349444,-39.045278,"original coordinates","original coordinates OK"
"5","Unonopsis bahiensis",1094915378,-12.166667,-37.966667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:49.539+0000","2018-09-10T18:27:32.918+0000",124,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2013,8,28,"2013-08-28T00:00:00","2018-09-10T18:27:59.741+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000198759","1529","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Algodão.","pt","HUEFS",1094915378,"BRA:UEFS:HUEFS:0000198759","Collection","Popovkin, A.V.","198759","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Atlantic Forest.","","","","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.166667,-37.966667,"original coordinates","original coordinates OK"
"6","Unonopsis bahiensis",1094915391,-12.166667,-37.966667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:49.570+0000","2018-09-10T18:27:32.844+0000",124,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2013,10,2,"2013-10-02T00:00:00","2018-09-10T18:27:59.719+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000198784","1553","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Algodão.","pt","HUEFS",1094915391,"BRA:UEFS:HUEFS:0000198784","Collection","Popovkin, A.V.","198784","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Atlantic Forest.","","","","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.166667,-37.966667,"original coordinates","original coordinates OK"
"7","Unonopsis bahiensis",1094915389,-12.166667,-37.966667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:49.533+0000","2018-09-10T18:27:32.868+0000",124,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2013,10,23,"2013-10-23T00:00:00","2018-09-10T18:27:59.787+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000198797","1566","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Algodão.","pt","HUEFS",1094915389,"BRA:UEFS:HUEFS:0000198797","Collection","Popovkin, A.V.","198797","","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Atlantic Forest.","","","","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.166667,-37.966667,"original coordinates","original coordinates OK"
"8","Unonopsis bahiensis",1890741621,-16.85,-39.308889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.684+0000","2018-09-24T19:59:09.020+0000",207,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2013,12,7,"2013-12-07T00:00:00","2018-12-08T13:14:11.873+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395731","71","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Seguro","Núcleo Araticum, Matriz 71. Parque Nacional Histórico do Monte Pascoal","","RB",1890741621,"urn:catalog:JBRJ:RB:1395731","PhysicalObject","Grupo de Coletores do Núcleo Araticum","RB01395731","RB 773064","JBRJ","","árvore, terrícola, de solo arenoso, de encosta, interior do fragmento, de acesso regular","","","2018-08-07T17:42:50.928+0000","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Porto Seguro","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.85,-39.308889,"original coordinates","original coordinates OK"
"9","Unonopsis bahiensis",1890741644,-16.855278,-39.316667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.660+0000","2018-09-24T19:59:08.981+0000",207,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2013,12,6,"2013-12-06T00:00:00","2018-12-08T13:14:11.892+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395725","49","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Seguro","Trilha de entrada do Parque. Núcleo Araticum, Matriz 49. Parque Nacional Histórico do Monte Pascoal","","RB",1890741644,"urn:catalog:JBRJ:RB:1395725","PhysicalObject","Grupo de Coletores do Núcleo Araticum","RB01395725","RB 773058","JBRJ","","árvore, terrícola","","","","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Porto Seguro","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.855278,-39.316667,"original coordinates","original coordinates OK"
"10","Unonopsis bahiensis",1424435487,-15.159722,-39.054722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:21.535+0000","2018-09-24T20:03:37.130+0000",207,"none","PRESERVED_SPECIMEN",3648567,6,7707728,220,718,9291,3157765,3648567,3648567,"Unonopsis bahiensis Maas & Orava","Unonopsis bahiensis Maas & Orava","Plantae","Tracheophyta","Magnoliales","Annonaceae","Unonopsis","Unonopsis bahiensis","Unonopsis","bahiensis","SPECIES","ACCEPTED","none","Bahia",2012,2,9,"2012-02-09T00:00:00","2018-12-06T17:00:23.493+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:750345","113","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Una","REBIO de Una, trilha da Roda d´Água.","","RB",1424435487,"urn:catalog:JBRJ:RB:750345","PhysicalObject","Melito, M; Souza, L","RB00750345","RB 564726","JBRJ","","Arbustiva, ca. 4 m. Nervura central da face abaxial marrom a amarelada ou verde para as folhas apicais. Pedunculo do carpideo de amarelo a vermelho, carpideo de mesma coloração.","A. Lobão","","2014-07-08T00:54:59.386+0000","",NA,NA,"","","","","",NA,"","",NA,"","","","","",NA,"",NA,"",NA,"","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.159722,-39.054722,"original coordinates","original coordinates OK"
