"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","modified","fieldNotes","elevation","elevationAccuracy","continent","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","verbatimTaxonRank","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","identificationRemarks","typeStatus","higherGeography","organismID","datasetID","accessRights","typifiedName","dynamicProperties","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Guatteria oligocarpa",1638347711,-12.847222,-39.089444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:10.282+0000","2018-09-24T19:58:50.260+0000",207,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Bahia",2016,2,26,"2016-02-26T00:00:00","2018-12-06T03:12:52.866+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1358974","1321","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Felipe","Conglomerado BA_858-4-2-3","RB",1638347711,"urn:catalog:JBRJ:RB:1358974","PhysicalObject","Santos, E. A.","RB01358974","RB 743619","JBRJ","Árvore","C. Pessoa","","","","",NA,NA,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"São Felipe","Bahia","brazil",3483,"São Felipe",2929107,-39.095094,-12.83717,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.847222,-39.089444,"original coordinates","original coordinates OK"
"2","Guatteria oligocarpa",1423894391,-14.366667,-39.066667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:23.549+0000","2018-09-24T19:57:45.647+0000",207,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Bahia",2015,3,14,"2015-03-14T00:00:00","2018-12-06T16:55:14.930+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1015888","9532","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itacaré","Rodovia Ilhéus a Itacaré, Campo Cheiroso, ca. 14km ao norte de Serra Grande.","RB",1423894391,"urn:catalog:JBRJ:RB:1015888","PhysicalObject","A.M. Amorim; J.L. Paixão; L. Daneu","RB01015888","RB 632798","JBRJ","Arbusto ca. 3m alt. Folhas verdes, a face inferior mais clara. Pétalas marrom-esverdeada","A.LOBÃO","","","2017-10-19T21:22:41.950+0000","Vegetação arbustivo/arbórea sob mancha de areia branca",NA,NA,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.366667,-39.066667,"original coordinates","original coordinates OK"
"3","Guatteria oligocarpa",1226939906,-13.782556,-39.166722,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:35.717+0000","2018-11-24T12:31:35.940+0000",126,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Bahia",2015,12,4,"2015-12-04T00:00:00","2018-12-07T20:00:35.866+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000011507","657","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Igrapiúna","Reserva Ecológica da Michelin., Cachoeira da Pancada Grande.","HUESB",1226939906,"BRA:UESB:HUESB:0000011507","Collection","Silva, G.S.; Souza, R.S.; Santos, R.J.; Ornelas, M.M.; Moreira, R.S.; Souza, R.S.; Santos, R.J.; Ornelas, M.M.; Moreira, R.S.","11507","","UESB","Árvore, ca. 8m alt. Folhas simples, alternas, crassas, verde. Frutos imaturos, verde.; Mata atlântica.","","pt","Universidade Estadual do Sudoeste da Bahia (UESB)","2018-11-22T19:51:03.000+0000","",0,0,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Igrapiúna","Bahia","brazil",3359,"Igrapiúna",2913457,-39.177332,-13.858125,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.782556,-39.166722,"original coordinates","original coordinates outside municipality original in igrapiuna falls in itubera"
"4","Guatteria oligocarpa",1890741540,-18.36,-39.850833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.608+0000","2018-09-24T19:59:08.935+0000",207,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Espírito Santo",2014,1,25,"2014-01-25T00:00:00","2018-12-08T13:14:11.781+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395610","71","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição da Barra","Estrada principal de acesso a Flona. Núcleo Juçara, Matriz 071 - próximo a apilcultura. Floresta Nacional do Rio Preto","RB",1890741540,"urn:catalog:JBRJ:RB:1395610","PhysicalObject","Grupo de Coletores do Núcleo Juçara","RB01395610","RB 772943","JBRJ","árvore, terrícola, codominante de dossel, de solo arenoso, de encosta, interior do fragmento, de acesso regular","","","","2018-08-07T17:11:45.151+0000","",NA,NA,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.36,-39.850833,"original coordinates","original coordinates OK"
"5","Guatteria oligocarpa",1944981505,-14.220278,-39.060278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.550+0000","2018-11-24T12:34:52.579+0000",122,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Bahia",2014,9,5,"2014-09-05T00:00:00","2018-11-24T12:36:00.737+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150410","123","CEPEC - Herbário do Centro de Pesquisas do Cacau","MARAÚ","Conglomerado BA_1186-4-5-20","CEPEC",1944981505,"BRA:CEPLAC:CEPEC:0000150410","Collection","Rocha, F.O.","150410","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","",NA,NA,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"MARAÚ","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.220278,-39.060278,"original coordinates","original coordinates OK"
"6","Guatteria oligocarpa",1094931863,-14.256667,-39.028333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:56.477+0000","2018-09-10T18:27:42.955+0000",124,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Bahia",2013,3,23,"2013-03-23T00:00:00","2018-09-10T18:28:09.676+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000215844","3557","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Itacaré","Santo amaro","HUEFS",1094931863,"BRA:UEFS:HUEFS:0000215844","Collection","Matos, E.","215844","","UEFS","Floresta","","pt","Universidade Estadual de Feira de Santana (UEFS)","","",NA,NA,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.256667,-39.028333,"original coordinates","original coordinates OK"
"7","Guatteria oligocarpa",1424453437,-13.916111,-39.465833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:32.393+0000","2018-09-24T20:03:46.252+0000",207,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Bahia",2013,3,13,"2013-03-13T00:00:00","2018-12-06T17:00:33.011+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:788523","2437","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ibirapitanga","Serra do Papua, APA do Pratigi, descida da parcela 3 antes do córrego 01.","RB",1424453437,"urn:catalog:JBRJ:RB:788523","PhysicalObject","L.Y.S. Aona; et al","RB00788523","RB 578548","JBRJ","Árvore c. 6m alt., frutos imaturos verdes","A. Lobão","","","2014-07-08T01:19:01.033+0000","Floresta Ombrófila Densa (mata atlântica) em sucessão avançada",NA,NA,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Ibirapitanga","Bahia","brazil",3339,"Ibirapitanga",2912707,-39.430695,-14.061146,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.916111,-39.465833,"original coordinates","original coordinates OK"
"8","Guatteria oligocarpa",1899819661,-15.900833,-39.227778,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.858+0000","2018-12-03T16:15:49.427+0000",122,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","2013-12-01T00:00:00","Bahia",2013,3,25,"2013-03-25T00:00:00","2018-12-03T16:15:59.600+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000133227","1702","ALCB - Herbário Alexandre Leal Costa","Belmonte","","ALCB",1899819661,"BRA:UFBA:ALCB:0000133227","Collection","Gomes, FS","133227","","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, discolores. Material estéril. 187.3, parcela 05.","Gomes, FS","pt","Universidade Federal da Bahia (UFBA)","2018-08-28T18:55:52.000+0000","",NA,NA,"SOUTH_AMERICA","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Belmonte","Bahia","brazil",3079,"Belmonte",2903409,-39.185654,-15.936505,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.900833,-39.227778,"original coordinates","original coordinates OK"
"9","Guatteria oligocarpa",1899818684,-15.349444,-39.045278,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.060+0000","2018-12-03T16:15:52.707+0000",122,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","2013-12-01T00:00:00","Bahia",2013,4,15,"2013-04-15T00:00:00","2018-12-03T16:16:10.921+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121417","1635","ALCB - Herbário Alexandre Leal Costa","Una","","ALCB",1899818684,"BRA:UFBA:ALCB:0000121417","Collection","Gomes, FS","121417","","Universidade Federal da Bahia (UFBA)","Frutos carpídios vermelhos.","Gomes, FS","pt","Universidade Federal da Bahia (UFBA)","2018-08-28T18:55:52.000+0000","",NA,NA,"SOUTH_AMERICA","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.349444,-39.045278,"original coordinates","original coordinates OK"
"10","Guatteria oligocarpa",1424491825,-13.916944,-39.462222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:54.521+0000","2018-09-24T20:04:07.300+0000",207,"none","PRESERVED_SPECIMEN",3155934,6,7707728,220,718,9291,3155604,3155934,3155934,"Guatteria oligocarpa Mart.","Guatteria oligocarpa Mart.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Guatteria","Guatteria oligocarpa","Guatteria","oligocarpa","SPECIES","ACCEPTED","none","Bahia",2013,11,29,"2013-11-29T00:00:00","2018-12-06T17:00:57.492+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:878770","3498","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ibirapitanga","Serra do Papua, APA do Pratigi, trilha da Pedra Grande, borda da mata.","RB",1424491825,"urn:catalog:JBRJ:RB:878770","PhysicalObject","L.Y.S. Aona; I.R. Costa; A.L. Haigh; E. Lucas","RB00878770","RB 606118","JBRJ","Arvoreta, cerca de 3m, tépalas amareladas","A. Lobão","","","2017-10-08T14:16:18.557+0000","Beira da Floresta Ombrófila Densa (mata atlântica) perturbada",521,NA,"","","","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","",NA,"","",NA,"",NA,"Ibirapitanga","Bahia","brazil",3339,"Ibirapitanga",2912707,-39.430695,-14.061146,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.916944,-39.462222,"original coordinates","original coordinates OK"
