"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","individualCount","preparations","fieldNotes","nomenclaturalCode","verbatimEventDate","verbatimTaxonRank","higherClassification","higherGeography","verbatimCoordinateSystem","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","institutionID","county","rights","references","habitat","endDayOfYear","georeferencedDate","georeferenceProtocol","georeferenceSources","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Annona aurantiaca",1705519123,-14.157778,-47.836111,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:08.722+0000","2018-09-10T18:28:52.662+0000",135,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","2017-10-16T00:00:00",868,0,"SOUTH_AMERICA","Goiás",2017,9,26,"2017-09-26T00:00:00","2018-08-17T14:54:51.000+0000","2018-12-09T16:22:38.661+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000033116","1576","HEPH - Herbário Ezechias Paulo Heringer","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha para Cachoeira Corredeiras","pt","HEPH",1705519123,"BRA:JBB:HEPH:0000033116","Collection","Chacon, RG; Oliveira, JAS","33116","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Subarbusto de 40cm, flor de sépalas com pilosidade dourada; Cerrado rupestre","Lobão, A","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Alto Paraíso de Goiás","Goiás","brazil",3323,"Alto Paraíso de Goiás",5200605,-47.53585,-14.183117,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.157778,-47.836111,"original coordinates","original coordinates OK"
"2","Annona aurantiaca",1936499809,-10.28861,-46.60342,"","7f5260c2-f762-11e1-a439-00145eb45e9a","4e11d750-bafb-11d9-8e53-b8a03c50a862","none","602f1096-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2018-12-06T04:04:58.677+0000","2018-11-14T09:28:26.994+0000",41,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","none",381,NA,"","",2016,8,8,"2016-08-08T00:00:00","","2018-11-14T09:28:27.002+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","","","","","Brasil. Tocantins. Mateiros: Jalapão. Estrada rumo à comunidade da Boa Esperança, partindo da comunidade da Mumbuca. 10°17'19''S 46°36'12.3''W. Elev. 381 m.","","Herbarium W",1936499809,"","","Antar,G.M. & Sano,P.T.","2018-0010690","W","","","J. C. Lopes 2013-10","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10.28861,-46.60342,"original coordinates","original coordinates outside municipality original in  falls in mateiros"
"3","Annona aurantiaca",1936499805,-10.71683,-46.80417,"","7f5260c2-f762-11e1-a439-00145eb45e9a","4e11d750-bafb-11d9-8e53-b8a03c50a862","none","602f1096-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2018-12-06T04:04:58.574+0000","2018-11-14T09:28:26.995+0000",41,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","none",500,NA,"","",2015,1,31,"2015-01-31T00:00:00","","2018-11-14T09:28:27.152+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","","","","","Brasil. Tocantins. Mateiros: Estação Ecológica Serra Geral do Tocantins. Próximo a terra do Posseiro Manelão. 10°43'00.6''S 46°48'15''W. Elev. 500 m.","","Herbarium W",1936499805,"","","Antar,G.M., Antar,H.P. & Chagas,U.R.","2018-0010689","W","","","G. M. Antar 2015-03","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10.71683,-46.80417,"original coordinates","original coordinates outside municipality original in  falls in mateiros"
"4","Annona aurantiaca",1829092261,-10.733333,-46.804167,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.434+0000","2018-09-25T14:05:51.912+0000",126,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","2015-03-01T00:00:00",500,0,"","Tocantins",2015,1,31,"2015-01-31T00:00:00","","2018-09-25T14:05:51.927+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000220042","749","SPF - Herbário da Universidade de São Paulo","Mateiros","Estação Ecológica Serra Geral do Tocantins, Próximo a terra do Posseiro Manelão.","pt","SPF",1829092261,"BRA:USP:SPF:0000220042","Collection","Antar, GM","220042","USP","Universidade de São Paulo, USP","Arbusto ca. 40 cm alt. Cálice creme, corola creme.; Cerrado sensu stricto. Solo arenoso seco.","Antar, GM","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.733333,-46.804167,"original coordinates","original coordinates OK"
"5","Annona aurantiaca",1829092175,-10.288611,-46.603417,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.406+0000","2018-09-25T14:05:51.951+0000",126,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","2014-10-01T00:00:00",381,0,"","Tocantins",2013,8,8,"2013-08-08T00:00:00","","2018-09-25T14:05:51.962+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000220051","241","SPF - Herbário da Universidade de São Paulo","Mateiros","Jalapão, Estrada rumo à comunidade da Boa Esperança, partindo da comunidade da Mumbuca.","pt","SPF",1829092175,"BRA:USP:SPF:0000220051","Collection","Antar, GM","220051","USP","Universidade de São Paulo, USP","Arbusto ca. 40 cm alt. Perianto alaranjado.","Lopes, JC","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.288611,-46.603417,"original coordinates","original coordinates OK"
"6","Annona aurantiaca",1933399945,-10.57536,-46.50647,"","7f5260c2-f762-11e1-a439-00145eb45e9a","4e11d750-bafb-11d9-8e53-b8a03c50a862","none","602f1096-f762-11e1-a439-00145eb45e9a","AT","BIOCASE","2018-12-06T04:04:58.602+0000","2018-11-14T09:28:26.995+0000",41,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","none",512,NA,"","",2013,10,29,"2013-10-29T00:00:00","","2018-12-09T06:06:03.741+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","","","","","Brasil. Tocantins. Mateiros: Parque Estadual do Jalapão. Próximo à sede do Parque. Campo sujo, há 10 anos livre de queimadas. 10°34'31,3''S 46°30'23,3''W. Elev. 521 m.","","Herbarium W",1933399945,"","","Antar,G.M. & Escaramai,M.","2018-0010715","W","","","J. C. Lopes 2013-12","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10.57536,-46.50647,"original coordinates","original coordinates outside municipality original in  falls in mateiros"
"7","Annona aurantiaca",1829092226,-10.575361,-46.506472,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:53.450+0000","2018-09-25T14:05:51.964+0000",126,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","2014-12-01T00:00:00",521,0,"","Tocantins",2013,10,29,"2013-10-29T00:00:00","","2018-09-25T14:05:51.996+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000220043","280","SPF - Herbário da Universidade de São Paulo","Mateiros","Parque Estadual do Jalapão, Próximo à sede do Parque.","pt","SPF",1829092226,"BRA:USP:SPF:0000220043","Collection","Antar, GM","220043","USP","Universidade de São Paulo, USP","Arbusto ca. 60 cm alt. Cálice alvo esverdeado, corola alaranjada.","Lopes, JC","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.575361,-46.506472,"original coordinates","original coordinates OK"
"8","Annona aurantiaca",1424331089,-9.8225,-52.744444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:18.168+0000","2018-09-24T20:02:31.107+0000",207,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","none",256,NA,"","Mato Grosso",2011,3,8,"2011-03-08T00:00:00","2017-10-18T12:50:19.404+0000","2018-12-06T16:59:23.665+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:622061","3225","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Cruz Do Xingu","Parque Estadual do Xingu, limite sul do parque.","","RB",1424331089,"urn:catalog:JBRJ:RB:622061","PhysicalObject","Zappi, D.C.; Milliken, W.; Frisby, S.; Soares, C.R.A.; Forte, A.F.; Silva, D.R. & Lindolfo, L.F.","RB00622061","JBRJ","","Arbusto 1 m alt., botões ferrugíneos","C. Whitefoard & S. Frisby","RB 510273",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Santa Cruz Do Xingu","Mato Grosso","brazil",3904,"Santa Cruz do Xingu",5107743,-52.541798,-10.064394,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.8225,-52.744444,"original coordinates","original coordinates OK"
"9","Annona aurantiaca",1094874655,-10.536944,-47.208611,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:27.354+0000","2018-09-10T18:27:10.783+0000",124,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","2015-03-01T00:00:00",388,0,"","Tocantins",2009,11,9,"2009-11-09T00:00:00","","2018-09-10T18:27:33.135+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000157545","7193","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ponte Alta do Tocantins","Ca. 42 Km Oeste de Ponte Alta.","pt","HUEFS",1094874655,"BRA:UEFS:HUEFS:0000157545","Collection","Melo, E.","157545","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","J.C.Lopes","",NA,"","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Ponte Alta do Tocantins","Tocantins","brazil",3779,"Ponte Alta do Tocantins",1717909,-47.327562,-10.751879,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.536944,-47.208611,"original coordinates","original coordinates OK"
"10","Annona aurantiaca",1095247538,-13.022222,-48.228333,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:28.724+0000","2018-11-23T18:21:28.942+0000",123,"none","PRESERVED_SPECIMEN",5407309,6,7707728,220,718,9291,3155252,5407309,5407309,"Annona aurantiaca Barb.Rodr.","Annona aurantiaca Barb.Rodr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona aurantiaca","Annona","aurantiaca","SPECIES","ACCEPTED","none",1010,0,"","Tocantins",2008,3,1,"2008-03-01T00:00:00","","2018-11-23T18:22:41.484+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000072391","173","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PALMEIROPOLIS","Fazenda do Sr. Simão Raimundo do Nascimento. Torre 112, rio Mucambinho.","pt","CEN",1095247538,"BRA:Cenargen:CEN:0000072391","Collection","João Benedito Pereira","72391","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","","J. B. Pereira","",1,"Unicata","","","","","","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","PALMEIROPOLIS","Tocantins","brazil",3457,"Palmeirópolis",1715754,-48.348528,-13.01946,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-13.022222,-48.228333,"original coordinates","original coordinates OK"
