"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","institutionID","county","rights","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","references","habitat","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimTaxonRank","higherClassification","individualCount","higherGeography","identificationQualifier","verbatimElevation","identificationRemarks","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","organismID","datasetID","accessRights","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"11","Duguetia echinophora",1042680437,-1,-59,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:19.923+0000","2014-11-24T14:45:39.356+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","2013-12-01T00:00:00",0,0,"Amazonas",2007,9,24,"2007-09-24T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.747+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:214212","1659","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Rebio Uatumã., grade do PPBio.","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042680437,"urn:catalog:inpa:herbarium:214212","Collection","Carvalho-Sobrinho, JG de","225097","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Lobão, A.Q.","","SOUTH_AMERICA","01.263.896/0015-60","Presidente Figueiredo","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-1,-59,"original coordinates","original coordinates outside municipality original in  falls in urucara"
"12","Duguetia echinophora",1090664886,-9.918333,-55.453333,"gass84","22331d58-4a7e-40da-b7db-652a4d4d85ed","e7132376-4a7e-458a-be08-946850a2beac","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-25T12:34:29.553+0000","2017-12-29T14:48:04.356+0000",118,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","2008-07-01T00:00:00",NA,NA,"Mato Grosso",2007,10,15,"2007-10-15T00:00:00","2017-12-20T17:46:45.000+0000","2018-12-08T04:44:01.421+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HERBAM - Herbário da Amazônia Meridional","BRA:UNEMAT:HERBAM:0000003468","211","HERBAM - Herbário da Amazônia Meridional","Sinop","UHE Sinop","pt","HERBAM",1090664886,"BRA:UNEMAT:HERBAM:0000003468","Collection","Soares, CRA; Piva, JH; Rodrigues, L; Nishi, I","3468","UNEMAT","Universidade do Estado de Mato Grosso (UNEMAT)","Projeto Flora Teles Pires","Soares, CRA; Oliveira, J","","","","","","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Sinop","Mato Grosso","brazil",3640,"Sinop",5107909,-55.499737,-11.712608,"MATO GROSSO","MT","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-9.918333,-55.453333,"original coordinates","original coordinates outside municipality original in sinop falls in novo mundo"
"13","Duguetia echinophora",1090893092,-2.75,-42.799722,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:28.607+0000","2017-12-29T14:20:20.026+0000",122,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","none",NA,NA,"Maranhão",2005,1,5,"2005-01-05T00:00:00","2017-09-15T20:41:19.000+0000","2018-12-09T06:15:04.640+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000006052","25","MAR - Herbário do Maranhão","Barreirinhas","","pt","MAR",1090893092,"BRA:UFMA:MAR:0000006052","Collection","Silva, O.","6052","UFMA","Universidade Federal do Maranhão (UFMA)","arbusto de até 3,0 m c/ 6 brácteas esverdeadas; inflorescência com estames vermelhos dispostos em glomérulo; ambiente restinga; solo arenoso","","","","","","","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Barreirinhas","Maranhão","brazil",5391,"Barreirinhas",2101707,-42.91045,-2.839903,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.75,-42.799722,"original coordinates","original coordinates OK"
"14","Duguetia echinophora",1260832201,-9.48944,-70.50611,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:03:49.835+0000","2016-03-21T16:23:07.827+0000",28,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","2005-01-01T00:00:00",NA,NA,"Acre",2001,10,23,"2001-10-23T00:00:00","2008-05-27T22:02:00.000+0000","2018-12-09T00:39:06.309+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3416917","Daly 10990","Tropicos","","Mun. Santa Rosa: Rio Purus, right bank, ""Estirão Tauari"" (Igarapé Tauari). Open forest on terra firme with palms; terraces and undulating terrain. ""New to Acre"".","","MO",1260832201,"urn:catalog:MO:Tropicos:3416917","PhysicalObject","Douglas C. Daly","3416917","MO","MOBOT","","P.J.M. Maas","","SOUTH_AMERICA","","","","No opinion","ICNafp",50255090,"http://www.tropicos.org/Specimen/3416917","http://biocol.org/urn:lsid:biocol.org:col:15859","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Acre","brazil",NA,"",NA,NA,NA,"","","Acre",-70.47194528,-9.21340431,"Acre","ac",-9.48944,-70.50611,"original coordinates","original coordinates outside municipality original in  falls in santa rosa do purus"
"15","Duguetia echinophora",1930536423,-9.4892,-70.5061,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:59:47.383+0000","2018-11-18T15:59:47.588+0000",96,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","none",0,0,"Acre",2001,10,23,"2001-10-23T00:00:00","","2018-12-07T21:38:34.895+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","c3d3c146-c191-4cdc-beec-b30fc29e54f5","10990","Vascular plants","","Rio Purus, right bank, ""Estirao Tauari"" (Igarapé Tauari).","en","NY",1930536423,"c3d3c146-c191-4cdc-beec-b30fc29e54f5","PhysicalObject","D. C. Daly","866610","NY","","","P. J. M. Maas","","SOUTH_AMERICA","http://biocol.org/urn:lsid:biocol.org:col:15556","Santa Rosa","","","ICN",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=677330","Open forest on terra firme with palms, terraces and undulating terrain","23 Oct 2001",296,"sheet",296,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Acre","brazil",NA,"",NA,NA,NA,"","","Acre",-70.47194528,-9.21340431,"Acre","ac",-9.4892,-70.5061,"original coordinates","original coordinates outside municipality original in  falls in santa rosa do purus"
"16","Duguetia echinophora",1140118592,-9.483333,-70.5,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","none","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2018-12-11T19:21:54.076+0000","2018-01-23T11:28:44.923+0000",81,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","none",NA,NA,"Acre",2001,10,23,"2001-10-23T00:00:00","","2018-12-07T12:34:18.866+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","U.1069087","","","","Brazil. Acre. Mun. Santa Rosa: Rio Purus, right bank, 'Estirao Tauari' (Igarapé Tauari).","","Botany",1140118592,"http://data.biodiversitydata.nl/naturalis/specimen/U.1069087","","Daly DC; et al.","U.1069087","","","","Maas PJM","","SOUTH_AMERICA","","","","","ICN",NA,"","","","","2001/10/23",NA,"",NA,"species","Plantae|Magnoliopsidae|Magnoliales|Annonaceae",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Acre","brazil",NA,"",NA,NA,NA,"","","Acre",-70.47194528,-9.21340431,"Acre","ac",-9.483333,-70.5,"original coordinates","original coordinates outside municipality original in  falls in santa rosa do purus"
"17","Duguetia echinophora",1087723574,-4.546028,-46.670533,"gass84","d71abe29-0cc7-451c-9eaf-42514a361885","1d7b2ad8-96e2-48e6-b6b1-b589b1025261","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:58.049+0000","2018-03-06T11:59:25.928+0000",127,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","none",200,0,"Maranhão",1995,1,5,"1995-01-05T00:00:00","2018-03-02T17:28:31.000+0000","2018-12-08T13:06:12.070+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SLUI - Herbário Rosa Mochel","BRA:UEMA:SLUI:0000002247","","SLUI - Herbário Rosa Mochel","Buriticupu","Reserva Florestal de Buriticupu","pt","SLUI",1087723574,"BRA:UEMA:SLUI:0000002247","Collection","F.H. Muniz","2247","UEMA","Universidade Estadual do Maranhão (UEMA)","","","","","","","","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"Buriticupu","Maranhão","brazil",5145,"Buriticupu",2102325,-46.343019,-4.490602,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-4.546028,-46.670533,"original coordinates","original coordinates outside municipality original in buriticupu falls in bom jesus das selvas"
"18","Duguetia echinophora",1042557522,-2.333333,-59.83,"elmms,gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:24:50.814+0000","2014-11-24T14:42:48.075+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","1992-01-01T00:00:00",25,25,"Amazonas",1992,9,28,"1992-09-28T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.747+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:91605","8046","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Fazenda Porto Alegre, Km 68 on BR-174 ca. 90 km N of Manaus, Reserva 3304, tree 2166","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042557522,"urn:catalog:inpa:herbarium:91605","Collection","Maas, PJM","184764","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Maas, P.J.M.","","SOUTH_AMERICA","01.263.896/0015-60","Manaus","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.333333,-59.83,"original coordinates","original coordinates outside municipality original in  falls in rio preto da eva"
"19","Duguetia echinophora",1042639644,-2.416667,-59.87,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:10.196+0000","2014-11-24T14:44:49.140+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","2001-11-01T00:00:00",0,0,"Amazonas",1991,2,8,"1991-02-08T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.760+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:173462","F407","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Distrito Agropecuário, ZF3, Distrito Agropecuário da Suframa - Rodovia BR 174 Km 64 depois 41 Km leste na ZF 3, Fazenda Esteio","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042639644,"urn:catalog:inpa:herbarium:173462","Collection","Setz, EZP","198130","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Maas, P.J.M.","","SOUTH_AMERICA","01.263.896/0015-60","Manaus","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.416667,-59.87,"original coordinates","original coordinates outside municipality original in  falls in rio preto da eva"
"20","Duguetia echinophora",1042559872,-15.598917,-56.9,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:24:51.375+0000","2014-11-24T14:42:49.498+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","1995-09-01T00:00:00",0,0,"Mato Grosso",1990,10,17,"1990-10-17T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.755+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:93837","2931","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Cuiabá, Instituto Linguístico.","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042559872,"urn:catalog:inpa:herbarium:93837","Collection","Macêdo, M","176969","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Miralha, J.M.S.","","SOUTH_AMERICA","01.263.896/0015-60","Cuiabá","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Mato Grosso","brazil",NA,"",NA,NA,NA,"","","Mato Grosso",-55.91290105,-12.94917881,"Mato Grosso","mt",-15.598917,-56.9,"original coordinates","original coordinates outside municipality original in  falls in nossa senhora do livramento"
"21","Duguetia echinophora",1042584772,-2.416667,-59.63,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:24:57.258+0000","2014-11-24T14:43:20.836+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","1995-01-01T00:00:00",100,50,"Amazonas",1989,1,29,"1989-01-29T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.747+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:118924","168","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Distrito Agropecuário, ZF3, Distrito Agropecuário, Fazenda Porto Alegre, Reserva 3402 (Cabo Frio) of the WW/INPA MCS projet","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042584772,"urn:catalog:inpa:herbarium:118924","Collection","Pacheco, M","170112","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Maas, P.J.M.","","SOUTH_AMERICA","01.263.896/0015-60","Manaus","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.416667,-59.63,"original coordinates","original coordinates outside municipality original in  falls in rio preto da eva"
"22","Duguetia echinophora",1042714914,-2.40456,-59.87,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:28.274+0000","2014-11-24T14:46:20.006+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","2002-01-01T00:00:00",-4999.5,4999.5,"Amazonas",1988,1,26,"1988-01-26T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.748+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:249221","1202.51.2","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","ARIE-PDBFF - Estrada ZF-3 - Fazenda Esteio, Sítio amostral Colosso - Reserva 1202 - Parcela 1202-6 - Quadrante 3","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042714914,"urn:catalog:inpa:herbarium:249221","Collection","Silva, AVV da","260292","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Andrade, A.C.S. de","","SOUTH_AMERICA","01.263.896/0015-60","Manaus","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.40456,-59.87,"original coordinates","original coordinates outside municipality original in  falls in rio preto da eva"
"23","Duguetia echinophora",1260470347,-2.31666,-60.08333,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:02:33.610+0000","2016-03-21T16:01:19.353+0000",28,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","none",87.5,37.5,"Amazonas",1988,10,23,"1988-10-23T00:00:00","2011-10-27T09:15:00.000+0000","2018-12-09T00:36:06.012+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3089449","Boom 8517","Tropicos","","Distrito Agropecuário, Fazenda Dimona of the WWF/INPA MCS project, ca. 72 km N of Manaus. Non-flooded moist forest.","","MO",1260470347,"urn:catalog:MO:Tropicos:3089449","PhysicalObject","Brian M. Boom|M. Pacheco","3089449","MO","MOBOT","","","","SOUTH_AMERICA","","","","No opinion","ICNafp",50255090,"http://www.tropicos.org/Specimen/3089449","http://biocol.org/urn:lsid:biocol.org:col:15859","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.31666,-60.08333,"original coordinates","original coordinates outside municipality original in  falls in manaus"
"24","Duguetia echinophora",1042717377,-2.577472,-60.17,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:28.778+0000","2014-11-24T14:46:23.939+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","1992-01-01T00:00:00",-4999.5,4999.5,"Amazonas",1985,4,11,"1985-04-11T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.788+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:251459","2303702","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","ARIE-PDBFF, Fazenda Dimona - Reserva 2303 - Parcela 2303-2 - Quadrante 28","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042717377,"urn:catalog:inpa:herbarium:251459","Collection","Pereira, MJ","261288","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Maas, P.J.M.","","SOUTH_AMERICA","01.263.896/0015-60","Manaus","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.577472,-60.17,"original coordinates","original coordinates outside municipality original in  falls in manaus"
"25","Duguetia echinophora",1042717679,-2.617917,-60.63,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:28.828+0000","2014-11-24T14:46:24.904+0000",50,"none","PRESERVED_SPECIMEN",3157633,6,7707728,220,718,9291,3157467,3157633,3157633,"Duguetia echinophora R.E.Fr.","Duguetia echinophora R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Duguetia","Duguetia echinophora","Duguetia","echinophora","SPECIES","ACCEPTED","1992-01-01T00:00:00",-4999.5,4999.5,"Amazonas",1984,12,13,"1984-12-13T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:24:11.753+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:251657","33045902","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","ARIE-PDBFF, Estrada ZF-3 - Fazenda Porto Alegre - Sítio amostral Porto Alegre - Reserva 3304 - Parcela 3304-9 - Quadrante 227","pt","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042717679,"urn:catalog:inpa:herbarium:251657","Collection","Silva, JM da","261487","Instituto Nacional de Pesquisas da Amazônia (INPA)","","","Maas, P.J.M.","","SOUTH_AMERICA","01.263.896/0015-60","Manaus","License Elements","","",NA,"","","","","",NA,"",NA,"","",NA,"",NA,"","",NA,"","","",NA,"","",NA,"","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-2.617917,-60.63,"original coordinates","original coordinates outside municipality original in  falls in manaus"
