"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","fieldNotes","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","verbatimTaxonRank","higherClassification","verbatimElevation","nomenclaturalStatus","taxonID","bibliographicCitation","individualCount","georeferenceSources","georeferencedDate","georeferenceProtocol","coordinateUncertaintyInMeters","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Pseudoxandra bahiensis",1135074327,-14.322083,-39.025583,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:51.141+0000","2018-09-25T14:05:46.552+0000",126,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","2014-01-25T00:00:00",111,0,"Bahia",2014,1,27,"2014-01-27T00:00:00","2018-09-25T14:05:46.625+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000213385","414","SPF - Herbário da Universidade de São Paulo","Itacaré","Estrada Ilhéus - Itacaré (BA 001), entrada à esquerda, 2,7 km N da ponte sobre o rio Jeribucaçu. Mata no alto de pequena encosta, próxima à Vila de Marambaia.","pt","SPF",1135074327,"BRA:USP:SPF:0000213385","Collection","Lopes, JC","213385","USP","Universidade de São Paulo, USP","Arvoreta ca. 1,5-3 m alt. Estéril. Grande população.; Mata atlântica da hilea sul-bahiana plana.","Lopes, JC","","","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Itacaré","Bahia","brazil",3305,"Itacaré",2914901,-39.157785,-14.360606,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.322083,-39.025583,"original coordinates","original coordinates OK"
"2","Pseudoxandra bahiensis",1090458245,-15.15,-39.083333,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:47.101+0000","2018-11-24T12:33:47.106+0000",122,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,10,8,"2014-10-08T00:00:00","2018-12-08T04:42:35.677+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000062250","555","CEPEC - Herbário do Centro de Pesquisas do Cacau","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una.","pt","CEPEC",1090458245,"BRA:CEPLAC:CEPEC:0000062250","Collection","S. C. de Sant'Ana","62250","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","A. M. Amorim","2018-11-14T18:03:58.000+0000","30/12/1994","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","UNA","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.15,-39.083333,"original coordinates","original coordinates OK"
"3","Pseudoxandra bahiensis",1424455779,-13.896111,-39.686111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:33.473+0000","2018-09-24T20:03:47.404+0000",207,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2013,3,5,"2013-03-05T00:00:00","2018-12-06T17:00:34.469+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:792761","2254","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Apuarema","Concessão da Rio Tinto.","","RB",1424455779,"urn:catalog:JBRJ:RB:792761","PhysicalObject","L.Y.S. Aona; N. Biggs, W.O. Fonseca, E. Lucas & S. Simões","RB00792761","JBRJ","","Árvore com cercade 10 metros de altura, 10 centímetros de diâmetro, cauliflorous mature fruits bright red. Immature frutos verdes.","Adriana Quintella Lobão","2014-07-08T01:31:43.546+0000","RB 580418","Floresta Ombrófila Densa (mata atlântica) pertubada pela retirada da madeira.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Apuarema","Bahia","brazil",3365,"Apuarema",2901957,-39.735335,-13.824678,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.896111,-39.686111,"original coordinates","original coordinates outside municipality original in apuarema falls in ibirataia"
"4","Pseudoxandra bahiensis",1899818567,-15.349444,-39.195833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.003+0000","2018-12-03T16:15:52.718+0000",122,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","2013-11-01T00:00:00",NA,NA,"Bahia",2013,3,27,"2013-03-27T00:00:00","2018-12-03T16:16:10.909+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121292","1511","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818567,"BRA:UFBA:ALCB:0000121292","Collection","Gomes, FS","121292","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, com ápice acuminado. 33.2, parcela 03.","Gomes, FS","2018-08-28T18:55:53.000+0000","","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.349444,-39.195833,"original coordinates","original coordinates OK"
"5","Pseudoxandra bahiensis",1899818608,-15.21,-39.143611,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.028+0000","2018-12-03T16:15:52.642+0000",122,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","2013-11-01T00:00:00",NA,NA,"Bahia",2013,5,13,"2013-05-13T00:00:00","2018-12-03T16:16:11.033+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121369","1587","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818608,"BRA:UFBA:ALCB:0000121369","Collection","Gomes, FS","121369","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas discolores , ápice acuminado. 51.1, parcela 03.","Gomes, FS","2018-08-28T18:55:53.000+0000","","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.21,-39.143611,"original coordinates","original coordinates OK"
"6","Pseudoxandra bahiensis",1944976414,-15.192222,-39.121389,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:44.584+0000","2018-11-24T12:34:44.611+0000",122,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2012,3,6,"2012-03-06T00:00:00","2018-11-24T12:35:57.372+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000140533","204","CEPEC - Herbário do Centro de Pesquisas do Cacau","UNA","","pt","CEPEC",1944976414,"BRA:CEPLAC:CEPEC:0000140533","Collection","Lopes, L.C.M.","140533","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","Sem Informação","","","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","UNA","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.192222,-39.121389,"original coordinates","original coordinates OK"
"7","Pseudoxandra bahiensis",1077241204,-12.966667,-38.5,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:46.345+0000","2018-12-03T16:16:06.662+0000",122,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","2012-09-01T00:00:00",NA,NA,"Bahia",2012,6,7,"2012-06-07T00:00:00","2018-12-06T14:16:38.701+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000105144","1145","ALCB - Herbário Alexandre Leal Costa","Salvador","Região Metropolitana Salvador, Nova Brasília","pt","ALCB",1077241204,"BRA:UFBA:ALCB:0000105144","Collection","Gomes, FS; Queiroz, EP; Mattos Andrade, PE de; Guedes, ML","105144","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Material estéril.","Guedes, ML","2018-08-28T18:55:53.000+0000","","","SOUTH_AMERICA","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Salvador","Bahia","brazil",3474,"Salvador",2927408,-38.51033,-12.871185,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.966667,-38.5,"original coordinates","original coordinates OK"
"8","Pseudoxandra bahiensis",1424406062,-15.195278,-39.386944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:04.596+0000","2018-09-24T20:03:21.222+0000",207,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","none",575,125,"Bahia",2011,9,11,"2011-09-11T00:00:00","2018-12-06T17:00:05.054+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:703352","913","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Arataca","PARNA de Serra das Lontras. Face sudeste da Serra das Lontras.","","RB",1424406062,"urn:catalog:JBRJ:RB:703352","PhysicalObject","Perdiz, R. de O.; P. Leitman; J. Paixão; L.C. Gomes; L. Daneu","RB00703352","JBRJ","","Arvoreta ca. 3m de altura. Carpídeos vermelhos","A.Lobão","2017-10-15T09:58:43.545+0000","RB 543786","Floresta Ombrófila Densa Montana.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.195278,-39.386944,"original coordinates","original coordinates OK"
"9","Pseudoxandra bahiensis",1094905514,-15.311111,-39.004722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:45.516+0000","2018-09-10T18:27:28.172+0000",124,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2011,10,22,"2011-10-22T00:00:00","2018-09-10T18:27:54.135+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000188604","1581","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Una","Fazenda Bolandeira","pt","HUEFS",1094905514,"BRA:UEFS:HUEFS:0000188604","Collection","Matos, E.N.de","188604","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Restinga. Floresta.","","","","","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.311111,-39.004722,"original coordinates","original coordinates OK"
"10","Pseudoxandra bahiensis",1424435506,-15.201389,-39.380278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:21.578+0000","2018-09-24T20:03:37.147+0000",207,"none","PRESERVED_SPECIMEN",3158208,6,7707728,220,718,9291,3158193,3158208,3158208,"Pseudoxandra bahiensis Maas","Pseudoxandra bahiensis Maas","Plantae","Tracheophyta","Magnoliales","Annonaceae","Pseudoxandra","Pseudoxandra bahiensis","Pseudoxandra","bahiensis","SPECIES","ACCEPTED","none",600,100,"Bahia",2011,11,14,"2011-11-14T00:00:00","2018-12-06T17:00:23.399+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:750443","599","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Arataca","PARNA de Serra das Lontras- Trilha do mirante de Seu Artur. .","","RB",1424435506,"urn:catalog:JBRJ:RB:750443","PhysicalObject","Daneu, L; P.Leitman, J. Paixão; L.C. Gomes & M. Melito","RB00750443","JBRJ","","Arvoreta ca. 10 m alt. Folhas verde-escura com a face inferior mais clara. Frutos alaranjado.","A. Lobão","2017-10-15T10:04:24.841+0000","RB 564765","Floresta ombrofila densa montana.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","",NA,"","","Arataca","Bahia","brazil",3183,"Arataca",2902252,-39.412334,-15.243448,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.201389,-39.380278,"original coordinates","original coordinates OK"
