"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","language","ownerInstitutionCode","elevation","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","fieldNotes","identificationRemarks","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimTaxonRank","higherClassification","georeferencedDate","georeferenceProtocol","coordinateUncertaintyInMeters","rights","fieldNumber","verbatimLocality","higherGeography","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Xylopia laevigata",1844892494,-21.415833,-41.077778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.436+0000","2018-09-24T19:59:04.460+0000",207,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,4,30,"2018-04-30T00:00:00","2018-05-09T10:10:45.942+0000","2018-12-09T18:54:25.869+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386903","10","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Itabapoana","Trilha da Abelha, local próximo ao encontro com a Trilha do Professor Marcelo Trindade.  Floresta estacional. Estação Ecológica Estadual de Guaxindiba","RB",1844892494,"urn:catalog:JBRJ:RB:1386903","PhysicalObject","Elenice A. Fortes; R.G. Rangel","RB01386903","RB 764484","JBRJ","Árvore 8-9 m alt. Tronco com casca de textura lisa, DAP ca. 16 cm. Frutos maduros,  interior vermelho, semente preta brilhosa com arilo bilobado, odor fétido. Fotos câmera EEEG.","E.A. Fortes","","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","São Francisco de Itabapoana","Rio de Janeiro","brazil",1910,"São Francisco de Itabapoana",3304755,-41.134985,-21.417603,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.415833,-41.077778,"original coordinates","original coordinates OK"
"2","Xylopia laevigata",1657213270,-10.29053,-36.27447,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.877+0000","2018-09-24T19:50:18.380+0000",132,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","2017-05-03T00:00:00","Sergipe",2017,4,27,"2017-04-27T00:00:00","2018-08-31T18:21:20.000+0000","2018-12-10T06:05:05.702+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000038550","857","ASE - Herbário da Universidade Federal de Sergipe","Brejo Grande","Brejão dos Negros, Assentamento Santa Cruz","ASE",1657213270,"BRA:UFS:ASE:0000038550","Collection","Farias, MCV; Freire, GS; Nunes, SS","38550","","Universidade Federal de Sergipe, UFS","Arbusto com cerca de 3 m. Frutos imaturos verdes e maduros verdes a parcialmente vermelhos. sementes pretas.; Restinga","Freire, GS","SOUTH_AMERICA","pt","Universidade Federal de Sergipe, UFS",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","Brejo Grande","Sergipe","brazil",3830,"Brejo Grande",2800704,-36.474874,-10.478016,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.29053,-36.27447,"original coordinates","original coordinates outside Brazil"
"3","Xylopia laevigata",1889178882,-9.5401,-35.6395,"gass84","c9bc6b8d-a4ff-4a47-9cff-d0d1b9e548c7","f4cf14c8-58db-4947-a93c-e43f2b7fe171","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:33:33.874+0000","2018-11-24T12:33:33.887+0000",128,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","2018-02-01T00:00:00","Alagoas",2017,10,16,"2017-10-16T00:00:00","","2018-11-24T12:34:26.056+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JPB - Herbário Lauro Pires Xavier","BRA:UFPB:JPB:0000063713","698","JPB - Herbário Lauro Pires Xavier","Maceió","AL44 (conglomerado do Inventário Florestal Nacional)","JPB",1889178882,"BRA:UFPB:JPB:0000063713","Collection","M.Figueira; B.Schindler; R.M.T.Costa","63713","","UFPB","Árvore, aprox. 6,5 m de alt., tronco único, casca externa acinzentaada, casca interna esverdeada; Floresta tropical costeira do Domínio Atlântico, 50 m de altitude, solo arenoso, relevo plano; HABITAT: Floresta tropical costeira do Do","A.F.Pontes","SOUTH_AMERICA","pt","Universidade Federal da Paraíba, UFPB",9999,0,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","Maceió","Alagoas","brazil",3998,"Maceió",2704302,-35.710579,-9.523014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.5401,-35.6395,"original coordinates","original coordinates OK"
"4","Xylopia laevigata",1883786124,-10.4605,-37.2047,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.274+0000","2018-09-24T19:50:19.074+0000",132,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","2018-02-25T00:00:00","Sergipe",2017,12,20,"2017-12-20T00:00:00","2018-08-31T18:21:20.000+0000","2018-12-07T12:54:34.549+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000039834","214","ASE - Herbário da Universidade Federal de Sergipe","Areia Branca","PARNA Serra de Itabaiana, ambiente em fase inermdiária SE, com solos orgânicos e luminosidade média.","ASE",1883786124,"BRA:UFS:ASE:0000039834","Collection","Silva, FO; Fabricante, JR","39834","","Universidade Federal de Sergipe, UFS","Árvore - aprox 4 m de altura. Frutos secos deiscentes do tipo legume de cloração verde qquando imatiros e avermelhados quando maduros. Folhas alternas de coloração amarronzada na face abaxial e verde na adaxial, formato lanceolada, ma","Silva, FO","SOUTH_AMERICA","pt","Universidade Federal de Sergipe, UFS",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","Areia Branca","Sergipe","brazil",3769,"Areia Branca",2800506,-37.331991,-10.788646,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4605,-37.2047,"original coordinates","original coordinates outside municipality original in areia branca falls in nossa senhora das dores"
"5","Xylopia laevigata",1913591120,-10.654444,-36.852778,"gass84","bbb1f181-3221-4a10-ad52-14f1da0dca26","34565ff7-e07a-49bf-8763-b2b82e87a345","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:24.642+0000","2018-09-24T19:24:40.293+0000",132,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","2016-01-14T00:00:00","Sergipe",2016,1,14,"2016-01-14T00:00:00","2018-08-14T13:23:09.000+0000","2018-12-10T13:35:52.060+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEG - Herbário da Universidade Estadual de Goiás","BRA:UEG-UNUCET:HUEG:0000011799","482","HUEG - Herbário da Universidade Estadual de Goiás","Pirambu","Povoado Lagoa Redonda. Restinga.","HUEG",1913591120,"BRA:UEG-UNUCET:HUEG:0000011799","Collection","Santa Júnior, J.A.","11799","","UEG-UNUCET","Arbusto com frutos imaturos verdes.","Carregosa, T.","SOUTH_AMERICA","pt","Universidade Estadual de Goiás (UEG)",9999,0,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","Pirambu","Sergipe","brazil",3802,"Pirambu",2805307,-36.804759,-10.653941,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.654444,-36.852778,"original coordinates","original coordinates OK"
"6","Xylopia laevigata",1944983399,-12.135556,-38.419167,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.204+0000","2018-11-24T12:34:55.232+0000",122,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","none","Bahia",2016,3,4,"2016-03-04T00:00:00","","2018-11-24T12:36:01.811+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153325","216","CEPEC - Herbário do Centro de Pesquisas do Cacau","alagoinhas","Conglomerado BA_674-2-10-6RN","CEPEC",1944983399,"BRA:CEPLAC:CEPEC:0000153325","Collection","Schulte, T.F.","153325","10/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.135556,-38.419167,"original coordinates","original coordinates OK"
"7","Xylopia laevigata",1324589879,-10.2808,-36.3621,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.420+0000","2018-09-24T19:50:17.728+0000",132,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","2016-05-18T00:00:00","Sergipe",2016,4,19,"2016-04-19T00:00:00","2018-08-31T18:21:20.000+0000","2018-12-06T08:55:06.987+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037114","137","ASE - Herbário da Universidade Federal de Sergipe","Pacatuba","Povoado Poção","ASE",1324589879,"BRA:UFS:ASE:0000037114","Collection","Santos, E; Farias, MCV; Figueiredo, MAM","37114","","Universidade Federal de Sergipe, UFS","Arbusto. Ca. de 2 m. Botões florais creme.; Restinga","Andrade, RS","SOUTH_AMERICA","pt","Universidade Federal de Sergipe, UFS",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","Pacatuba","Sergipe","brazil",3825,"Pacatuba",2804904,-36.64641,-10.518438,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.2808,-36.3621,"original coordinates","original coordinates outside municipality original in pacatuba falls in feliz deserto"
"8","Xylopia laevigata",1324590105,-10.2853,-36.2717,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.518+0000","2018-09-24T19:50:17.892+0000",132,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","2016-08-16T00:00:00","Sergipe",2016,7,22,"2016-07-22T00:00:00","2018-08-31T18:21:20.000+0000","2018-12-06T08:55:07.114+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037393","151","ASE - Herbário da Universidade Federal de Sergipe","Brejo Grande","Brejão dos Negros, Fazenda Batateira","ASE",1324590105,"BRA:UFS:ASE:0000037393","Collection","Andrade, RS; Santana, JP; Farias, MCV","37393","","Universidade Federal de Sergipe, UFS","Árvore. Ca. de 3 m. Botões florais.; Restinga","Andrade, RS","SOUTH_AMERICA","pt","Universidade Federal de Sergipe, UFS",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","Brejo Grande","Sergipe","brazil",3830,"Brejo Grande",2800704,-36.474874,-10.478016,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.2853,-36.2717,"original coordinates","original coordinates outside Brazil"
"9","Xylopia laevigata",1094944061,-11.45,-37.35,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:52.624+0000","2018-12-03T16:16:33.176+0000",122,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","2015-04-01T00:00:00","Bahia",2015,2,27,"2015-02-27T00:00:00","2018-08-28T18:55:58.000+0000","2018-12-03T16:18:04.678+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000120239","23369","ALCB - Herbário Alexandre Leal Costa","Jandaíra","Litoral Norte, Próximo a parcela 29.","ALCB",1094944061,"BRA:UFBA:ALCB:0000120239","Collection","Guedes, ML; Kelmo, F; et al.","120239","","Universidade Federal da Bahia (UFBA)","de ca 6 m de altura. Flores axilares, passadas.","Guedes, ML","SOUTH_AMERICA","pt","Universidade Federal da Bahia (UFBA)",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","Jandaíra","Bahia","brazil",3653,"Jandaíra",2917904,-37.597289,-11.597756,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.45,-37.35,"original coordinates","original coordinates OK"
"10","Xylopia laevigata",1928243902,-7.51935595886047,-34.9076801845555,"cdrep,elmms","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:48:04.952+0000","2018-11-18T14:48:05.068+0000",96,"none","PRESERVED_SPECIMEN",3157210,6,7707728,220,718,9291,3157015,3157210,3157210,"Xylopia laevigata R.E.Fr.","Xylopia laevigata R.E.Fr.","Plantae","Tracheophyta","Magnoliales","Annonaceae","Xylopia","Xylopia laevigata","Xylopia","laevigata","SPECIES","ACCEPTED","none","ParaÃ­ba",2015,7,28,"2015-07-28T00:00:00","","2018-12-05T23:34:21.859+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","21874cd1-6b6a-482e-b7ea-f44cb275f094","45","Vascular plants","","","NY",1928243902,"21874cd1-6b6a-482e-b7ea-f44cb275f094","PhysicalObject","L. Moreira","02636867","","NY","","","SOUTH_AMERICA","en","",14.5,14.5,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952547","Mata AtlÃ¢ntica","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","28 Jul 2015",209,"CaaporÃ£","sheet",209,"95 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","IBGE (Instituto Brasileiro de Geografia e EstatÃ­stica)","",NA,NA,"",NA,"","","",NA,"",NA,"",NA,"","",NA,"","","","ParaÃ­ba","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-7.51935595886047,-34.9076801845555,"original coordinates","original coordinates outside municipality original in  falls in caapora"
