"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","references","habitat","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","individualCount","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","rights","georeferencedDate","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Annona dolabripetala",1913566241,-18.913598,-43.421246,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.814+0000","2018-09-24T16:33:41.067+0000",136,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","2016-01-01T00:00:00",724,0,"SOUTH_AMERICA","Minas Gerais",2016,1,11,"2016-01-11T00:00:00","2018-08-03T12:39:28.000+0000","2018-12-10T13:35:39.128+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005323","1829","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Cava Sul - Anglo American","pt","HDJF",1913566241,"BRA:UFVJM:HDJF:0000005323","Collection","Moreira, SN; Pereira, E","5323","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto 2m de altura. Fruto Verde; Remanescente de Floresta Estacional Semidecidual","Moreira, SN","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.913598,-43.421246,"original coordinates","original coordinates OK"
"2","Annona dolabripetala",1252588946,-28.260278,-49.499444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.637+0000","2018-10-24T15:38:16.737+0000",121,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","2016-01-14T00:00:00",646,0,"","Santa Catarina",2016,1,14,"2016-01-14T00:00:00","2018-10-11T17:15:07.000+0000","2018-12-08T15:43:22.310+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000049134","2885","FURB - Herbário Dr. Roberto Miguel Klein","Orleans","Rio Hipólito.","pt","FURB",1252588946,"BRA:FURB:FURB:0000049134","Collection","Oliveira, A.A. de","49134","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","Orleans","Santa Catarina","brazil",372,"Orleans",4211702,-49.372507,-28.280894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.260278,-49.499444,"original coordinates","original coordinates OK"
"3","Annona dolabripetala",1801097041,-18.909722,-43.423611,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.430+0000","2017-12-29T14:08:06.567+0000",136,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","2016-11-01T00:00:00",774,0,"SOUTH_AMERICA","Minas Gerais",2016,5,14,"2016-05-14T00:00:00","2017-12-15T12:55:14.000+0000","2018-12-08T01:46:24.288+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004735","120","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Área perticular da empresa Anglo American, Extensão Sul da Cava Step 2.","pt","HDJF",1801097041,"BRA:UFVJM:HDJF:0000004735","Collection","Soares, CCC; Gomes, RR; Rabelo, LC; Pereira, TKR","4735","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Tronco retilíneo, base cilíndrica e súber com tonalidade cinza. CAP 45,3 cm.; Floresta Estacional Semidecidual","Soares, CCC","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.909722,-43.423611,"original coordinates","original coordinates OK"
"4","Annona dolabripetala",1424514292,-22.386389,-43.414722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:11.801+0000","2018-09-24T20:04:20.510+0000",207,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","none",783,NA,"","Rio de Janeiro",2015,3,4,"2015-03-04T00:00:00","2018-07-30T16:17:58.388+0000","2018-12-06T17:01:09.680+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:990171","39","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Miguel Pereira","Orbel II.","","RB",1424514292,"urn:catalog:JBRJ:RB:990171","PhysicalObject","Negreiros, F.F.; Rodrigues, P.J.P. e Souza, I.P.L.","RB00990171","JBRJ","","Árvore com fruto imaturo verde.  Orbel II, próximo ao 28, coleta aleatória.","Adriana Lobão","RB 629488","Floresta Ombrófila Densa.","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","Miguel Pereira","Rio de Janeiro","brazil",1525,"Miguel Pereira",3302908,-43.474103,-22.510859,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.386389,-43.414722,"original coordinates","original coordinates outside municipality original in miguel pereira falls in paty do alferes"
"5","Annona dolabripetala",1638342861,-22.500278,-43.380278,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:03.193+0000","2018-09-10T18:27:51.508+0000",124,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","2017-04-01T00:00:00",NA,NA,"","Rio de Janeiro",2015,10,16,"2015-10-16T00:00:00","2018-09-06T19:47:30.000+0000","2018-12-06T03:12:50.140+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000233083","765","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Miguel Pereira","Conglomerado 82-3-8-63.","pt","HUEFS",1638342861,"BRA:UEFS:HUEFS:0000233083","Collection","Rigon, L.G.C.","233083","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta Secundária Estacional Semidecidual.","M.Gomes","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","Miguel Pereira","Rio de Janeiro","brazil",1525,"Miguel Pereira",3302908,-43.474103,-22.510859,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.500278,-43.380278,"original coordinates","original coordinates OK"
"6","Annona dolabripetala",1587291928,-19.077236,-43.391894,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.212+0000","2018-02-15T05:17:53.075+0000",121,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","none",0,0,"SOUTH_AMERICA","Minas Gerais",2014,3,27,"2014-03-27T00:00:00","","2018-07-07T03:29:45.098+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185707","1226","BHCB - Herbário da Universidade Federal de Minas Gerais","Conceição do Mato Dentro","","pt","BHCB",1587291928,"BRA:UFMG:BHCB:0000185707","Collection","Vidal, CV; Souza, DT","185707","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.077236,-43.391894,"original coordinates","original coordinates OK"
"7","Annona dolabripetala",1930816097,-21.529167,-41.899722,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T16:06:08.464+0000","2018-11-18T16:06:08.495+0000",96,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","none",0,0,"SOUTH_AMERICA","Rio de Janeiro",2014,8,23,"2014-08-23T00:00:00","","2018-12-06T14:56:52.227+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","d7aa0bba-bb58-4fb6-bb5a-a01c1945e116","521","Vascular plants","","Serra de SÃ£o Caetano. ao lado de cÃ³rrego, Ã  margem da estrada para rampa de voo livre.","en","NY",1930816097,"d7aa0bba-bb58-4fb6-bb5a-a01c1945e116","PhysicalObject","I. G. Costa","02710375","NY","","","","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2995820","","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","23 Aug 2014",235,"Cambuci","sheet",235,"","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.529167,-41.899722,"original coordinates","original coordinates outside municipality original in  falls in cambuci"
"8","Annona dolabripetala",1944981552,-17.099722,-39.599444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.614+0000","2018-11-24T12:34:52.644+0000",122,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2014,8,8,"2014-08-08T00:00:00","","2018-11-24T12:36:00.756+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150209","122","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAMARAJÚ","Conglomerado BA_1412-1-10-48","pt","CEPEC",1944981552,"BRA:CEPLAC:CEPEC:0000150209","Collection","Oliveira, N.E.","150209","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","ITAMARAJÚ","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-17.099722,-39.599444,"original coordinates","original coordinates OK"
"9","Annona dolabripetala",1944978245,-16.919722,-39.599444,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.261+0000","2018-11-24T12:34:47.295+0000",122,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2014,8,4,"2014-08-04T00:00:00","","2018-11-24T12:35:58.479+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142343","213","CEPEC - Herbário do Centro de Pesquisas do Cacau","ITAMARAJÚ","Conglomerado BA_1404-2-2-9","pt","CEPEC",1944978245,"BRA:CEPLAC:CEPEC:0000142343","Collection","Nogueira, M.G.C.","142343","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: NAO","Sem Informação","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","ITAMARAJÚ","Bahia","brazil",2906,"Itamaraju",2915601,-39.763009,-17.00471,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.919722,-39.599444,"original coordinates","original coordinates OK"
"10","Annona dolabripetala",1944981540,-15.480278,-40.680278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.590+0000","2018-11-24T12:34:52.621+0000",122,"none","PRESERVED_SPECIMEN",5407565,6,7707728,220,718,9291,3155252,5407565,5407565,"Annona dolabripetala Raddi","Annona dolabripetala Raddi","Plantae","Tracheophyta","Magnoliales","Annonaceae","Annona","Annona dolabripetala","Annona","dolabripetala","SPECIES","ACCEPTED","none",NA,NA,"","Bahia",2014,9,21,"2014-09-21T00:00:00","","2018-11-24T12:36:00.696+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150284","353","CEPEC - Herbário do Centro de Pesquisas do Cacau","RIBEIRÃO DO LARGO","Conglomerado BA_1341-4-1-1","pt","CEPEC",1944981540,"BRA:CEPLAC:CEPEC:0000150284","Collection","Oliveira, N.E.","150284","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","","","","","","","",NA,"","",NA,"","",NA,NA,"","","",NA,"","","","",NA,NA,"","","","","","RIBEIRÃO DO LARGO","Bahia","brazil",3152,"Ribeirão do Largo",2926657,-40.652082,-15.42711,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.480278,-40.680278,"original coordinates","original coordinates OK"
