"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","continent","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","georeferencedDate","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","typeStatus","typifiedName","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Terminalia actinophylla",1587327154,-11.053055,-45.200277,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:40.016+0000","2018-11-23T18:21:40.152+0000",123,"none","PRESERVED_SPECIMEN",3,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","none",477,0,"Bahia",2015,6,23,"2015-06-23T00:00:00","2018-11-23T18:22:57.159+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000095612","1772","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","FORMOSA DO RIO PRETO","Expedição Parque Nacional Serra das Confusões - Coleta de dados de flora para tese de Ricardo Haidar e Gabriel Damasco. Fuso: 23 L. E: 478110,421 N: 8778131,865 Alt: 476,936","pt","CEN",1587327154,"BRA:Cenargen:CEN:0000095612","Collection","Exsicatas","Ricardo Flores Haidar","95612","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Doação.","R. F. Haidar","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"FORMOSA DO RIO PRETO","Bahia","brazil",3741,"Formosa do Rio Preto",2911105,-45.761366,-11.020387,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.053055,-45.200277,"original coordinates","original coordinates OK"
"2","Terminalia actinophylla",1424514417,-6.650556,-42.935,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:11.796+0000","2018-09-24T20:04:20.556+0000",207,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","none",136,NA,"Maranhão",2015,7,9,"2015-07-09T00:00:00","2018-12-06T17:01:09.750+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:990671","1073","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Barão de Grajaú","ca. de 2km da margem do Rio Parnaíba. Próximo a localidade de Cana. Coordenada aproximada do indivíduo (WGS84). A vegetação aparenta um contato entre Savana-Estépica Florestada-Floresta Estacional Decidual.","","RB",1424514417,"urn:catalog:JBRJ:RB:990671","PhysicalObject","","L.J.T. Cardoso; S. Neves","RB00990671","JBRJ","","Frequente. Espécie com os maiores indivíduos arbóreos (DAP e altura) desse trecho de vegetação. Casca grossa, fissurada, de cor escura. Folhas membranáceas, agrupadas no ápice e nos nós dos ramos. Frutos secos amarronzados.","","2017-10-15T10:44:28.589+0000","RB 629530","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Barão de Grajaú","Maranhão","brazil",4706,"Barão de Grajaú",2101509,-43.187757,-6.593014,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-6.650556,-42.935,"original coordinates","original coordinates OK"
"3","Terminalia actinophylla",1264714499,-5.688056,-45.292778,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.267+0000","2018-12-03T16:16:26.482+0000",122,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","2018-05-11T00:00:00",382,0,"Maranhão",2015,10,6,"2015-10-06T00:00:00","2018-12-08T13:35:02.060+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000122135","24147","ALCB - Herbário Alexandre Leal Costa","Barra do Corda","Cachoeira do Rio do Corda.","pt","ALCB",1264714499,"BRA:UFBA:ALCB:0000122135","Collection","","Guedes, ML; Chagas, F das; Silveira, ER","122135","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 20 m de altura. Folhas cartáceas. Frutos sâmaras.","Ribeiro, RTM","2018-08-28T19:02:06.000+0000","","SOUTH_AMERICA","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Barra do Corda","Maranhão","brazil",4962,"Barra do Corda",2101608,-45.251197,-5.655746,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-5.688056,-45.292778,"original coordinates","original coordinates OK"
"4","Terminalia actinophylla",1423904387,-8.254444,-41.533611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:46.346+0000","2018-09-24T19:57:50.845+0000",207,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","none",360,NA,"Piauí",2015,11,12,"2015-11-12T00:00:00","2018-12-06T16:55:21.997+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1099205","1110","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Francisco de Assis do Piauí","Coordenadas exatas do indivíduo (WGS84). Savana-estépica arborizada.","","RB",1423904387,"urn:catalog:JBRJ:RB:1099205","PhysicalObject","","L.J.T. Cardoso; P. Farag, O. Samor & P. Gomes","RB01099205","JBRJ","","Grande árvore da Caatinga florescendo massivamente. Copa frondosa, ampla, ramificando a 3m, ramos grossos; ritidoma marrom, fissurado, desprendimento em placas; folhas jovens verde-claro; flores muito perfumadas; frutos amadurescendo e frutos maduros, secos, marrom.","MARQUETE, N.F.S.","2017-10-08T18:34:05.566+0000","RB 643956","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"São Francisco de Assis do Piauí","Piauí","brazil",4232,"São Francisco de Assis do Piauí",2209658,-41.586153,-8.198396,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-8.254444,-41.533611,"original coordinates","original coordinates OK"
"5","Terminalia actinophylla",1089260476,-6.972222,-42.085278,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.355+0000","2018-09-24T19:20:45.713+0000",128,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","2014-08-15T00:00:00",150,0,"Piauí",2014,1,25,"2014-01-25T00:00:00","2018-12-08T04:39:27.342+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000056853","6625","EAC - Herbário Prisco Bezerra","Oeiras","estrada Oeiras para Picos, à cerca de 5 km da cid, relevo plano a ondulado; solo areno-argiloso com afloramentos de rocha, nos drenos vegetação mais florestada.","pt","EAC",1089260476,"BRA:UFC:EAC:0000056853","Collection","","Walter, B.M.T.","56853","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Árvore, 7m; botões florais marrom-ferrugíneos, espécie em início de floração; nas linhas de drenagem ocorrem grandes indivíduos, com diâmetros à altura do peito maiores que 40 cm e altura 14 m.; Ecótono Cerrado/Caatinga.","Loiola, M.I.B.","2018-08-13T19:39:44.000+0000","","SOUTH_AMERICA","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Oeiras","Piauí","brazil",4579,"Oeiras",2207009,-42.164247,-6.967161,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-6.972222,-42.085278,"original coordinates","original coordinates OK"
"6","Terminalia actinophylla",1889189165,-13.964444,-38.947222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:57.464+0000","2018-12-03T16:16:30.538+0000",122,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","2018-05-11T00:00:00",NA,NA,"Bahia",2014,4,14,"2014-04-14T00:00:00","2018-12-03T16:17:57.957+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:000116724A","22027a","ALCB - Herbário Alexandre Leal Costa","Maraú","Litoral Sul","pt","ALCB",1889189165,"BRA:UFBA:ALCB:000116724A","Collection","","Guedes, ML; Kelmo, F; Alunos de Ecologia","116724A","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 10 m de altura. Folhas na porção terminal dos ramos, cartáceas, discolores. Inflorescência axilar. Frutos sâmaras.","Ribeiro, RTM","2018-10-25T19:18:39.000+0000","","SOUTH_AMERICA","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Maraú","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.964444,-38.947222,"original coordinates","original coordinates OK"
"7","Terminalia actinophylla",1889189159,-13.972778,-38.948611,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:57.358+0000","2018-12-03T16:16:30.567+0000",122,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","2018-05-11T00:00:00",NA,NA,"Bahia",2014,4,15,"2014-04-15T00:00:00","2018-12-03T16:17:57.998+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:000116732A","22035a","ALCB - Herbário Alexandre Leal Costa","Maraú","Litoral Sul, Ponto 21.","pt","ALCB",1889189159,"BRA:UFBA:ALCB:000116732A","Collection","","Guedes, ML; Kelmo, F; Alunos de Ecologia","116732A","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 7 m de altura. Folhas cartáceas, discolores. Inflorescência espiciforme. Frutos com duas alas seríceas.","Ribeiro, RTM","2018-10-25T19:18:39.000+0000","","SOUTH_AMERICA","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Maraú","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.972778,-38.948611,"original coordinates","original coordinates OK"
"8","Terminalia actinophylla",1077246641,-13.964444,-38.947222,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.353+0000","2018-12-03T16:16:10.543+0000",122,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","2018-05-11T00:00:00",23,0,"Bahia",2014,4,14,"2014-04-14T00:00:00","2018-12-06T14:16:41.158+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000113687","s.n.","ALCB - Herbário Alexandre Leal Costa","Maraú","Litoral Sul, Ponto 12.","pt","ALCB",1077246641,"BRA:UFBA:ALCB:0000113687","Collection","","Guedes, ML; Souza, IF","113687","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas subcoriáceas, discolores, dispostas na porção terminal dos ramos. Inflorescência espiciforme. Frutos sâmaras.","Ribeiro, RTM","2018-10-25T19:18:39.000+0000","","SOUTH_AMERICA","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Maraú","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.964444,-38.947222,"original coordinates","original coordinates OK"
"9","Terminalia actinophylla",1077249355,-13.95,-38.933333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.576+0000","2018-12-03T16:16:23.849+0000",122,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","2018-05-11T00:00:00",NA,NA,"Bahia",2014,11,6,"2014-11-06T00:00:00","2018-12-06T14:16:42.247+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000117896","22956","ALCB - Herbário Alexandre Leal Costa","Maraú","Litoral Sul, Caminho Barra Grande para Itaipú de Fora.","pt","ALCB",1077249355,"BRA:UFBA:ALCB:0000117896","Collection","","Guedes, ML; Kelmo, F; Alunos de Kelmo da Disciplina Ecologia","117896","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 8 m de altura. Folhas coriáceas, discolores. Inflorescência espiciforme, flores cremes. Frutos sâmaras, imaturas, verdes.","Ribeiro, RTM","2018-10-25T19:18:39.000+0000","","SOUTH_AMERICA","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Maraú","Bahia","brazil",3329,"Maraú",2920700,-39.150172,-14.151743,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.95,-38.933333,"original coordinates","original coordinates OK"
"10","Terminalia actinophylla",1094896262,-7.005,-42.286667,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:40.588+0000","2018-09-10T18:27:23.136+0000",124,"none","PRESERVED_SPECIMEN",NA,3699890,6,7707728,220,690,2431,3189387,3699890,3699890,"Terminalia actinophylla Mart.","Terminalia actinophylla Mart.","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","Terminalia actinophylla","Terminalia","actinophylla","SPECIES","ACCEPTED","2015-01-01T00:00:00",254,0,"Piauí",2012,1,23,"2012-01-23T00:00:00","2018-09-10T18:27:48.100+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000179171","56395","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Oeiras","Margem da BR-230 com destino a Oeiras-Floriano, ca. 26 km da cidade.","pt","HUEFS",1094896262,"BRA:UEFS:HUEFS:0000179171","Collection","","Harley, R.M.","179171","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Ecótone entre caatinga e cerrado.","P.Broddle","","","","","","","","","",NA,"",NA,"","","",NA,"","","","",NA,"","",NA,NA,NA,NA,NA,"Oeiras","Piauí","brazil",4579,"Oeiras",2207009,-42.164247,-6.967161,"PIAUI","PI","Piauí",-42.9686162,-7.38798322,"Piauí","pi",-7.005,-42.286667,"original coordinates","original coordinates OK"
