"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","occurrenceRemarks","continent","otherCatalogNumbers","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","identificationQualifier","fieldNotes","county","infraspecificEpithet","habitat","coordinateUncertaintyInMeters","identificationRemarks","georeferenceProtocol","georeferenceSources","georeferencedDate","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","rights","dynamicProperties","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Solanum rufescens",1563170014,-27.116389,-49.200556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.185+0000","2018-10-24T15:38:17.553+0000",121,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","2017-08-31T00:00:00",690,0,"Santa Catarina",2016,8,15,"2016-08-15T00:00:00","2018-10-11T17:28:44.000+0000","2018-12-07T14:50:39.289+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051401","86","FURB - Herbário Dr. Roberto Miguel Klein","Indaial","Faxinal do Bepe. Vegetação em estágio inicial de regeneração. Parque Nacional da Serra do Itajaí","pt","FURB",1563170014,"BRA:FURB:FURB:0000051401","Collection","Maçaneiro, J.P.; Cunha, J.E.","51401","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Oliveira, A. A.","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.116389,-49.200556,"original coordinates","original coordinates OK"
"2","Solanum rufescens",1563170680,-26.317222,-49.406111,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.768+0000","2018-10-24T15:38:17.705+0000",121,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","2016-10-23T00:00:00",899,0,"Santa Catarina",2016,10,23,"2016-10-23T00:00:00","2018-10-11T17:28:44.000+0000","2018-12-07T14:50:39.668+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052084","1980","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Sertãozinho. Em beira de estrada, após a capelinha.","pt","FURB",1563170680,"BRA:FURB:FURB:0000052084","Collection","Schwirkowski, P.","52084","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Schwirkowski, P.","Árvore 2 m alt. Frutos listrados, imaturos","","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.317222,-49.406111,"original coordinates","original coordinates OK"
"3","Solanum rufescens",1848250249,-26.0475,-52.178056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.776+0000","2018-06-04T19:36:12.423+0000",118,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","2017-03-31T00:00:00",890,0,"Paraná",2016,11,14,"2016-11-14T00:00:00","2018-05-10T19:14:06.000+0000","2018-12-08T15:08:35.188+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408923","9636","MBM - Herbário do Museu Botânico Municipal","Mangueirinha","PCH Tigre, Rio Marreca","pt","MBM",1848250249,"BRA:MBM:MBM:0000408923","Collection","Silva, JM; Bayeri, I; Noguchi, G","408923","MBM","Museu Botânico Municipal de Curitiba, MBM","Barboza, E","Arbusto com 1 m de altura; flor lilás.; Na margem de rio.","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Mangueirinha","Paraná","brazil",817,"Mangueirinha",4114401,-52.208822,-26.033212,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-26.0475,-52.178056,"original coordinates","original coordinates OK"
"4","Solanum rufescens",1455400905,-20.354333,-41.085778,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:44.455+0000","2018-02-15T05:17:49.420+0000",121,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","2015-04-27T00:00:00",979,0,"Espírito Santo",2015,4,27,"2015-04-27T00:00:00","2018-01-16T21:14:42.000+0000","2018-12-09T07:19:30.317+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000176405","157","BHCB - Herbário da Universidade Federal de Minas Gerais","Venda Nova do Imigrante","BR - 262, Á magrem da BR. Subindo rua de calçamento.","pt","BHCB",1455400905,"BRA:UFMG:BHCB:0000176405","Collection","Gouvêa, YF; Stehmann, JR","176405","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Venda Nova do Imigrante","Espírito Santo","brazil",2302,"Venda Nova do Imigrante",3205069,-41.139665,-20.371268,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.354333,-41.085778,"original coordinates","original coordinates outside municipality original in venda nova do imigrante falls in domingos martins"
"5","Solanum rufescens",1213523936,-26.278056,-49.228333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.455+0000","2018-10-24T15:38:16.661+0000",121,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","2015-10-28T00:00:00",1005,0,"Santa Catarina",2015,10,28,"2015-10-28T00:00:00","","2018-10-24T15:38:53.968+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048771","2684","FURB - Herbário Dr. Roberto Miguel Klein","Jaraguá do Sul","Fazenda Veludo.","pt","FURB",1213523936,"BRA:FURB:FURB:0000048771","Collection","Oliveira, A.A. de","48771","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Oliveira, AA de","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Jaraguá do Sul","Santa Catarina","brazil",762,"Jaraguá do Sul",4208906,-49.160057,-26.480983,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.278056,-49.228333,"original coordinates","original coordinates OK"
"6","Solanum rufescens",1095854103,-22.509167,-45.28,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.553+0000","2018-11-24T08:56:59.603+0000",126,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","2014-10-09T00:00:00",1307,0,"Minas Gerais",2014,10,9,"2014-10-09T00:00:00","","2018-11-24T08:57:22.679+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049521","115","SPSF - Herbário Dom Bento José Pickel","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","pt","SPSF",1095854103,"BRA:IF:SPSF:0000049521","Collection","M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","49521","IF","Instituto Florestal, IF","N.M.Ivanauskas","COLETA: Árvore, 2m; Corola branca e estames amarelos.; GEOGRAFIA: Floresta Ombrófila Mista;","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Delfim Moreira","Minas Gerais","brazil",1527,"Delfim Moreira",3121100,-45.288068,-22.50701,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.509167,-45.28,"original coordinates","original coordinates OK"
"7","Solanum rufescens",1423899666,-22.641111,-44.976389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:36.538+0000","2018-09-24T19:57:48.453+0000",207,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","none",597,NA,"São Paulo",2013,2,24,"2013-02-24T00:00:00","2017-10-15T10:55:10.383+0000","2018-12-06T16:55:18.807+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1063467","829","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cruzeiro","Fragmento 38 di tav.","","RB",1423899666,"urn:catalog:JBRJ:RB:1063467","PhysicalObject","G.D. Colletta; R.L.G. Coelho; C.P. Calliari; R. Barroso","RB01063467","JBRJ","","Y.F.GOUVÉA","Arbusto, pétalas brancas, cálice ferrugíneo","","RB 639133","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Cruzeiro","São Paulo","brazil",1514,"Cruzeiro",3513405,-45.006888,-22.551751,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.641111,-44.976389,"original coordinates","original coordinates OK"
"8","Solanum rufescens",1829095159,-23.388111,-46.439444,"gass84,iddatunl","17efa320-7312-4b55-bf0a-a4cfc4613169","2437c128-bf8c-4f53-b668-da95fb2e40b7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:44.884+0000","2018-09-25T13:57:32.994+0000",120,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","2013-11-01T00:00:00",NA,NA,"São Paulo",2013,6,21,"2013-06-21T00:00:00","","2018-09-25T13:57:33.003+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","BRA:IBt:SP:0000488380","1308","SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas","Guarulhos","Sítio Botuquara.","pt","SP",1829095159,"BRA:IBt:SP:0000488380","Collection","Aragaki, S; Fortes, EP","488380","Instituto de Botânica, IBT","Instituto de Botânica, IBT","Giacomin, LL","","","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Guarulhos","São Paulo","brazil",1211,"Guarulhos",3518800,-46.454598,-23.402498,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.388111,-46.439444,"original coordinates","original coordinates OK"
"9","Solanum rufescens",1913577788,-23.388056,-46.439444,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.845+0000","2018-11-24T08:57:00.868+0000",126,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2013,6,21,"2013-06-21T00:00:00","2018-11-05T16:00:32.000+0000","2018-12-10T13:35:45.517+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052997","1308","SPSF - Herbário Dom Bento José Pickel","Guarulhos","","pt","SPSF",1913577788,"BRA:IF:SPSF:0000052997","Collection","S.Aragaki & E.P.Fortes","52997","IF","Instituto Florestal, IF","L.L.GIacomin","COLETA: Árvore de 2m de altura. Pétalas alvas. Estames amarelos.; GEOGRAFIA: Floresta perturbada, em estágio médio, com muitos indivíduos de Piptadenia gonoacantha. Em supressão. Sítio Botuquara.;","SOUTH_AMERICA","","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Guarulhos","São Paulo","brazil",1211,"Guarulhos",3518800,-46.454598,-23.402498,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.388056,-46.439444,"original coordinates","original coordinates OK"
"10","Solanum rufescens",1424497086,-22.450833,-44.614167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:57.850+0000","2018-09-24T20:04:10.441+0000",207,"none","PRESERVED_SPECIMEN",2930087,6,7707728,220,1176,7717,2928997,2930087,2930087,"Solanum rufescens Sendtn.","Solanum rufescens Sendtn.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum rufescens","Solanum","rufescens","SPECIES","ACCEPTED","none",794,NA,"Rio de Janeiro",2013,6,30,"2013-06-30T00:00:00","2018-03-20T09:58:56.692+0000","2018-12-06T17:01:00.196+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:903360","1391","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Itatiaia","Parque Nacional do Itatiaia.","","RB",1424497086,"urn:catalog:JBRJ:RB:903360","PhysicalObject","Neves, D.M.; Lima, H.C.; Dexter, K.G.","RB00903360","JBRJ","","L.L.GIACOMIM","Treelet 5m; 5cm DBH; white corollas; green fruits","","RB 610201","","","","",NA,"",NA,"","","","","","","",NA,"","","","","","",NA,"","","","","",NA,"",NA,"","","","Itatiaia","Rio de Janeiro","brazil",1561,"Itatiaia",3302254,-44.580977,-22.439525,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.450833,-44.614167,"original coordinates","original coordinates OK"
