"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","otherCatalogNumbers","continent","institutionID","nomenclaturalCode","higherGeography","organismID","datasetID","accessRights","collectionID","higherClassification","fieldNotes","individualCount","preparations","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","references","verbatimEventDate","georeferenceProtocol","endDayOfYear","county","startDayOfYear","georeferenceSources","dynamicProperties","fieldNumber","eventRemarks","taxonRemarks","habitat","verbatimElevation","locationRemarks","identificationRemarks","rights","identificationQualifier","identificationID","georeferencedDate","verbatimTaxonRank","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Solanum granulosoleprosum",1889165585,-26.359444,-49.287222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.267+0000","2018-10-24T15:38:20.587+0000",121,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2018-06-09T00:00:00",550,0,"Santa Catarina",2018,6,9,"2018-06-09T00:00:00","2018-10-24T15:39:04.121+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059241","2767","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Rio Natal. Linha férrea, próximo à estação de trem.","pt","FURB",1889165585,"BRA:FURB:FURB:0000059241","Collection","Schwirkowski, P.","59241","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores arroxeadas","Schwirkowski,P.","","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.359444,-49.287222,"original coordinates","original coordinates OK"
"2","Solanum granulosoleprosum",1889173524,-24.280111,-51.694222,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:18.570+0000","2018-11-24T12:32:18.593+0000",118,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2018-07-04T00:00:00",637,0,"Paraná",2018,6,22,"2018-06-22T00:00:00","2018-11-24T12:32:31.394+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000025881","2632","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Ivaiporã","Estação Ecológica Municipal Faian","pt","HCF",1889173524,"BRA:UTFPR:HCF:0000025881","Collection","E.L. Siqueira","25881","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore ca. 8 m, heliófita. Flores roxas com estames amarelos.","M.G. Caxambu","","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Ivaiporã","Paraná","brazil",1007,"Ivaiporã",4111506,-51.629277,-24.281309,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.280111,-51.694222,"original coordinates","original coordinates OK"
"3","Solanum granulosoleprosum",1889173482,-24.018444,-52.406056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:18.555+0000","2018-11-24T12:32:18.586+0000",118,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2018-06-21T00:00:00",522,0,"Paraná",2018,6,15,"2018-06-15T00:00:00","2018-11-24T12:32:31.292+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000025820","2579","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campo Mourão","Vila Franciscana, próxima a Santa Casa","pt","HCF",1889173482,"BRA:UTFPR:HCF:0000025820","Collection","E.L. Siqueira","25820","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 4 m, heliófita, pilosa. Flores lilases.","M.G. Caxambu","","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.018444,-52.406056,"original coordinates","original coordinates OK"
"4","Solanum granulosoleprosum",1889165596,-26.359444,-49.287222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.295+0000","2018-10-24T15:38:20.582+0000",121,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2018-06-09T00:00:00",550,0,"Santa Catarina",2018,6,9,"2018-06-09T00:00:00","2018-10-24T15:39:04.139+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059238","2759","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Rio Natal. Linha férrea, próximo à estação de trem.","pt","FURB",1889165596,"BRA:FURB:FURB:0000059238","Collection","Schwirkowski, P.","59238","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores arroxeadas","Schwirkowski,P.","","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.359444,-49.287222,"original coordinates","original coordinates OK"
"5","Solanum granulosoleprosum",1913600618,-24.500806,-52.565611,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:18.705+0000","2018-11-24T12:32:18.719+0000",118,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2018-08-03T00:00:00",552,0,"Paraná",2018,7,20,"2018-07-20T00:00:00","2018-12-10T13:35:58.180+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000026039","2737","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Mamborê","Estação Ecológica Municipal Affonso","pt","HCF",1913600618,"BRA:UTFPR:HCF:0000026039","Collection","E.L. Siqueira","26039","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 4 m, heliófita, pilosa. Frutos maduros e imaturos verdes.","M.G. Caxambu","2018-10-30T18:03:16.000+0000","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Mamborê","Paraná","brazil",995,"Mamborê",4114005,-52.589287,-24.361554,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.500806,-52.565611,"original coordinates","original coordinates OK"
"6","Solanum granulosoleprosum",1658341689,-33.579722,-53.354444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:12.670+0000","2018-09-24T19:58:52.496+0000",207,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","none",20,NA,"Rio Grande do Sul",2017,4,19,"2017-04-19T00:00:00","2018-09-24T19:59:11.425+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1368774","31","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Vitória do Palmar","Rodovia que leva a praia do Hermenegildo","","RB",1658341689,"urn:catalog:JBRJ:RB:1368774","PhysicalObject","D.R.Vahl; G.Heiden; G.L.Klasen; L.B. Barcelos","RB01368774","JBRJ","","","D.R.Vahl","2017-10-15T13:43:41.000+0000","RB 747346","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Santa Vitória do Palmar","Rio Grande do Sul","brazil",1,"Santa Vitória do Palmar",4317301,-53.006688,-33.164019,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-33.579722,-53.354444,"original coordinates","original coordinates OK"
"7","Solanum granulosoleprosum",1570755773,-24.355639,-51.900222,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:16.188+0000","2018-11-24T12:32:16.209+0000",118,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2017-06-13T00:00:00",406,0,"Paraná",2017,5,25,"2017-05-25T00:00:00","2018-12-08T17:16:19.362+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000022972","2168","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Nova Tebas","Estação Ecológica Municipal Dr. Orlando","pt","HCF",1570755773,"BRA:UTFPR:HCF:0000022972","Collection","E.L. Siqueira","22972","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ca. 3 m, heliófito. Flores com cálice verde e corola roxa. Botões florais e frutos imaturos verdes. Orla de floresta.","M.G. Caxambu","2018-10-30T18:03:16.000+0000","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Nova Tebas","Paraná","brazil",983,"Nova Tebas",4117271,-51.94442,-24.459436,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.355639,-51.900222,"original coordinates","original coordinates OK"
"8","Solanum granulosoleprosum",1702659650,-24.018556,-52.405972,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:16.973+0000","2018-11-24T12:32:17.001+0000",118,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2017-10-30T00:00:00",560,0,"Paraná",2017,10,6,"2017-10-06T00:00:00","2018-12-08T11:34:44.977+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000023939","21","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Campo Mourão","Vila Franciscana, próxima a Santa Casa","pt","HCF",1702659650,"BRA:UTFPR:HCF:0000023939","Collection","L.R. Barbieri","23939","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 3 m, heliófita. Folhas pilosas.Botões florais esverdeados.","M.G. Caxambu","2018-10-30T18:03:16.000+0000","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Campo Mourão","Paraná","brazil",1033,"Campo Mourão",4104303,-52.379917,-24.103737,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.018556,-52.405972,"original coordinates","original coordinates OK"
"9","Solanum granulosoleprosum",1931781268,-14.850833,-40.799722,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:04.485+0000","2018-10-25T12:33:54.707+0000",121,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","none",1010,0,"Bahia",2017,10,10,"2017-10-10T00:00:00","2018-12-07T06:15:05.583+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000019855","227","HURB - Herbário do Recôncavo da Bahia","Vitória da Conquista","Serra do Periperi; entorno dos condominios","pt","HURB",1931781268,"BRA:UFRB:HURB:0000019855","Collection","Barbosa, M.M.C.; Gonçalves, M.S. & Machado, A.F.P.","19855","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","HVC 1900 / Presença de tricomasHábito: arbusto","","2018-10-15T18:13:00.000+0000","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Vitória da Conquista","Bahia","brazil",3220,"Vitória da Conquista",2933307,-40.902128,-14.974654,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.850833,-40.799722,"original coordinates","original coordinates OK"
"10","Solanum granulosoleprosum",1803516760,-23.327389,-51.187531,"gass84","78dcee36-b0a2-4679-802d-bc0b5016518b","eec37c7c-2dce-440e-8de1-966214931e74","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:56.424+0000","2018-09-14T17:57:12.336+0000",126,"none","PRESERVED_SPECIMEN",3799800,6,7707728,220,1176,7717,2928997,3799800,3799800,"Solanum granulosoleprosum Dunal","Solanum granulosoleprosum Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum granulosoleprosum","Solanum","granulosoleprosum","SPECIES","ACCEPTED","2018-07-20T00:00:00",9999,0,"Paraná",2017,11,18,"2017-11-18T00:00:00","2018-12-08T07:17:57.709+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FUEL - Herbário da Universidade Estadual de Londrina","BRA:UEL:FUEL:0000055448","190B","FUEL - Herbário da Universidade Estadual de Londrina","Londrina","Campus Universitário Perobal","pt","FUEL",1803516760,"BRA:UEL:FUEL:0000055448","Collection","Silva, WJ da","55448","Universidade Estadual de Londrina, UEL","Universidade Estadual de Londrina, UEL","Arvore ca 4m; corola azulada.","Vieira, AOS","2018-09-12T15:57:09.000+0000","","","","","",NA,"","","","","",NA,"","",NA,"",NA,"","","",NA,"",NA,"","","","","","","","","","","",NA,"","","","","Londrina","Paraná","brazil",1175,"Londrina",4113700,-51.110175,-23.515282,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-23.327389,-51.187531,"original coordinates","original coordinates OK"
