"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","locality","otherCatalogNumbers","fieldNotes","elevation","elevationAccuracy","continent","identificationQualifier","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","identificationRemarks","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","verbatimCoordinateSystem","eventRemarks","fieldNumber","accessRights","higherClassification","verbatimLocality","previousIdentifications","verbatimTaxonRank","typeStatus","organismID","datasetID","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Solanum paranense",1837380358,-27.54,-49.41,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.996+0000","2018-10-24T15:38:19.303+0000",121,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2018-02-07T00:00:00","Santa Catarina",2018,1,24,"2018-01-24T00:00:00","2018-10-11T17:28:41.000+0000","2018-12-08T03:39:40.879+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000056390","1823","FURB - Herbário Dr. Roberto Miguel Klein","Ituporanga","pt","FURB",1837380358,"BRA:FURB:FURB:0000056390","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","56390","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Farias, D.M.","","","",NA,NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Ituporanga","Santa Catarina","brazil",554,"Ituporanga",4208500,-49.539318,-27.452535,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.54,-49.41,"original coordinates","original coordinates outside municipality original in ituporanga falls in imbuia"
"2","Solanum paranense",1902143892,-28.170278,-49.59,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.411+0000","2018-09-24T19:59:09.606+0000",207,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","none","Santa Catarina",2018,3,6,"2018-03-06T00:00:00","2018-08-29T15:06:36.162+0000","2018-12-06T11:56:04.275+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396934","2286","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Bom Jardim da Serra","","RB",1902143892,"urn:catalog:JBRJ:RB:1396934","PhysicalObject","A. Kassner-Filho; D. Santos; G. Bollmann; L. F. Althoff","RB01396934","JBRJ","","Flor branca  IFFSC - 2/140/coleta extra/arbusto","D. M. Farias","Santa Bárbara","RB 774208","Interior de unidade amostral",NA,NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Bom Jardim da Serra","Santa Catarina","brazil",362,"Bom Jardim da Serra",4202503,-49.652972,-28.361285,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.170278,-49.59,"original coordinates","original coordinates OK"
"3","Solanum paranense",1848115553,-25.916861,-51.8635,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:18.113+0000","2018-11-24T12:32:18.136+0000",118,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2018-05-16T00:00:00","Paraná",2018,4,12,"2018-04-12T00:00:00","2018-10-30T18:03:17.000+0000","2018-12-08T15:07:38.437+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000025339","8142","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Reserva do Iguaçu","pt","HCF",1848115553,"BRA:UTFPR:HCF:0000025339","Collection","M.G. Caxambu","25339","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ca. 2 m, heliófito. Frutos imaturos verdes e os maduros negros.","M.G. Caxambu","Estação Ecológica Municipal Francisco","","",1110,0,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Reserva do Iguaçu","Paraná","brazil",835,"Reserva do Iguaçu",4121752,-51.963641,-25.867697,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.916861,-51.8635,"original coordinates","original coordinates OK"
"4","Solanum paranense",1853946865,-24.976333,-51.565,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:18.478+0000","2018-11-24T12:32:18.535+0000",118,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2018-06-19T00:00:00","Paraná",2018,5,24,"2018-05-24T00:00:00","","2018-11-24T12:32:31.233+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000025710","8315","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Turvo","pt","HCF",1853946865,"BRA:UTFPR:HCF:0000025710","Collection","M.G. Caxambu","25710","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto heliófito. Folhas discolores, verdes na face adaxial e brancas na adaxial. Frutos imaturos verdes e maduros negros.","M.G. Caxambu","Estação Ecológica Municipal Rio Bonito","","",990,0,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Turvo","Paraná","brazil",926,"Turvo",4127965,-51.481833,-25.012715,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.976333,-51.565,"original coordinates","original coordinates OK"
"5","Solanum paranense",1944756228,-28.095,-49.504167,"gass84","65d98c1d-a081-4b40-bc4b-81eae69a48e6","d6541129-2940-44c0-baa1-ed6be2066df0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-21T17:41:45.863+0000","2018-11-21T17:41:45.900+0000",132,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","none","Santa Catarina",2017,NA,NA,"2017-01-01T00:00:00","","2018-11-21T17:41:49.285+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","LUSC - Herbário de Lages da Universidade do Estado de Santa Catarina","BRA:UDESC:LUSC:0000009312","","LUSC - Herbário de Lages da Universidade do Estado de Santa Catarina","Urubici","pt","LUSC",1944756228,"BRA:UDESC:LUSC:0000009312","Collection","Duarte, E.","9312","UDESC","Universidade do Estado de Santa Catarina (UDESC)","Arbusto, frutos verdes, 1,20 m de altura","Duarte, E.","","","",NA,NA,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Urubici","Santa Catarina","brazil",414,"Urubici",4218905,-49.578366,-28.038901,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.095,-49.504167,"original coordinates","original coordinates OK"
"6","Solanum paranense",1848244528,-24.517222,-48.823056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:39.205+0000","2018-06-04T19:36:10.818+0000",118,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2015-09-03T00:00:00","São Paulo",2015,7,22,"2015-07-22T00:00:00","2018-05-10T19:14:02.000+0000","2018-12-08T15:08:32.086+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000402007","8910","MBM - Herbário do Museu Botânico Municipal","Apiaí","pt","MBM",1848244528,"BRA:MBM:MBM:0000402007","Collection","Silva, JM; Brotto, ML","402007","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto com 2,5m de altura; flor alva com anteras amarelas.; Floresta Ombrófila Densa.","Kepel, A","Rodovia BR-373, ao lado do Morro do Ouro","","",918,0,"SOUTH_AMERICA",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Apiaí","São Paulo","brazil",991,"Apiaí",3502705,-48.816872,-24.421088,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.517222,-48.823056,"original coordinates","original coordinates OK"
"7","Solanum paranense",1213523979,-26.278056,-49.228333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.473+0000","2018-10-24T15:38:16.647+0000",121,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2015-10-28T00:00:00","Santa Catarina",2015,10,28,"2015-10-28T00:00:00","","2018-10-24T15:38:53.833+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048764","2689","FURB - Herbário Dr. Roberto Miguel Klein","Jaraguá do Sul","pt","FURB",1213523979,"BRA:FURB:FURB:0000048764","Collection","Oliveira, A.A. de","48764","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de","Fazenda Veludo.","","",1005,0,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Jaraguá do Sul","Santa Catarina","brazil",762,"Jaraguá do Sul",4208906,-49.160057,-26.480983,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.278056,-49.228333,"original coordinates","original coordinates OK"
"8","Solanum paranense",1265933396,-28.798889,-49.948333,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:12.554+0000","2018-11-24T12:32:12.576+0000",118,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2014-11-28T00:00:00","Santa Catarina",2014,9,30,"2014-09-30T00:00:00","","2018-11-24T12:32:23.893+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000019564","5322","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Timbé do Sul","pt","HCF",1265933396,"BRA:UTFPR:HCF:0000019564","Collection","J. Cordeiro","19564","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto, 1,30 m, flor alvacenta, anteras amarelas. Paredões rochosos.","J. Cordeiro","Serra da Rocinha","","",720,0,"",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Timbé do Sul","Santa Catarina","brazil",281,"Timbé do Sul",4218103,-49.870191,-28.809055,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.798889,-49.948333,"original coordinates","original coordinates outside municipality original in timbe do sul falls in sao jose dos ausentes"
"9","Solanum paranense",1095637850,-28.798883,-49.948333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:34.543+0000","2018-06-04T19:36:09.042+0000",118,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2014-11-28T00:00:00","Santa Catarina",2014,9,30,"2014-09-30T00:00:00","","2018-07-07T12:45:38.102+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000393525","5322","MBM - Herbário do Museu Botânico Municipal","Timbé do Sul","pt","MBM",1095637850,"BRA:MBM:MBM:0000393525","Collection","Cordeiro, J; Barboza, E; Daniel, V; Ariati, V","393525","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto 1,30m, flor alvacenta, anteras amarelas.; Paredões rochosos.","Cordeiro, J","Serra da Rocinha","","",720,0,"SOUTH_AMERICA",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Timbé do Sul","Santa Catarina","brazil",281,"Timbé do Sul",4218103,-49.870191,-28.809055,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.798883,-49.948333,"original coordinates","original coordinates outside municipality original in timbe do sul falls in sao jose dos ausentes"
"10","Solanum paranense",1095637745,-28.485717,-50.09755,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:34.495+0000","2018-06-04T19:36:08.717+0000",118,"none","PRESERVED_SPECIMEN",2932075,6,7707728,220,1176,7717,2928997,2932075,2932075,"Solanum paranense Dusén","Solanum paranense Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum paranense","Solanum","paranense","SPECIES","ACCEPTED","2014-11-26T00:00:00","Rio Grande do Sul",2014,9,19,"2014-09-19T00:00:00","","2018-07-07T12:45:38.059+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000393421","5270","MBM - Herbário do Museu Botânico Municipal","Bom Jesus","pt","MBM",1095637745,"BRA:MBM:MBM:0000393421","Collection","Cordeiro, J; Barboza, E; Lozano, ED; Ariati, V","393421","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto 1,60m, flor alva, anteras amarelas.; Floresta Ombrófila Mista.","Cordeiro, J","Fazenda Santo Inácio","","",945,0,"SOUTH_AMERICA",NA,"","","","",NA,"","",NA,"","",NA,"","","","",NA,"",NA,"","",NA,"",NA,"","",NA,NA,"","",NA,"","Bom Jesus","Rio Grande do Sul","brazil",318,"Bom Jesus",4302303,-50.423283,-28.597987,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-28.485717,-50.09755,"original coordinates","original coordinates OK"
