"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","references","created","associatedSequences","taxonID","higherClassification","county","organismQuantity","preparations","organismQuantityType","identificationQualifier","eventID","institutionID","higherGeography","locationID","datasetID","samplingProtocol","collectionID","coordinateUncertaintyInMeters","reproductiveCondition","georeferencedDate","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","verbatimLocality","disposition","previousIdentifications","georeferenceSources","verbatimElevation","georeferenceProtocol","verbatimCoordinateSystem","fieldNumber","accessRights","nomenclaturalStatus","nomenclaturalCode","bibliographicCitation","typeStatus","organismID","dynamicProperties","otherCatalogNumbers","typifiedName","verbatimEventDate","verbatimTaxonRank","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Solanum argenteum",1576154637,-22.436111,-42.521944,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:03.506+0000","2017-12-15T16:34:53.398+0000",129,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","none",1000,0,"Rio de Janeiro",2016,8,10,"2016-08-10T00:00:00","2017-09-14T14:51:53.000+0000","2018-12-09T15:22:57.516+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000051652","19361","MBML-Herbario - Herbário Mello Leitão","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima. Macaé de Cima, nascente do Rio das Flores, acima do Sítio Sophronitis. Mata atlântica de altitude","pt","MBML-HERBARIO",1576154637,"BRA:MBML:MBML-HERBARIO:0000051652","Collection","G. Martinelli; D. Maurenza, R. Negrão & M. Moraes","51652","MBML","Museu de Biologia Professor Mello Leitão, MBML","Arvoreta, 5m. Ciófila, folhas verdes, marcadamente discolores, flores com pedicelo verde, corola alva, estames amarelos, botões florais verde-alvacentos","K. Santiago/08-XI-2016","","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.436111,-42.521944,"original coordinates","original coordinates outside municipality original in nova friburgo falls in silva jardim"
"2","Solanum argenteum",1848247676,-22.592778,-43.92,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.081+0000","2018-06-04T19:36:11.676+0000",118,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","2015-11-06T00:00:00",NA,NA,"Rio de Janeiro",2015,9,30,"2015-09-30T00:00:00","2018-05-10T19:13:50.000+0000","2018-12-08T15:08:33.727+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000404862","359","MBM - Herbário do Museu Botânico Municipal","Piraí","Conglomerado 314-4-1-4","pt","MBM",1848247676,"BRA:MBM:MBM:0000404862","Collection","Gaui, TD","404862","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 8 m de altura, base reta, casca interna creme e externa marrom clara, fina e lisa. Flor branca.; Floresta Ombrófila Densa, vegetação secundária em encosta, antigo plantio de eucalipto.","Kutschenko, DC","SOUTH_AMERICA","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Piraí","Rio de Janeiro","brazil",1480,"Piraí",3304003,-43.905092,-22.63433,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.592778,-43.92,"original coordinates","original coordinates OK"
"3","Solanum argenteum",1123830792,-22.425556,-42.995472,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:55:00.496+0000","2017-12-15T16:34:51.414+0000",129,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","none",1190,0,"Rio de Janeiro",2011,4,14,"2011-04-14T00:00:00","2017-09-14T14:51:53.000+0000","2018-12-08T12:05:04.525+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000048096","8384","MBML-Herbario - Herbário Mello Leitão","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha Suspensa","pt","MBML-HERBARIO",1123830792,"BRA:MBML:MBML-HERBARIO:0000048096","Collection","J. A. Lombardi; Taxonomia de Campo","48096","MBML","Museu de Biologia Professor Mello Leitão, MBML","Mata atlântica. Árvore ca 7m, cálice marrom-esverdeado, corola alva, anteras amarelas","L.L. Giacomin/IX-2011","","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.425556,-42.995472,"original coordinates","original coordinates OK"
"4","Solanum argenteum",1942022422,-22.41,-49.7,"cudc,gass84","ad43e954-dd79-4986-ae34-9ccdbd8bf568","ada9d123-ddb4-467d-8891-806ea8d94230","none","9e4f3516-2b98-4700-a39a-3f109252508c","GB","DWC_ARCHIVE","2018-12-11T20:26:50.729+0000","2018-11-19T16:48:30.048+0000",95,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","none",590,NA,"",2011,12,1,"2011-12-01T00:00:00","2018-10-04T00:00:00.000+0000","2018-12-07T16:05:57.552+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","MG718517","","","","Brazil:Parcela permanente 10.24ha, Estacao Ecologica de Caetetus, Galia county, Sao Paulo State","","",1942022422,"MG718517","","R.A.F. Lima & I. Marechaux",NA,"","","","","","http://www.ebi.ac.uk/ena/data/view/MG718517","2018-10-04","MG718517",2072293,"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;eudicotyledons;Gunneridae;Pentapetalae;asterids;lamiids;Solanales;Solanaceae;Solanoideae;Solaneae;Solanum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-22.41,-49.7,"original coordinates","original coordinates outside municipality original in  falls in galia"
"5","Solanum argenteum",1086907222,-23.533333,-48.748611,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.754+0000","2018-11-24T08:56:54.907+0000",126,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","2007-08-23T00:00:00",630,0,"São Paulo",2007,7,24,"2007-07-24T00:00:00","2018-11-05T16:00:24.000+0000","2018-12-08T13:01:15.840+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000038608","58","SPSF - Herbário Dom Bento José Pickel","Paranapanema","Estação Ecológica de Paranapanema","pt","SPSF",1086907222,"BRA:IF:SPSF:0000038608","Collection","M. T. Z. Toniato & C. R. Lima & J. B. Baitello & R.Cielo-Filho","38608","IF","Instituto Florestal, IF","COLETA: Arvoreta 1,5m, fruto verde.; GEOGRAFIA: Trilha Ribeirão Santa Helena 1.;","J. B. Baitello","SOUTH_AMERICA","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Paranapanema","São Paulo","brazil",1199,"Paranapanema",3535804,-48.795378,-23.438068,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.533333,-48.748611,"original coordinates","original coordinates OK"
"6","Solanum argenteum",1135942393,-23.516667,-45.033333,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:40.647+0000","2018-01-05T16:39:49.724+0000",81,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2007,8,16,"2007-08-16T00:00:00","2015-08-18T19:49:31.000+0000","2018-12-06T21:48:27.034+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA122906","51","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","pt","ESA",1135942393,"BRA:ESALQ:ESA:0ESA122906","Collection","Luize, B.G. ; Zipparro, V.B.","ESA122906","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.516667,-45.033333,"original coordinates","original coordinates outside Brazil"
"7","Solanum argenteum",1086907275,-23.546111,-48.751667,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.803+0000","2018-11-24T08:56:54.950+0000",126,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","2007-10-02T00:00:00",630,0,"São Paulo",2007,8,28,"2007-08-28T00:00:00","2018-11-05T16:00:24.000+0000","2018-12-08T13:01:16.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000038642","1885","SPSF - Herbário Dom Bento José Pickel","Paranapanema","Estação Ecológica de Paranapanema","pt","SPSF",1086907275,"BRA:IF:SPSF:0000038642","Collection","J. B. Baitello & O. T. Aguiar & C. R. Lima","38642","IF","Instituto Florestal, IF","COLETA: Arbusto 2m.; GEOGRAFIA: Trilha 1.;","A.P.Ribeiro","SOUTH_AMERICA","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Paranapanema","São Paulo","brazil",1199,"Paranapanema",3535804,-48.795378,-23.438068,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.546111,-48.751667,"original coordinates","original coordinates OK"
"8","Solanum argenteum",1086907302,-23.547222,-48.751111,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:54.798+0000","2018-11-24T08:56:54.964+0000",126,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","2007-11-07T00:00:00",630,0,"São Paulo",2007,8,28,"2007-08-28T00:00:00","2018-11-05T16:00:24.000+0000","2018-12-08T13:01:15.879+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000038681","47","SPSF - Herbário Dom Bento José Pickel","Paranapanema","Estação Ecológica de Paranapanema","pt","SPSF",1086907302,"BRA:IF:SPSF:0000038681","Collection","C. R. Lima & O. T. Aguiar & J. B. Baitello","38681","IF","Instituto Florestal, IF","COLETA: Fértil, flores com pétalas brancas.; GEOGRAFIA: Trilha 1.;","R.Cielo-Filho","SOUTH_AMERICA","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Paranapanema","São Paulo","brazil",1199,"Paranapanema",3535804,-48.795378,-23.438068,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.547222,-48.751111,"original coordinates","original coordinates OK"
"9","Solanum argenteum",1090565285,-22.870251,-47.077171,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:20.255+0000","2018-06-04T12:02:21.136+0000",129,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","1999-08-24T00:00:00",NA,NA,"São Paulo",1999,8,24,"1999-08-24T00:00:00","2018-05-22T12:51:54.000+0000","2018-12-08T04:43:23.021+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000038352","150","IAC - Herbário do Instituto Agronômico de Campinas","Campinas","IAC, Fazenda Santa Elisa, nos Fundos da Seção de Fibrosas","pt","IAC",1090565285,"BRA:IAC:IAC:0000038352","Collection","F.A.L. Moraes","38352","IAC","Instituto Agronômico de Campinas, IAC","dorso das folhas prateado","F.A.L. Moraes","","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.870251,-47.077171,"original coordinates","original coordinates OK"
"10","Solanum argenteum",1077426143,-30.034991,-51.214437,"gass84","c525b217-2f59-4b71-a173-68d13da5e8a7","f9357933-83d3-4548-803c-4cae52ebff40","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:29:24.314+0000","2018-11-24T12:29:24.341+0000",124,"none","PRESERVED_SPECIMEN",8080790,6,7707728,220,1176,7717,2928997,8080790,8080790,"Solanum argenteum Dunal ex Poir.","Solanum argenteum Dunal ex Poir.","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum argenteum","Solanum","argenteum","SPECIES","ACCEPTED","none",27,0,"Rio Grande do Sul",1972,9,NA,"1972-09-01T00:00:00","2018-11-12T19:24:59.000+0000","2018-12-06T14:18:07.924+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HAS - Herbário Alarich Rudolf Holger Schultz","BRA:MCN/FZBRS:HAS:0000000076","s.n.","HAS - Herbário Alarich Rudolf Holger Schultz","Porto Alegre","Parque Farroupilha","pt","HAS",1077426143,"BRA:MCN/FZBRS:HAS:0000000076","Collection","Soares, Z.; Aguiar, L.","76","Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","árvore com folhas verdes na parte ventral e esbranquiçadas (claras) na parte dorsal; ásperas na face inferior; flor branca, estames agrupados em forma característica ao redor do estilete; tempo quente e nublado","Soares, Z. ; Aguiar, L.","","","","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"Porto Alegre","Rio Grande do Sul","brazil",62,"Porto Alegre",4314902,-51.162637,-30.097046,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-30.034991,-51.214437,"original coordinates","original coordinates OK"
