"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","otherCatalogNumbers","continent","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","fieldNotes","higherGeography","dynamicProperties","fieldNumber","higherClassification","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","habitat","georeferencedDate","typeStatus","typifiedName","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"21","Solanum lacerdae",1840929871,-27.630278,-49.049444,"cdround,gass84","bb080d40-c63b-4529-bf21-d1782a81e024","2ccb1a0b-1194-4acf-9921-b5daad99cbb8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.842+0000","2018-10-25T12:34:37.482+0000",128,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2010,2,1,"2010-02-01T00:00:00","2018-10-01T12:59:44.000+0000","2018-12-08T19:50:39.749+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CRI - Herbário Pe. Dr. Raulino Reitz","BRA:UNESC:CRI:0000011502","1626","CRI - Herbário Pe. Dr. Raulino Reitz","Angelina","pt","CRI",1840929871,"BRA:UNESC:CRI:0000011502","Collection","A. Stival-Santos; E. Legal & S. Silveira","11502","UNESC","Universidade do Extremo Sul Catarinense (UNESC)","Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista","A. L. de Gasper",590,0,"Rancho das Tábuas.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.630278,-49.049444,"original coordinates","original coordinates OK"
"22","Solanum lacerdae",1802964387,-27.630278,-49.049444,"gass84","fe8c1017-5941-4703-8f81-5023028a32ab","94a9c3b2-d54d-4938-811b-e91e091eeb28","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:50.941+0000","2018-10-11T11:56:24.254+0000",123,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-01-25T00:00:00","Santa Catarina",2010,2,1,"2010-02-01T00:00:00","2018-09-28T11:56:37.000+0000","2018-12-08T07:13:36.448+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PACA-AGP - Herbarium Anchieta","BRA:IAP:PACA-AGP:0000115797","1626","PACA-AGP - Herbarium Anchieta","Angelina","pt","PACA-AGP",1802964387,"BRA:IAP:PACA-AGP:0000115797","Collection","Stival-Santos, A.","115797","IAP","Instituto Anchietano de Pesquisas (IAP)","Florística IFFSC 314 (arbusto); ecótono floresta ombrófila densa e floresta ombrófila mista; estádio suces.: avançado; altura: 2,5m; fruto: verde Habitat: entorno do fragmento, beira de estrada Hábito: arbusto","Gasper, A. L. de",590,0,"Rancho das Tábuas","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.630278,-49.049444,"original coordinates","original coordinates OK"
"23","Solanum lacerdae",1077401137,-26.91,-50.220278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:06.347+0000","2018-10-24T15:38:05.871+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-03-30T00:00:00","Santa Catarina",2010,2,22,"2010-02-22T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:56.926+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000022055","1977","FURB - Herbário Dr. Roberto Miguel Klein","Rio do Campo","pt","FURB",1077401137,"BRA:FURB:FURB:0000022055","Collection","Korte, A.; Kniess, A.","22055","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 681 (Arbusto)","Korte, A",786,0,"Anta Branca (Antigo Alto Rio do Oeste).","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Rio do Campo","Santa Catarina","brazil",689,"Rio do Campo",4214508,-50.132075,-26.892975,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.91,-50.220278,"original coordinates","original coordinates OK"
"24","Solanum lacerdae",1077401239,-26.910278,-49.500278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:06.407+0000","2018-10-24T15:38:06.051+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-03-11T00:00:00","Santa Catarina",2010,3,11,"2010-03-11T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:56.868+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000022169","2106","FURB - Herbário Dr. Roberto Miguel Klein","Benedito Novo","pt","FURB",1077401239,"BRA:FURB:FURB:0000022169","Collection","Korte, A.; Kniess, A.","22169","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 689 (Arbusto)","Korte, A",853,0,"Campo de Zinco.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Benedito Novo","Santa Catarina","brazil",711,"Benedito Novo",4202206,-49.435479,-26.800894,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.910278,-49.500278,"original coordinates","original coordinates OK"
"25","Solanum lacerdae",1077405580,-26.640278,-49.950556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:09.300+0000","2018-10-24T15:38:07.590+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-06-08T00:00:00","Santa Catarina",2010,6,8,"2010-06-08T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:58.556+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000026533","3651","FURB - Herbário Dr. Roberto Miguel Klein","Santa Terezinha","pt","FURB",1077405580,"BRA:FURB:FURB:0000026533","Collection","Korte, A.; Kniess, A.","26533","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 852 (Arbusto)","Korte, A",626,0,"Imbuial.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Santa Terezinha","Santa Catarina","brazil",738,"Santa Terezinha",4215679,-50.005437,-26.667517,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.640278,-49.950556,"original coordinates","original coordinates OK"
"26","Solanum lacerdae",1077407351,-26.55,-49.41,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:10.316+0000","2018-10-24T15:38:08.324+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-08-25T00:00:00","Santa Catarina",2010,7,13,"2010-07-13T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:59.383+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000028266","2342","FURB - Herbário Dr. Roberto Miguel Klein","Rio dos Cedros","pt","FURB",1077407351,"BRA:FURB:FURB:0000028266","Collection","Dreveck, S.","28266","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 905 (Arbusto)","Gasper, AL de",914,0,"Rio Mergulhão.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Rio dos Cedros","Santa Catarina","brazil",749,"Rio dos Cedros",4214706,-49.368324,-26.61814,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.55,-49.41,"original coordinates","original coordinates OK"
"27","Solanum lacerdae",1077412911,-26.341667,-49.39,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:13.503+0000","2018-10-24T15:38:10.580+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-10-09T00:00:00","Santa Catarina",2010,10,9,"2010-10-09T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:18:01.422+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000033848","5752","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","pt","FURB",1077412911,"BRA:FURB:FURB:0000033848","Collection","Verdi, M.; Dreveck, S.","33848","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Plano de Manejo APA do Rio Vermelho/Humbold","Verdi, M",838,0,"Rio Mandioca - Apa do Rio Vermelho/Humbold.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.341667,-49.39,"original coordinates","original coordinates OK"
"28","Solanum lacerdae",1077411240,-26.64,-50.4,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:12.539+0000","2018-10-24T15:38:09.905+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2010-10-27T00:00:00","Santa Catarina",2010,10,27,"2010-10-27T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:18:00.757+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000032195","4811","FURB - Herbário Dr. Roberto Miguel Klein","Major Vieira","pt","FURB",1077411240,"BRA:FURB:FURB:0000032195","Collection","Korte, A.; Kniess, A.","32195","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 847 (Arbusto)","Korte, A",1009,0,"Rio da Serra.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Major Vieira","Santa Catarina","brazil",763,"Major Vieira",4210308,-50.36218,-26.480937,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.64,-50.4,"original coordinates","original coordinates OK"
"29","Solanum lacerdae",1848252402,-27.63,-50.94,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.543+0000","2018-06-04T19:36:12.953+0000",118,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2009-01-27T00:00:00","Santa Catarina",2009,1,27,"2009-01-27T00:00:00","2018-05-10T19:13:59.000+0000","2018-12-08T15:08:36.453+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000410272","1455","MBM - Herbário do Museu Botânico Municipal","Cerro Negro","pt","MBM",1848252402,"BRA:MBM:MBM:0000410272","Collection","Verdi, M; Hasckel, RP; Klemz, G","410272","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto; Floresta Ombrófila Mista","Verdi, M",995,0,"Araça","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Cerro Negro","Santa Catarina","brazil",469,"Cerro Negro",4204178,-50.931871,-27.776368,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.63,-50.94,"original coordinates","original coordinates OK"
"30","Solanum lacerdae",1077390747,-27,-51.93,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:00.579+0000","2018-10-24T15:38:01.286+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2009-03-01T00:00:00","Santa Catarina",2009,1,22,"2009-01-22T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:52.779+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000011695","526","FURB - Herbário Dr. Roberto Miguel Klein","Irani","pt","FURB",1077390747,"BRA:FURB:FURB:0000011695","Collection","Dreveck, S.; Gasper, A.L. de & Carneiro, F.E.","11695","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 605(Arbusto)","Gasper, AL de",1022,0,"Lajeado Cordeiro.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Irani","Santa Catarina","brazil",659,"Irani",4207809,-51.918068,-27.024948,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27,-51.93,"original coordinates","original coordinates OK"
"31","Solanum lacerdae",1077391365,-26.305833,-51.593055,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:00.931+0000","2018-10-24T15:38:01.553+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2009-03-10T00:00:00","Paraná",2009,3,10,"2009-03-10T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:52.937+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000012309","356","FURB - Herbário Dr. Roberto Miguel Klein","Palmas","pt","FURB",1077391365,"BRA:FURB:FURB:0000012309","Collection","Ceolin, L.M.","12309","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Gasper, AL de",NA,NA,"Rio Iratim, afluente do Iguaçú.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Palmas","Paraná","brazil",771,"Palmas",4117602,-51.814332,-26.450803,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-26.305833,-51.593055,"original coordinates","original coordinates OK"
"32","Solanum lacerdae",1077393026,-27.63,-49.5,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:01.860+0000","2018-10-24T15:38:03.303+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2009-08-11T00:00:00","Santa Catarina",2009,8,11,"2009-08-11T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:53.710+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000013944","21","FURB - Herbário Dr. Roberto Miguel Klein","Alfredo Wagner","pt","FURB",1077393026,"BRA:FURB:FURB:0000013944","Collection","Korte, A.; Kruger, A.","13944","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Coleta Extra IFFSC (Arbusto)","Korte, A",635,0,"","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Alfredo Wagner","Santa Catarina","brazil",488,"Alfredo Wagner",4200705,-49.330592,-27.706005,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.63,-49.5,"original coordinates","original coordinates OK"
"33","Solanum lacerdae",1077394859,-27.360556,-49.410556,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:02.809+0000","2018-10-24T15:38:03.394+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2009-10-21T00:00:00","Santa Catarina",2009,10,21,"2009-10-21T00:00:00","2018-10-11T17:28:37.000+0000","2018-12-06T14:17:54.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000015805","584","FURB - Herbário Dr. Roberto Miguel Klein","Vidal Ramos","pt","FURB",1077394859,"BRA:FURB:FURB:0000015805","Collection","Korte, A.; Kniess, A.","15805","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC 422 (Arbusto)","Korte, A",895,0,"Águas Frias.","","","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Vidal Ramos","Santa Catarina","brazil",568,"Vidal Ramos",4219200,-49.348763,-27.389045,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.360556,-49.410556,"original coordinates","original coordinates OK"
"34","Solanum lacerdae",1087646786,-22.363494,-44.740786,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:37.775+0000","2017-12-29T14:10:10.980+0000",121,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","none","Minas Gerais",2009,10,17,"2009-10-17T00:00:00","2017-03-31T18:09:00.000+0000","2018-12-08T13:05:41.407+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000134431","1130","BHCB - Herbário da Universidade Federal de Minas Gerais","Itamonte","pt","BHCB",1087646786,"BRA:UFMG:BHCB:0000134431","Collection","Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA","134431","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Arvoreta em borda de mata. Flores alvas.","",1910,0,"Parque Nacional do Itatiaia, Margens da estrada de subida para o planalto","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Itamonte","Minas Gerais","brazil",1606,"Itamonte",3133006,-44.758791,-22.289104,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-22.363494,-44.740786,"original coordinates","original coordinates OK"
"35","Solanum lacerdae",1077300896,-26.187222,-49.140833,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:33.393+0000","2018-11-28T18:02:33.398+0000",125,"none","PRESERVED_SPECIMEN",2931025,6,7707728,220,1176,7717,2928997,2931025,2931025,"Solanum lacerdae Dusén","Solanum lacerdae Dusén","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum lacerdae","Solanum","lacerdae","SPECIES","ACCEPTED","2009-12-01T00:00:00","Santa Catarina",2009,11,26,"2009-11-26T00:00:00","2018-10-30T16:38:52.000+0000","2018-12-06T14:17:05.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000065557","1430","CESJ - Herbário Leopoldo Krieger","Joinville","pt","CESJ",1077300896,"BRA:UFJF:CESJ:0000065557","Collection","S. Dreveck; F.E. Carneiro","65557","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Florística IFFSC 1047 (Arbusto); Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estádio Suces.: médio de regeneração; Altura: 1,7m; Hábito: arbustiva; Habitat: entorno do fragmento; Cor/Flor: botão floral com tricomas marrom.","A.L. de Gasper",822,0,"Comfloresta","","SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","",NA,"",NA,"","","","","","",NA,"","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.187222,-49.140833,"original coordinates","original coordinates OK"
