"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","individualCount","continent","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","otherCatalogNumbers","habitat","georeferenceSources","fieldNotes","locationRemarks","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferencedDate","higherGeography","higherClassification","identificationRemarks","typeStatus","organismID","datasetID","accessRights","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cestrum salzmannii",1499618193,-12.658889,-39.101639,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:05.135+0000","2018-10-25T12:33:54.885+0000",121,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2018-02-01T00:00:00","Bahia",2017,4,23,"2017-04-23T00:00:00","2018-10-15T18:12:59.000+0000","2018-12-06T10:30:39.680+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000020576","143","HURB - Herbário do Recôncavo da Bahia","São Felipe","Serra da Copioba;","pt","HURB",1499618193,"BRA:UFRB:HURB:0000020576","Collection","Moreira, D.M.; Brandão, C.S.S. & Vitorio, C.D.P.","20576","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: esverdeadas; Hábito: arbusto","L.L.Giacomin",NA,NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"São Felipe","Bahia","brazil",3483,"São Felipe",2929107,-39.095094,-12.83717,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.658889,-39.101639,"original coordinates","original coordinates outside municipality original in sao felipe falls in cruz das almas"
"2","Cestrum salzmannii",1077610502,-9.228003,-36.427672,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:11.854+0000","2018-11-23T18:21:11.878+0000",125,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2017-02-21T00:00:00","Alagoas",2014,4,9,"2014-04-09T00:00:00","2018-11-22T17:03:38.000+0000","2018-12-09T10:55:00.203+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000057236","3853","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto.","pt","MAC",1077610502,"BRA:IMA:MAC:0000057236","Collection","L.Nusbaumer","57236","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 1 m. Frutos olivais jovens, negros quando maduros. Amostra seca com ar quente.; Mata Atlântica.","E.Lins",NA,NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.228003,-36.427672,"original coordinates","original coordinates OK"
"3","Cestrum salzmannii",1087705549,-14.41,-40.128611,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:53.515+0000","2018-08-03T12:12:37.420+0000",121,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2014-01-01T00:00:00","Bahia",2013,1,6,"2013-01-06T00:00:00","2018-07-31T12:27:50.000+0000","2018-12-08T13:06:05.507+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000004823","1887","HURB - Herbário do Recôncavo da Bahia","Boa Nova","P.N. de Boa Nova; Fazenda Liberdade, Setor Sul","pt","HURB",1087705549,"BRA:UFRB:HURB:0000004823","Collection","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","4823","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","J.G. jardim",843,0,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.41,-40.128611,"original coordinates","original coordinates OK"
"4","Cestrum salzmannii",1087705687,-14.41,-40.128611,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:53.647+0000","2018-08-03T12:12:37.597+0000",121,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","none","Bahia",2013,1,6,"2013-01-06T00:00:00","2018-07-31T12:27:50.000+0000","2018-12-08T13:06:05.524+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000004976","2048","HURB - Herbário do Recôncavo da Bahia","Boa Nova","P.N. de Boa Nova; Fazenda Liberdade, Setor Sul","pt","HURB",1087705687,"BRA:UFRB:HURB:0000004976","Collection","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","4976","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","",843,0,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.41,-40.128611,"original coordinates","original coordinates OK"
"5","Cestrum salzmannii",1087706344,-13.583889,-39.7225,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:54.097+0000","2018-08-03T12:12:38.041+0000",121,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2016-05-01T00:00:00","Bahia",2013,3,10,"2013-03-10T00:00:00","2018-07-31T12:27:50.000+0000","2018-12-08T13:06:05.854+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000005645","2352","HURB - Herbário do Recôncavo da Bahia","Wenceslau Guimarães","Estação Ecológica; trilha do Pico do Urubu","pt","HURB",1087706344,"BRA:UFRB:HURB:0000005645","Collection","Aona, L.Y.S.; Biggs, N.; Lucas, E.","5645","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arvoreta","J.Jardim",NA,NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Wenceslau Guimarães","Bahia","brazil",3386,"Wenceslau Guimarães",2933505,-39.626771,-13.630549,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.583889,-39.7225,"original coordinates","original coordinates OK"
"6","Cestrum salzmannii",1087081102,-9.252667,-36.425,"cdround,gass84,txmatfuz","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:34.070+0000","2017-12-29T14:34:53.549+0000",123,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2012-01-25T00:00:00","Alagoas",2012,1,25,"2012-01-25T00:00:00","2017-11-01T14:07:06.000+0000","2018-12-08T13:02:24.717+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000073704","54","UFP - Herbário UFP - Geraldo Mariz","Quebrangulo","REBIO Pedra Talhada-Mata proxima a sede REBIO, trilha principal. Coletado em borda da mata.","pt","UFP",1087081102,"BRA:UFPE:UFP:0000073704","Collection","Sampaio, V.S.","73704","UFPE","Universidade Federal de Pernambuco, UFPE","DESC:Arbusto cerca de 1,5m altura; inflorescencia em fasciculo, flores alvas.;","Sampaio, V.S.",664,0,0,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.252667,-36.425,"original coordinates","original coordinates OK"
"7","Cestrum salzmannii",1087081839,-9.247222,-36.424444,"cdround,gass84,txmatfuz","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:34.332+0000","2017-12-29T14:34:56.051+0000",123,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2012-09-04T00:00:00","Alagoas",2012,9,4,"2012-09-04T00:00:00","2017-11-01T14:07:06.000+0000","2018-12-08T13:02:25.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000074774","96","UFP - Herbário UFP - Geraldo Mariz","Quebrangulo","REBIO Pedra Talhada-Trilha do Valdevino.","pt","UFP",1087081839,"BRA:UFPE:UFP:0000074774","Collection","Sampaio, V.S.","74774","UFPE","Universidade Federal de Pernambuco, UFPE","HABITAT:Mata Atlântica; DESC:Arbusto, 1,5m, frutos nigrescentes.;","Sampaio, V.S.",NA,NA,2,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.247222,-36.424444,"original coordinates","original coordinates OK"
"8","Cestrum salzmannii",1077248152,-13.330833,-39.190833,"gass84,txmatfuz","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:50.982+0000","2018-12-03T16:16:23.298+0000",122,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2013-05-01T00:00:00","Bahia",2011,3,20,"2011-03-20T00:00:00","2018-08-28T19:19:31.000+0000","2018-12-06T14:16:41.714+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000115940","27a","ALCB - Herbário Alexandre Leal Costa","Valença","Ponto 60","pt","ALCB",1077248152,"BRA:UFBA:ALCB:0000115940","Collection","Ferreira, PA","115940","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas discolores. Frutos amarronzados. Cálice persistente no fruto, levamente esverdeado.; Floresta ombrófila densa","Borges, RL",NA,NA,NA,"SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Valença","Bahia","brazil",3417,"Valença",2932903,-39.198775,-13.359908,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.330833,-39.190833,"original coordinates","original coordinates OK"
"9","Cestrum salzmannii",1094900096,-13.704167,-39.017222,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.884+0000","2018-09-10T18:27:25.341+0000",124,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","none","Bahia",2011,10,5,"2011-10-05T00:00:00","","2018-09-10T18:27:51.132+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000183047","637","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Ituberá","Pratigi.","pt","HUEFS",1094900096,"BRA:UEFS:HUEFS:0000183047","Collection","Matos, E.N.de","183047","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta.","",NA,NA,NA,"","","","","",NA,"","",NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"Ituberá","Bahia","brazil",3376,"Ituberá",2917300,-39.147155,-13.750476,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.704167,-39.017222,"original coordinates","original coordinates outside municipality original in itubera falls in nilo pecanha"
"10","Cestrum salzmannii",1929740890,-7.8358,-35.0022,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:25:38.044+0000","2018-11-18T15:25:38.050+0000",96,"none","PRESERVED_SPECIMEN",8175541,6,7707728,220,1176,7717,2928784,8175541,8175541,"Cestrum salzmannii Dunal","Cestrum salzmannii Dunal","Plantae","Tracheophyta","Solanales","Solanaceae","Cestrum","Cestrum salzmannii","Cestrum","salzmannii","SPECIES","ACCEPTED","2013-01-01T00:00:00","Pernambuco",2010,1,29,"2010-01-29T00:00:00","","2018-12-07T09:12:57.665+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","8bb86262-db81-4c0b-ae2b-d71e67a567a0","1407","Vascular plants","","Usina SÃ£o JosÃ©. Mata de Piedade.","en","NY",1929740890,"8bb86262-db81-4c0b-ae2b-d71e67a567a0","PhysicalObject","J. D. GarcÃ­a-GonzÃ¡lez","01806123","NY","","","M. H. Nee",130,0,NA,"SOUTH_AMERICA","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551408","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","29 Jan 2010",29,"Igarassu","sheet",29,"427 ft","http://biocol.org/urn:lsid:biocol.org:col:15556","","","","","","",NA,"",NA,"","","","","","",NA,"","",NA,"","Pernambuco","brazil",NA,"",NA,NA,NA,"","","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.8358,-35.0022,"original coordinates","original coordinates outside municipality original in  falls in igarassu"
