"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","identificationQualifier","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","modified","language","ownerInstitutionCode","fieldNotes","continent","preparations","county","fieldNumber","verbatimLocality","institutionID","nomenclaturalCode","higherGeography","organismID","datasetID","accessRights","collectionID","higherClassification","references","verbatimEventDate","endDayOfYear","startDayOfYear","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimElevation","identificationRemarks","georeferencedDate","verbatimTaxonRank","georeferencedBy","http...unknown.org.recordId","georeferenceVerificationStatus","rights","http...unknown.org.recordEnteredBy","locationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Psychotria nuda",1835735638,-22.414722,-42.736111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.609+0000","2018-09-24T19:59:01.625+0000",207,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","2018-06-20T00:00:00","Rio de Janeiro",2018,1,19,"2018-01-19T00:00:00","2018-12-09T09:26:12.164+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382337","1356","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cachoeiras de Macacu","Guapiaçu. Trilha verde. Parque Estadual dos Três Picos/ Reserva Ecológica de Guapiaçu","RB",1835735638,"urn:catalog:JBRJ:RB:1382337","PhysicalObject","C. Baez; E. Fernandez, R. Gomes, D. Maurenza","RB01382337","RB 760073","JBRJ","cf.","Arbusto/arvoreta, 3 m. Folhas glabras verdes discolores. Cálice róseo/vináceo. Corola amarela em botão.","M.Verdi",NA,NA,"","","","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Cachoeiras de Macacu","Rio de Janeiro","brazil",1523,"Cachoeiras de Macacu",3300803,-42.729308,-22.515423,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.414722,-42.736111,"original coordinates","original coordinates OK"
"2","Psychotria nuda",1913572035,-26.466667,-48.816667,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:36.111+0000","2018-10-24T15:38:57.721+0000",122,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","2018-04-23T00:00:00","Santa Catarina",2018,4,21,"2018-04-21T00:00:00","2018-12-10T13:35:42.420+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000064461","16","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","São Francisco do Sul","Local: CEPA Vila da Glória.","FLOR",1913572035,"BRA:UFSC:FLOR:0000064461","Collection","Souza, K.B.","64461","","Universidade Federal de Santa Catarina (UFSC)","","Arvoreta com 2-5m de altura. Flores gamopétalas e gamosépalas, com sépalas rosas e cerosas e pétalas amarelas e carnosas. Frutos bem roxos quando maduros e verdes quando imaturos, com pétalas persistentes","Caddah, M.K.",9,0,"2018-10-01T14:25:19.000+0000","pt","Universidade Federal de Santa Catarina (UFSC)","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.466667,-48.816667,"original coordinates","original coordinates outside municipality original in sao francisco do sul falls in araquari"
"3","Psychotria nuda",1913572032,-26.466667,-48.816667,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:36.115+0000","2018-10-24T15:38:57.710+0000",122,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","2018-04-23T00:00:00","Santa Catarina",2018,4,21,"2018-04-21T00:00:00","2018-12-10T13:35:42.438+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000064444","15","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","São Francisco do Sul","Local: CEPA Vila da Glória.","FLOR",1913572032,"BRA:UFSC:FLOR:0000064444","Collection","Souza, K.B.","64444","","Universidade Federal de Santa Catarina (UFSC)","","Arvoreta com 2-5m de altura. Flores gamopétalas e gamosépalas, com sépalas rosas e cerosas e pétalas amarelas e carnosas. Frutos bem roxos quando maduros e verdes quando imaturos, com pétalas persistentes","Caddah, M.K.",9,0,"2018-10-01T14:25:19.000+0000","pt","Universidade Federal de Santa Catarina (UFSC)","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.466667,-48.816667,"original coordinates","original coordinates outside municipality original in sao francisco do sul falls in araquari"
"4","Psychotria nuda",1847972211,-22.353333,-43.733056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:24.887+0000","2018-09-24T19:59:06.239+0000",207,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","2018-05-28T00:00:00","Rio de Janeiro",2018,5,16,"2018-05-16T00:00:00","2018-12-08T15:06:34.727+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1389424","7632","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Valença","Barão de Juparanã. Área ao lado direito da Estrada Parque, em direção ao Parque Municipal Açude da Concórdia. Parque Estadual da Serra da Concórdia","RB",1847972211,"urn:catalog:JBRJ:RB:1389424","PhysicalObject","M. Verdi; C. Baez, E. Fernandez, R. Gomes, R. S. Santos","RB01389424","RB 766946","JBRJ","","Terrícola; pouco frequente; folhas levemente discolores verdes; flor com cálice de coloração avermelhada e corola amarela; coletada no interior da floresta","M. Verdi",NA,NA,"2018-05-30T13:57:09.592+0000","","","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Valença","Rio de Janeiro","brazil",1623,"Valença",3306107,-43.856373,-22.234282,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.353333,-43.733056,"original coordinates","original coordinates OK"
"5","Psychotria nuda",1931772665,-26.1,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.150+0000","2018-10-24T15:38:21.368+0000",121,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","2018-08-29T00:00:00","Santa Catarina",2018,8,29,"2018-08-29T00:00:00","2018-12-07T06:14:59.697+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060468","3437","FURB - Herbário Dr. Roberto Miguel Klein","Itapoá","Sai Mirim.","FURB",1931772665,"BRA:FURB:FURB:0000060468","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60468","","Universidade Regional de Blumenau, FURB","","flor amarela","Kassner-Filho, A.",NA,NA,"2018-10-11T17:27:43.000+0000","pt","Universidade Regional de Blumenau, FURB","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Itapoá","Santa Catarina","brazil",812,"Itapoá",4208450,-48.652853,-26.082161,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1,-48.69,"original coordinates","original coordinates OK"
"6","Psychotria nuda",1902143759,-21.982222,-41.959444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:29.349+0000","2018-09-24T19:59:09.517+0000",207,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,8,7,"2018-08-07T00:00:00","2018-12-06T11:56:04.185+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1396779","1549","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Zona de amortecimento do Parque Estadual do Desengano, Morumbeca de Baixo Parque Estadual de Desengano","RB",1902143759,"urn:catalog:JBRJ:RB:1396779","PhysicalObject","J.F.A. Baumgratz; M. Nadruz, M.S. Wängler, M.R. Moutinho & M.C.P. Freitas","RB01396779","RB 774075","JBRJ","","Folhas verdes discolores; frutos jovens vinosos.","M. Gomes",NA,NA,"2018-09-14T16:02:45.096+0000","","","Em floresta Ombrófila Densa. Na estrada para Morumbeca de Baixo.","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.982222,-41.959444,"original coordinates","original coordinates OK"
"7","Psychotria nuda",1503332343,-22.946111,-44.147222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:59.839+0000","2018-09-24T19:58:41.926+0000",207,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,4,25,"2017-04-25T00:00:00","2018-12-08T09:14:14.746+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1316524","19828","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mangaratiba","Fazenda Ingaíba, matas acima da comunidade de Batatal. mata de encosta preservada. Parque Estadual do Cunhambebe","RB",1503332343,"urn:catalog:JBRJ:RB:1316524","PhysicalObject","G.Martinelli; C.Baez, E.Fernandez, T.Lima","RB01316524","RB 729871","JBRJ","","arbusto, 1,70m, ciófila; folhas verdes, discolores; flores com calice vermelho, corola amarela; botões florais amarelos com calice vermelho; frequnte.","Mario Gomes",200,NA,"2017-10-15T12:42:18.600+0000","","","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Mangaratiba","Rio de Janeiro","brazil",1359,"Mangaratiba",330260,-44.038288,-22.931215,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.946111,-44.147222,"original coordinates","original coordinates OK"
"8","Psychotria nuda",1889168140,-25.462778,-48.695556,"gass84,iddatunl","a51fa32f-831d-49d6-8b8a-c7b52ae65b3b","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:57.076+0000","2018-08-03T12:05:47.900+0000",125,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","2017-04-01T00:00:00","Paraná",2017,4,12,"2017-04-12T00:00:00","2018-08-03T12:05:47.912+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UPCB - Herbário do Departamento de Botânica","BRA:UFPR:UPCB:0000091083","20","UPCB - Herbário do Departamento de Botânica","Antonina","Reserva Natural Guaricica","UPCB",1889168140,"BRA:UFPR:UPCB:0000091083","Collection","Quisberth, R.E.","91083","","UFPR","","Árvore de aprox. 5-6 m de altura no interior da mata, frutos azuis..","Matos, F.B.",25,0,"","pt","Universidade Federal do Paraná, UFPR","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Antonina","Paraná","brazil",896,"Antonina",4101200,-48.722189,-25.304979,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.462778,-48.695556,"original coordinates","original coordinates OK"
"9","Psychotria nuda",1503740709,-22.929722,-43.996667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:00.734+0000","2018-09-24T19:58:42.821+0000",207,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","none","Rio de Janeiro",2017,4,28,"2017-04-28T00:00:00","2018-12-08T09:17:26.375+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1319405","1230","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mangaratiba","Mata em frente a sede do PEC. Parque Estadual do Cunhambebe","RB",1503740709,"urn:catalog:JBRJ:RB:1319405","PhysicalObject","C. Baez","RB01319405","RB 730909","JBRJ","","Arvoreta, 3m. Umbrófila. Folhas glabras discolores, Cálice róseo. Flores amarelas","Mario Gomes",55,NA,"2017-10-15T12:45:36.007+0000","","","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Mangaratiba","Rio de Janeiro","brazil",1359,"Mangaratiba",330260,-44.038288,-22.931215,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.929722,-43.996667,"original coordinates","original coordinates OK"
"10","Psychotria nuda",1587298416,-26.957222,-49.087222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.490+0000","2018-10-24T15:38:18.652+0000",121,"none","PRESERVED_SPECIMEN",2923156,6,7707728,220,412,8798,2919963,2923156,2923156,"Psychotria nuda Wawra","Psychotria nuda Wawra","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria nuda","Psychotria","nuda","SPECIES","ACCEPTED","2017-07-10T00:00:00","Santa Catarina",2017,4,21,"2017-04-21T00:00:00","2018-10-24T15:39:00.216+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054337","18","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Rua Antônio Zendrom. Final do caminho próximo à nascente.","FURB",1587298416,"BRA:FURB:FURB:0000054337","Collection","Gebien, W.","54337","","Universidade Regional de Blumenau, FURB","","","Gebien, W.",100,0,"","pt","Universidade Regional de Blumenau, FURB","","","","","","","","","",NA,"","","","","","",NA,NA,NA,"","","",NA,"",NA,"","","","","","","","","","","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.957222,-49.087222,"original coordinates","original coordinates OK"
