"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","continent","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","references","institutionID","verbatimEventDate","georeferenceProtocol","endDayOfYear","preparations","startDayOfYear","georeferenceSources","identificationRemarks","habitat","verbatimElevation","georeferencedDate","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Simira sampaioana",1077425799,-26.73,-50.04,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.356+0000","2018-10-24T15:38:15.997+0000",121,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","2015-03-20T00:00:00",765,0,"Santa Catarina",2015,3,20,"2015-03-20T00:00:00","2018-10-11T17:27:53.000+0000","2018-12-06T14:18:07.669+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046707","1349","FURB - Herbário Dr. Roberto Miguel Klein","Santa Terezinha","Morro do Taió.","pt","FURB",1077425799,"BRA:FURB:FURB:0000046707","Collection","Oliveira, A.A. de","46707","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 796 /L/128","Oliveira, AA de","","","",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Santa Terezinha","Santa Catarina","brazil",738,"Santa Terezinha",4215679,-50.005437,-26.667517,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.73,-50.04,"original coordinates","original coordinates OK"
"2","Simira sampaioana",1435461484,-19.004722,-43.773889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:09.715+0000","2018-09-24T19:58:13.740+0000",207,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","none",696,NA,"Minas Gerais",2014,12,20,"2014-12-20T00:00:00","2017-10-15T14:37:10.551+0000","2018-12-08T00:09:55.841+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1223348","624","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santana de Pirapama","Fazenda Toucan Cipó. Mata adjacente ao rio Cipó. Próxima aos estábulos e a casa do Botânico","","RB",1435461484,"urn:catalog:JBRJ:RB:1223348","PhysicalObject","G.M. Antar; I.S. Seto; I. Akemi-Borges; C. Farhat","RB01223348","JBRJ","","","M.F. Santos; G.M. Antar","RB 675312","Mata seca. Solo organo argiloso seco","",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Santana de Pirapama","Minas Gerais","brazil",2648,"Santana de Pirapama",3158508,-43.904348,-18.918993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.004722,-43.773889,"original coordinates","original coordinates OK"
"3","Simira sampaioana",1424475318,-21.550556,-41.555,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:44.358+0000","2018-09-24T20:03:57.694+0000",207,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","2014-10-23T00:00:00",74,NA,"Rio de Janeiro",2013,12,17,"2013-12-17T00:00:00","2017-10-07T22:56:53.592+0000","2018-12-06T17:00:44.247+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:840080","2802","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cardoso Moreira","","","RB",1424475318,"urn:catalog:JBRJ:RB:840080","PhysicalObject","M. Nadruz; I.G. Costa","RB00840080","JBRJ","","Lâmina membranácea levemente discolor; pedúnculo acastanhado, flores sésseis, botões esverdeados, flores esverdeadas.","M. Gomes","RB 593974","Floresta secundária preservada","",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Cardoso Moreira","Rio de Janeiro","brazil",1872,"Cardoso Moreira",3301157,-41.501879,-21.525639,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.550556,-41.555,"original coordinates","original coordinates OK"
"4","Simira sampaioana",1090633039,-19.005016,-43.776008,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:51.483+0000","2018-09-25T14:05:47.402+0000",126,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","2012-01-01T00:00:00",NA,NA,"Minas Gerais",2010,3,7,"2010-03-07T00:00:00","2018-08-21T18:45:31.000+0000","2018-12-08T04:43:57.019+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000214413","2753","SPF - Herbário da Universidade de São Paulo","Santana de Pirapama","Serra do Cipó, Capela de São José. Fazenda Toucan Cipó, mata perto dos estábulos","pt","SPF",1090633039,"BRA:USP:SPF:0000214413","Collection","Zappi, DC","214413","USP","Universidade de São Paulo, USP","Arvoreta 6 m alt.; Mata de galeria do Rio Cipó.","Zappi, DC","","","",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Santana de Pirapama","Minas Gerais","brazil",2648,"Santana de Pirapama",3158508,-43.904348,-18.918993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.005016,-43.776008,"original coordinates","original coordinates OK"
"5","Simira sampaioana",1077404636,-26.365,-49.235555,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:08.381+0000","2018-10-24T15:38:07.284+0000",121,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","2010-05-10T00:00:00",417,0,"Santa Catarina",2010,5,10,"2010-05-10T00:00:00","2018-10-11T17:27:53.000+0000","2018-12-06T14:17:58.304+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000025555","2215","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Braço esquerdo.","pt","FURB",1077404636,"BRA:FURB:FURB:0000025555","Collection","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","25555","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Florística IFFSC e993b (Arbórea). Forófito 7.","Cadorin, TJ","","","",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.365,-49.235555,"original coordinates","original coordinates OK"
"6","Simira sampaioana",1077386431,-26.921389,-49.071944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:38:57.616+0000","2018-10-24T15:37:59.642+0000",121,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","2008-05-15T00:00:00",NA,NA,"Santa Catarina",2008,3,11,"2008-03-11T00:00:00","2018-10-11T17:27:53.000+0000","2018-12-06T14:17:50.673+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000007359","s.n.","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","Parque Natural Municipal São Francisco de Assis.","pt","FURB",1077386431,"BRA:FURB:FURB:0000007359","Collection","Schaefer, J.","7359","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Sobral, M","","","",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.921389,-49.071944,"original coordinates","original coordinates OK"
"7","Simira sampaioana",1932872286,-20.321111,-49.504722,"gass84,preneglat,preneglon","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:55.373+0000","2018-11-01T19:41:13.670+0000",113,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2008,10,28,"2008-10-28T00:00:00","","2018-11-01T19:41:17.398+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000033708","426","SJRP - Herbário de São José do Rio Preto","Palestina (P6)","Fazenda Boa Vista","pt","SJRP",1932872286,"BRA:UNESPSJRP:SJRP:0000033708","Collection","Almeida Neto, A. & Ranga, N. T.","33708","UNESPSJRP","Universidade Estadual Paulista, UNESP","Geografia: Árvore, P-A 14, I-102","","","","SOUTH_AMERICA",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Palestina (P6)","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-20.321111,-49.504722,"original coordinates","original coordinates outside municipality original in palestina (p6) falls in palestina"
"8","Simira sampaioana",1840941131,-20.473611,-50.293333,"gass84,preneglat,preneglon","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:55.095+0000","2018-10-02T19:47:16.348+0000",113,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2007,12,15,"2007-12-15T00:00:00","2018-10-01T18:10:44.000+0000","2018-12-08T19:50:46.027+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000033250","2756","SJRP - Herbário de São José do Rio Preto","São João de Iracema (G5)","Fazenda São Francisco","pt","SJRP",1840941131,"BRA:UNESPSJRP:SJRP:0000033250","Collection","Stranghetti, V.; Ranga, N. T. & Rezende A. A.","33250","UNESPSJRP","Universidade Estadual Paulista, UNESP","Geografia: Árvore, 3m, botão esverdeado.","","","","SOUTH_AMERICA",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","São João de Iracema (G5)","São Paulo","brazil",NA,"",NA,NA,NA,"","","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-20.473611,-50.293333,"original coordinates","original coordinates outside municipality original in sao joao de iracema (g5) falls in sao joao de iracema"
"9","Simira sampaioana",1090582191,-23.336944,-44.835556,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:31.510+0000","2017-12-29T14:14:17.701+0000",129,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","2006-02-08T00:00:00",NA,NA,"São Paulo",2006,2,8,"2006-02-08T00:00:00","2017-06-09T14:02:15.000+0000","2018-12-08T04:43:32.025+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000055473","s/nº","IAC - Herbário do Instituto Agronômico de Campinas","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba, trilha do Corisco, no sertão da Casa da Farinha","pt","IAC",1090582191,"BRA:IAC:IAC:0000055473","Collection","Assis, Marco Antônio","55473","IAC","Instituto Agronômico de Campinas, IAC","indivíduo n° B 237","Assis, Marco Antônio","","","",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.336944,-44.835556,"original coordinates","original coordinates OK"
"10","Simira sampaioana",1086917041,-23.336944,-44.835556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.365+0000","2018-11-24T08:56:59.390+0000",126,"none","PRESERVED_SPECIMEN",5335283,6,7707728,220,412,8798,2894913,5335283,5335283,"Simira sampaioana (Standl.) Steyerm.","Simira sampaioana (Standl.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira sampaioana","Simira","sampaioana","SPECIES","ACCEPTED","2006-02-08T00:00:00",45,12,"São Paulo",2006,2,8,"2006-02-08T00:00:00","2018-11-05T15:59:21.000+0000","2018-12-08T13:01:20.586+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049043","","SPSF - Herbário Dom Bento José Pickel","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","pt","SPSF",1086917041,"BRA:IF:SPSF:0000049043","Collection","M.A.Assis","49043","IF","Instituto Florestal, IF","COLETA: Árvore nº 237.; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;","M.A.Assis","","","SOUTH_AMERICA",NA,"","",NA,NA,"",NA,"","","","",NA,"",NA,"","","","","","",NA,NA,"","","","","","Ubatuba","São Paulo","brazil",1216,"Ubatuba",3555406,-45.026117,-23.38322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.336944,-44.835556,"original coordinates","original coordinates OK"
