"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","continent","elevation","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","otherCatalogNumbers","individualCount","fieldNotes","higherGeography","higherClassification","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","georeferencedDate","georeferenceProtocol","coordinateUncertaintyInMeters","organismID","datasetID","accessRights","eventRemarks","identificationQualifier","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Palicourea blanchetiana",1455891476,-20.598333,-40.423333,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:13.531+0000","2018-10-09T15:49:05.810+0000",142,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","2017-03-02T00:00:00","Espírito Santo",2017,7,11,"2017-07-11T00:00:00","2018-10-09T15:49:45.119+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000039423","124","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Guarapari","Parque Estadual Paulo Cesar Vinha.","pt","VIES",1455891476,"BRA:UFES:VIES:0000039423","Collection","Wandekoken, D.T.","39423","UFES","Universidade Federal do Espírito Santo, UFES","Floresta periodicamente inundada.","Wandekoken, D.T.","","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Guarapari","Espírito Santo","brazil",2230,"Guarapari",3202405,-40.547524,-20.585141,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.598333,-40.423333,"original coordinates","original coordinates OK"
"2","Palicourea blanchetiana",1571563285,-15.29,-39.07,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.501+0000","2018-12-03T16:40:37.088+0000",122,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","2017-01-01T00:00:00","Bahia",2016,6,19,"2016-06-19T00:00:00","2018-12-08T17:21:54.667+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000196936","24957","UEC - Herbário da Universidade Estadual de Campinas","Una","Estação experimental Lemos Maia.","pt","UEC",1571563285,"BRA:UNICAMP:UEC:0000196936","Collection","Guedes, M.L.","196936","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto ca. de 2m de altura. Folhas coríaceas, discolores. Inflorescência com rache e botões amarelos.; mata higrófila","Guedes, M.L.","2018-11-21T16:38:08.000+0000","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.29,-39.07,"original coordinates","original coordinates OK"
"3","Palicourea blanchetiana",1455752713,-13.716667,-39.133333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.383+0000","2018-12-03T16:16:13.363+0000",122,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","2016-12-01T00:00:00","Bahia",2016,8,21,"2016-08-21T00:00:00","2018-12-03T16:17:15.603+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126141","24925","ALCB - Herbário Alexandre Leal Costa","Ituberá","Litoral Sul, Campo dos Carneiros.","pt","ALCB",1455752713,"BRA:UFBA:ALCB:0000126141","Collection","Guedes, ML; Alunos de Botânica BIO C05","126141","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas discolores. Inflorescência com frutos jovens.","Guedes, ML","2018-08-28T19:17:40.000+0000","SOUTH_AMERICA",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Ituberá","Bahia","brazil",3376,"Ituberá",2917300,-39.147155,-13.750476,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.716667,-39.133333,"original coordinates","original coordinates OK"
"4","Palicourea blanchetiana",1316168582,-9.228003,-36.427672,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:12.574+0000","2018-11-23T18:21:12.874+0000",125,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","none","Alagoas",2015,11,17,"2015-11-17T00:00:00","2018-12-09T14:25:58.836+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000058370","4807","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Quebrangulo","Reserva Biológica Federal de Pedra Talhada.","pt","MAC",1316168582,"BRA:IMA:MAC:0000058370","Collection","L.Nusbaumer","58370","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 2,5 m. Flor amarela em botão.; Mata Atlântica.","","2018-11-22T17:00:52.000+0000","",750,0,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.228003,-36.427672,"original coordinates","original coordinates OK"
"5","Palicourea blanchetiana",1077610552,-9.228003,-36.427672,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:11.940+0000","2018-11-23T18:21:11.995+0000",125,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","none","Alagoas",2014,5,14,"2014-05-14T00:00:00","2018-12-09T10:55:00.227+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000057308","4044","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Quebrangulo","Reserva Biológica Federal da Pedra Talhada, Floresta tropical de planalto em declive.","pt","MAC",1077610552,"BRA:IMA:MAC:0000057308","Collection","L.Nusbaumer; M.Ammann","57308","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 3 m. Frutificação com pedúnculo roxo; pedicelo amarelo; frutos verdes; preto quando maduro. Amostra seca com ar quente.; Mata Atlântica.","","2018-11-22T17:00:52.000+0000","",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.228003,-36.427672,"original coordinates","original coordinates OK"
"6","Palicourea blanchetiana",1890741544,-18.399722,-39.862778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.582+0000","2018-09-24T19:59:08.964+0000",207,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","none","Espírito Santo",2014,7,10,"2014-07-10T00:00:00","2018-12-08T13:14:11.869+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395622","106","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição da Barra","Base avançada. Núcleo Juçara, 106. Floresta Nacional do Rio Preto","","RB",1890741544,"urn:catalog:JBRJ:RB:1395622","PhysicalObject","Grupo de Coletores do Núcleo Juçara","RB01395622","JBRJ","","Arbusto, terrícola, de solo arenoso, ambiente de planície, borda do fragmento, de acesso muito fácil","","2018-08-07T17:12:17.887+0000","",NA,NA,"","","","","",NA,"","",NA,"","","","RB 772955",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Conceição da Barra","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.399722,-39.862778,"original coordinates","original coordinates OK"
"7","Palicourea blanchetiana",1135819898,-9.403342,-36.681197,"cdround,gass84","1e0f3d99-eb02-4806-b6a4-e903568129ec","b7ea834f-8d60-40ea-ab2c-5057000f0afd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:35.035+0000","2017-12-29T14:35:02.380+0000",123,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","none","Alagoas",2014,11,12,"2014-11-12T00:00:00","2018-12-06T21:47:03.769+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFP - Herbário UFP - Geraldo Mariz","BRA:UFPE:UFP:0000078730","4313","UFP - Herbário UFP - Geraldo Mariz","Quebrangulo","Reserva Biológica Federal da Pedra Talhada","pt","UFP",1135819898,"BRA:UFPE:UFP:0000078730","Collection","Nusbaumer, L.","78730","UFPE","Universidade Federal de Pernambuco, UFPE","","","2015-08-27T19:19:19.000+0000","",730,0,"","","","","",NA,"","",NA,"","","","",0,"","","","",NA,"","","","",NA,NA,"","","","","","","Quebrangulo","Alagoas","brazil",4031,"Quebrangulo",2707602,-36.468669,-9.311118,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.403342,-36.681197,"original coordinates","original coordinates outside municipality original in quebrangulo falls in palmeira dos indios"
"8","Palicourea blanchetiana",1077249552,-16.616667,-39.966667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.701+0000","2018-12-03T16:16:23.907+0000",122,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","2015-01-01T00:00:00","Bahia",2014,11,28,"2014-11-28T00:00:00","2018-12-06T14:16:42.259+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000118092","23152","ALCB - Herbário Alexandre Leal Costa","Eunápolis","Extremo Sul, Estação Pau Brasil","pt","ALCB",1077249552,"BRA:UFBA:ALCB:0000118092","Collection","Guedes, ML; Alves, M; Costa, TF; Alunos de Botânica Econômica","118092","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 3 m de altura. Folhas coriáceas, discolores, com venação vinácea. Inflorescência terminal, panícula com raque vermelha, botões amarelo-esverdeados.","Guedes, ML","2018-08-28T19:17:40.000+0000","SOUTH_AMERICA",NA,NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Eunápolis","Bahia","brazil",3021,"Eunápolis",2910727,-39.605974,-16.298544,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.616667,-39.966667,"original coordinates","original coordinates outside municipality original in eunapolis falls in guaratinga"
"9","Palicourea blanchetiana",1077249575,-16.414722,-39.291667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.677+0000","2018-12-03T16:16:23.905+0000",122,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","2015-02-01T00:00:00","Bahia",2014,11,29,"2014-11-29T00:00:00","2018-12-06T14:16:42.389+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000118102","23162","ALCB - Herbário Alexandre Leal Costa","Porto Seguro","Extremo Sul, Refugio Ecocapivara, Caminho para Trancoso.","pt","ALCB",1077249575,"BRA:UFBA:ALCB:0000118102","Collection","Guedes, ML; Alves, M; Costa, TF; Alunos de Botânica Econômica","118102","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 3 m de altura. Folhas coriáceas, discolores. Inflorescência terminal, raque e flores amarelas.","Guedes, ML","2018-08-28T19:17:40.000+0000","SOUTH_AMERICA",115,0,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Porto Seguro","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.414722,-39.291667,"original coordinates","original coordinates OK"
"10","Palicourea blanchetiana",1087705654,-14.41,-40.128611,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:53.635+0000","2018-08-03T12:12:37.567+0000",121,"none","PRESERVED_SPECIMEN",2899113,6,7707728,220,412,8798,2898662,2899113,2899113,"Palicourea blanchetiana Schltdl.","Palicourea blanchetiana Schltdl.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Palicourea","Palicourea blanchetiana","Palicourea","blanchetiana","SPECIES","ACCEPTED","none","Bahia",2013,1,6,"2013-01-06T00:00:00","2018-12-08T13:06:05.530+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000004966","2033","HURB - Herbário do Recôncavo da Bahia","Boa Nova","P.N. de Boa Nova; Fazenda Liberdade, Setor Sul","pt","HURB",1087705654,"BRA:UFRB:HURB:0000004966","Collection","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","4966","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","","2018-07-31T12:27:46.000+0000","",843,0,"","","","","",NA,"","",NA,"","","","",NA,"","","","",NA,"","","","",NA,NA,"","","","","","","Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.41,-40.128611,"original coordinates","original coordinates OK"
