"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","fieldNotes","identificationQualifier","institutionID","county","rights","references","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","habitat","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferenceSources","organismID","datasetID","accessRights","georeferencedDate","fieldNumber","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Remijia ferruginea",1913583412,-15.375555,-42.671944,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.957+0000","2018-11-23T18:21:43.991+0000",123,"none","PRESERVED_SPECIMEN",4,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","none",1094,0,"Minas Gerais",2017,3,16,"2017-03-16T00:00:00","2018-10-26T14:07:28.000+0000","2018-12-10T13:35:48.484+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103377","6450","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SANTO ANTÔNIO DO RETIRO","Sítio 11. Ponto 1.","pt","CEN",1913583412,"BRA:Cenargen:CEN:0000103377","Collection","Exsicatas","Anderson Cássio Sevilha","103377","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","A. C. Servilha","","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"SANTO ANTÔNIO DO RETIRO","Minas Gerais","brazil",3175,"Santo Antônio do Retiro",3160454,-42.661615,-15.288357,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.375555,-42.671944,"original coordinates","original coordinates OK"
"2","Remijia ferruginea",1423902894,1.384444,-60.985555,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:43.128+0000","2018-09-24T19:57:50.039+0000",207,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","2016-01-01T00:00:00",55,NA,"Roraima",2016,2,12,"2016-02-12T00:00:00","2017-10-08T18:20:31.623+0000","2018-12-06T16:55:21.334+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1092971","8139","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caracaraí","Estrada da Perdida, Km 12, entre o segundo e terceiro bueiro. Parque Nacional do Viruá","","RB",1423902894,"urn:catalog:JBRJ:RB:1092971","PhysicalObject","","Haroldo C. de Lima; R. Gribel; P.A.C.L. Assunção; W.S. da Costa","RB01092971","JBRJ","","Arbusto com 1-2 m alt. Frutos acastanhados. Muito frequente.","H.C. de Lima & P. Assunção","RB 642228","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Caracaraí","Roraima","brazil",5550,"Caracaraí",1400209,-61.469154,0.989887,"RORAIMA","RR","Roraima",-61.38936422,2.08232311,"Roraima","rr",1.384444,-60.985555,"original coordinates","original coordinates OK"
"3","Remijia ferruginea",1585334181,-18.126667,-43.379167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:04.413+0000","2018-09-24T19:58:45.642+0000",207,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","2018-01-01T00:00:00",1060,NA,"Minas Gerais",2016,3,21,"2016-03-21T00:00:00","","2018-12-07T01:15:09.870+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1337947","19194","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","Cerrado, estrada do Rodrigues para Serraria. cerrado. Parque Estadual do Rio Preto","","RB",1585334181,"urn:catalog:JBRJ:RB:1337947","PhysicalObject","","G.Martinelli; T.Lima, L.Moraes","RB01337947","JBRJ","","arbusto, 1,70m, heliófila, saxícola; folhas verdes, marcadamente discolores; frutos imaturos castanho-ferrugíneo, quando maduros castanho-acinzentado.","R.C.FORZZA","RB 735392","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.126667,-43.379167,"original coordinates","original coordinates outside municipality original in diamantina falls in sao goncalo do rio preto"
"4","Remijia ferruginea",1801096318,-18.939167,-43.411944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.016+0000","2017-12-29T14:08:05.826+0000",136,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","2016-06-01T00:00:00",906,0,"Minas Gerais",2016,6,28,"2016-06-28T00:00:00","2017-12-15T12:55:38.000+0000","2018-12-08T01:46:23.819+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004013","6051","HDJF - Herbário Dendrológico Jeanine Felfili","Conceição do Mato Dentro","Gondó, Fazenda Água Limpa, propriedade da Anglo American","pt","HDJF",1801096318,"BRA:UFVJM:HDJF:0000004013","Collection","","Faria, JEQ; Batista, DS; Takahashi, RS","4013","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto ca. 2,5 m de altura, frutos imaturos verdes; Campo rupestre ferruginoso","Faria, JEQ","","SOUTH_AMERICA","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.939167,-43.411944,"original coordinates","original coordinates OK"
"5","Remijia ferruginea",1801097302,-17.108333,-41.8675,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.586+0000","2017-12-29T14:08:06.796+0000",136,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","none",887,0,"Minas Gerais",2016,10,8,"2016-10-08T00:00:00","2017-12-15T12:55:38.000+0000","2018-12-08T01:46:24.544+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004973","MCF155","HDJF - Herbário Dendrológico Jeanine Felfili","Novo Cruzeiro","Zona rural","pt","HDJF",1801097302,"BRA:UFVJM:HDJF:0000004973","Collection","","Otoni, TCO","4973","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arbusto, flor amarronzada; Mata","","","SOUTH_AMERICA","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Novo Cruzeiro","Minas Gerais","brazil",2861,"Novo Cruzeiro",3145307,-41.955481,-17.370993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.108333,-41.8675,"original coordinates","original coordinates outside municipality original in novo cruzeiro falls in aracuai"
"6","Remijia ferruginea",1427600657,-17.891667,-43.806389,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:36:08.548+0000","2018-09-24T19:58:13.039+0000",207,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","2018-01-25T00:00:00",1238,NA,"Minas Gerais",2016,11,1,"2016-11-01T00:00:00","2018-01-25T11:08:04.942+0000","2018-12-09T23:27:22.877+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1218941","19566","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","córrego Jequitaí. campos rupestres com afloramentos rochosos. Parque Nacional Sempre Vivas","","RB",1427600657,"urn:catalog:JBRJ:RB:1218941","PhysicalObject","","G.Martinelli; T.Lima, D.Maurenza","RB01218941","JBRJ","","arbusto, 1,80m, heliófila, saxícola; folhas verdes, discolores; frutos maduros nigrescentes.","M. Gomes","RB 674067","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.891667,-43.806389,"original coordinates","original coordinates outside municipality original in diamantina falls in buenopolis"
"7","Remijia ferruginea",1438023144,-20.147222,-43.630278,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.986+0000","2018-02-15T05:17:52.607+0000",121,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","2016-12-15T00:00:00",1371,0,"Minas Gerais",2016,12,6,"2016-12-06T00:00:00","2018-01-16T21:13:13.000+0000","2018-12-06T19:16:30.654+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000184216","1253","BHCB - Herbário da Universidade Federal de Minas Gerais","Santa Bárbara","RPPN Capivari I","pt","BHCB",1438023144,"BRA:UFMG:BHCB:0000184216","Collection","","Paiva, JAM; Souza, LS; Silva, E; Tomich, S","184216","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","SOUTH_AMERICA","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Santa Bárbara","Minas Gerais","brazil",2414,"Santa Bárbara",3157203,-43.475592,-20.029419,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.147222,-43.630278,"original coordinates","original coordinates OK"
"8","Remijia ferruginea",1570750771,-20.419889,-43.920222,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:45.556+0000","2018-02-15T05:17:51.655+0000",121,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","none",0,0,"Minas Gerais",2015,1,27,"2015-01-27T00:00:00","2018-01-16T21:13:13.000+0000","2018-12-08T17:16:16.768+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000181770","s.n.","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","","pt","BHCB",1570750771,"BRA:UFMG:BHCB:0000181770","Collection","","Brina, AE","181770","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","SOUTH_AMERICA","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.419889,-43.920222,"original coordinates","original coordinates outside municipality original in itabirito falls in ouro preto"
"9","Remijia ferruginea",1423941714,-18.199167,-43.703056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:56.638+0000","2018-09-24T19:58:09.463+0000",207,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","2018-07-26T00:00:00",1304,NA,"Minas Gerais",2015,2,7,"2015-02-07T00:00:00","2018-08-17T12:28:27.757+0000","2018-12-06T16:55:43.003+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1202834","3638","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Diamantina","Lage de quartiziuto, estrada vicinal entre Sopa e São João da Chapada, sentido Diamantina - São João da Chapada. Campo Rupestre.","","RB",1423941714,"urn:catalog:JBRJ:RB:1202834","PhysicalObject","","C.N. Fraga; D.R. Gonzaga; R.C.C. Reis; T.E.C. Meneguzzo","RB01202834","JBRJ","","Arbusto, ca. 2m. Folhas verde na face adaxial e amarela na face abaxial. Inflorescências com indumentos ferrugíneo. Flores esbranquiçadas.","R.L. Borges","RB 669133","","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Diamantina","Minas Gerais","brazil",2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.199167,-43.703056,"original coordinates","original coordinates OK"
"10","Remijia ferruginea",1143418065,-20.116667,-44.233333,"gass84","330d773a-abe3-4234-b423-129dc4d00963","303e2432-448c-41ec-be2b-020a25c7adc4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-28T18:02:34.167+0000","2018-11-28T18:02:34.177+0000",125,"none","PRESERVED_SPECIMEN",NA,2909647,6,7707728,220,412,8798,2909612,2909647,2909647,"Remijia ferruginea DC.","Remijia ferruginea DC.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Remijia","Remijia ferruginea","Remijia","ferruginea","SPECIES","ACCEPTED","2015-04-19T00:00:00",1050,50,"Minas Gerais",2015,4,12,"2015-04-12T00:00:00","","2018-11-28T18:03:00.069+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CESJ - Herbário Leopoldo Krieger","BRA:UFJF:CESJ:0000066233","1332","CESJ - Herbário Leopoldo Krieger","Brumadinho","RPPN do Inhotim, Campo rupestre sobre canga, 20°07'S, 44°14'W","pt","CESJ",1143418065,"BRA:UFJF:CESJ:0000066233","Collection","","L. Menini Neto; S.G. Furtado","66233","Universidade Federal de Juiz de Fora (UFJF)","Universidade Federal de Juiz de Fora (UFJF)","Arbusto, ca. 1,3m alt., sobre canga, na transição do campo rupestre com o arbustal. Folhas discolores, frutos imaturos verdes.","L. Menini Neto","","SOUTH_AMERICA","","","","","","","","",NA,NA,"","","","","","","",NA,"",NA,"","","",NA,"",NA,"Brumadinho","Minas Gerais","brazil",2367,"Brumadinho",3109006,-44.123298,-20.178103,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.116667,-44.233333,"original coordinates","original coordinates OK"
