"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","fieldNotes","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","identificationQualifier","identificationRemarks","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","dynamicProperties","fieldNumber","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Chomelia brasiliana",1837381472,-26.221111,-49.058056,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.939+0000","2018-10-24T15:38:19.779+0000",121,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2017-10-30T00:00:00",600,0,"Santa Catarina",2017,10,30,"2017-10-30T00:00:00","2018-10-11T17:27:21.000+0000","2018-12-08T03:39:41.506+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000057519","2535","FURB - Herbário Dr. Roberto Miguel Klein","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres, descendo o rio.","pt","FURB",1837381472,"BRA:FURB:FURB:0000057519","Collection","Schwirkowski, P.","57519","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores brancas","Costa, C.B.","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Joinville","Santa Catarina","brazil",793,"Joinville",4209102,-48.955158,-26.24552,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.221111,-49.058056,"original coordinates","original coordinates OK"
"2","Chomelia brasiliana",1423908865,-22.977222,-43.246667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:55.490+0000","2018-09-24T19:57:52.951+0000",207,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2016-12-13T00:00:00",190,NA,"Rio de Janeiro",2016,4,5,"2016-04-05T00:00:00","2017-10-15T14:05:48.999+0000","2018-12-06T16:55:24.932+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1119320","561","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Parque Natural Municipal da Cidade","","RB",1423908865,"urn:catalog:JBRJ:RB:1119320","PhysicalObject","C. Baez; T. lima, E. Fernandez","RB01119320","JBRJ","","Terrícola, semi-heliófila. Folhas discolores, peciolo e nervuras verde-claro. Estípulas marrons. Acúleos no caule marrons. Frutos verdes,roxos quando maduros","Mario Gomes","RB 648314","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.977222,-43.246667,"original coordinates","original coordinates OK"
"3","Chomelia brasiliana",1316183546,-24.0349,-47.5929,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.117+0000","2018-12-03T16:41:37.429+0000",122,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","none",800,0,"São Paulo",2015,2,9,"2015-02-09T00:00:00","2018-11-21T16:37:45.000+0000","2018-12-09T14:26:07.246+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000188901","243","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","Parque Estadual Carlos Botelho","pt","UEC",1316183546,"BRA:UNICAMP:UEC:0000188901","Collection","Silva, B.G.; Castello, A.C.D.; Kataoka, E.Y.; Vidal Junior, J.D.","188901","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 5 m de altura e 8,3 cm de DAP; Floresta Ombrófila Densa","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0349,-47.5929,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"4","Chomelia brasiliana",1585201333,-25.2227,-48.8576,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.272+0000","2018-11-24T12:35:23.425+0000",123,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2018-10-18T00:00:00",980,0,"Paraná",2015,7,26,"2015-07-26T00:00:00","2018-11-19T18:53:25.000+0000","2018-12-07T01:13:52.686+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000014305","601","EFC - Herbário Escola de Florestas Curitiba","Campina Grande do Sul","Sítio no início da trilha Pico Paraná","pt","EFC",1585201333,"BRA:UFPR:EFC:0000014305","Collection","Völtz, R.R.; Santos, G.H.","14305","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arbusto armado 1,0 m alt.; flores com pétalas alvas; sub-bosque floresta secundária em estágio médio, próximo ao rio. __COMMOM_NAME__: Limoeiro-do-mato","Dall Agnol, R.T.","","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Campina Grande do Sul","Paraná","brazil",908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2227,-48.8576,"original coordinates","original coordinates OK"
"5","Chomelia brasiliana",1848243891,-25.447472,-49.015444,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.428+0000","2018-06-04T19:36:10.471+0000",118,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2015-09-23T00:00:00",990,0,"Paraná",2015,9,14,"2015-09-14T00:00:00","2018-05-10T19:11:17.000+0000","2018-12-08T15:08:31.768+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400359","2004","MBM - Herbário do Museu Botânico Municipal","Piraquara","Recreio da Serra","pt","MBM",1848243891,"BRA:MBM:MBM:0000400359","Collection","Brotto, ML","400359","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore de 3m; flor de corola branca.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","Brotto, ML","","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.447472,-49.015444,"original coordinates","original coordinates OK"
"6","Chomelia brasiliana",1420315406,-25.4475,-49.015556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.215+0000","2018-11-24T08:57:00.324+0000",126,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2015-09-23T00:00:00",990,0,"Paraná",2015,9,14,"2015-09-14T00:00:00","","2018-11-24T08:57:24.229+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051293","2004","SPSF - Herbário Dom Bento José Pickel","Piraquara","Recreio da Serra","pt","SPSF",1420315406,"BRA:IF:SPSF:0000051293","Collection","M.L.Brotto","51293","IF","Instituto Florestal, IF","COLETA: Árvore de 3m; flor de corola branca.; GEOGRAFIA: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;","M.L.Brotto","","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4475,-49.015556,"original coordinates","original coordinates OK"
"7","Chomelia brasiliana",1424437180,-20.519722,-41.086944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:22.592+0000","2018-09-24T20:03:37.915+0000",207,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2018-06-21T00:00:00",NA,NA,"Espírito Santo",2013,1,23,"2013-01-23T00:00:00","2018-08-06T15:06:15.731+0000","2018-12-06T17:00:24.415+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:754234","289","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Castelo","Trilha para o Mirante. Floresta Ombrófila Densa Montana. Parque Estadual do Forno Grande","","RB",1424437180,"urn:catalog:JBRJ:RB:754234","PhysicalObject","Oliveira, J.A.; Silva, F.M.","RB00754234","JBRJ","","Arvoreta, ca. 2,5 m alt. Folhas concolores, cálice verde, corola alva. Material prensado em álcool. Material em sílica.","F. Torres-Leite","RB 565949","","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Castelo","Espírito Santo","brazil",2240,"Castelo",3201407,-41.204984,-20.552454,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.519722,-41.086944,"original coordinates","original coordinates OK"
"8","Chomelia brasiliana",1095630273,-25.881944,-48.943056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:30.098+0000","2018-06-04T19:36:06.974+0000",118,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2013-10-02T00:00:00",800,0,"Paraná",2013,9,2,"2013-09-02T00:00:00","","2018-07-07T12:38:57.388+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000385314","1585","MBM - Herbário do Museu Botânico Municipal","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","pt","MBM",1095630273,"BRA:MBM:MBM:0000385314","Collection","Engels, ME","385314","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbórea. Caule castanho. Folhas verdes. Flores alvas.; Floresta Ombrófila Densa.","Brotto, ML","","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.881944,-48.943056,"original coordinates","original coordinates OK"
"9","Chomelia brasiliana",1226939081,-25.881944,-48.943056,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.761+0000","2018-11-24T08:56:59.854+0000",126,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2013-10-02T00:00:00",800,0,"São Paulo",2013,9,2,"2013-09-02T00:00:00","2018-11-05T15:58:57.000+0000","2018-12-07T20:00:35.081+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000050018","1585","SPSF - Herbário Dom Bento José Pickel","São Bernardo do Campo","Serra do Mar","pt","SPSF",1226939081,"BRA:IF:SPSF:0000050018","Collection","M.E.Engels","50018","IF","Instituto Florestal, IF","COLETA: Arbórea. Caule castanho. Folhas verdes. Flores alvas. Floresta Ombrófila Densa.; GEOGRAFIA: Linha de transmissão elétrica.;","M.L.Brotto","","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","São Bernardo do Campo","São Paulo","brazil",1088,"São Bernardo do Campo",3548708,-46.550817,-23.812086,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-25.881944,-48.943056,"original coordinates","original coordinates outside municipality original in sao bernardo do campo falls in guaratuba"
"10","Chomelia brasiliana",1095631319,-26.027328,-48.952681,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:30.829+0000","2018-06-04T19:36:06.814+0000",118,"none","PRESERVED_SPECIMEN",5337352,6,7707728,220,412,8798,2903121,5337352,5337352,"Chomelia brasiliana A.Rich.","Chomelia brasiliana A.Rich.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Chomelia","Chomelia brasiliana","Chomelia","brasiliana","SPECIES","ACCEPTED","2013-12-03T00:00:00",862,0,"Santa Catarina",2013,10,30,"2013-10-30T00:00:00","","2018-07-07T12:38:57.198+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000386486","4070","MBM - Herbário do Museu Botânico Municipal","Garuva","Campos do Quiriri","pt","MBM",1095631319,"BRA:MBM:MBM:0000386486","Collection","Barboza, E; Cordeiro, J; Silva, JM; Motta, JT","386486","MBM","Museu Botânico Municipal de Curitiba, MBM","Arbusto 2,50m. Flor alvacenta.; Floresta Ombrófila Mista.","Barboza, E","","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","","","",NA,"","","","","","","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.027328,-48.952681,"original coordinates","original coordinates OK"
