"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","fieldNotes","individualCount","continent","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","elevationAccuracy","references","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","higherGeography","organismID","datasetID","accessRights","higherClassification","coordinateUncertaintyInMeters","habitat","verbatimElevation","georeferenceProtocol","georeferenceSources","georeferencedDate","fieldNumber","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Margaritopsis cymuligera",1883584103,-22.940555,-43.195833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.190+0000","2018-09-24T19:59:08.587+0000",207,"none","PRESERVED_SPECIMEN",9786542,6,7707728,220,412,8798,9813859,5596791,5596791,"Eumachia cymuligera (Müll.Arg.) C.M.Taylor & Razafim.","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Eumachia","cymuligera","SPECIES","SYNONYM","none","Rio de Janeiro",2018,6,28,"2018-06-28T00:00:00","2018-07-18T12:35:16.462+0000","2018-12-07T12:52:59.494+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1394933","1683","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Bairro Cosme Velho. Matra atrás do Colégio São Vicente de Paulo. Sopé da face norte do Morro Dona Marta.","RB",1883584103,"urn:catalog:JBRJ:RB:1394933","PhysicalObject","C. Baez; E.P. Fernandez","RB01394933","RB 772333","JBRJ","Arbusto, umbrófilo, 1,8m. Frutos imaturos verdes e maduros vermelhos.","C. Baez","","",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.940555,-43.195833,"original coordinates","original coordinates OK"
"2","Margaritopsis cymuligera",1135946000,-24.02,-47.31561,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.110+0000","2018-01-05T16:39:51.206+0000",81,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","2013-01-01T00:00:00","São Paulo",2013,3,28,"2013-03-28T00:00:00","2015-08-18T19:46:28.000+0000","2018-12-06T21:48:29.422+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128428","1170","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Juquiá","Reserva Particular da Votorantim (CBA). Trilha da Casa de Pedra, próximo a UHE Serraria. Floresta Ombrófila Densa bem conservada.","ESA",1135946000,"BRA:ESALQ:ESA:0ESA128428","Collection","Polisel, R.T.","ESA128428","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Ferreira, M.A.P.","pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Juquiá","São Paulo","brazil",1015,"Juquiá",3526100,-47.653364,-24.213812,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.02,-47.31561,"original coordinates","original coordinates outside municipality original in juquia falls in miracatu"
"3","Margaritopsis cymuligera",1135951762,-24.03882,-47.37897,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:51.683+0000","2018-12-03T16:41:02.379+0000",122,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","2013-01-01T00:00:00","São Paulo",2013,3,30,"2013-03-30T00:00:00","2018-11-21T16:38:08.000+0000","2018-12-06T21:48:33.545+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000180891","1894","UEC - Herbário da Universidade Estadual de Campinas","Tapiraí","Reserva Particular da Votoramtim CBA. Trilha do Chagas, UHE da Fumaça.","UEC",1135951762,"BRA:UNICAMP:UEC:0000180891","Collection","Flores, T.B.; Mello, F.N.A.; Braga, D.P.P.; Bettinardi, M.L.; Souza, V.C.; Rodrigues, R.R.; e","180891","","UNICAMP","Floresta Ombrófila Densa à margem esquerda do Rio Juquiá.","Ferreira, M.A.","pt","Universidade Estadual de Campinas, UNICAMP",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.03882,-47.37897,"original coordinates","original coordinates OK"
"4","Margaritopsis cymuligera",1087706455,-13.579167,-39.691389,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:54.180+0000","2018-08-03T12:12:38.126+0000",121,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","none","Bahia",2013,3,11,"2013-03-11T00:00:00","2018-07-31T12:27:45.000+0000","2018-12-08T13:06:05.814+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000005723","2382","HURB - Herbário do Recôncavo da Bahia","Wenceslau Guimarães","Estação Ecológica, assentamento Patioba;","HURB",1087706455,"BRA:UFRB:HURB:0000005723","Collection","Aona, L.Y.S.; Biggs, N.; Jardim, J.; Lucas, E.; Mazine, F.F.","5723","","UFRB","Hábito: arvoreta","","pt","Universidade Federal do Recôncavo da Bahia (UFRB)",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Wenceslau Guimarães","Bahia","brazil",3386,"Wenceslau Guimarães",2933505,-39.626771,-13.630549,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.579167,-39.691389,"original coordinates","original coordinates OK"
"5","Margaritopsis cymuligera",1135945980,-24.10114,-47.51037,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.146+0000","2018-01-05T16:39:51.272+0000",81,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","2013-01-01T00:00:00","São Paulo",2013,4,1,"2013-04-01T00:00:00","2015-08-18T19:46:28.000+0000","2018-12-06T21:48:29.412+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128426","8","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé","ESA",1135945980,"BRA:ESALQ:ESA:0ESA128426","Collection","Bettinardi, M.L.","ESA128426","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Ferreira, M.P.","pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.10114,-47.51037,"original coordinates","original coordinates outside municipality original in tapirai falls in juquia"
"6","Margaritopsis cymuligera",1135945997,-24.10233,-47.50978,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.097+0000","2018-01-05T16:39:51.184+0000",81,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","2013-01-01T00:00:00","São Paulo",2013,4,1,"2013-04-01T00:00:00","2015-08-18T19:46:28.000+0000","2018-12-06T21:48:29.582+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128427","16","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé","ESA",1135945997,"BRA:ESALQ:ESA:0ESA128427","Collection","Bettinardi, M.L.","ESA128427","","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","Ferreira, M.A.P.","pt","Escola Superior de Agricultura Luiz de Queiroz, ESALQ",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Tapiraí","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.10233,-47.50978,"original coordinates","original coordinates outside municipality original in tapirai falls in juquia"
"7","Margaritopsis cymuligera",1090515799,-16.419167,-39.202222,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:34.177+0000","2018-11-24T12:34:34.236+0000",122,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","none","Bahia",2010,7,4,"2010-07-04T00:00:00","2018-11-14T18:14:39.000+0000","2018-12-08T04:43:00.114+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000127876","361","CEPEC - Herbário do Centro de Pesquisas do Cacau","PORTO SEGURO","Trilha do Pequí, bloco 4 da RPPN Estação VERACEL.","CEPEC",1090515799,"BRA:CEPLAC:CEPEC:0000127876","Collection","Daneu, L.","127876","","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","","Sem Informação","pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","PORTO SEGURO","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.419167,-39.202222,"original coordinates","original coordinates OK"
"8","Margaritopsis cymuligera",1257646998,-19.152222,-40.071389,"cdround,gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:52:38.581+0000","2016-03-21T14:14:21.912+0000",28,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","2008-01-01T00:00:00","Espírito Santo",2006,11,30,"2006-11-30T00:00:00","2013-11-12T05:43:00.000+0000","2018-07-07T19:44:38.488+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100297195","Lucas 851","Tropicos","","Reserva da Compania Vale do Rio Doce, estrada Cinco Folhas.","MO",1257646998,"urn:catalog:MO:Tropicos:100297195","PhysicalObject","Eve J. Lucas","100297195","","MO","","D.C. Zappi","","MOBOT",6,"",1,"SOUTH_AMERICA","No opinion","ICNafp","Linhares",50291404,"http://www.tropicos.org/Specimen/100297195","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","","Espírito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.152222,-40.071389,"original coordinates","original coordinates outside municipality original in  falls in linhares"
"9","Margaritopsis cymuligera",1801150315,-15.391667,-39.565278,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:42.460+0000","2018-09-25T14:05:20.068+0000",126,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","2014-01-01T00:00:00","Bahia",2005,3,18,"2005-03-18T00:00:00","2018-08-21T18:44:57.000+0000","2018-12-08T01:46:34.055+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000169469","2870","SPF - Herbário da Universidade de São Paulo","Camacan","RPPN Serra Bonita","SPF",1801150315,"BRA:USP:SPF:0000169469","Collection","Fiaschi, P","169469","","USP","","Zappi, DC","pt","Universidade de São Paulo, USP",850,"",NA,"","","","",NA,"","",0,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Camacan","Bahia","brazil",3149,"Camacan",2905602,-39.519116,-15.445393,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.391667,-39.565278,"original coordinates","original coordinates OK"
"10","Margaritopsis cymuligera",1801149865,-13.483333,-39.033333,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:40.541+0000","2018-09-25T14:05:14.710+0000",126,"none","PRESERVED_SPECIMEN",5596791,6,7707728,220,412,8798,9813859,5596791,5596791,"Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Margaritopsis cymuligera (Müll.Arg.) C.M.Taylor","Plantae","Tracheophyta","Gentianales","Rubiaceae","Margaritopsis","Margaritopsis cymuligera","Margaritopsis","cymuligera","SPECIES","ACCEPTED","2014-01-01T00:00:00","Bahia",2003,4,12,"2003-04-12T00:00:00","2018-08-21T18:44:57.000+0000","2018-12-08T01:46:33.837+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000159941","10265","SPF - Herbário da Universidade de São Paulo","Cairu","","SPF",1801149865,"BRA:USP:SPF:0000159941","Collection","Guedes, ML","159941","","USP","","Zappi, DC","pt","Universidade de São Paulo, USP",NA,"",NA,"","","","",NA,"","",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","","","","",NA,"","","Cairu","Bahia","brazil",3402,"Cairu",2905404,-38.983317,-13.507976,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.483333,-39.033333,"original coordinates","original coordinates OK"
