"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","modified","otherCatalogNumbers","identifiedBy","continent","fieldNotes","coordinateUncertaintyInMeters","references","institutionID","county","preparations","verbatimElevation","georeferencedDate","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","identificationRemarks","typeStatus","higherGeography","organismID","datasetID","accessRights","higherClassification","typifiedName","dynamicProperties","fieldNumber","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Simira glaziovii",1208835825,-22.441111,-41.851389,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:57.526+0000","2018-09-10T18:27:44.238+0000",124,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","none",2,0,"Rio de Janeiro",2015,5,12,"2015-05-12T00:00:00","2018-09-10T18:28:10.841+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000218563","8000","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio das Ostras","Mar do Norte, Balneário das Graças.","pt","HUEFS",1208835825,"BRA:UEFS:HUEFS:0000218563","Collection","Lima, H.C.de","218563","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata de Restinga.","","","","","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Rio das Ostras","Rio de Janeiro","brazil",1553,"Rio das Ostras",3304524,-41.946879,-22.452517,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.441111,-41.851389,"original coordinates","original coordinates OK"
"2","Simira glaziovii",1638347940,-16.559722,-39.593889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:10.403+0000","2018-09-24T19:58:50.406+0000",207,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,11,27,"2014-11-27T00:00:00","2018-12-06T03:12:53.060+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1359529","689","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Porto Seguro","Conglomerado BA_1386-3-1-","","RB",1638347940,"urn:catalog:JBRJ:RB:1359529","PhysicalObject","Oliveira, N. E.","RB01359529","JBRJ","","Árvore, exsudado não observado","2017-09-04T10:42:34.800+0000","RB 743805","Jardim, J. & C. Pessoa","","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Porto Seguro","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.559722,-39.593889,"original coordinates","original coordinates outside municipality original in porto seguro falls in itabela"
"3","Simira glaziovii",1086915751,-23.266667,-45.95,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:58.543+0000","2018-11-24T08:56:58.646+0000",126,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2013,1,13,"2013-01-13T00:00:00","2018-12-08T13:01:19.932+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000047575","116","SPSF - Herbário Dom Bento José Pickel","Campos do Jordão","PEMCJ","pt","SPSF",1086915751,"BRA:IF:SPSF:0000047575","Collection","","47575","IF","Instituto Florestal, IF","COLETA: Erva; GEOGRAFIA: Campo de altitude;","2018-11-05T15:59:21.000+0000","","","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Campos do Jordão","São Paulo","brazil",1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.266667,-45.95,"original coordinates","original coordinates outside municipality original in campos do jordao falls in jacarei"
"4","Simira glaziovii",1424423633,-15.451944,-38.994444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:14.659+0000","2018-09-24T20:03:30.984+0000",207,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","2014-09-27T00:00:00",NA,NA,"Bahia",2009,2,6,"2009-02-06T00:00:00","2018-12-06T17:00:14.857+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:726640","5461","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Ilhéus","Rod. Ilhéus/Itabuna Km22. Centro de pequisa do cacau, Quadra D, Reserva Zoobotânica.","","RB",1424423633,"urn:catalog:JBRJ:RB:726640","PhysicalObject","J.G. Jardim; D. Piotto","RB00726640","JBRJ","","Árvore ca. 12m alt. Folhas cartáceas, verdes com a face inferior mais clara. Corola esverdeada, cálice verde-claro papiloso.","2014-10-08T15:51:35.378+0000","RB 555730","L.F. Margalho","","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Ilhéus","Bahia","brazil",3250,"Ilhéus",2913606,-39.190761,-14.766458,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.451944,-38.994444,"original coordinates","original coordinates outside municipality original in ilheus falls in canavieiras"
"5","Simira glaziovii",1096930103,-19.192628,-39.95225,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:33.974+0000","2018-07-04T19:29:23.652+0000",138,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","2008-01-23T00:00:00",25,0,"Espírito Santo",2008,1,23,"2008-01-23T00:00:00","2018-07-07T13:16:57.411+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000010690","7110","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096930103,"BRA:CVRD:CVRD:0000010690","Collection","Lombardi, J.A.","10690","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Arariba","","","Julio A. Lombardi","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.192628,-39.95225,"original coordinates","original coordinates OK"
"6","Simira glaziovii",1094841355,-14.231667,-44.2125,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:05.474+0000","2018-09-10T18:26:54.097+0000",124,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","none",454,0,"Bahia",2007,5,7,"2007-05-07T00:00:00","2018-09-10T18:27:09.572+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000123831","13317","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira da Mata","Próximo a mata ciliar.","pt","HUEFS",1094841355,"BRA:UEFS:HUEFS:0000123831","Collection","Guedes, M.L.S.","123831","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata de galeria.","","","","","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Feira da Mata","Bahia","brazil",3332,"Feira da Mata",2910776,-44.23254,-14.135171,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.231667,-44.2125,"original coordinates","original coordinates OK"
"7","Simira glaziovii",1094841251,-14.231667,-44.2125,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:05.404+0000","2018-09-10T18:26:54.074+0000",124,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2007,5,27,"2007-05-27T00:00:00","2018-09-10T18:27:09.465+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000123753","13458","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira da Mata","Na margem do Rio Carinhanha.","pt","HUEFS",1094841251,"BRA:UEFS:HUEFS:0000123753","Collection","","123753","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Mata de galeria.","","","","","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Feira da Mata","Bahia","brazil",3332,"Feira da Mata",2910776,-44.23254,-14.135171,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.231667,-44.2125,"original coordinates","original coordinates OK"
"8","Simira glaziovii",1077226677,-14.231667,-44.2125,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:37.074+0000","2018-12-03T16:16:18.093+0000",122,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","2007-05-01T00:00:00",NA,NA,"Bahia",2007,5,27,"2007-05-27T00:00:00","2018-12-06T14:16:32.921+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000078547","13459","ALCB - Herbário Alexandre Leal Costa","Feira da Mata","Médio São Francisco, Na margem do Rio Carinhanha, fora das parcelas","pt","ALCB",1077226677,"BRA:UFBA:ALCB:0000078547","Collection","Guedes, ML; Valadão, RM; Prates, ARS; Gomes, FS","78547","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de 8 m de altura. Folhas membranáceas, discolores, com a face abaxial tomentosa. Frutos imaturos verdes. Sementes aladas.","2018-08-28T19:18:05.000+0000","","Guedes, ML","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Feira da Mata","Bahia","brazil",3332,"Feira da Mata",2910776,-44.23254,-14.135171,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.231667,-44.2125,"original coordinates","original coordinates OK"
"9","Simira glaziovii",1424157352,-22.458611,-43.005,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:39:32.400+0000","2018-09-24T20:00:59.042+0000",207,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","2005-04-21T00:00:00",1295,NA,"Rio de Janeiro",2005,1,21,"2005-01-21T00:00:00","2018-12-06T16:57:46.261+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:424910","431","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Teresópolis","Parque Nacional da Serra dos Órgãos, Vate do Rio Paquequer. Parque Nacional da Serra dos Órgãos","","RB",1424157352,"urn:catalog:JBRJ:RB:424910","PhysicalObject","J. Wesenberg; C. Seele & R. Engelmann","RB00424910","JBRJ","","Árvore, DAP 38,7 cm.","2017-10-18T12:07:40.430+0000","RB 428763","J. Wesenberg","","Próximo à trilha do Rancho Frito. Floresta montana.",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Teresópolis","Rio de Janeiro","brazil",1600,"Teresópolis",3305802,-42.874637,-22.313566,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.458611,-43.005,"original coordinates","original coordinates OK"
"10","Simira glaziovii",1087631679,-17.613222,-41.963694,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:32.251+0000","2018-03-06T11:57:18.304+0000",121,"none","PRESERVED_SPECIMEN",5335259,6,7707728,220,412,8798,2894913,5335259,5335259,"Simira glaziovii (K.Schum.) Steyerm.","Simira glaziovii (K.Schum.) Steyerm.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Simira","Simira glaziovii","Simira","glaziovii","SPECIES","ACCEPTED","none",754,0,"Minas Gerais",2004,2,10,"2004-02-10T00:00:00","2018-12-08T13:05:34.951+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000086951","3592","BHCB - Herbário da Universidade Federal de Minas Gerais","Novo Cruzeiro","Fazenda Araras","pt","BHCB",1087631679,"BRA:UFMG:BHCB:0000086951","Collection","Stehmann, JR; Mota, RC da; Morais, PO; França, GS","86951","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","Árvore isolada no milharal, ca. 6m de altura. Coordenadas originais: 17°36#?#47,6""; 41°57'49,3""","2018-02-19T21:56:00.000+0000","","","SOUTH_AMERICA","",NA,"","","","","","","","","",NA,NA,"","","","",NA,"","","","",NA,"","","","","",NA,"Novo Cruzeiro","Minas Gerais","brazil",2861,"Novo Cruzeiro",3145307,-41.955481,-17.370993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-17.613222,-41.963694,"original coordinates","original coordinates outside municipality original in novo cruzeiro falls in ladainha"
