"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","fieldNotes","identifiedBy","elevationAccuracy","language","ownerInstitutionCode","individualCount","preparations","occurrenceRemarks","continent","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","rights","nomenclaturalStatus","taxonID","bibliographicCitation","higherGeography","higherClassification","identificationRemarks","fieldNumber","verbatimLocality","verbatimTaxonRank","organismID","datasetID","accessRights","typeStatus","dynamicProperties","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Faramea bracteata",1423912967,-10.504444,-46.434444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:03.101+0000","2018-09-24T19:57:55.229+0000",207,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","none",527,"Tocantins",2012,12,1,"2012-12-01T00:00:00","2017-10-15T13:55:01.735+0000","2018-12-06T16:55:27.124+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1132539","6722","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mateiros","APA Jalapão. Folha: SC-23-Y-B. Estrada para São Félix do TO.","RB",1423912967,"urn:catalog:JBRJ:RB:1132539","PhysicalObject","M.L. Fonseca; D. Alvarenga; B.S. Barros","RB01132539","RB 651511","JBRJ","Solo arenoso, vermelho. Relevo ondulado. Resquício de floresta de galeria na beira da estrada.","G. Mario",NA,"","",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","Mateiros","Tocantins","brazil",3814,"Mateiros",1712702,-46.506827,-10.577145,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.504444,-46.434444,"original coordinates","original coordinates OK"
"2","Faramea bracteata",1801151232,1.484167,-61.236389,"gass84","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:48.302+0000","2018-09-25T14:05:36.943+0000",126,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","2014-05-01T00:00:00",56,"Roraima",2010,9,17,"2010-09-17T00:00:00","2018-08-21T18:44:43.000+0000","2018-12-08T01:46:34.576+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000203996","77","SPF - Herbário da Universidade de São Paulo","Caracaraí","Parque Nacional do Viruá","SPF",1801151232,"BRA:USP:SPF:0000203996","Collection","El Ottra, JHL","203996","","USP","","Zappi, DC",0,"pt","Universidade de São Paulo, USP",NA,"","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","Caracaraí","Roraima","brazil",5550,"Caracaraí",1400209,-61.469154,0.989887,"RORAIMA","RR","Roraima",-61.38936422,2.08232311,"Roraima","rr",1.484167,-61.236389,"original coordinates","original coordinates OK"
"3","Faramea bracteata",1095262625,-7.705,-47.641111,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:36.216+0000","2018-11-23T18:21:36.263+0000",123,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","none",140,"Tocantins",2010,11,19,"2010-11-19T00:00:00","","2018-11-23T18:22:51.510+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000087586","315","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BARRA DO OURO","Margem esquerda do Córrego do Ouro.","CEN",1095262625,"BRA:Cenargen:CEN:0000087586","Collection","João Benedito Pereira","87586","","Cenargen","","J. B. Pereira",0,"pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",4,"Exsicatas","","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","BARRA DO OURO","Tocantins","brazil",4342,"Barra do Ouro",1703073,-47.578553,-7.718665,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-7.705,-47.641111,"original coordinates","original coordinates OK"
"4","Faramea bracteata",1090527520,-9.986111,-47.482222,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:32.171+0000","2017-12-29T14:52:55.811+0000",129,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","none",204,"Tocantins",2008,12,30,"2008-12-30T00:00:00","2016-12-15T18:24:54.000+0000","2018-12-08T04:43:04.220+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000001921","1822","HUTO - Herbário da Universidade de Tocantins","Novo Acordo","Área de influência da UHE de Novo Acordo","HUTO",1090527520,"BRA:UNITINS:HUTO:0000001921","Collection","Santos, E.R.","1921","","UNITINS","","",0,"pt","Fundação Universidade de Tocantins (UNITINS)",NA,"","Árvore com cerca de 5 m de altura. Brácteas branca. Frutos jovens verde; Mata de galeria","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","Novo Acordo","Tocantins","brazil",3888,"Novo Acordo",1715101,-47.383039,-10.155309,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-9.986111,-47.482222,"original coordinates","original coordinates OK"
"5","Faramea bracteata",1234551024,-12.859722,-48.158056,"gass84,iddatunl","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:33.686+0000","2017-12-29T14:53:14.934+0000",129,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","2008-02-01T00:00:00",300,"Tocantins",2007,11,26,"2007-11-26T00:00:00","","2018-07-06T16:30:49.625+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000005928","12368","HUTO - Herbário da Universidade de Tocantins","Paranã","Margem direita do córrego Coimbra. Relevo suave ondulado. Solo argilo-arenoso com presença de matacões de arenito","HUTO",1234551024,"BRA:UNITINS:HUTO:0000005928","Collection","Silva, G.P.","5928","","UNITINS","","Delprete, P.G.",0,"pt","Fundação Universidade de Tocantins (UNITINS)",NA,"","Flor lilás. Pétalas rosa clara no ápice e lilás na base.; Mata de galeria","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","Paranã","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.859722,-48.158056,"original coordinates","original coordinates OK"
"6","Faramea bracteata",1095243498,-12.859722,-48.158055,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:26.720+0000","2018-11-23T18:21:26.828+0000",123,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","none",300,"Tocantins",2007,11,26,"2007-11-26T00:00:00","","2018-11-23T18:22:38.381+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000067948","12368","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PARANA","Margem direita do córrego Coimbra.","CEN",1095243498,"BRA:Cenargen:CEN:0000067948","Collection","Glocimar Pereira-Silva","67948","","Cenargen","","P. Delprete",0,"pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",6,"Exsicatas","Área de influência indireta. Pétalas rosa clara no ápice e lilás na base.","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","PARANA","Tocantins","brazil",3504,"Paranã",1716208,-47.81372,-12.696852,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.859722,-48.158055,"original coordinates","original coordinates OK"
"7","Faramea bracteata",1090526474,-10.411111,-48.295556,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:31.767+0000","2017-12-29T14:52:51.988+0000",129,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","none",9999,"Tocantins",2006,12,5,"2006-12-05T00:00:00","2016-12-15T18:24:54.000+0000","2018-12-08T04:43:03.762+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000000793","726","HUTO - Herbário da Universidade de Tocantins","Palmas","Sub-bacia do Ribeirão São João","HUTO",1090526474,"BRA:UNITINS:HUTO:0000000793","Collection","Pereira, C.B.","793","","UNITINS","","",0,"pt","Fundação Universidade de Tocantins (UNITINS)",NA,"","Árvore com cerca de 4,50 m de altura. Frutos imaturos verde; Mata de galeria","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","Palmas","Tocantins","brazil",3877,"Palmas",1721000,-48.15252,-10.220926,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.411111,-48.295556,"original coordinates","original coordinates OK"
"8","Faramea bracteata",1095242368,-6.679444,-47.531944,"cdround,gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:25.886+0000","2018-11-23T18:21:25.947+0000",123,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","none",150,"Tocantins",2005,2,23,"2005-02-23T00:00:00","","2018-11-23T18:22:37.477+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000066741","9610","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","DARCINOPOLIS","Barra do córrego Campo Alegre com o rio Tocantins, fazenda Campo Alegre.","CEN",1095242368,"BRA:Cenargen:CEN:0000066741","Collection","Glocimar Pereira-Silva","66741","","Cenargen","","B. M. T. Walter",0,"pt","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)",4,"Exsicatas","Área de influência direta (lago).","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","DARCINOPOLIS","Tocantins","brazil",4657,"Darcinópolis",1706506,-47.768432,-6.763231,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-6.679444,-47.531944,"original coordinates","original coordinates outside municipality original in darcinopolis falls in palmeiras do tocantins"
"9","Faramea bracteata",1094813392,-2.484444,-54.823333,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:46.521+0000","2018-09-10T18:26:40.483+0000",124,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","2006-02-01T00:00:00",NA,"Pará",2005,4,16,"2005-04-16T00:00:00","","2018-09-10T18:26:52.133+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000095510","4545","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Santarém","Rodovia Alter do Chão/Santarém, ca. 20,3 Km.","HUEFS",1094813392,"BRA:UEFS:HUEFS:0000095510","Collection","Jardim, J.G.","95510","","UEFS","","J.Jardim",NA,"pt","Universidade Estadual de Feira de Santana (UEFS)",NA,"","Floresta de terra firme.","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","Santarém","Pará","brazil",5404,"Santarém",1506807,-55.239613,-2.675716,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-2.484444,-54.823333,"original coordinates","original coordinates OK"
"10","Faramea bracteata",1090525988,-10.359167,-48.177778,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:31.491+0000","2017-12-29T14:52:49.448+0000",129,"none","PRESERVED_SPECIMEN",2898035,6,7707728,220,412,8798,2897889,2898035,2898035,"Faramea bracteata Benth.","Faramea bracteata Benth.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Faramea","Faramea bracteata","Faramea","bracteata","SPECIES","ACCEPTED","2005-10-20T00:00:00",9999,"Tocantins",2005,11,3,"2005-11-03T00:00:00","2016-12-15T18:24:54.000+0000","2018-12-08T04:43:03.545+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000000250","105","HUTO - Herbário da Universidade de Tocantins","Palmas","Fazenda São José. Sub-bacia do Ribeirão São João","HUTO",1090525988,"BRA:UNITINS:HUTO:0000000250","Collection","Santos, E.R.","250","","UNITINS","","Delprete, P.G.",0,"pt","Fundação Universidade de Tocantins (UNITINS)",NA,"","Árvore com cerca de 4 m de altura. Flor tubular branca com brácteas brancas; Mata de galeria","","","","","","",NA,"",NA,"","",NA,"","","","",NA,"","","",NA,NA,"",NA,NA,"","","","","","Palmas","Tocantins","brazil",3877,"Palmas",1721000,-48.15252,-10.220926,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.359167,-48.177778,"original coordinates","original coordinates OK"
