"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","continent","modified","identifiedBy","elevation","elevationAccuracy","otherCatalogNumbers","fieldNotes","preparations","individualCount","habitat","higherGeography","georeferenceProtocol","eventRemarks","identificationQualifier","higherClassification","coordinateUncertaintyInMeters","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","taxonRemarks","institutionID","rights","references","endDayOfYear","startDayOfYear","typeStatus","typifiedName","verbatimEventDate","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Guettarda angelica",1889169747,-2.485278,-44.266389,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:31.969+0000","2018-11-23T18:22:31.988+0000",122,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","none","Maranhão",2018,1,26,"2018-01-26T00:00:00","2018-11-23T18:23:12.977+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000010735","868","MAR - Herbário do Maranhão","São Luis","Av. Litorânea, Dunas da praia do Caolho","pt","MAR",1889169747,"BRA:UFMA:MAR:0000010735","Collection","SILVA, A.N.F. da","10735","UFMA","Universidade Federal do Maranhão (UFMA)","Arbusto 2.0m de alt., botões florais e corola branca. Coletada em solo arenoso com serrapilheira","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","São Luis","Maranhão","brazil",5407,"São Luís",2111300,-44.309201,-2.631207,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.485278,-44.266389,"original coordinates","original coordinates OK"
"2","Guettarda angelica",1889188701,-15.016667,-42.366667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.201+0000","2018-12-03T16:16:30.395+0000",122,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","2018-05-01T00:00:00","Bahia",2018,2,16,"2018-02-16T00:00:00","2018-12-03T16:17:57.654+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000130357","30206","ALCB - Herbário Alexandre Leal Costa","Mortugaba","","pt","ALCB",1889188701,"BRA:UFBA:ALCB:0000130357","Collection","Guedes, ML","130357","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas discolores, face abaxial vilosa. Inflorescência axilar, flores rosadas.","SOUTH_AMERICA","2018-08-28T19:17:24.000+0000","Guedes, ML",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Mortugaba","Bahia","brazil",3221,"Mortugaba",2921807,-42.320111,-14.972516,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.016667,-42.366667,"original coordinates","original coordinates OK"
"3","Guettarda angelica",1837840032,-12.196389,-38.973056,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.031+0000","2018-09-10T18:27:58.788+0000",124,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","none","Bahia",2018,3,29,"2018-03-29T00:00:00","2018-12-08T03:44:07.578+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000239753","16540","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira de Santana","Campus da UEFS, estrada entre o fundo do LABOTEC e o muro Sul da UEFS.","pt","HUEFS",1837840032,"BRA:UEFS:HUEFS:0000239753","Collection","Queiroz, L.P.de","239753","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Caatinga arbustiva densa","","2018-09-06T19:24:31.000+0000","",226,0,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Feira de Santana","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.196389,-38.973056,"original coordinates","original coordinates OK"
"4","Guettarda angelica",1889189000,-11.933333,-39.466667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.761+0000","2018-12-03T16:16:30.416+0000",122,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","2018-05-01T00:00:00","Bahia",2018,4,20,"2018-04-20T00:00:00","2018-12-03T16:17:57.635+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000132468","30398","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","Serrote, Faz. do Sr. Oscar.","pt","ALCB",1889189000,"BRA:UFBA:ALCB:0000132468","Collection","Guedes, ML; Gama, HC; Lopes, R","132468","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Inflorescência axilar, flores rosadas, vilosas.","SOUTH_AMERICA","2018-08-28T19:17:24.000+0000","Guedes, ML",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.933333,-39.466667,"original coordinates","original coordinates outside municipality original in conceicao do coite falls in riachao do jacuipe"
"5","Guettarda angelica",1303206462,-3.190375,-39.420942,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:34.275+0000","2017-12-29T14:15:21.410+0000",128,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","2016-02-19T00:00:00","Ceará",2016,1,10,"2016-01-10T00:00:00","2018-12-07T20:18:42.267+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000059490","s.n.","EAC - Herbário Prisco Bezerra","Itapipoca","Barra do Mundaú, terra indígena Tremembé.","pt","EAC",1303206462,"BRA:UFC:EAC:0000059490","Collection","Pinto, A.L.A.","59490","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","Mestrado em sociobiodiversidade e tecnologias sustentáveis - UNILAB","SOUTH_AMERICA","2016-08-12T20:11:10.000+0000","Lima-Verde, L.W.",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Itapipoca","Ceará","brazil",5316,"Itapipoca",2306405,-39.599042,-3.396493,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.190375,-39.420942,"original coordinates","original coordinates OK"
"6","Guettarda angelica",1827467122,-5.315,-35.429444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.167+0000","2018-09-24T19:59:01.026+0000",207,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","none","Rio Grande do Norte",2016,2,27,"2016-02-27T00:00:00","2018-12-08T16:56:37.284+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1381415","217","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Touros","Propriedade privada onde será instalado futuro Parque Eólico. Estrada que dá acesso à residência dos moradores, acesso pela BR-101","","RB",1827467122,"urn:catalog:JBRJ:RB:1381415","PhysicalObject","A.M.Marinho","RB01381415","JBRJ","","","","2018-02-21T14:33:55.167+0000","A.M.Marinho",NA,NA,"RB 759345","Cerrado","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Touros","Rio Grande do Norte","brazil",5032,"Touros",2414407,-35.620324,-5.276468,"RIO GRANDE DO NORTE","RN","Rio Grande do Norte",-36.67312218,-5.83926444,"Rio Grande do Norte","rn",-5.315,-35.429444,"original coordinates","original coordinates OK"
"7","Guettarda angelica",1944983691,-13.030278,-39.604722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.601+0000","2018-11-24T12:34:55.627+0000",122,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","none","Bahia",2016,2,25,"2016-02-25T00:00:00","2018-11-24T12:36:01.947+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153678","1275","CEPEC - Herbário do Centro de Pesquisas do Cacau","AMARGOSA","Conglomerado BA_854_P34-2-10-6RN","pt","CEPEC",1944983691,"BRA:CEPLAC:CEPEC:0000153678","Collection","Santos, E.A.","153678","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","","","R. Asprino",NA,NA,"12/7/2017","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","AMARGOSA","Bahia","brazil",3456,"Amargosa",2901007,-39.634397,-13.037279,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.030278,-39.604722,"original coordinates","original coordinates OK"
"8","Guettarda angelica",1265934327,-12,-39,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:58.851+0000","2018-09-10T18:27:45.694+0000",124,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","none","Bahia",2016,3,4,"2016-03-04T00:00:00","2018-09-10T18:28:13.241+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000221323","62","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira de Santana","Campus da UEFS. Próximo ao EEA.","pt","HUEFS",1265934327,"BRA:UEFS:HUEFS:0000221323","Collection","Oliveira, J.F.C.","221323","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Feira de Santana","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12,-39,"original coordinates","original coordinates outside municipality original in feira de santana falls in santa barbara"
"9","Guettarda angelica",1324953689,-12.145556,-41.035556,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.739+0000","2018-12-03T16:16:20.494+0000",122,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","2016-05-01T00:00:00","Bahia",2016,3,25,"2016-03-25T00:00:00","2018-12-06T08:58:00.406+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000123519","24519","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Caminho do Ventura para Cidade das Pedras.","pt","ALCB",1324953689,"BRA:UFBA:ALCB:0000123519","Collection","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","123519","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Frutos imaturos verdes.","SOUTH_AMERICA","2018-08-28T19:17:23.000+0000","Guedes, ML",815,0,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.145556,-41.035556,"original coordinates","original coordinates outside municipality original in morro do chapeu falls in ruy barbosa"
"10","Guettarda angelica",1316168883,-9.809806,-35.878306,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:14.339+0000","2018-11-23T18:21:14.474+0000",125,"none","PRESERVED_SPECIMEN",2894768,6,7707728,220,412,8798,2894616,2894768,2894768,"Guettarda angelica Mart. ex Müll.Arg.","Guettarda angelica Mart. ex Müll.Arg.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Guettarda","Guettarda angelica","Guettarda","angelica","SPECIES","ACCEPTED","none","Alagoas",2016,3,9,"2016-03-09T00:00:00","2018-12-09T14:25:59.117+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000061883","s.n.","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Barra de São Miguel","Loteamento Reserva Saint Michel.","pt","MAC",1316168883,"BRA:IMA:MAC:0000061883","Collection","I.A.Bayma","61883","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arbusto ca. 1,2 m. Flores róseas.; Restinga.","","2018-11-22T17:00:46.000+0000","",NA,NA,"","","",NA,"","","","","","",NA,"","",NA,"","","","","","",NA,NA,"","","","Barra de São Miguel","Alagoas","brazil",3940,"Barra de São Miguel",2700607,-35.944597,-9.814126,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.809806,-35.878306,"original coordinates","original coordinates OK"
