"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","continent","otherCatalogNumbers","fieldNotes","individualCount","fieldNumber","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","preparations","institutionID","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Psychotria laciniata",1853940934,-26.801944,-48.616389,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.128+0000","2018-10-24T15:38:20.532+0000",121,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2018-05-10T00:00:00",7,0,"Santa Catarina",2018,5,10,"2018-05-10T00:00:00","2018-10-24T15:39:03.943+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059034","2726","FURB - Herbário Dr. Roberto Miguel Klein","Penha","J.B. World Entretenimentos S/A.","pt","FURB",1853940934,"BRA:FURB:FURB:0000059034","Collection","Kassner-Filho, A.","59034","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor branca","Kassner-Filho, A.","","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","Penha","Santa Catarina","brazil",709,"Penha",4212502,-48.65028,-26.807638,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.801944,-48.616389,"original coordinates","original coordinates OK"
"2","Psychotria laciniata",1889165593,-26.241389,-49.383333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.291+0000","2018-10-24T15:38:20.666+0000",121,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2018-06-18T00:00:00",850,0,"Santa Catarina",2018,6,18,"2018-06-18T00:00:00","2018-10-24T15:39:04.212+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059264","2803","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","Centro. Em capão de FOM, atrás do Hotel Serra Alta.","pt","FURB",1889165593,"BRA:FURB:FURB:0000059264","Collection","Schwirkowski, P.","59264","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Frutos esverdeados, imaturos, flores brancas","Schwirkowski,P.","","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.241389,-49.383333,"original coordinates","original coordinates OK"
"3","Psychotria laciniata",1913570834,-27.886944,-48.572778,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.882+0000","2018-10-24T15:38:21.141+0000",121,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2018-07-17T00:00:00",25,0,"Santa Catarina",2018,7,17,"2018-07-17T00:00:00","2018-12-10T13:35:41.658+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060058","3084","FURB - Herbário Dr. Roberto Miguel Klein","Palhoça","Vale da Utopia.","pt","FURB",1913570834,"BRA:FURB:FURB:0000060058","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60058","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","2018-10-11T17:27:39.000+0000","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","Palhoça","Santa Catarina","brazil",468,"Palhoça",4211900,-48.671008,-27.779709,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.886944,-48.572778,"original coordinates","original coordinates outside Brazil"
"4","Psychotria laciniata",1931772591,-27.540278,-48.689444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.112+0000","2018-10-24T15:38:21.379+0000",121,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2018-07-19T00:00:00",NA,NA,"Santa Catarina",2018,7,19,"2018-07-19T00:00:00","2018-12-07T06:14:59.549+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060413","3142","FURB - Herbário Dr. Roberto Miguel Klein","São José","","pt","FURB",1931772591,"BRA:FURB:FURB:0000060413","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60413","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","2018-10-11T17:27:39.000+0000","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","São José","Santa Catarina","brazil",521,"São José",4216602,-48.672899,-27.577183,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.540278,-48.689444,"original coordinates","original coordinates OK"
"5","Psychotria laciniata",1563171291,-26.794722,-48.591944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:25.125+0000","2018-10-24T15:38:17.930+0000",121,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2017-02-14T00:00:00",72,0,"Santa Catarina",2017,2,14,"2017-02-14T00:00:00","2018-12-07T14:50:40.021+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000052695","6023","FURB - Herbário Dr. Roberto Miguel Klein","Penha","Estrada da Praia Vermelha.","pt","FURB",1563171291,"BRA:FURB:FURB:0000052695","Collection","Funez, L.A.; A.L. de Gasper, F.F. Pastório","52695","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores brancas","L.A. Funez","2018-10-11T17:27:38.000+0000","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","Penha","Santa Catarina","brazil",709,"Penha",4212502,-48.65028,-26.807638,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.794722,-48.591944,"original coordinates","original coordinates OK"
"6","Psychotria laciniata",1801099149,-28.168333,-48.958333,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:27.353+0000","2018-10-24T15:38:19.031+0000",121,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2017-11-13T00:00:00",89,0,"Santa Catarina",2017,10,25,"2017-10-25T00:00:00","2018-12-08T01:46:26.153+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000055442","1363","FURB - Herbário Dr. Roberto Miguel Klein","São Martinho","","pt","FURB",1801099149,"BRA:FURB:FURB:0000055442","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","55442","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Farias, D.M.","2018-10-11T17:27:38.000+0000","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","São Martinho","Santa Catarina","brazil",401,"São Martinho",4217105,-48.973077,-28.125257,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.168333,-48.958333,"original coordinates","original coordinates OK"
"7","Psychotria laciniata",1077506642,-29.897839,-50.169714,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:05.076+0000","2017-12-29T14:09:26.679+0000",128,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2015-03-05T00:00:00",7,0,"Rio Grande do Sul",2015,1,21,"2015-01-21T00:00:00","2018-12-09T10:54:15.287+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000042560","1559","HUCS - Herbário da Universidade de Caxias do Sul","Osório","Próximo à Lagoa dos Veados","pt","HUCS",1077506642,"BRA:UCS:HUCS:0000042560","Collection","Gonzatti, F.","42560","UCS","Universidade de Caxias do Sul (UCS)","arvoreta no sub-bosque; mata de Restinga úmida","Gonzatti, F.","2017-11-08T11:12:14.000+0000","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","Osório","Rio Grande do Sul","brazil",73,"Osório",4313508,-50.267366,-29.915961,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.897839,-50.169714,"original coordinates","original coordinates OK"
"8","Psychotria laciniata",1213523634,-26.341111,-49.311389,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.277+0000","2018-10-24T15:38:16.514+0000",121,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2015-02-16T00:00:00",575,0,"Santa Catarina",2015,2,16,"2015-02-16T00:00:00","2018-10-24T15:38:53.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048429","1054","FURB - Herbário Dr. Roberto Miguel Klein","São Bento do Sul","","pt","FURB",1213523634,"BRA:FURB:FURB:0000048429","Collection","Schwirkowski, P.","48429","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","","","","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.341111,-49.311389,"original coordinates","original coordinates OK"
"9","Psychotria laciniata",1913591728,-29.5215,-50.1128,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.386+0000","2018-09-24T19:50:19.374+0000",132,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","2015-11-01T00:00:00",8,0,"Rio Grande do Sul",2015,9,13,"2015-09-13T00:00:00","2018-12-10T13:35:52.499+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040116","2122","ASE - Herbário da Universidade Federal de Sergipe","Osório","Lagoa das Trairas","pt","ASE",1913591728,"BRA:UFS:ASE:0000040116","Collection","Gonzatti, F; Demeda, C; Gaio, J; Link, O","40116","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","arvoreta com cálices bem desenvolvidos na frutificação; No interior de mata paludosa","Gonzatti, F","2018-08-31T18:31:06.000+0000","SOUTH_AMERICA","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","Osório","Rio Grande do Sul","brazil",73,"Osório",4313508,-50.267366,-29.915961,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.5215,-50.1128,"original coordinates","original coordinates outside municipality original in osorio falls in itati"
"10","Psychotria laciniata",1095353561,-29.309722,-49.771389,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:20.931+0000","2018-12-03T15:52:54.113+0000",122,"none","PRESERVED_SPECIMEN",2922927,6,7707728,220,412,8798,2919963,2922927,2922927,"Psychotria laciniata Vell.","Psychotria laciniata Vell.","Plantae","Tracheophyta","Gentianales","Rubiaceae","Psychotria","Psychotria laciniata","Psychotria","laciniata","SPECIES","ACCEPTED","none",27,0,"Rio Grande do Sul",2014,1,19,"2014-01-19T00:00:00","2018-12-03T15:54:06.899+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000171983","s.n.","ICN - Herbário do Instituto de Ciências Naturais","Torres","São João","pt","ICN",1095353561,"BRA:UFRGS:ICN:0000171983","Collection","Molz, M; M. Grings, G Seger","171983","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","WGS-84","Grings, M","2018-10-15T19:29:29.000+0000","SOUTH_AMERICA","","",NA,NA,"","",NA,"","","",NA,NA,NA,NA,NA,NA,"","","Torres","Rio Grande do Sul","brazil",194,"Torres",4321501,-49.810162,-29.327838,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.309722,-49.771389,"original coordinates","original coordinates OK"
