"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","recordNumber","continent","otherCatalogNumbers","fieldNotes","preparations","county","fieldNumber","verbatimLocality","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","collectionID","higherGeography","organismID","datasetID","accessRights","higherClassification","individualCount","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationRemarks","verbatimTaxonRank","rights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Monteverdia rigida",1585202471,-9.6514,-37.7904,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.831+0000","2018-11-24T12:35:23.854+0000",123,"none","PRESERVED_SPECIMEN",9797964,6,7707728,220,950,6715,7265474,9797964,9797964,"Monteverdia rigida (Mart.) Biral","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Monteverdia","rigida","SPECIES","ACCEPTED","2017-01-19T00:00:00",147,0,"Sergipe",2017,1,19,"2017-01-19T00:00:00","2018-11-19T18:52:38.000+0000","2018-12-07T01:13:53.480+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015431","EFC - Herbário Escola de Florestas Curitiba","Canindé de São Francisco","Canindé de São Francisco","pt","EFC",1585202471,"BRA:UFPR:EFC:0000015431","Collection","Souza, I.","15431","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore , 4m, frutos maduros alaranjados e imaturos verdes.","Souza, I.","","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Canindé de São Francisco","Sergipe","brazil",3956,"Canindé de São Francisco",2801207,-37.913445,-9.712281,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-9.6514,-37.7904,"original coordinates","original coordinates OK"
"2","Monteverdia rigida",1676475549,-13.849611,-40.248778,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:36.385+0000","2018-11-24T12:31:36.431+0000",126,"none","PRESERVED_SPECIMEN",3794372,6,7707728,220,950,6715,7265474,9797964,9797964,"Maytenus rigida Mart.","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Maytenus","rigida","SPECIES","SYNONYM","none",0,0,"Bahia",2017,6,13,"2017-06-13T00:00:00","2018-11-22T19:51:39.000+0000","2018-12-10T07:36:51.625+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000013007","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Jequié","Prainha - Barragem da Pedra","pt","HUESB",1676475549,"BRA:UESB:HUESB:0000013007","Collection","Silva, G.S.; Souza, G.M.; Morato, K.V.; Souza, G.M.; Morato, K.V.","13007","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Arbusto, ca. de 2 metros alt. Folha verdes, coriácea. Flor verde.","Moreira, R.S.","772","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Jequié","Bahia","brazil",3357,"Jequié",2918001,-40.159646,-13.871669,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.849611,-40.248778,"original coordinates","original coordinates OK"
"3","Monteverdia rigida",1705511724,-10.788056,-42.819167,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.105+0000","2018-09-10T18:27:56.016+0000",124,"none","PRESERVED_SPECIMEN",3794372,6,7707728,220,950,6715,7265474,9797964,9797964,"Maytenus rigida Mart.","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Maytenus","rigida","SPECIES","SYNONYM","none",428,0,"Bahia",2017,8,17,"2017-08-17T00:00:00","2018-09-06T19:48:36.000+0000","2018-12-09T16:22:35.293+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000235688","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Barra","Ibiraba, Dunas de areia quartzosa branca, na área do plot Projeto Nordeste.","pt","HUEFS",1705511724,"BRA:UEFS:HUEFS:0000235688","Collection","Cardoso, D.","235688","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","4191","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Barra","Bahia","brazil",3744,"Barra",2902708,-43.368102,-11.006474,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-10.788056,-42.819167,"original coordinates","original coordinates OK"
"4","Monteverdia rigida",1848369079,-11.943889,-39.474167,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.094+0000","2018-12-03T16:16:32.615+0000",122,"none","PRESERVED_SPECIMEN",9797964,6,7707728,220,950,6715,7265474,9797964,9797964,"Monteverdia rigida (Mart.) Biral","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Monteverdia","rigida","SPECIES","ACCEPTED","2018-01-01T00:00:00",553,0,"Bahia",2017,12,1,"2017-12-01T00:00:00","2018-08-28T19:01:31.000+0000","2018-12-08T15:09:26.048+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000130208","ALCB - Herbário Alexandre Leal Costa","Conceição do Coité","Serra do Mocambo.","pt","ALCB",1848369079,"BRA:UFBA:ALCB:0000130208","Collection","Guedes, ML; Alunos de Botânica BIO C05","130208","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas, margens espinescentes. Inflorescência axilares, passadas.","Guedes, ML","30062","SOUTH_AMERICA","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Conceição do Coité","Bahia","brazil",3665,"Conceição do Coité",2908408,-39.266626,-11.522486,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.943889,-39.474167,"original coordinates","original coordinates outside municipality original in conceicao do coite falls in riachao do jacuipe"
"5","Monteverdia rigida",1944983861,-12.160278,-39.331667,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:55.841+0000","2018-11-24T12:34:55.870+0000",122,"none","PRESERVED_SPECIMEN",3794372,6,7707728,220,950,6715,7265474,9797964,9797964,"Maytenus rigida Mart.","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Maytenus","rigida","SPECIES","SYNONYM","none",NA,NA,"Bahia",2016,3,4,"2016-03-04T00:00:00","","2018-11-24T12:36:02.057+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153816","CEPEC - Herbário do Centro de Pesquisas do Cacau","serra preta","Conglomerado BA_668_P33-3-3-8","pt","CEPEC",1944983861,"BRA:CEPLAC:CEPEC:0000153816","Collection","Santos, E.A.","153816","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino","1414","","27/3/2017","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","serra preta","Bahia","brazil",3581,"Serra Preta",2930402,-39.374347,-12.097434,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.160278,-39.331667,"original coordinates","original coordinates OK"
"6","Monteverdia rigida",1587319953,-9.30597,-37.54476,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:15.395+0000","2018-11-23T18:21:15.490+0000",125,"none","PRESERVED_SPECIMEN",3794372,6,7707728,220,950,6715,7265474,9797964,9797964,"Maytenus rigida Mart.","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Maytenus","rigida","SPECIES","SYNONYM","2016-07-29T00:00:00",NA,NA,"Alagoas",2016,7,18,"2016-07-18T00:00:00","","2018-11-23T18:22:14.611+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000063264","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Água Branca","AL-7","pt","MAC",1587319953,"BRA:IMA:MAC:0000063264","Collection","A.A.S.Mascarenhas","63264","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Árvore, ca. de 4,5 m de alt., flores claras. Solo extremamente rochoso, área pastoril, com presença de bovinos. Caatinga","M.Figueira; B.Schindler","s.n.","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Água Branca","Alagoas","brazil",4036,"Água Branca",2700102,-37.901522,-9.274014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.30597,-37.54476,"original coordinates","original coordinates outside municipality original in agua branca falls in poco das trincheiras"
"7","Monteverdia rigida",1585337234,-9.516667,-37.907778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:06.381+0000","2018-09-24T19:58:47.262+0000",207,"none","PRESERVED_SPECIMEN",3794372,6,7707728,220,950,6715,7265474,9797964,9797964,"Maytenus rigida Mart.","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Maytenus","rigida","SPECIES","SYNONYM","none",187.5,7.5,"Alagoas",2016,10,22,"2016-10-22T00:00:00","2017-10-15T13:16:18.790+0000","2018-12-07T01:15:12.748+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1341341","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Delmiro Gouveia","","","RB",1585337234,"urn:catalog:JBRJ:RB:1341341","PhysicalObject","M. Figueira; B. Schindler; K.R.B. Silva","RB01341341","JBRJ","","","M. Figueira; B. Schindler","507","","RB 738611","Floresta semi-árida do Domínio Caatinga, relevo plano, solo arenoso-pedregoso","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Delmiro Gouveia","Alagoas","brazil",4015,"Delmiro Gouveia",2702405,-38.051938,-9.397971,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.516667,-37.907778,"original coordinates","original coordinates OK"
"8","Monteverdia rigida",1500373884,-11.583333,-39.183333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.586+0000","2018-12-03T16:16:22.302+0000",122,"none","PRESERVED_SPECIMEN",9797964,6,7707728,220,950,6715,7265474,9797964,9797964,"Monteverdia rigida (Mart.) Biral","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Monteverdia","rigida","SPECIES","ACCEPTED","2017-03-01T00:00:00",NA,NA,"Bahia",2016,11,12,"2016-11-12T00:00:00","2018-08-28T19:01:31.000+0000","2018-12-08T21:27:06.342+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126533","ALCB - Herbário Alexandre Leal Costa","Tucano","Buraco do Vento.","pt","ALCB",1500373884,"BRA:UFBA:ALCB:0000126533","Collection","Guedes, ML; Guaré, F","126533","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 4 m de altura, espinescente. Folhas coriáceas, margens espinescentes. Frutos cápsulas, jovens.","Guedes, ML","25289","SOUTH_AMERICA","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Tucano","Bahia","brazil",3747,"Tucano",2931905,-38.787914,-10.98809,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.583333,-39.183333,"original coordinates","original coordinates outside municipality original in tucano falls in conceicao do coite"
"9","Monteverdia rigida",1420313919,-12.664722,-39.598333,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:00.909+0000","2018-08-03T12:12:43.512+0000",121,"none","PRESERVED_SPECIMEN",3794372,6,7707728,220,950,6715,7265474,9797964,9797964,"Maytenus rigida Mart.","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Maytenus","rigida","SPECIES","SYNONYM","none",NA,NA,"Bahia",2016,12,3,"2016-12-03T00:00:00","","2018-08-03T12:12:47.895+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000015143","HURB - Herbário do Recôncavo da Bahia","Santa Terezinha","Povoado de Rio Seco;","pt","HURB",1420313919,"BRA:UFRB:HURB:0000015143","Collection","Costa, G.; Correia, F.","15143","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbusto","","2205","","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Santa Terezinha","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.664722,-39.598333,"original coordinates","original coordinates outside municipality original in santa terezinha falls in santa teresinha"
"10","Monteverdia rigida",1087695685,-10.7083,-38.1833,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:03.168+0000","2018-09-24T19:50:15.834+0000",132,"none","PRESERVED_SPECIMEN",3794372,6,7707728,220,950,6715,7265474,9797964,9797964,"Maytenus rigida Mart.","Monteverdia rigida (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia rigida","Maytenus","rigida","SPECIES","SYNONYM","2015-01-22T00:00:00",NA,NA,"Sergipe",2015,1,22,"2015-01-22T00:00:00","2018-08-31T18:23:10.000+0000","2018-12-08T13:06:02.867+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000033318","ASE - Herbário da Universidade Federal de Sergipe","Poço Verde","Fazenda Santa Maria da Lage, Reserva Legal","pt","ASE",1087695685,"BRA:UFS:ASE:0000033318","Collection","Oliveira, EVS; Déda, RM; Freire, GS; Santana, PS","33318","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Solo argiloso, seco. Caatinga arbustiva-arbórea. Substrato terrícola. Bem frequente no centro da mata. Árvore. Cerca de 5,5 m. Frutos imaturos verdes. Folhas marcantemente serreadas, glabras. Caule glabro, cilcindrico, não anguloso. F","Oliveira, EVS","487","SOUTH_AMERICA","","","","",NA,"","","","","",NA,NA,"","","",NA,"","","",NA,"","",NA,"",NA,"","","","",NA,"","Poço Verde","Sergipe","brazil",3768,"Poço Verde",2805505,-38.125952,-10.801374,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.7083,-38.1833,"original coordinates","original coordinates outside municipality original in poco verde falls in fatima"
