"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","day","language","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","fieldNotes","elevationAccuracy","continent","references","created","associatedSequences","taxonID","higherClassification","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","habitat","verbatimElevation","verbatimTaxonRank","individualCount","nomenclaturalStatus","fieldNumber","bibliographicCitation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","identificationRemarks","higherGeography","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Monteverdia schumanniana",1827467545,-18.997778,-40.124722,"cdround,gass84,rdatm","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.482+0000","2018-09-24T19:59:01.362+0000",207,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","none","Espírito Santo",2017,10,"2017-10-01T00:00:00","2018-02-23T12:44:26.211+0000","2018-12-08T16:56:37.377+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1381941","23","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Sooretama","Reserva Biológica de Sooretama, estrada do Quirino, coleta avulsa","RB",1827467545,"urn:catalog:JBRJ:RB:1381941","PhysicalObject","Curso de campo UFES, UFRRJ, IBRJ","RB01381941","RB 759817","JBRJ",NA,"","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Sooretama","Espírito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.997778,-40.124722,"original coordinates","original coordinates OK"
"2","Monteverdia schumanniana",1944983975,-11.813611,-37.610556,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:56.007+0000","2018-11-24T12:34:56.038+0000",122,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","none","Bahia",2016,3,"2016-03-16T00:00:00","","2018-11-24T12:36:02.111+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000153917","1517","CEPEC - Herbário do Centro de Pesquisas do Cacau","conde","Conglomerado BA_580_P8-1-10-36","CEPEC",1944983975,"BRA:CEPLAC:CEPEC:0000153917","Collection","Santos, E.A.","153917","9/5/2017","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)",16,"pt","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino & C. Pessoa",NA,"",NA,"","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.813611,-37.610556,"original coordinates","original coordinates OK"
"3","Monteverdia schumanniana",1455391222,-25.512639,-48.315861,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:15.774+0000","2018-11-24T12:32:15.815+0000",118,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","none","Paraná",2016,10,"2016-10-29T00:00:00","2018-10-30T17:59:32.000+0000","2018-12-09T07:19:24.159+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000022523","5","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Paranaguá","Ilha do Mel","HCF",1455391222,"BRA:UTFPR:HCF:0000022523","Collection","A.V. Salvalaggio","22523","","Universidade Tecnológica Federal do Paraná (UTFPR)",29,"pt","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore de aproximadamente 3,5 m de altura.","",NA,"",NA,"","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.512639,-48.315861,"original coordinates","original coordinates OK"
"4","Monteverdia schumanniana",1638347693,-19.731944,-40.635556,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:10.294+0000","2018-09-24T19:58:50.355+0000",207,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","2016-11-23T00:00:00","Espírito Santo",2016,11,"2016-11-23T00:00:00","2017-10-15T13:34:10.093+0000","2018-12-06T03:12:53.053+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1359029","7515","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Linhares","Linhares. UTM: 397574 - 7850909","RB",1638347693,"urn:catalog:JBRJ:RB:1359029","PhysicalObject","D.A. Folli","RB01359029","RB 743631","JBRJ",23,"","","","D.A. Folli",24,"Mata de aluvial na cabruca cacau",NA,"","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.731944,-40.635556,"original coordinates","original coordinates outside municipality original in linhares falls in sao roque do canaa"
"5","Monteverdia schumanniana",1086916595,-24.542222,-48.100833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.181+0000","2018-11-24T08:56:59.200+0000",126,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","2014-03-31T00:00:00","São Paulo",2014,2,"2014-02-05T00:00:00","2018-11-05T15:51:29.000+0000","2018-12-08T13:01:20.449+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000048511","1657","SPSF - Herbário Dom Bento José Pickel","Eldorado","Fazenda Nova Trieste","SPSF",1086916595,"BRA:IF:SPSF:0000048511","Collection","F. A. R. D. P. Arzolla & A.Z.Antunes","48511","","IF",5,"pt","Instituto Florestal, IF","COLETA: Árvore com frutos.; GEOGRAFIA: Primeira Ilha.&nf;Floresta Ombrófila Densa Submontana.;","F. A. R. D. P. Arzolla",80,"",0,"SOUTH_AMERICA","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Eldorado","São Paulo","brazil",980,"Eldorado",3514809,-48.233534,-24.49474,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.542222,-48.100833,"original coordinates","original coordinates OK"
"6","Monteverdia schumanniana",1585200923,-25.3505,-48.9052,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:22.994+0000","2018-10-25T12:35:02.545+0000",123,"none","PRESERVED_SPECIMEN",9731747,6,7707728,220,950,6715,7265474,9731747,9731747,"Monteverdia schumanniana (Loes.) Biral","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Monteverdia","schumanniana","SPECIES","ACCEPTED","2014-04-21T00:00:00","Paraná",2014,4,"2014-04-21T00:00:00","2018-10-16T19:22:51.000+0000","2018-12-07T01:13:52.148+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000013923","1600","EFC - Herbário Escola de Florestas Curitiba","Morretes","Serra da Farinha Seca - morro Mãe Catira","EFC",1585200923,"BRA:UFPR:EFC:0000013923","Collection","Blum, C.T.","13923","","Universidade Federal do Paraná, UFPR",21,"pt","Universidade Federal do Paraná, UFPR","Arbusto com 1,1 m, aos 1.160 m.s.n.m. Com frutos marrom-amarelados.","Blum, C.T.",1160,"",0,"","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.3505,-48.9052,"original coordinates","original coordinates outside municipality original in morretes falls in quatro barras"
"7","Monteverdia schumanniana",1077480773,-25.18,-48.384722,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.577+0000","2018-11-24T12:32:09.602+0000",118,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","2015-01-01T00:00:00","Paraná",2014,10,"2014-10-31T00:00:00","2018-10-30T17:59:32.000+0000","2018-12-06T14:18:27.145+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000015503","5738","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","HCF",1077480773,"BRA:UTFPR:HCF:0000015503","Collection","M.G. Caxambu","15503","","Universidade Tecnológica Federal do Paraná (UTFPR)",31,"pt","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ciófila, ripária, ca. 2,5 m, no subosque. Flores diminutas, esverdeadas.","P. Ferreira",75,"",0,"","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.18,-48.384722,"original coordinates","original coordinates OK"
"8","Monteverdia schumanniana",1848251410,-25.18,-48.384722,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.969+0000","2018-06-04T19:36:12.721+0000",118,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","2015-01-01T00:00:00","Paraná",2014,10,"2014-10-31T00:00:00","2018-05-10T18:48:43.000+0000","2018-12-08T15:08:35.856+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409177","5738","MBM - Herbário do Museu Botânico Municipal","Guaraqueçaba","Cercanias da Agropecuária Bananal. Propriedade do Sr. Werner","MBM",1848251410,"BRA:MBM:MBM:0000409177","Collection","Caxambu, MG","409177","","MBM",31,"pt","Museu Botânico Municipal de Curitiba, MBM","Arvoreta ciófila, ripária, ca. 2,5 m, no subosque. Flores diminutas, esverdeadas.; Relevo: suave-ondulado. Vegetação: Floresta Ombrófila Densa Submontana.","Ferreira, PC",75,"",0,"SOUTH_AMERICA","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.18,-48.384722,"original coordinates","original coordinates OK"
"9","Monteverdia schumanniana",1848251199,-25.193361,-48.409833,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.922+0000","2018-06-04T19:36:12.688+0000",118,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","2015-01-01T00:00:00","Paraná",2014,11,"2014-11-01T00:00:00","2018-05-10T18:48:43.000+0000","2018-12-08T15:08:35.766+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409178","1276","MBM - Herbário do Museu Botânico Municipal","Guaraqueçaba","Sítio Santa Clara,","MBM",1848251199,"BRA:MBM:MBM:0000409178","Collection","Caxambu, MG","409178","","MBM",1,"pt","Museu Botânico Municipal de Curitiba, MBM","Arvoreta semi-ciófila, ca. 4,5 m. Folhas sésseis, raque alado. Flores diminutas, esverdeadas.; Relevo: plano. Vegetação: Floresta Ombrófila Densa Submontana.","Ferreira, PC",37,"",0,"SOUTH_AMERICA","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.193361,-48.409833,"original coordinates","original coordinates OK"
"10","Monteverdia schumanniana",1077480830,-25.193361,-48.409833,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.579+0000","2018-11-24T12:32:09.631+0000",118,"none","PRESERVED_SPECIMEN",3794074,6,7707728,220,950,6715,7265474,9731747,9731747,"Maytenus schumanniana Loes.","Monteverdia schumanniana (Loes.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia schumanniana","Maytenus","schumanniana","SPECIES","SYNONYM","2015-01-01T00:00:00","Paraná",2014,11,"2014-11-01T00:00:00","2018-10-30T17:59:32.000+0000","2018-12-06T14:18:27.147+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000015555","1276","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guaraqueçaba","Sítio Santa Clara","HCF",1077480830,"BRA:UTFPR:HCF:0000015555","Collection","E.L. Siqueira","15555","","Universidade Tecnológica Federal do Paraná (UTFPR)",1,"pt","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 4,5 m, semi-ciófila. Folhas sésseis, raque alado. Flores diminutas esverdeadas.","P. Ferreira",37,"",0,"","","","",NA,"","","","",NA,"","",NA,"","","","",NA,"","","",NA,"","","","",NA,"","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.193361,-48.409833,"original coordinates","original coordinates OK"
