"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","language","ownerInstitutionCode","modified","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","identificationQualifier","institutionID","nomenclaturalCode","higherGeography","organismID","datasetID","accessRights","collectionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","individualCount","habitat","verbatimElevation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","bibliographicCitation","identificationRemarks","verbatimTaxonRank","georeferencedDate","fieldNumber","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Monteverdia gonoclada",1835735727,-22.353611,-43.7325,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:20.718+0000","2018-09-24T19:59:01.624+0000",207,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","none","Rio de Janeiro",2018,2,2,"2018-02-02T00:00:00","2018-12-09T09:26:12.288+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1382401","1422","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Valença","Cumeeira acessada por um pasto próximoa Estrada Parque que liga o PESC e o PNM Açude da Concórdia . Parque Estadual da Serra da Concórdia","RB",1835735727,"urn:catalog:JBRJ:RB:1382401","PhysicalObject","C. Baez; E. Fernandez, R. Gomes, D. Maurenza","RB01382401","RB 760137","JBRJ","Árvore matriz nº 62; Corte no tronco de coloração vinácea. Frutos imatuos verdes.","M. Gomes",NA,NA,"","","","","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Valença","Rio de Janeiro","brazil",1623,"Valença",3306107,-43.856373,-22.234282,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.353611,-43.7325,"original coordinates","original coordinates OK"
"2","Monteverdia gonoclada",1889169308,-23.230556,-45.013333,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.703+0000","2018-11-24T08:57:00.720+0000",126,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","2018-02-11T00:00:00","São Paulo",2018,2,11,"2018-02-11T00:00:00","2018-11-24T08:57:25.284+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052640","1024","SPSF - Herbário Dom Bento José Pickel","Cunha","","SPSF",1889169308,"BRA:IF:SPSF:0000052640","Collection","A.Maruyama & L.Cicco","52640","","IF","COLETA: Árvore com aprox. 5m de altura. Frutos verdes.; GEOGRAFIA: Floresta Aluvial. Sítio Vivenda das Meninas, próximo à estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha.;","A.Maruyama",1121,0,"SOUTH_AMERICA","pt","Instituto Florestal, IF","","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Cunha","São Paulo","brazil",1322,"Cunha",3513603,-44.939787,-23.050544,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.230556,-45.013333,"original coordinates","original coordinates OK"
"3","Monteverdia gonoclada",1853940847,-26.801944,-48.616389,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.155+0000","2018-10-24T15:38:20.533+0000",121,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","2018-05-10T00:00:00","Santa Catarina",2018,5,10,"2018-05-10T00:00:00","2018-10-24T15:39:03.949+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059042","2734","FURB - Herbário Dr. Roberto Miguel Klein","Penha","J.B. World Entretenimentos S/A.","FURB",1853940847,"BRA:FURB:FURB:0000059042","Collection","Kassner-Filho, A.","59042","","Universidade Regional de Blumenau, FURB","fruto maduro","Kassner-Filho, A.",7,0,"","pt","Universidade Regional de Blumenau, FURB","","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Penha","Santa Catarina","brazil",709,"Penha",4212502,-48.65028,-26.807638,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.801944,-48.616389,"original coordinates","original coordinates OK"
"4","Monteverdia gonoclada",1931772823,-27.54,-48.96,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.134+0000","2018-10-24T15:38:21.277+0000",121,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","2018-10-01T00:00:00","Santa Catarina",2018,7,28,"2018-07-28T00:00:00","2018-12-07T06:14:59.657+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060409","3182","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","","FURB",1931772823,"BRA:FURB:FURB:0000060409","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60409","","Universidade Regional de Blumenau, FURB","flor amarelada","Kassner-Filho, A.",NA,NA,"","pt","Universidade Regional de Blumenau, FURB","2018-10-11T17:18:29.000+0000","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.54,-48.96,"original coordinates","original coordinates OK"
"5","Monteverdia gonoclada",1931772861,-27.180278,-49.393611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.267+0000","2018-10-24T15:38:21.413+0000",121,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","2018-09-27T00:00:00","Santa Catarina",2018,9,27,"2018-09-27T00:00:00","2018-12-07T06:14:59.745+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060602","3511","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","Faxinalzinho.","FURB",1931772861,"BRA:FURB:FURB:0000060602","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60602","","Universidade Regional de Blumenau, FURB","flor creme","Kassner-Filho, A.",793,0,"","pt","Universidade Regional de Blumenau, FURB","2018-10-11T17:18:29.000+0000","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.393611,"original coordinates","original coordinates OK"
"6","Monteverdia gonoclada",1621081293,-23.144,-46.5628,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:59.916+0000","2018-12-03T16:41:41.799+0000",122,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","none","São Paulo",2017,2,21,"2017-02-21T00:00:00","2018-12-08T00:51:28.789+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000196030","353","UEC - Herbário da Universidade Estadual de Campinas","Jundiaí","Serra do Japi","UEC",1621081293,"BRA:UNICAMP:UEC:0000196030","Collection","Silva, B.G.; Pires, T.P.","196030","","UNICAMP","Indivíduo localizado em ambiente de borda, habito arbóreo, sem látex, com 3 m de altura, em topo de morro.; Floresta Estacional Semidecidual","",1220,0,"","pt","Universidade Estadual de Campinas, UNICAMP","2018-11-21T16:23:18.000+0000","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.144,-46.5628,"original coordinates","original coordinates outside municipality original in jundiai falls in atibaia"
"7","Monteverdia gonoclada",1848250633,-25.608333,-48.7125,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.508+0000","2018-06-04T19:36:12.498+0000",118,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","2017-03-27T00:00:00","Paraná",2017,2,20,"2017-02-20T00:00:00","2018-12-08T15:08:35.484+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408328","2400","MBM - Herbário do Museu Botânico Municipal","Morretes","Serra da Prata, trilha da Torre da Prata","MBM",1848250633,"BRA:MBM:MBM:0000408328","Collection","Brotto, ML; Völtz, RR","408328","","MBM","Árvore com 13 m de altura; frutos verdes.; Floresta Ombrófila Densa Submontana.","Brotto, ML",530,0,"SOUTH_AMERICA","pt","Museu Botânico Municipal de Curitiba, MBM","2018-05-10T18:48:38.000+0000","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.608333,-48.7125,"original coordinates","original coordinates OK"
"8","Monteverdia gonoclada",1676468959,-27.450556,-49.05,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:26.892+0000","2018-10-24T15:38:18.736+0000",121,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","2017-09-07T00:00:00","Santa Catarina",2017,9,7,"2017-09-07T00:00:00","2018-12-10T07:36:47.956+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000054909","961","FURB - Herbário Dr. Roberto Miguel Klein","Angelina","","FURB",1676468959,"BRA:FURB:FURB:0000054909","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","54909","","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.",841,0,"","pt","Universidade Regional de Blumenau, FURB","2018-10-11T17:18:29.000+0000","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Angelina","Santa Catarina","brazil",533,"Angelina",4200903,-49.067556,-27.543148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.450556,-49.05,"original coordinates","original coordinates OK"
"9","Monteverdia gonoclada",1676475388,-25.5587,-48.3036,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.280+0000","2018-11-24T12:35:24.322+0000",123,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","2017-09-22T00:00:00","Paraná",2017,9,22,"2017-09-22T00:00:00","2018-12-10T07:36:51.506+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015967","","EFC - Herbário Escola de Florestas Curitiba","Paranaguá","Ilha do Mel, praia do Miguel","EFC",1676475388,"BRA:UFPR:EFC:0000015967","Collection","Souza, I.","15967","","Universidade Federal do Paraná, UFPR","Árvore 5m, flores creme. Na transição entre mangue e restinga. Formação Pioneira Marinha","Souza, I.",8,0,"","pt","Universidade Federal do Paraná, UFPR","2018-11-19T18:52:38.000+0000","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Paranaguá","Paraná","brazil",869,"Paranaguá",4118204,-48.524241,-25.525413,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.5587,-48.3036,"original coordinates","original coordinates OK"
"10","Monteverdia gonoclada",1587292428,-20.174722,-43.436667,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.440+0000","2018-02-15T05:17:53.392+0000",121,"none","PRESERVED_SPECIMEN",7585631,6,7707728,220,950,6715,7265474,9740066,9740066,"Maytenus gonoclada Mart.","Monteverdia gonoclada (Mart.) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia gonoclada","Maytenus","gonoclada","SPECIES","SYNONYM","none","Minas Gerais",2016,3,15,"2016-03-15T00:00:00","2018-07-07T03:34:25.770+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186621","970","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","","BHCB",1587292428,"BRA:UFMG:BHCB:0000186621","Collection","Gontijo, FD; Tameirão Neto, E","186621","","Universidade Federal de Minas Gerais (UFMG)","","",851,0,"SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)","","","","","",NA,"","","","","",NA,"","","","",NA,"","",NA,NA,"","",NA,"","","","","","","",NA,"","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.174722,-43.436667,"original coordinates","original coordinates OK"
