"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","individualCount","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","otherCatalogNumbers","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","verbatimEventDate","preparations","verbatimElevation","georeferenceSources","identificationRemarks","fieldNotes","rights","coordinateUncertaintyInMeters","georeferenceProtocol","organismID","datasetID","accessRights","verbatimTaxonRank","fieldNumber","verbatimLocality","identificationQualifier","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Monteverdia catingarum",1324953615,-11.216667,-41.15,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.644+0000","2018-12-03T16:16:20.559+0000",122,"none","PRESERVED_SPECIMEN",9747813,6,7707728,220,950,6715,7265474,9747813,9747813,"Monteverdia catingarum (Reissek) Biral","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Monteverdia","catingarum","SPECIES","ACCEPTED","2016-05-01T00:00:00","SOUTH_AMERICA","Bahia",2016,3,24,"2016-03-24T00:00:00","2018-08-28T19:01:30.000+0000","2018-12-06T08:58:00.293+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000123455","24455","ALCB - Herbário Alexandre Leal Costa","Morro do Chapéu","Cachoeira do Ferro Doido.","pt","ALCB",1324953615,"BRA:UFBA:ALCB:0000123455","Collection","Guedes, ML; Velozo, ES; Casaes, M; Araújo, F; Costa, R dos S; Abreu, LS","123455","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas semicrassas, levemente discolores, nervuras secundárias inconspícuas. Fruto cápsula, quado maduras de cor laranja.","Guedes, ML",NA,NA,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.216667,-41.15,"original coordinates","original coordinates OK"
"2","Monteverdia catingarum",1264714776,-13.602222,-39.750833,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.546+0000","2018-12-03T16:16:27.362+0000",122,"none","PRESERVED_SPECIMEN",9747813,6,7707728,220,950,6715,7265474,9747813,9747813,"Monteverdia catingarum (Reissek) Biral","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Monteverdia","catingarum","SPECIES","ACCEPTED","2016-01-01T00:00:00","SOUTH_AMERICA","Bahia",2015,12,7,"2015-12-07T00:00:00","2018-08-28T19:01:30.000+0000","2018-12-08T13:35:02.278+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000122903","24260","ALCB - Herbário Alexandre Leal Costa","Varzedo","Recôncavo Sul, Fazenda do Sr. Getúlio, Rio Cai Camarão.","pt","ALCB",1264714776,"BRA:UFBA:ALCB:0000122903","Collection","Guedes, ML; Casaes, M","122903","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 6 m de altura. Folhas cartáceas, discolores. Inflorescência axilar, em botões.","Guedes, ML",NA,NA,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Varzedo","Bahia","brazil",3464,"Varzedo",2933174,-39.380386,-12.976374,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.602222,-39.750833,"original coordinates","original coordinates outside municipality original in varzedo falls in wenceslau guimaraes"
"3","Monteverdia catingarum",1094923459,-11.583889,-40.990833,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:02:23.005+0000","2018-09-10T18:27:37.434+0000",129,"none","PRESERVED_SPECIMEN",3794376,6,7707728,220,950,6715,7265474,9747813,9747813,"Maytenus catingarum Reiss.","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Maytenus","catingarum","SPECIES","SYNONYM","none","","Bahia",2014,3,4,"2014-03-04T00:00:00","","2018-09-10T18:28:04.275+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000206874","12546","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Estrada para Veredinha.","pt","HUEFS",1094923459,"BRA:UEFS:HUEFS:0000206874","Collection","Melo, E.","206874","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","",918,0,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.583889,-40.990833,"original coordinates","original coordinates OK"
"4","Monteverdia catingarum",1077248691,-14.608889,-42.516667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:51.390+0000","2018-12-03T16:16:23.502+0000",122,"none","PRESERVED_SPECIMEN",9747813,6,7707728,220,950,6715,7265474,9747813,9747813,"Monteverdia catingarum (Reissek) Biral","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Monteverdia","catingarum","SPECIES","ACCEPTED","2016-11-01T00:00:00","SOUTH_AMERICA","Bahia",2014,10,15,"2014-10-15T00:00:00","2018-08-28T19:01:30.000+0000","2018-12-06T14:16:41.864+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000116777","22581","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Licínio para Caetité.","pt","ALCB",1077248691,"BRA:UFBA:ALCB:0000116777","Collection","Guedes, ML; Borges, RL; Stadnik, A; Sacramento, CC","116777","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Inflorescência axial. Flores esverdeadas.","Guedes, ML",845,0,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.608889,-42.516667,"original coordinates","original coordinates OK"
"5","Monteverdia catingarum",1094896590,-13.451389,-41.758056,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:02:16.030+0000","2018-09-10T18:27:23.270+0000",129,"none","PRESERVED_SPECIMEN",3794376,6,7707728,220,950,6715,7265474,9747813,9747813,"Maytenus catingarum Reiss.","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Maytenus","catingarum","SPECIES","SYNONYM","2014-06-01T00:00:00","","Bahia",2012,2,19,"2012-02-19T00:00:00","","2018-09-10T18:27:48.284+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000179530","56751","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Rio de Contas","Arapiranga, caminho para Serra do Porco Gordo.","pt","HUEFS",1094896590,"BRA:UEFS:HUEFS:0000179530","Collection","Harley, R.M.","179530","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta estacional.","L.Biral",990,0,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.451389,-41.758056,"original coordinates","original coordinates OK"
"6","Monteverdia catingarum",1090698448,-12.455694,-41.466583,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-24T12:32:28.431+0000","2018-06-04T12:04:39.832+0000",130,"none","PRESERVED_SPECIMEN",3794376,6,7707728,220,950,6715,7265474,9747813,9747813,"Maytenus catingarum Reiss.","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Maytenus","catingarum","SPECIES","SYNONYM","2012-07-01T00:00:00","","Bahia",2012,7,15,"2012-07-15T00:00:00","2018-05-23T14:45:21.000+0000","2018-12-08T04:44:15.649+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000058623","746","HRCB - Herbário Rioclarense","Palmeiras","Estrada de terra para o orquidárioe além, atrás do Morro do Pai Inácio","pt","HRCB",1090698448,"BRA:UNESPRC:HRCB:0000058623","Collection","Biral, L.","58623","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Arbusto, 3m de alt. Folhas cartáceas, flores verde-amareladas","Biral, L.",715,0,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Palmeiras","Bahia","brazil",3525,"Palmeiras",2923506,-41.55815,-12.545926,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.455694,-41.466583,"original coordinates","original coordinates OK"
"7","Monteverdia catingarum",1077238655,-14.534722,-42.522778,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:44.796+0000","2018-12-03T16:16:05.643+0000",122,"none","PRESERVED_SPECIMEN",9747813,6,7707728,220,950,6715,7265474,9747813,9747813,"Monteverdia catingarum (Reissek) Biral","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Monteverdia","catingarum","SPECIES","ACCEPTED","2011-01-01T00:00:00","SOUTH_AMERICA","Bahia",2011,1,11,"2011-01-11T00:00:00","2018-08-28T19:01:30.000+0000","2018-12-06T14:16:37.665+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000100685","96","ALCB - Herbário Alexandre Leal Costa","Mucugê","Chapada Diamantina, Córrego do Boiadeiro.","pt","ALCB",1077238655,"BRA:UFBA:ALCB:0000100685","Collection","Hurbath, F","100685","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","ca. de 3 m alt. Folhas discolores. Frutos amarelos.; Vegetação ripária, mata inundável.","Roque, N",930,0,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.534722,-42.522778,"original coordinates","original coordinates outside municipality original in mucuge falls in licinio de almeida"
"8","Monteverdia catingarum",1455998054,-14.5347,-42.5228,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:18:22.003+0000","2018-05-09T10:27:16.053+0000",58,"none","PRESERVED_SPECIMEN",3794376,6,7707728,220,950,6715,7265474,9747813,9747813,"Maytenus catingarum Reiss.","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Maytenus","catingarum","SPECIES","SYNONYM","none","","Mucugê",2011,1,11,"2011-01-11T00:00:00","","2018-12-07T05:43:44.933+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/31d23e13a-cc99-4666-81e3-0395620e2c42","96","NMNH Extant Biology","","Chapada Diamantina, Córrego do Boiadeiro","","Botany",1455998054,"http://n2t.net/ark:/65665/31d23e13a-cc99-4666-81e3-0395620e2c42","PhysicalObject","F. Hurbath","3575324","US","","","",930,NA,1,"http://biocol.org/urn:lsid:biocol.org:col:34871","South America - Neotropics, Brazil, Mucugê",11,11,"Plantae, Dicotyledonae, Celastrales, Celastraceae","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","","Mucugê","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-14.5347,-42.5228,"original coordinates","original coordinates outside municipality original in  falls in licinio de almeida"
"9","Monteverdia catingarum",1094891107,-11.439167,-41.193056,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-14T17:02:14.289+0000","2018-09-10T18:27:19.159+0000",129,"none","PRESERVED_SPECIMEN",3794376,6,7707728,220,950,6715,7265474,9747813,9747813,"Maytenus catingarum Reiss.","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Maytenus","catingarum","SPECIES","SYNONYM","2014-06-01T00:00:00","","Bahia",2011,4,28,"2011-04-28T00:00:00","","2018-09-10T18:27:44.605+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000174000","9618","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Morro do Chapéu","Fazenda Guariba.","pt","HUEFS",1094891107,"BRA:UEFS:HUEFS:0000174000","Collection","Melo, E.","174000","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado.","L.Biral",1067,0,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.439167,-41.193056,"original coordinates","original coordinates OK"
"10","Monteverdia catingarum",1077233972,-14.569722,-42.466389,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:41.814+0000","2018-12-03T16:16:03.755+0000",122,"none","PRESERVED_SPECIMEN",9747813,6,7707728,220,950,6715,7265474,9747813,9747813,"Monteverdia catingarum (Reissek) Biral","Monteverdia catingarum (Reissek) Biral","Plantae","Tracheophyta","Celastrales","Celastraceae","Monteverdia","Monteverdia catingarum","Monteverdia","catingarum","SPECIES","ACCEPTED","2010-03-01T00:00:00","SOUTH_AMERICA","Bahia",2009,12,11,"2009-12-11T00:00:00","2018-08-28T19:01:30.000+0000","2018-12-06T14:16:35.995+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000093297","369","ALCB - Herbário Alexandre Leal Costa","Licínio de Almeida","Serra Geral, Lagoa da Vereda","pt","ALCB",1077233972,"BRA:UFBA:ALCB:0000093297","Collection","Gomes, FS; Guedes, ML; Melo, E; et al.","93297","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 1,5 m de altura. folhas semicrassas. Flores axilares esverdeadas.","Guedes, ML; Gomes, FS",738,0,NA,"","",NA,NA,"","","","","",NA,"","","","","","","","","","","",NA,"",NA,"","","",NA,"",NA,"","Licínio de Almeida","Bahia","brazil",3272,"Licínio de Almeida",2919405,-42.466395,-14.591223,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.569722,-42.466389,"original coordinates","original coordinates OK"
