"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","individualCount","habitat","institutionID","higherGeography","endDayOfYear","county","startDayOfYear","higherClassification","continent","fieldNotes","references","nomenclaturalCode","verbatimEventDate","preparations","collectionID","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","fieldNumber","taxonID","bibliographicCitation","verbatimElevation","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Vismia brasiliensis",1899744716,-19.13398,-43.28598,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:58.877+0000","2018-12-03T16:41:41.303+0000",122,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-02-01T00:00:00",1157,0,"Minas Gerais",2017,2,11,"2017-02-11T00:00:00","2018-11-21T16:29:51.000+0000","2018-12-03T16:43:17.760+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000193843","411","UEC - Herbário da Universidade Estadual de Campinas","Serra do Cipó","APA Morro da Pedreira, margem da BR 242","pt","UEC",1899744716,"BRA:UNICAMP:UEC:0000193843","Collection","Martins, M.V.; Shimizu, G.H.","193843","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 3,5m, exsudato amarelado; frutos","Martins, M.V.","",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Serra do Cipó","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.13398,-43.28598,"original coordinates","original coordinates outside municipality original in serra do cipo falls in conceicao do mato dentro"
"2","Vismia brasiliensis",1899744749,-19.13313,-43.28592,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.807+0000","2018-12-03T16:41:41.270+0000",122,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-02-01T00:00:00",1170,0,"Minas Gerais",2017,2,11,"2017-02-11T00:00:00","2018-11-21T16:29:51.000+0000","2018-12-03T16:43:17.594+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197306","407","UEC - Herbário da Universidade Estadual de Campinas","Morro do Pilar","APA Morro da Pedreira, margem da BR 242","pt","UEC",1899744749,"BRA:UNICAMP:UEC:0000197306","Collection","Martins, M.V.; Shimizu, G.H.","197306","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 2,5m, exsudato amarelado; frutos","Martins, M.V.","",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Morro do Pilar","Minas Gerais","brazil",2589,"Morro do Pilar",3143708,-43.403052,-19.235919,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.13313,-43.28592,"original coordinates","original coordinates outside municipality original in morro do pilar falls in conceicao do mato dentro"
"3","Vismia brasiliensis",1899744723,-19.13398,-43.28598,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:58.871+0000","2018-12-03T16:41:41.309+0000",122,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-02-01T00:00:00",1157,0,"Minas Gerais",2017,2,11,"2017-02-11T00:00:00","2018-11-21T16:29:51.000+0000","2018-12-03T16:43:17.754+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000193842","410","UEC - Herbário da Universidade Estadual de Campinas","Serra do Cipó","APA Morro da Pedreira, margem da BR 242","pt","UEC",1899744723,"BRA:UNICAMP:UEC:0000193842","Collection","Martins, M.V.; Shimizu, G.H.","193842","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 4m, exsudato alaranjado; frutos avermelhados","Martins, M.V.","",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Serra do Cipó","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.13398,-43.28598,"original coordinates","original coordinates outside municipality original in serra do cipo falls in conceicao do mato dentro"
"4","Vismia brasiliensis",1899744742,-19.13398,-43.28598,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.801+0000","2018-12-03T16:41:41.290+0000",122,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-02-01T00:00:00",1157,0,"Minas Gerais",2017,2,11,"2017-02-11T00:00:00","2018-11-21T16:29:51.000+0000","2018-12-03T16:43:17.687+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197303","408","UEC - Herbário da Universidade Estadual de Campinas","Serra do Cipó","APA Morro da Pedreira, margem da BR 242, depois da curva","pt","UEC",1899744742,"BRA:UNICAMP:UEC:0000197303","Collection","Martins, M.V.; Shimizu, G.H.","197303","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 3m, exsudato amarelado; frutos avermelhados","Martins, M.V.","",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Serra do Cipó","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.13398,-43.28598,"original coordinates","original coordinates outside municipality original in serra do cipo falls in conceicao do mato dentro"
"5","Vismia brasiliensis",1899744747,-19.13398,-43.28598,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.632+0000","2018-12-03T16:41:41.300+0000",122,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-02-01T00:00:00",1157,0,"Minas Gerais",2017,2,11,"2017-02-11T00:00:00","2018-11-21T16:29:51.000+0000","2018-12-03T16:43:17.713+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197305","412","UEC - Herbário da Universidade Estadual de Campinas","Serra do Cipó","APA Morro da Pedreira, margem da BR 242","pt","UEC",1899744747,"BRA:UNICAMP:UEC:0000197305","Collection","Martins, M.V.; Shimizu, G.H.","197305","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 3m, exsudato amarelado; frutos","Martins, M.V.","",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Serra do Cipó","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.13398,-43.28598,"original coordinates","original coordinates outside municipality original in serra do cipo falls in conceicao do mato dentro"
"6","Vismia brasiliensis",1899744739,-21.53397,-43.52221,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.611+0000","2018-12-03T16:41:41.289+0000",122,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-02-01T00:00:00",NA,NA,"Minas Gerais",2017,2,7,"2017-02-07T00:00:00","2018-11-21T16:29:51.000+0000","2018-12-03T16:43:17.700+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197312","403","UEC - Herbário da Universidade Estadual de Campinas","Lima Duarte","Estrada para cachoeira arco-íris, estrada calçada","pt","UEC",1899744739,"BRA:UNICAMP:UEC:0000197312","Collection","Martins, M.V.; Shimizu, G.H.; Lima, L.V.","197312","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore 7m, exsudato alaranjado; frutos","Martins, M.V.","",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.53397,-43.52221,"original coordinates","original coordinates outside municipality original in lima duarte falls in ewbank da camara"
"7","Vismia brasiliensis",1899744750,-21.53498,-43.52274,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.719+0000","2018-12-03T16:41:41.278+0000",122,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-02-01T00:00:00",1044,0,"Minas Gerais",2017,2,7,"2017-02-07T00:00:00","2018-11-21T16:29:51.000+0000","2018-12-03T16:43:17.646+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197309","398","UEC - Herbário da Universidade Estadual de Campinas","Lima Duarte","Estrada para cachoeira arco-íris","pt","UEC",1899744750,"BRA:UNICAMP:UEC:0000197309","Collection","Martins, M.V.; Shimizu, G.H.; Lima, L.V.","197309","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Arbusto 2,5m, exsudato alaranjado aquoso; pontuações nas folhas evidentes; frutos","Martins, M.V.","",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Lima Duarte","Minas Gerais","brazil",1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.53498,-43.52274,"original coordinates","original coordinates outside municipality original in lima duarte falls in ewbank da camara"
"8","Vismia brasiliensis",1852375711,-3.256667,-46.743611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:27.119+0000","2018-09-24T19:59:07.938+0000",207,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-11-25T00:00:00",NA,NA,"Maranhão",2017,11,25,"2017-11-25T00:00:00","2018-06-26T10:43:59.931+0000","2018-12-09T17:12:37.836+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1392864","3416","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Centro Novo do Maranhão","Reserva Biológica do Gurupi, Unidade amostral UA_2 (Ponto amostral Sul). Reserva Biológica do Gurupi","","RB",1852375711,"urn:catalog:JBRJ:RB:1392864","PhysicalObject","Castro, W.; Oliveira, E.C.; Cunha-Neto, J.P.; Silva, F.W.M.; Pereira, J.; Silva, L.S.","RB01392864","JBRJ","","Árvore 12 m, Placa:#110. Estéril","E. C. Oliveira & L. Souza","RB 770296",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Centro Novo do Maranhão","Maranhão","brazil",5365,"Centro Novo do Maranhão",2103174,-46.533769,-3.070831,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.256667,-46.743611,"original coordinates","original coordinates OK"
"9","Vismia brasiliensis",1884025949,-3.256667,-46.743611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.323+0000","2018-09-24T19:59:08.759+0000",207,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","2017-11-25T00:00:00",NA,NA,"Maranhão",2017,11,25,"2017-11-25T00:00:00","2018-07-24T09:52:38.526+0000","2018-12-07T12:57:06.720+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1395132","3326","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Centro Novo do Maranhão","Reserva Biológica do Gurupi, Unidade amostral UA_2 (Ponto amostral Sul). Reserva Biológica do Gurupi","","RB",1884025949,"urn:catalog:JBRJ:RB:1395132","PhysicalObject","Castro, W.; Oliveira, E.C.; Cunha-Neto, J.P.; Silva, F.W.M.; Pereira, J.; Silva, L.S.","RB01395132","JBRJ","","Árvore 12 m, Placa:#110. Estéril","E. C. Oliveira & L. Souza","RB 772525",NA,"","","",NA,"",NA,"","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","Centro Novo do Maranhão","Maranhão","brazil",5365,"Centro Novo do Maranhão",2103174,-46.533769,-3.070831,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-3.256667,-46.743611,"original coordinates","original coordinates OK"
"10","Vismia brasiliensis",1319256789,-8.66,-35.13,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:23:44.504+0000","2018-03-26T20:15:41.208+0000",58,"none","PRESERVED_SPECIMEN",7330327,6,7707728,220,1414,4900406,3189574,7330327,7330327,"Vismia brasiliensis Choisy","Vismia brasiliensis Choisy","Plantae","Tracheophyta","Malpighiales","Hypericaceae","Vismia","Vismia brasiliensis","Vismia","brasiliensis","SPECIES","ACCEPTED","none",NA,NA,"Pernambuco",2015,12,29,"2015-12-29T00:00:00","","2018-12-08T22:01:52.863+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/35ae2df43-89ad-4ea8-ba95-edd5768a9a36","66","NMNH Extant Biology","","Rio Foemoso","","Botany",1319256789,"http://n2t.net/ark:/65665/35ae2df43-89ad-4ea8-ba95-edd5768a9a36","PhysicalObject","M. Vatanparast & A. P. Fortuna-Perez",NA,"US","","","","",1,"Atlantic Forest","http://biocol.org/urn:lsid:biocol.org:col:34871","South America - Neotropics, Brazil, Pernambuco, Praria dos Carneiros",363,"Praria dos Carneiros",363,"Plantae, Dicotyledonae, Theales, Clusiaceae","","","","","","","",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"","","","Pernambuco","brazil",NA,"",NA,NA,NA,"","","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.66,-35.13,"original coordinates","original coordinates outside municipality original in  falls in rio formoso"
