"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","modified","occurrenceRemarks","identifiedBy","elevation","otherCatalogNumbers","fieldNotes","continent","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","identificationRemarks","verbatimElevation","georeferenceSources","individualCount","higherGeography","verbatimCoordinateSystem","verbatimTaxonRank","higherClassification","infraspecificEpithet","typeStatus","typifiedName","dynamicProperties","fieldNumber","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Chrysophyllum rufum",1936707201,-11,-39,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.425+0000","2018-11-14T17:20:06.456+0000",124,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","none","Bahia",2018,8,17,"2018-08-17T00:00:00","2018-11-14T17:20:06.535+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243788","4","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alagoinhas","Campus II- UNEB. Trilha do trem, lado esquerdo.","pt","HUEFS",1936707201,"BRA:UEFS:HUEFS:0000243788","Collection","Santos, R.C.S.L.","243788","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11,-39,"original coordinates","original coordinates outside municipality original in alagoinhas falls in tucano"
"2","Chrysophyllum rufum",1936707212,-11,-39,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.446+0000","2018-11-14T17:20:06.468+0000",124,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","none","Bahia",2018,8,17,"2018-08-17T00:00:00","2018-11-14T17:20:06.562+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243785","1","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alagoinhas","Campus II- UNEB. Trilha da casa do mel.","pt","HUEFS",1936707212,"BRA:UEFS:HUEFS:0000243785","Collection","Santos, R.C.S.L.","243785","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11,-39,"original coordinates","original coordinates outside municipality original in alagoinhas falls in tucano"
"3","Chrysophyllum rufum",1936707198,-11,-39,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.421+0000","2018-11-14T17:20:06.444+0000",124,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","none","Bahia",2018,8,17,"2018-08-17T00:00:00","2018-11-14T17:20:06.535+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243787","3","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alagoinhas","Campus II- UNEB. Trilha do trem (lado esquerdo). Indivíduo em fase reprodutiva.","pt","HUEFS",1936707198,"BRA:UEFS:HUEFS:0000243787","Collection","Santos, R.C.S.L.","243787","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11,-39,"original coordinates","original coordinates outside municipality original in alagoinhas falls in tucano"
"4","Chrysophyllum rufum",1936707226,-11,-39,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.463+0000","2018-11-14T17:20:06.488+0000",124,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","none","Bahia",2018,8,17,"2018-08-17T00:00:00","2018-11-14T17:20:06.536+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000243786","2","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Alagoinhas","Campus II- UNEB. Trilha da UNEB, saída em frente ao trilho do trem (lado esquerdo). Indivíduo em fase reprodutiva.","pt","HUEFS",1936707226,"BRA:UEFS:HUEFS:0000243786","Collection","Santos, R.C.S.L.","243786","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Alagoinhas","Bahia","brazil",3580,"Alagoinhas",2900702,-38.399441,-12.109646,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11,-39,"original coordinates","original coordinates outside municipality original in alagoinhas falls in tucano"
"5","Chrysophyllum rufum",1913585228,-9.370411,-37.248353,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:15.686+0000","2018-11-23T18:21:15.733+0000",125,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","none","Alagoas",2016,9,1,"2016-09-01T00:00:00","2018-12-10T13:35:49.507+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000063620","1569","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Paripueira","RPPN Placas.","pt","MAC",1913585228,"BRA:IMA:MAC:0000063620","Collection","J.W.Alves-Silva; B.Schindler; M.Figueira; E.T.Silva","63620","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","2018-11-22T17:02:51.000+0000","Árvore ca. 6 m. Botões brancos esverdeados; aglomerados no caule.; Mata Atlântica.","",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Paripueira","Alagoas","brazil",4010,"Paripueira",2706448,-35.593852,-9.435154,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.370411,-37.248353,"original coordinates","original coordinates outside municipality original in paripueira falls in santana do ipanema"
"6","Chrysophyllum rufum",1135075172,-12.995278,-41.326667,"gass84,iddatunl","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:56.603+0000","2018-08-03T12:12:40.300+0000",121,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","2015-03-01T00:00:00","Bahia",2015,2,9,"2015-02-09T00:00:00","2018-08-03T12:12:44.432+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000009464","23311","HURB - Herbário do Recôncavo da Bahia","Mucugê","Chapada diamantina, Trilha do Tiburtino;","pt","HURB",1135075172,"BRA:UFRB:HURB:0000009464","Collection","Guedes, M.L.; Costa,T.F.","9464","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","","látex leitosoHábito: árvore","Guedes. M.L",NA,"","","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Mucugê","Bahia","brazil",3451,"Mucugê",2921906,-41.469352,-13.061639,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.995278,-41.326667,"original coordinates","original coordinates OK"
"7","Chrysophyllum rufum",1424512966,-21.9575,-46.384444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.649+0000","2018-09-24T20:04:19.884+0000",207,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","2014-05-28T00:00:00","Minas Gerais",2014,3,26,"2014-03-26T00:00:00","2018-12-06T17:01:08.969+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:982407","320","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caldas","APA DA PEDRA BRANCA EM POCINHOS DO RIO VERDE,COLETADO EM FRAGMENTO DE MATA ENTRE PEDREIRA E A ESTRADA EM FRENTE.","","RB",1424512966,"urn:catalog:JBRJ:RB:982407","PhysicalObject","J.P.L. BRAGA; E.A. WILLIAMS; E.J. GODOY","RB00982407","JBRJ","","2017-10-14T10:31:35.056+0000","ÁRVORE CA 5M. FOLHAS DISCOLARES COM FACE ADAXIAL VERDE E GLABRA E FACE ABAXIAL COM EDUMENTO FERRUGÍNEO.","S.A. NICOLAU",1372,"RB 627724","MATA ATLÂNTICA","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Caldas","Minas Gerais","brazil",1746,"Caldas",3110301,-46.364346,-21.891761,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.9575,-46.384444,"original coordinates","original coordinates OK"
"8","Chrysophyllum rufum",1424512965,-21.9225,-46.4275,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:10.659+0000","2018-09-24T20:04:19.834+0000",207,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","2014-06-28T00:00:00","Minas Gerais",2014,4,17,"2014-04-17T00:00:00","2018-12-06T17:01:09.069+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:982411","358","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caldas","APA DA PEDRA BRANCA, ESTRADA POCINHOS X MORRO GRANDE DEPOIS DA PONTE SOBRE O RIO VERDE.","","RB",1424512965,"urn:catalog:JBRJ:RB:982411","PhysicalObject","J.P.L. BRAGA; E.A.WILLIAMS; E.J. GODOY","RB00982411","JBRJ","","2015-07-14T10:29:57.861+0000","","S.A. NICOLAU",NA,"RB 627728","MATA ATLÂNTICA","",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Caldas","Minas Gerais","brazil",1746,"Caldas",3110301,-46.364346,-21.891761,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.9225,-46.4275,"original coordinates","original coordinates OK"
"9","Chrysophyllum rufum",1264694223,-4.275025,-38.925014,"gass84","ca7f81ae-ebf9-43a8-947c-535a87fe5aec","4d653db1-17d5-4565-99a5-d88643e240ce","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:32.588+0000","2018-09-24T19:20:45.874+0000",128,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","2014-11-07T00:00:00","Ceará",2014,8,13,"2014-08-13T00:00:00","2018-12-08T13:34:51.212+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EAC - Herbário Prisco Bezerra","BRA:UFC:EAC:0000057150","67","EAC - Herbário Prisco Bezerra","Guaramiranga","congl. 99-O, sub. 2, árv. 63.&nf;Floresta madura. Planta encontrada no estrato superior.","pt","EAC",1264694223,"BRA:UFC:EAC:0000057150","Collection","Poczwardowski, D.","57150","Universidade Federal do Ceará, UFC","Universidade Federal do Ceará, UFC","2018-08-13T19:50:31.000+0000","Inventário Florestal Nacional - CE; Árvore, casca viva avermelhada; presença de látex branco, líquido e pouco abundante.&nf;Dups RB.; Mata Atlântica de Altitude.","Sampaio, V.S.",NA,"","","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","Guaramiranga","Ceará","brazil",5179,"Guaramiranga",2305100,-38.94698,-4.244485,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-4.275025,-38.925014,"original coordinates","original coordinates OK"
"10","Chrysophyllum rufum",1077243344,-3.55,-41.083333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:48.165+0000","2018-12-03T16:16:07.921+0000",122,"none","PRESERVED_SPECIMEN",2885683,6,7707728,220,1353,8802,2885576,2885683,2885683,"Chrysophyllum rufum Mart.","Chrysophyllum rufum Mart.","Plantae","Tracheophyta","Ericales","Sapotaceae","Chrysophyllum","Chrysophyllum rufum","Chrysophyllum","rufum","SPECIES","ACCEPTED","2013-09-01T00:00:00","Ceará",2013,3,2,"2013-03-02T00:00:00","2018-12-06T14:16:39.701+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000107726","20418","ALCB - Herbário Alexandre Leal Costa","","Viçosa do Ceará, Senhor Antônio.","pt","ALCB",1077243344,"BRA:UFBA:ALCB:0000107726","Collection","Guedes, ML; Silveira, ER; et al.","107726","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","2018-08-28T19:19:07.000+0000","Látex leitoso. Folhas e ramos com pêlos ferruginosos. Botões axilares, ferrugíneos.","Guedes, ML",NA,"","","SOUTH_AMERICA",NA,"","","","","",NA,"","",NA,"","","","",NA,"","","","","","","","",NA,NA,"","","","Ceará","brazil",NA,"",NA,NA,NA,"","","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.55,-41.083333,"original coordinates","original coordinates outside municipality original in  falls in vicosa do ceara"
