"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","modified","otherCatalogNumbers","continent","elevationAccuracy","fieldNotes","identificationQualifier","institutionID","higherGeography","endDayOfYear","startDayOfYear","higherClassification","references","habitat","nomenclaturalCode","verbatimEventDate","county","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","rights","verbatimElevation","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Manilkara triflora",1944856048,-10.08,-48.42,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:46.598+0000","2018-11-23T18:21:46.630+0000",123,"none","PRESERVED_SPECIMEN",5,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Tocantins",2017,6,27,"2017-06-27T00:00:00","2018-11-23T18:23:04.424+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000106548","3384","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","PORTO NACIONAL","Conglomerado: TO-308. Subunidade 1, subparcela 8, indivíduo 15.","pt","CEN",1944856048,"BRA:Cenargen:CEN:0000106548","Collection","Exsicatas","Luiz Aquino Silva Santos","106548","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 10,5 m de altura e 39 cm de DAP. Base reta. Fuste de casca externa grossa, do tipo rugosa, cor","G. Pereira-Silva",NA,"","","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","PORTO NACIONAL","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.08,-48.42,"original coordinates","original coordinates OK"
"2","Manilkara triflora",1423919986,-11.084444,-41.314167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:16.842+0000","2018-09-24T19:57:58.531+0000",207,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Bahia",2016,4,14,"2016-04-14T00:00:00","2018-12-06T16:55:31.080+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1152043","1548","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Morro do Chapéu","Divisa com o Município de Várzea nova, Serra da Babilônia, Faz. Bom Jesus, futura área de implantação do Parque Eólico da Serra da Babilônia. Coordenadas aroximadas do indivíduo (WGS84). Savana-estépica arborizada densa.","","RB",1423919986,"urn:catalog:JBRJ:RB:1152043","PhysicalObject","","L.J.T. Cardoso; P.R.C. Farag; O. Samor & F.L. Ignácio","RB01152043","JBRJ","","Látex alvo; Folhas semi-suculentas, semi-coriáceas, fortemente discolores; botões verdes com tricomas ferrugíneos no cálice","",966,"2017-10-08T20:43:28.485+0000","RB 656002","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","Morro do Chapéu","Bahia","brazil",3674,"Morro do Chapéu",2921708,-41.151587,-11.472221,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.084444,-41.314167,"original coordinates","original coordinates OK"
"3","Manilkara triflora",1424514393,-6.327778,-46.170833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:11.806+0000","2018-09-24T20:04:20.554+0000",207,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Maranhão",2015,7,9,"2015-07-09T00:00:00","2018-12-06T17:01:09.697+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:990680","1081","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Formosa da Serra Negra","Área Próxima a MA-006, próximo a Cidade de Formosa da Serra Negra. Coordenada do indivíduo (WGS84). Floresta Estacional Semidecidual a perenifolia.","","RB",1424514393,"urn:catalog:JBRJ:RB:990680","PhysicalObject","","L.J.T. Cardoso; S. Neves","RB00990680","JBRJ","","Casca grossa, fissurada, muito rígida ao corte com facão, de cor marromm. Casca interna vermelha, com látex alvo. Folhas crassas, membranáceas. Botões alvos.","",333,"2017-10-08T16:38:08.175+0000","RB 629538","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","Formosa da Serra Negra","Maranhão","brazil",4728,"Formosa da Serra Negra",2104099,-46.18131,-6.516858,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-6.327778,-46.170833,"original coordinates","original coordinates OK"
"4","Manilkara triflora",1413715274,-2.493889,-44.250278,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:30.836+0000","2018-11-23T18:22:30.844+0000",122,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Maranhão",2015,11,21,"2015-11-21T00:00:00","2018-12-07T13:11:01.101+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000009110","690","MAR - Herbário do Maranhão","São Luís","Dunas da Praia de São Marcos","pt","MAR",1413715274,"BRA:UFMA:MAR:0000009110","Collection","","SILVA, A. N. F.","9110","UFMA","Universidade Federal do Maranhão (UFMA)","Arbusto ± 2 m, frutos verdes imaturos. Coletada nas dunas secundárias.","",NA,"2018-11-01T18:58:31.000+0000","","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","São Luís","Maranhão","brazil",5407,"São Luís",2111300,-44.309201,-2.631207,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.493889,-44.250278,"original coordinates","original coordinates OK"
"5","Manilkara triflora",1801179483,-2.412944,-44.400472,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:31.344+0000","2018-11-23T18:22:31.496+0000",122,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Maranhão",2014,3,22,"2014-03-22T00:00:00","2018-12-08T01:46:35.423+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000009766","74","MAR - Herbário do Maranhão","Alcântara","Restinga da praia de Itatinga","pt","MAR",1801179483,"BRA:UFMA:MAR:0000009766","Collection","","CORREIA, B.E.F.","9766","UFMA","Universidade Federal do Maranhão (UFMA)","Nanofanerófito, de 1,75m, presença de botões florais.","",NA,"2018-11-01T18:58:31.000+0000","","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","Alcântara","Maranhão","brazil",5429,"Alcântara",2100204,-44.531679,-2.392973,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.412944,-44.400472,"original coordinates","original coordinates OK"
"6","Manilkara triflora",1208832225,-2.473056,-44.053833,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:30.267+0000","2018-11-23T18:22:30.302+0000",122,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Maranhão",2014,3,29,"2014-03-29T00:00:00","2018-11-23T18:23:11.413+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000008098","160","MAR - Herbário do Maranhão","São José de Ribamar","Praia de Panaquatira","pt","MAR",1208832225,"BRA:UFMA:MAR:0000008098","Collection","","LIMA, G. P.","8098","UFMA","Universidade Federal do Maranhão (UFMA)","Árvore com aproximadamente 4,5 m de alt.; fruto vinho","",NA,"","","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","São José de Ribamar","Maranhão","brazil",5413,"São José de Ribamar",2111201,-44.094879,-2.585859,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.473056,-44.053833,"original coordinates","original coordinates outside municipality original in sao jose de ribamar falls in paco do lumiar"
"7","Manilkara triflora",1413714682,-0.696389,-47.093056,"cdround,gass84","33082168-ab2e-4e27-b304-8e722a6f5403","b28ab834-c560-487d-a58d-87d53da98f1a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:48.812+0000","2018-08-03T12:08:28.575+0000",126,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","2014-08-08T00:00:00","Pará",2014,8,8,"2014-08-08T00:00:00","2018-12-07T13:11:00.824+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará","BRA:IECOS:HBRA:0000008953","296","HBRA - Herbário do Instituto de Estudos Costeiros da Universidade Federal do Pará","São João de Pirabas","Praia do Buraco, Solo arenoso na borda do mangue. Com camada de serapilheira. Terreno úmido","pt","HBRA",1413714682,"BRA:IECOS:HBRA:0000008953","Collection","exsicata","R. M. Silva","8953","Universidade Federal do Pará (UFPA)","Universidade Federal do Pará (UFPA)","Arbusto aprox. 3 metros de altura. Planta com exsudato branco abundante. Flores brancas. Fruto imaturo verde","R. M. Silva",NA,"2018-07-24T18:55:29.000+0000","","SOUTH_AMERICA",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","São João de Pirabas","Pará","brazil",5525,"São João de Pirabas",1507474,-47.219084,-0.785911,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-0.696389,-47.093056,"original coordinates","original coordinates OK"
"8","Manilkara triflora",1801179625,-2.412944,-44.400472,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:31.361+0000","2018-11-23T18:22:31.496+0000",122,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Maranhão",2014,9,4,"2014-09-04T00:00:00","2018-12-08T01:46:35.490+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000009883","332","MAR - Herbário do Maranhão","Alcântara","Restinga da praia de Itatinga","pt","MAR",1801179625,"BRA:UFMA:MAR:0000009883","Collection","","CORREIA, B.E.F.","9883","UFMA","Universidade Federal do Maranhão (UFMA)","Microfanerófito com 2,5m de altura, inflorêscencia em fascículo, corola alva, frtuos verdes, presença de látex.","",NA,"2018-11-01T18:58:31.000+0000","","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","Alcântara","Maranhão","brazil",5429,"Alcântara",2100204,-44.531679,-2.392973,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.412944,-44.400472,"original coordinates","original coordinates OK"
"9","Manilkara triflora",1208832226,-2.473056,-44.053833,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:30.200+0000","2018-11-23T18:22:30.257+0000",122,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Maranhão",2014,11,16,"2014-11-16T00:00:00","2018-11-23T18:23:11.387+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000008096","535","MAR - Herbário do Maranhão","São José de Ribamar","Praia de Panaquatira","pt","MAR",1208832226,"BRA:UFMA:MAR:0000008096","Collection","","LIMA, G. P.","8096","UFMA","Universidade Federal do Maranhão (UFMA)","Arbusto com aproximadamente 2,8 m de alt.; flor branca","",NA,"","","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","São José de Ribamar","Maranhão","brazil",5413,"São José de Ribamar",2111201,-44.094879,-2.585859,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.473056,-44.053833,"original coordinates","original coordinates outside municipality original in sao jose de ribamar falls in paco do lumiar"
"10","Manilkara triflora",1801179617,-2.412944,-44.400472,"gass84","86aea6d0-e340-4745-a596-3fc20f90a021","eae63642-6f0d-45b9-a079-6ecd34406631","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:31.366+0000","2018-11-23T18:22:31.517+0000",122,"none","PRESERVED_SPECIMEN",NA,2885089,6,7707728,220,1353,8802,2885024,2885089,2885089,"Manilkara triflora (Allemão) Monach.","Manilkara triflora (Allemão) Monach.","Plantae","Tracheophyta","Ericales","Sapotaceae","Manilkara","Manilkara triflora","Manilkara","triflora","SPECIES","ACCEPTED","none","Maranhão",2014,12,13,"2014-12-13T00:00:00","2018-12-08T01:46:35.526+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAR - Herbário do Maranhão","BRA:UFMA:MAR:0000009884","369","MAR - Herbário do Maranhão","Alcântara","Restinga da praia de Itatinga","pt","MAR",1801179617,"BRA:UFMA:MAR:0000009884","Collection","","CORREIA, B.E.F.","9884","UFMA","Universidade Federal do Maranhão (UFMA)","Microfanerófito, inflorêscencia em fascículo, corola alva, frtuos verdes, presença de látex.","",NA,"2018-11-01T18:58:31.000+0000","","",NA,"",NA,"","",NA,NA,"","","","","","","","",NA,"",NA,"","","","","","",NA,"","","Alcântara","Maranhão","brazil",5429,"Alcântara",2100204,-44.531679,-2.392973,"MARANHAO","MA","Maranhão",-45.28117854,-5.05609075,"Maranhão","ma",-2.412944,-44.400472,"original coordinates","original coordinates OK"
