"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","language","ownerInstitutionCode","identifiedBy","continent","elevationAccuracy","infraspecificEpithet","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","individualCount","verbatimElevation","rights","higherGeography","higherClassification","identificationRemarks","georeferenceSources","locationRemarks","fieldNumber","verbatimLocality","identificationQualifier","georeferenceProtocol","eventRemarks","coordinateUncertaintyInMeters","georeferencedDate","taxonRemarks","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Sorocea hilarii",1671186428,-22.286944,-41.770833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:13.928+0000","2018-09-24T19:58:53.393+0000",207,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","none",27,"Rio de Janeiro",2017,3,9,"2017-03-09T00:00:00","2017-10-09T05:48:51.765+0000","2018-12-06T15:03:57.844+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1370851","1732","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Macaé","Macaé, região rural entre a RJ-106, a Estr. do Imburo, a Av. industrial e as localidades Balacó e Lot. Paradiso. Projeto - Terminal Portuário de Macaé. Coordenadas próximas ao indivíduo (WGS84). Fragmento de F.O.D. das terras baixas.","RB",1671186428,"urn:catalog:JBRJ:RB:1370851","PhysicalObject","L.J.T. Cardoso; O. Samor; D. Belmont & A. Santiago","RB01370851","RB 749264","JBRJ","Folhas coriácea; eixo da infloresência vrmelho; frutos imaturos verdes","","","","",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Macaé","Rio de Janeiro","brazil",1602,"Macaé",3302403,-41.977936,-22.295939,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.286944,-41.770833,"original coordinates","original coordinates OK"
"2","Sorocea hilarii",1702656430,-12.665361,-39.106194,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.416+0000","2018-08-03T12:12:44.504+0000",121,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","none",NA,"Bahia",2017,7,18,"2017-07-18T00:00:00","2018-07-31T12:26:05.000+0000","2018-12-08T11:34:43.226+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000017107","1592","HURB - Herbário do Recôncavo da Bahia","Cruz das Almas","Mata da Cazuzinha;","HURB",1702656430,"BRA:UFRB:HURB:0000017107","Collection","Machado, A.F.P.","17107","","UFRB","Flores: alvas; Hábito: arbusto","pt","Universidade Federal do Recôncavo da Bahia (UFRB)","","",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Cruz das Almas","Bahia","brazil",3505,"Cruz das Almas",2909802,-39.119381,-12.686275,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.665361,-39.106194,"original coordinates","original coordinates OK"
"3","Sorocea hilarii",1819185223,-22.753889,-41.996944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:19.796+0000","2018-09-24T19:59:00.539+0000",207,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","2017-11-27T00:00:00",NA,"Rio de Janeiro",2017,11,27,"2017-11-27T00:00:00","2018-02-18T10:16:34.862+0000","2018-12-10T05:45:52.349+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1380708","1963","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Cabo Frio","Reserva Tauá. Limite entre os municípios de Armação dos Búzios e Cabo Frio.","RB",1819185223,"urn:catalog:JBRJ:RB:1380708","PhysicalObject","L.J.S. Pinto; G.A. de Queiroz","RB01380708","RB 758677","JBRJ","Arbusto ciófilo, de cerca de 2,5m de altura. Folhas coriáceas discolores verdes. Infrutescência pêndula, frutos eretos, raqui e base dos frutos acermelhados. Frutos carnosos esverdeados.","","","L.J.S. Pinto","",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Cabo Frio","Rio de Janeiro","brazil",1449,"Cabo Frio",3300704,-42.058216,-22.716047,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.753889,-41.996944,"original coordinates","original coordinates OK"
"4","Sorocea hilarii",1837800793,-21.973889,-41.948889,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.781+0000","2018-09-24T19:59:02.800+0000",207,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","2018-03-20T00:00:00",NA,"Rio de Janeiro",2017,11,22,"2017-11-22T00:00:00","2018-04-05T16:05:24.426+0000","2018-12-08T03:43:45.815+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1384236","7437","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Maria Madalena","Morumbeca do Imbé. Parque Estadual do Desengano","RB",1837800793,"urn:catalog:JBRJ:RB:1384236","PhysicalObject","M. Verdi; C. Baez, D. Maurenza, E. Fernandez, G. Martinelli, R. Gomes","RB01384236","RB 761827","JBRJ","Terrícola; frequente; folhas levemente discolores verdes; infrutescência de cor avermelhada e frutos imaturos verdes, passando a vermelhos e nigrescentes quando maduro; coletada no interior da floresta, próximo a trilha","","","M. Verdi","",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Santa Maria Madalena","Rio de Janeiro","brazil",1716,"Santa Maria Madalena",3304607,-41.912957,-21.969462,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.973889,-41.948889,"original coordinates","original coordinates OK"
"5","Sorocea hilarii",1324589759,-11.0429,-37.1944,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.388+0000","2018-09-24T19:50:17.776+0000",132,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","2016-04-01T00:00:00",NA,"Sergipe",2016,3,21,"2016-03-21T00:00:00","2018-08-31T18:28:30.000+0000","2018-12-06T08:55:06.870+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000037034","478","ASE - Herbário da Universidade Federal de Sergipe","Itaporanga d'Ajuda","Mata Rio Fundo","ASE",1324589759,"BRA:UFS:ASE:0000037034","Collection","Santana, JP","37034","","Universidade Federal de Sergipe, UFS","Subarbusto, 4m, frutos imaturos de cor verdes.; Mata Atlântica.","pt","Universidade Federal de Sergipe, UFS","Santana, JP","SOUTH_AMERICA",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Itaporanga d'Ajuda","Sergipe","brazil",3733,"Itaporanga D'ajuda",2803203,-37.318178,-11.05724,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-11.0429,-37.1944,"original coordinates","original coordinates outside municipality original in itaporanga d'ajuda falls in sao cristovao"
"6","Sorocea hilarii",1270102623,-12.657306,-39.091972,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:59.044+0000","2018-08-03T12:12:42.508+0000",121,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","2017-04-25T00:00:00",NA,"Bahia",2016,5,4,"2016-05-04T00:00:00","","2018-08-03T12:12:46.717+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000012973","05","HURB - Herbário do Recôncavo da Bahia","Laje","Fazenda Sete Voltas;","HURB",1270102623,"BRA:UFRB:HURB:0000012973","Collection","Silva, T.T.; Ribeiro, P.L. & Costa, G.","12973","","UFRB","Hábito: arbusto escandente","pt","Universidade Federal do Recôncavo da Bahia (UFRB)","A.F.P.Machado","",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Laje","Bahia","brazil",3437,"Laje",2918803,-39.344708,-13.164705,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.657306,-39.091972,"original coordinates","original coordinates outside municipality original in laje falls in cruz das almas"
"7","Sorocea hilarii",1423927476,-21.784167,-41.617222,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:29.129+0000","2018-09-24T19:58:02.270+0000",207,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","none",412,"Rio de Janeiro",2016,8,27,"2016-08-27T00:00:00","2017-10-15T11:53:00.459+0000","2018-12-06T16:55:35.239+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1176374","1023","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Campos dos Goytacazes","9º distrito de campos Morangaba. Localidade de Aleluia, morro do Pico da Aleluia, região norte da UC. Trilha para o Pico da Aleluia, riacho da Aleluia, lado direito em encosta úmida, próximo a afloramento rochosos. Área que recebe poucas visitas a lazer, não foram vistos sinais de lixo na trilha. Parque Estadual do Desengano","RB",1423927476,"urn:catalog:JBRJ:RB:1176374","PhysicalObject","P. Rosa; C. Baez, T. Lima, D. Maurenza & J. Marins.","RB01176374","RB 659649","JBRJ","Terrícola, ciófila. Folhas discolores verdes, infrutescência, tipo amento, avermelhadas, frutos imaturos (mais abundantes) avermelhados, frutos maduros arroxeados. Visto cinco indivíduos na localidade e na trilha.","","","E.F. Guimarães & T. S. Mendes","",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Campos dos Goytacazes","Rio de Janeiro","brazil",1797,"Campos dos Goytacazes",3301009,-41.404072,-21.746346,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.784167,-41.617222,"original coordinates","original coordinates OK"
"8","Sorocea hilarii",1455752922,-20.316667,-40.283333,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.567+0000","2018-12-03T16:16:13.237+0000",122,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","2017-01-01T00:00:00",154,"Espírito Santo",2016,9,27,"2016-09-27T00:00:00","2018-08-28T19:13:27.000+0000","2018-12-03T16:17:15.277+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126231","25014","ALCB - Herbário Alexandre Leal Costa","Vila Velha","Morro do Campinho, nos arredores da Igreja da Penha.","ALCB",1455752922,"BRA:UFBA:ALCB:0000126231","Collection","Guedes, ML; Araújo, FS de; et al.","126231","","Universidade Federal da Bahia (UFBA)","Látex leitoso. Folhas discolores, face abaxial verde claro. Raque vináceo. Frutos imaturos.","pt","Universidade Federal da Bahia (UFBA)","Guedes, ML","SOUTH_AMERICA",0,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Vila Velha","Espírito Santo","brazil",2279,"Vila Velha",3205200,-40.378539,-20.434342,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.316667,-40.283333,"original coordinates","original coordinates outside Brazil"
"9","Sorocea hilarii",1455752944,-11.8,-37.6,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.526+0000","2018-12-03T16:16:13.241+0000",122,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","2017-02-01T00:00:00",NA,"Bahia",2016,10,23,"2016-10-23T00:00:00","2018-08-28T19:13:27.000+0000","2018-12-03T16:17:15.294+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000126458","25215","ALCB - Herbário Alexandre Leal Costa","Conde","Ilha das Ostras, Mata do Raposo.","ALCB",1455752944,"BRA:UFBA:ALCB:0000126458","Collection","Guedes, ML; Alunos de Botânica BIO C05","126458","","Universidade Federal da Bahia (UFBA)","látex leitoso. Folhas coriáceas, discolores. Inflorescência com raque vinácea.","pt","Universidade Federal da Bahia (UFBA)","Guedes, ML","SOUTH_AMERICA",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Conde","Bahia","brazil",3622,"Conde",2908606,-37.67734,-11.827324,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.8,-37.6,"original coordinates","original coordinates OK"
"10","Sorocea hilarii",1087710558,-13.2825,-39.570278,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:57.415+0000","2018-08-03T12:12:41.307+0000",121,"none","PRESERVED_SPECIMEN",3762918,6,7707728,220,691,6640,7262353,3762918,3762918,"Sorocea hilarii Gaudich.","Sorocea hilarii Gaudich.","Plantae","Tracheophyta","Rosales","Moraceae","Sorocea","Sorocea hilarii","Sorocea","hilarii","SPECIES","ACCEPTED","2017-04-25T00:00:00",NA,"Bahia",2015,3,28,"2015-03-28T00:00:00","2018-07-31T12:26:05.000+0000","2018-12-08T13:06:07.697+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000010650","1241","HURB - Herbário do Recôncavo da Bahia","Jiquiriçá","Cachoeira dos Amores;","HURB",1087710558,"BRA:UFRB:HURB:0000010650","Collection","Costa, G.; Ribeiro, P.L.","10650","","UFRB","Hábito: arbusto","pt","Universidade Federal do Recôncavo da Bahia (UFRB)","A.F.P.Machado","",NA,"","","","","","","",NA,"","",NA,"",NA,"",NA,"","","","","",NA,"","","","",NA,"","",NA,"","","","","Jiquiriçá","Bahia","brazil",3419,"Jiquiriçá",2918209,-39.586479,-13.330166,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.2825,-39.570278,"original coordinates","original coordinates OK"
