"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","fieldNotes","individualCount","preparations","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","identificationQualifier","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","fieldNumber","identificationRemarks","georeferencedDate","typeStatus","typifiedName","higherGeography","organismID","datasetID","accessRights","higherClassification","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ficus enormis",1848252701,-20.268853,-50.602775,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.682+0000","2018-06-04T19:36:13.227+0000",118,"none","PRESERVED_SPECIMEN",8213893,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis (Mart. ex Miq.) Mart.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","ACCEPTED","2018-02-05T00:00:00",474,0,"SOUTH_AMERICA","São Paulo",2017,1,26,"2017-01-26T00:00:00","2018-05-10T19:04:43.000+0000","2018-12-08T15:08:36.596+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000410456","242","MBM - Herbário do Museu Botânico Municipal","Urania","às margens da linha férrea. Censo florestal na faixa de domínio da ferrovia (RUMO)","pt","MBM",1848252701,"BRA:MBM:MBM:0000410456","Collection","Roher, D; Felitto, G; Dutra, M; Daniel, V","410456","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore 5m de altura. Sicônio verde.; Ecótone entre Floresta Estacional Semidecidual e Cerrado.","Roher, D","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Urania","São Paulo","brazil",2357,"Urânia",3555802,-50.652344,-20.208749,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-20.268853,-50.602775,"original coordinates","original coordinates OK"
"2","Ficus enormis",1585202123,-25.4599,-49.669,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.600+0000","2018-11-24T12:35:23.632+0000",123,"none","PRESERVED_SPECIMEN",8213893,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis (Mart. ex Miq.) Mart.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","ACCEPTED","2016-05-02T00:00:00",1100,0,"","Paraná",2016,5,1,"2016-05-01T00:00:00","2018-11-19T18:53:01.000+0000","2018-12-07T01:13:53.288+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015108","966","EFC - Herbário Escola de Florestas Curitiba","Balsa Nova","Serrinha de São Luís do Purunã","pt","EFC",1585202123,"BRA:UFPR:EFC:0000015108","Collection","Vieira, R.S.","15108","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Arbusto com 80 cm, em afloramento rochoso. Frutos verdes.","Vieira, R.S.","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Balsa Nova","Paraná","brazil",871,"Balsa Nova",4102307,-49.688428,-25.521572,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4599,-49.669,"original coordinates","original coordinates outside municipality original in balsa nova falls in campo largo"
"3","Ficus enormis",1848250494,-24.698333,-51.523056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.651+0000","2018-06-04T19:36:12.483+0000",118,"none","PRESERVED_SPECIMEN",8213893,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis (Mart. ex Miq.) Mart.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","ACCEPTED","2017-03-31T00:00:00",550,0,"SOUTH_AMERICA","Paraná",2016,12,12,"2016-12-12T00:00:00","2018-05-10T19:04:43.000+0000","2018-12-08T15:08:35.373+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408664","9682","MBM - Herbário do Museu Botânico Municipal","Pitanga","PCH Itaguaçu, rio Pitanga","pt","MBM",1848250494,"BRA:MBM:MBM:0000408664","Collection","Silva, JM","408664","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 6 m de altura; frutos imaturos.; Floresta Estacional Semidecidual.","Barboza, E","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Pitanga","Paraná","brazil",957,"Pitanga",4119608,-51.780069,-24.690889,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.698333,-51.523056,"original coordinates","original coordinates OK"
"4","Ficus enormis",1676476784,-24.698333,-51.523056,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:16.769+0000","2018-11-24T12:32:16.814+0000",118,"none","PRESERVED_SPECIMEN",5571958,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis Mart. ex Miq.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","SYNONYM","2017-03-31T00:00:00",550,0,"","Paraná",2016,12,12,"2016-12-12T00:00:00","2018-10-30T18:01:32.000+0000","2018-12-10T07:36:52.392+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000023703","9682","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Pitanga","PCH Itaguaçu, rio Pitanga","pt","HCF",1676476784,"BRA:UTFPR:HCF:0000023703","Collection","J.M. Silva","23703","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore com 6 m de altura; frutos imaturos. Floresta Estacional Semidecidual.","E. Barboza","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Pitanga","Paraná","brazil",957,"Pitanga",4119608,-51.780069,-24.690889,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.698333,-51.523056,"original coordinates","original coordinates OK"
"5","Ficus enormis",1324596493,-25.910556,-48.585556,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:13.702+0000","2018-11-24T12:32:13.715+0000",118,"none","PRESERVED_SPECIMEN",5571958,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis Mart. ex Miq.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","SYNONYM","2015-09-23T00:00:00",13,0,"","Paraná",2015,7,29,"2015-07-29T00:00:00","2018-10-30T18:01:32.000+0000","2018-12-06T08:55:11.577+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000020822","1965","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guaratuba","","pt","HCF",1324596493,"BRA:UTFPR:HCF:0000020822","Collection","M.L. Brotto","20822","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore de 5 m de altura; frutos verdes.","M.L. Brotto","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.910556,-48.585556,"original coordinates","original coordinates OK"
"6","Ficus enormis",1848110480,-25.910556,-48.585556,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:36.053+0000","2018-10-24T15:38:57.692+0000",122,"none","PRESERVED_SPECIMEN",5571958,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis Mart. ex Miq.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","SYNONYM","2015-09-23T00:00:00",13,0,"","Paraná",2015,7,29,"2015-07-29T00:00:00","2018-10-01T14:31:54.000+0000","2018-12-08T15:07:35.639+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000064311","1965","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Guaratuba","","pt","FLOR",1848110480,"BRA:UFSC:FLOR:0000064311","Collection","Brotto, M.L.; Silva, J.M.","64311","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","Árvore de 5m de altura; frutos verdes","Brotto, M.L.","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.910556,-48.585556,"original coordinates","original coordinates OK"
"7","Ficus enormis",1316173728,-24.7325,-52.435833,"gass84","08a179fe-9cd1-4d33-afef-266dd55c59cf","6cfcf69e-9ec1-48e1-be34-5201bdb63bd7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:47.804+0000","2017-12-29T14:22:51.628+0000",131,"none","PRESERVED_SPECIMEN",5571958,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis Mart. ex Miq.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","SYNONYM","2015-10-02T00:00:00",NA,NA,"","Paraná",2015,8,6,"2015-08-06T00:00:00","2016-09-05T19:49:00.000+0000","2018-12-09T14:26:02.227+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEM - Herbário UEM","BRA:UEM:HUEM:0000030370","928","HUEM - Herbário UEM","Nova Cantu","PCH Cantu II, Área de supressão do futuro reservat","pt","HUEM",1316173728,"BRA:UEM:HUEM:0000030370","Collection","Felitto, G.; Roher, D.; Gomes, J.A.; Nascimento, J.C.; Daniel, V.A.","30370","UEM","Universidade Estadual de Maringá, UEM","Arbórea, cerca de 10,0 m de altura; frutos imaturos de coloração verde; Floresta Estacional Semidecidual","Cordeiro, J.; Barboza, E.","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Nova Cantu","Paraná","brazil",960,"Nova Cantu",4116802,-52.558203,-24.659474,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.7325,-52.435833,"original coordinates","original coordinates OK"
"8","Ficus enormis",1234555201,-24.753333,-52.448611,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:38.474+0000","2018-06-04T19:36:10.398+0000",118,"none","PRESERVED_SPECIMEN",8213893,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis (Mart. ex Miq.) Mart.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","ACCEPTED","2015-10-02T00:00:00",420,0,"SOUTH_AMERICA","Paraná",2015,8,15,"2015-08-15T00:00:00","","2018-07-06T16:30:50.388+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000400423","952","MBM - Herbário do Museu Botânico Municipal","Palmital","PCH Cantu 2, Área de supressão do futuro reservatório","pt","MBM",1234555201,"BRA:MBM:MBM:0000400423","Collection","Felitto, G; Azuaga, LBS","400423","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore, 10m, sicônios verdes.; Floresta Estacional Semidecidual.","Cordeiro, J; Barboza, E","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Palmital","Paraná","brazil",940,"Palmital",4117800,-52.265803,-24.875905,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.753333,-52.448611,"original coordinates","original coordinates OK"
"9","Ficus enormis",1324597468,-24.753333,-52.448611,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:14.680+0000","2018-11-24T12:32:14.706+0000",118,"none","PRESERVED_SPECIMEN",5571958,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis Mart. ex Miq.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","SYNONYM","2015-10-02T00:00:00",420,0,"","Paraná",2015,8,15,"2015-08-15T00:00:00","2018-10-30T18:01:32.000+0000","2018-12-06T08:55:12.158+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000021786","952","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Palmital","PCH Cantu 2, área de supressão do futuro","pt","HCF",1324597468,"BRA:UTFPR:HCF:0000021786","Collection","G. Felitto","21786","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore 10 m, sicônios verdes. Floresta Estacional Semidecidual.","E. Barboza & J. Cordeiro","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Palmital","Paraná","brazil",940,"Palmital",4117800,-52.265803,-24.875905,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.753333,-52.448611,"original coordinates","original coordinates OK"
"10","Ficus enormis",1324597322,-24.7325,-52.435833,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:14.416+0000","2018-11-24T12:32:14.438+0000",118,"none","PRESERVED_SPECIMEN",5571958,6,7707728,220,691,6640,2984588,8213893,8213893,"Ficus enormis Mart. ex Miq.","Ficus enormis (Mart. ex Miq.) Mart.","Plantae","Tracheophyta","Rosales","Moraceae","Ficus","Ficus enormis","Ficus","enormis","SPECIES","SYNONYM","2015-10-02T00:00:00",420,0,"","Paraná",2015,8,6,"2015-08-06T00:00:00","2018-10-30T18:01:32.000+0000","2018-12-06T08:55:12.090+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000021644","928","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Nova Cantu","PCH Cantu 2, Área de Supressão do futuro","pt","HCF",1324597322,"BRA:UTFPR:HCF:0000021644","Collection","G. Felitto","21644","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore, 10 m, sicônios imaturos verdes. Floresta Estacional Semidecidual.","E. Barboza & J. Cordeiro","","",NA,"","","","","","",NA,"",NA,"","","",NA,"","","",NA,"",NA,"","","","","",NA,"","","","Nova Cantu","Paraná","brazil",960,"Nova Cantu",4116802,-52.558203,-24.659474,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.7325,-52.435833,"original coordinates","original coordinates OK"
