"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","continent","language","ownerInstitutionCode","elevation","elevationAccuracy","individualCount","preparations","fieldNotes","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","habitat","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","created","associatedSequences","higherClassification","rights","fieldNumber","verbatimElevation","higherGeography","organismID","datasetID","accessRights","georeferenceSources","coordinateUncertaintyInMeters","georeferenceProtocol","identificationQualifier","georeferencedDate","verbatimLocality","eventRemarks","verbatimCoordinateSystem","disposition","verbatimTaxonRank","identificationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"106","Cordia sellowiana",1087640443,-20.255586,-43.578594,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:35.625+0000","2017-12-29T14:10:08.240+0000",121,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2008-01-29T00:00:00","Minas Gerais",2007,10,13,"2007-10-13T00:00:00","2017-03-31T17:47:12.000+0000","2018-12-08T13:05:38.685+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000115721","4888","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","Floresta Estadual do Uaimii","BHCB",1087640443,"BRA:UFMG:BHCB:0000115721","Collection","Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","115721","","Universidade Federal de Minas Gerais (UFMG)","Árvore de 9 m com frutos; na borda da Floresta Estacional Semidecidual","","SOUTH_AMERICA","pt","Universidade Federal de Minas Gerais (UFMG)",1105,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.255586,-43.578594,"original coordinates","original coordinates OK"
"107","Cordia sellowiana",1090826071,-16.782778,-47.935,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:22.454+0000","2018-10-25T12:33:45.760+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2010-01-01T00:00:00","Goiás",2007,10,22,"2007-10-22T00:00:00","2018-10-24T14:59:59.000+0000","2018-12-09T06:14:36.676+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000060997","237","HUFU - Herbarium Uberlandense","Luziânia","","HUFU",1090826071,"BRA:UFU:HUFU:0000060997","Collection","Cezare, C.H.G.; Machado Neto, A.","60997","","UFU","Árvore, ca. 9 m alt. Fruto amarelo, fruto carnoso, fruto imaturo verde.; Floresta Estacional Decídua (Mata Seca), com afloramento.","Proença, C.; Villarreal, D.","","pt","Universidade Federal de Uberlândia (UFU)",737,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Luziânia","Goiás","brazil",2989,"Luziânia",5212501,-47.992749,-16.481968,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-16.782778,-47.935,"original coordinates","original coordinates OK"
"108","Cordia sellowiana",1257275766,-20.921111,-49.926111,"gass84","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:53.890+0000","2018-11-01T19:41:13.001+0000",113,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",2007,10,19,"2007-10-19T00:00:00","","2018-11-01T19:41:16.461+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000030626","958","SJRP - Herbário de São José do Rio Preto","Palestina","Fazenda Boa Vista","SJRP",1257275766,"BRA:UNESPSJRP:SJRP:0000030626","Collection","Stranghetti, V. & Ranga, N.T. & Rezende, A.A.","30626","","UNESPSJRP","Geografia: Árvore, 6m, fruto imaturo verde.;","","SOUTH_AMERICA","pt","Universidade Estadual Paulista, UNESP",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Palestina","São Paulo","brazil",2320,"Palestina",3535002,-49.497751,-20.321164,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-20.921111,-49.926111,"original coordinates","original coordinates outside municipality original in palestina falls in uniao paulista"
"109","Cordia sellowiana",1932866696,-23,-48.183333,"gass84,iddatunl","1bb3cae3-b91f-4109-8a2d-a1f05f2d6fd3","76dbcb10-efc5-4d5f-87a5-bcd409fc92c8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:45.866+0000","2018-11-01T13:56:35.559+0000",126,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2007-01-01T00:00:00","São Paulo",2006,3,8,"2006-03-08T00:00:00","","2018-11-01T13:56:35.564+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPF - Herbário da Universidade de São Paulo","BRA:USP:SPF:0000187857","84","SPF - Herbário da Universidade de São Paulo","Ribeirão Grande","","SPF",1932866696,"BRA:USP:SPF:0000187857","Collection","Bazarian, SV","187857","","USP","","Tamashiro, JY","","pt","Universidade de São Paulo, USP",900,100,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Ribeirão Grande","São Paulo","brazil",1023,"Ribeirão Grande",3543253,-48.358648,-24.188385,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23,-48.183333,"original coordinates","original coordinates outside municipality original in ribeirao grande falls in bofete"
"110","Cordia sellowiana",1090821235,-18.726389,-48.204167,"gass84","09010edb-5e55-4dc0-8a97-a26a3bb89e85","9610290b-e0ea-439b-b726-ba11bcecfb86","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:19.611+0000","2018-09-25T14:25:55.090+0000",122,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Minas Gerais",2006,4,NA,"2006-04-01T00:00:00","2018-09-12T13:08:42.000+0000","2018-12-09T06:14:34.476+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFU - Herbarium Uberlandense","BRA:UFU:HUFU:0000056016","49","HUFU - Herbarium Uberlandense","Uberlândia","Fazenda do Glória","HUFU",1090821235,"BRA:UFU:HUFU:0000056016","Collection","PPFES","56016","","UFU","Árvore com cerca de 6 m de altura, 21 cm de CAP.; Floresta Estacional semidecidual.","","","pt","Universidade Federal de Uberlândia (UFU)",0,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Uberlândia","Minas Gerais","brazil",2627,"Uberlândia",3170206,-48.332227,-19.028177,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.726389,-48.204167,"original coordinates","original coordinates outside municipality original in uberlandia falls in araguari"
"111","Cordia sellowiana",1840912719,-23.966667,-47.1,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.117+0000","2018-09-24T19:59:04.223+0000",207,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2018-01-01T00:00:00","São Paulo",2006,4,1,"2006-04-01T00:00:00","","2018-12-08T19:50:29.105+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386359","17","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Juquitiba","Recanto Maria Tereza. Estrada da Palestina (BR116, Km 330), Km 4, Descida para o Duck, ao lado do 2º descanso","RB",1840912719,"urn:catalog:JBRJ:RB:1386359","PhysicalObject","R.T. Polisel","RB01386359","RB 763947","JBRJ","","E.F. Guimarães","","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Juquitiba","São Paulo","brazil",1055,"Juquitiba",3526209,-47.024742,-23.955226,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.966667,-47.1,"original coordinates","original coordinates OK"
"112","Cordia sellowiana",1702645709,-7.639167,-35.248333,"gass84","da8a0dd0-85c7-4d7a-8a5a-e66b1deaebaa","06542f02-868b-4651-aed4-1ae6b2eb4eb7","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:30:02.171+0000","2018-06-04T12:04:29.357+0000",128,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2006-05-18T00:00:00","Pernambuco",2006,5,4,"2006-05-04T00:00:00","2018-05-07T19:55:52.000+0000","2018-12-08T11:34:37.738+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","PEUFR - Herbário Professor Vasconcelos Sobrinho","BRA:UFRPE:PEUFR:0000049730","569","PEUFR - Herbário Professor Vasconcelos Sobrinho","Aliança","Mata do Engenho Cuieiras","PEUFR",1702645709,"BRA:UFRPE:PEUFR:0000049730","Collection","C.G. Lopes","49730","","UFRPE","Árvore com botões; folhas com muitos tricomas; ind. 322.","J.I.M. Melo","","pt","Universidade Federal Rural de Pernambuco, UFRPE",162,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Aliança","Pernambuco","brazil",4373,"Aliança",2600708,-35.19329,-7.602808,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-7.639167,-35.248333,"original coordinates","original coordinates OK"
"113","Cordia sellowiana",1042693219,-4.901389,-65.2,"gass84,gdativ,iddatunl","3cc6171e-8c52-4f65-ad7a-32c74e395f29","c0d9c91a-0f83-4819-bf7e-bb5e1184eb6b","none","ada4205f-679c-4a86-9759-ff652ac467b3","BR","DWC_ARCHIVE","2017-10-08T07:25:22.859+0000","2014-11-24T14:45:53.668+0000",50,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2008-01-01T00:00:00","Amazonas",2006,7,1,"2006-07-01T00:00:00","2014-09-26T00:00:00.000+0000","2018-07-07T16:23:45.667+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Instituto Nacional de Pesquisas da Amazônia (INPA)","urn:catalog:inpa:herbarium:226747","2995","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","","Rio Urucu., BOGPM- Base de Operações Geólogo Pedro de Moura, Rio Urucu","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)",1042693219,"urn:catalog:inpa:herbarium:226747","Collection","","244125","","Instituto Nacional de Pesquisas da Amazônia (INPA)","","Formiga, K.M.","SOUTH_AMERICA","pt","",0,0,NA,"","","","","Coari",NA,"","","","","01.263.896/0015-60","",NA,NA,"","","","License Elements","","","",NA,"","","",NA,"","","","","","","","","","","","","Amazonas","brazil",NA,"",NA,NA,NA,"","","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-4.901389,-65.2,"original coordinates","original coordinates outside municipality original in  falls in coari"
"114","Cordia sellowiana",1424301042,-22.525833,-42.347778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:41:00.720+0000","2018-09-24T20:02:15.248+0000",207,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Rio de Janeiro",2006,9,28,"2006-09-28T00:00:00","2017-11-19T08:19:06.421+0000","2018-12-06T16:59:01.421+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:590195","1144","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Silva Jardim","Fazenda  Santa  Helena,  fragmento  próximo  a  BR-101  .","RB",1424301042,"urn:catalog:JBRJ:RB:590195","PhysicalObject","S. de V. A.Pessoa; A.Pintor & A.T.Oliveira","RB00590195","RB 498058","JBRJ","Árvore, ca. 13m. de altura, folhas discolores verdes, flores c/ cálice verde e corola alva, ind. FSH2 1054.","","","","",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Silva Jardim","Rio de Janeiro","brazil",1506,"Silva Jardim",3305604,-42.414048,-22.567613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.525833,-42.347778,"original coordinates","original coordinates OK"
"115","Cordia sellowiana",1257275762,-21.001389,-49.973889,"gass84","f70fdd5a-e761-43b6-a854-462826cc7933","92bd7d31-3255-4f1c-8552-cbb6fbe60478","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:20:53.871+0000","2018-11-01T19:41:13.008+0000",113,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","São Paulo",2006,10,5,"2006-10-05T00:00:00","","2018-11-01T19:41:16.493+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SJRP - Herbário de São José do Rio Preto","BRA:UNESPSJRP:SJRP:0000030627","957","SJRP - Herbário de São José do Rio Preto","Planalto","Fazenda Taperão","SJRP",1257275762,"BRA:UNESPSJRP:SJRP:0000030627","Collection","Stranghetti, V. & Ranga, N.T. & Rezende, A.A.","30627","","UNESPSJRP","Geografia: Árvore, 5m, fruto imaturo verde.;","","SOUTH_AMERICA","pt","Universidade Estadual Paulista, UNESP",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Planalto","São Paulo","brazil",2075,"Planalto",3539608,-49.936514,-21.001061,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-21.001389,-49.973889,"original coordinates","original coordinates OK"
"116","Cordia sellowiana",1090526051,-10.419167,-48.305,"gass84","965b5ae5-7b2d-4155-a7ff-e9e496d70f90","605d693a-f335-44fb-b6cf-3ac49842358e","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:22:31.539+0000","2017-12-29T14:52:49.533+0000",129,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Tocantins",2005,2,3,"2005-02-03T00:00:00","2017-11-23T11:28:34.000+0000","2018-12-08T04:43:03.584+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUTO - Herbário da Universidade de Tocantins","BRA:UNITINS:HUTO:0000000325","104","HUTO - Herbário da Universidade de Tocantins","Palmas","Sub-bacia do Ribeirão São João","HUTO",1090526051,"BRA:UNITINS:HUTO:0000000325","Collection","Santos, E.R.","325","","UNITINS","Enviada para os seguintes Herbários:&nf;- Parque das Dunas - RN; Árvore com cerca de 10 m de altura. Botões florais creme; Mata de galeria","","","pt","Fundação Universidade de Tocantins (UNITINS)",9999,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Palmas","Tocantins","brazil",3877,"Palmas",1721000,-48.15252,-10.220926,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.419167,-48.305,"original coordinates","original coordinates outside municipality original in palmas falls in porto nacional"
"117","Cordia sellowiana",1094813510,-21.264444,-51.869722,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:18:46.603+0000","2018-09-10T18:26:40.634+0000",124,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Mato Grosso do Sul",2005,4,28,"2005-04-28T00:00:00","","2018-09-10T18:26:52.318+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000095692","438","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Brasilândia","estrada Brasilândia Porto João André, varzea do Rio Paraná.","HUEFS",1094813510,"BRA:UEFS:HUEFS:0000095692","Collection","Stapf, M.N.S.","95692","","UEFS","","","","pt","Universidade Estadual de Feira de Santana (UEFS)",258,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Brasilândia","Mato Grosso do Sul","brazil",2047,"Brasilândia",5002308,-52.434895,-21.07551,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-21.264444,-51.869722,"original coordinates","original coordinates OK"
"118","Cordia sellowiana",1087180584,-20.892222,-46.712778,"gass84","fd99455d-f6e9-4421-930a-5d8e23ac8895","9ac2b49d-da08-49a7-a7ae-c2a0460fcf96","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:19:46.936+0000","2018-01-05T18:24:10.807+0000",137,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","none","Minas Gerais",2005,5,18,"2005-05-18T00:00:00","2016-09-19T18:43:00.000+0000","2018-12-08T13:03:10.299+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","BRA:FZB-BH:BHZB:0000005704","867","BHZB - Herbário do Jardim Botânico da Fundação Zoo-Botânica de Belo Horizonte","Serra da Fortaleza","Mata do Paiol na Mineração Serra da Fortaleza","BHZB",1087180584,"BRA:FZB-BH:BHZB:0000005704","Collection","Rezende, S.G et al.","5704","","FZB-BH","; Habitat: Floresta Estacional Semidecídua; Bioma: Cerrado","","","pt","Fundação Zoo-Botânica de Belo Horizonte (FZB-BH)",960,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Serra da Fortaleza","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.892222,-46.712778,"original coordinates","original coordinates outside municipality original in serra da fortaleza falls in fortaleza de minas"
"119","Cordia sellowiana",1090151935,-4.754444,-65.189722,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:09.893+0000","2018-07-04T12:09:00.811+0000",130,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2005-08-01T00:00:00","Amazonas",2005,6,28,"2005-06-28T00:00:00","2018-06-14T13:42:24.000+0000","2018-12-08T04:39:57.409+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000001494","293","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Coari","Base de Operações Geólogo Pedro de Moura, Estrada do porto Evandro, ca. 2 km a esquerda do porto-base. Vegetação de beira de estrada. Solo areno-argiloso.","MFS",1090151935,"BRA:UEPA:MFS:0000001494","Collection","Gurgel, ESC","001494","","UEPA","Árvore com 13 m alt. x 10,5 cm DAP. Copa assimétrica, racemosa, disposição dos ramos assimétrico. Fuste cilíndrico e reto; casca com ritidoma castanho, com briófitas, líquens e estrias; casca morta castanho escuro, ca. 1 mm espess.; ca","Lobato, LCB","","pt","Universidade do Estado do Pará (UEPA)",9999,0,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Coari","Amazonas","brazil",5153,"Coari",1301209,-64.126189,-4.438089,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-4.754444,-65.189722,"original coordinates","original coordinates OK"
"120","Cordia sellowiana",1090573277,-22.801017,-47.042331,"gass84","1064b787-c882-493e-b17d-4ffba363b776","c47cd3b0-2178-4a4b-87a6-740b482970a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:20:25.868+0000","2017-12-29T14:14:13.959+0000",129,"none","PRESERVED_SPECIMEN",7452658,6,7707728,220,7226464,4923856,2900865,7452658,7452658,"Cordia sellowiana Cham.","Cordia sellowiana Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia sellowiana","Cordia","sellowiana","SPECIES","ACCEPTED","2005-07-07T00:00:00","São Paulo",2005,7,7,"2005-07-07T00:00:00","2017-06-09T13:54:12.000+0000","2018-12-08T04:43:26.458+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","IAC - Herbário do Instituto Agronômico de Campinas","BRA:IAC:IAC:0000046400","53","IAC - Herbário do Instituto Agronômico de Campinas","Campinas","Bosque dos Jequitibás","IAC",1090573277,"BRA:IAC:IAC:0000046400","Collection","J.A.M.A. Gomes & J. Pena Filho","46400","","IAC","ind. 322 fitossoc.","J.A.M.A. Gomes & J. Pena Filho","","pt","Instituto Agronômico de Campinas, IAC",NA,NA,NA,"","","","","",NA,"","","","","","",NA,NA,"","","","","","","",NA,"","","",NA,"","","","","","","","","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.801017,-47.042331,"original coordinates","original coordinates OK"
