"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","individualCount","preparations","otherCatalogNumbers","fieldNotes","references","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","georeferenceSources","nomenclaturalStatus","taxonID","bibliographicCitation","created","associatedSequences","higherClassification","habitat","identificationQualifier","higherGeography","verbatimCoordinateSystem","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","fieldNumber","rights","verbatimTaxonRank","verbatimLocality","organismID","datasetID","accessRights","typeStatus","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cordia superba",1890638528,-12.198056,-38.968333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.986+0000","2018-09-10T18:28:00.753+0000",124,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","none",210,0,"Bahia",2018,3,1,"2018-03-01T00:00:00","2018-09-06T19:20:21.000+0000","2018-12-08T13:12:38.173+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000242368","71","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira de Santana","Campus da Universidade Estadual de Feira de Santana (UEFS). Jardim do Laboratório de Biologia (LABIO).","pt","HUEFS",1890638528,"BRA:UEFS:HUEFS:0000242368","Collection","Silva, G.B.da","242368","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Feira de Santana","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.198056,-38.968333,"original coordinates","original coordinates OK"
"2","Cordia superba",1848117360,-25.4474,-49.2389,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.652+0000","2018-11-24T12:35:24.676+0000",123,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2018-04-10T00:00:00",921,0,"Paraná",2018,4,10,"2018-04-10T00:00:00","2018-11-19T18:52:36.000+0000","2018-12-08T15:07:39.389+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016499","300","EFC - Herbário Escola de Florestas Curitiba","Curitiba","UFPR Campus Botânico","pt","EFC",1848117360,"BRA:UFPR:EFC:0000016499","Collection","Dall Agnol, R.T.","16499","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore, 3 m, flores alvas campanuladas, botões corrugados, drupas imaturas verdes. Cultivada __COMMOM_NAME__: Babosa-branca","Dall Agnol, R.T.","",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4474,-49.2389,"original coordinates","original coordinates OK"
"3","Cordia superba",1890638541,-12.231944,-39.076111,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:06.035+0000","2018-09-10T18:28:00.788+0000",124,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","none",265,0,"Bahia",2018,5,18,"2018-05-18T00:00:00","2018-09-06T19:20:21.000+0000","2018-12-08T13:12:38.180+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000242405","105","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Feira de Santana","Ápice do inselbergue Monte Alto.","pt","HUEFS",1890638541,"BRA:UEFS:HUEFS:0000242405","Collection","Silva, G.B.da","242405","UEFS","Universidade Estadual de Feira de Santana (UEFS)","","","",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Feira de Santana","Bahia","brazil",3568,"Feira de Santana",2910800,-39.035855,-12.189517,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.231944,-39.076111,"original coordinates","original coordinates OK"
"4","Cordia superba",1932861574,-10.85897,-37.626141,"gass84,iddatunl","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:05.516+0000","2018-10-31T19:59:29.553+0000",132,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2018-09-01T00:00:00",NA,NA,"Sergipe",2018,8,17,"2018-08-17T00:00:00","","2018-10-31T19:59:29.656+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000040611","282","ASE - Herbário da Universidade Federal de Sergipe","Lagarto","Assentamento Che Guevara, Matinha do Dr. João.","pt","ASE",1932861574,"BRA:UFS:ASE:0000040611","Collection","Santos, E","40611","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Arbusto ca. 3m, flores brancas","Freire, GS","SOUTH_AMERICA",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Lagarto","Sergipe","brazil",3757,"Lagarto",2803500,-37.66533,-10.901924,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.85897,-37.626141,"original coordinates","original coordinates OK"
"5","Cordia superba",1499618089,-12.658889,-39.101639,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:05.088+0000","2018-10-25T12:33:54.925+0000",121,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2017-07-01T00:00:00",NA,NA,"Bahia",2017,4,23,"2017-04-23T00:00:00","2018-10-15T18:12:53.000+0000","2018-12-06T10:30:39.707+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000020553","120","HURB - Herbário do Recôncavo da Bahia","São Felipe","Serra da Copioba;","pt","HURB",1499618089,"BRA:UFRB:HURB:0000020553","Collection","Moreira, D.M.; Brandão, C.S.S. & Vitorio, C.D.P.","20553","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Flores: brancas; Hábito: arvoreta","D.Moreira","",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","São Felipe","Bahia","brazil",3483,"São Felipe",2929107,-39.095094,-12.83717,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.658889,-39.101639,"original coordinates","original coordinates outside municipality original in sao felipe falls in cruz das almas"
"6","Cordia superba",1848739988,-3.870278,-41.195556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.616+0000","2018-09-10T18:28:00.592+0000",124,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2017-07-01T00:00:00",605,0,"Ceará",2017,5,19,"2017-05-19T00:00:00","2018-09-06T19:20:21.000+0000","2018-12-08T22:44:20.701+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000241580","4596","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Tianguá","Planalto da Ibiapaba. Localidade de Queimadas.","pt","HUEFS",1848739988,"BRA:UEFS:HUEFS:0000241580","Collection","Souza, E.B.","241580","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de carrasco sobre associações de solos litólicos e areias quartzarênicas.","F.F.Araújo","",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Tianguá","Ceará","brazil",5266,"Tianguá",2313401,-41.055399,-3.736619,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.870278,-41.195556,"original coordinates","original coordinates OK"
"7","Cordia superba",1676221866,-10.4906,-37.171,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.948+0000","2018-09-24T19:50:18.424+0000",132,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2017-05-20T00:00:00",NA,NA,"Sergipe",2017,5,6,"2017-05-06T00:00:00","2018-08-31T18:22:33.000+0000","2018-12-10T07:34:52.694+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000038716","61","ASE - Herbário da Universidade Federal de Sergipe","Laranjeiras","Parque Nacional Serra de Itabaiana - Cafuz, Conservado, aberto com radiação solar direta, solo orgânico, presença de serrapilheira.","pt","ASE",1676221866,"BRA:UFS:ASE:0000038716","Collection","Silva, FO; Fabricante, JR","38716","Universidade Federal de Sergipe, UFS","Universidade Federal de Sergipe, UFS","Árvore. Aprox. 3 m de altura. Flores brancas em formato tubular, sepalas verdes. Botões florais esverdeados. Caule lenhoso, tortuoso de colração marrom, presença de ritidoma, copa inferior. Raiz subterrânea. Folhas verdes simples em f","Silva, FO","SOUTH_AMERICA",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Laranjeiras","Sergipe","brazil",3767,"Laranjeiras",2803609,-37.185759,-10.804456,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.4906,-37.171,"original coordinates","original coordinates outside municipality original in laranjeiras falls in nossa senhora das dores"
"8","Cordia superba",1848740100,-3.870278,-41.195556,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:05.597+0000","2018-09-10T18:28:00.500+0000",124,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2017-05-01T00:00:00",605,0,"Ceará",2017,5,19,"2017-05-19T00:00:00","2018-09-06T19:20:21.000+0000","2018-12-08T22:44:20.695+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000241567","4615","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Tianguá","Planalto da Ibiapaba. Localidade de Queimadas.","pt","HUEFS",1848740100,"BRA:UEFS:HUEFS:0000241567","Collection","Souza, E.B.","241567","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Área de carrasco sobre associações de solos litólicos e areias quartzarênicas.","E.B.Souza & F.F.Araújo","",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Tianguá","Ceará","brazil",5266,"Tianguá",2313401,-41.055399,-3.736619,"CEARA","CE","Ceará",-39.61556123,-5.09311398,"Ceará","ce",-3.870278,-41.195556,"original coordinates","original coordinates OK"
"9","Cordia superba",1699426068,-12.683333,-41.166667,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.330+0000","2018-12-03T16:16:31.317+0000",122,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2017-07-01T00:00:00",NA,NA,"Bahia",2017,6,17,"2017-06-17T00:00:00","2018-08-28T19:00:40.000+0000","2018-12-05T23:49:33.914+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000128502","25741","ALCB - Herbário Alexandre Leal Costa","Wagner","Chapada Diamantina, Margens do Rio Bonito.","pt","ALCB",1699426068,"BRA:UFBA:ALCB:0000128502","Collection","Guedes, ML; Amaral, ECA do; Xavier, BIA; Santos, JJ dos; et al.","128502","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Inflorescência com flores em botões. Fruto drupa, cálice persistente.","Guedes, ML","SOUTH_AMERICA",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Wagner","Bahia","brazil",3562,"Wagner",2933406,-41.164712,-12.235036,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.683333,-41.166667,"original coordinates","original coordinates outside municipality original in wagner falls in andarai"
"10","Cordia superba",1837389567,-9.5401,-35.6395,"gass84","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:16.114+0000","2018-11-23T18:21:16.170+0000",125,"none","PRESERVED_SPECIMEN",7294715,6,7707728,220,7226464,4923856,2900865,7294715,7294715,"Cordia superba Cham.","Cordia superba Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia superba","Cordia","superba","SPECIES","ACCEPTED","2017-10-16T00:00:00",NA,NA,"Alagoas",2017,10,16,"2017-10-16T00:00:00","2018-11-22T16:37:47.000+0000","2018-12-08T03:39:46.865+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000064152","701","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Maceió","AL44 (conglomerado do Inventário Florestal Nacional)","pt","MAC",1837389567,"BRA:IMA:MAC:0000064152","Collection","M.Figueira; B.Schindler; R.M.T.Costa","64152","IMA","Instituto do Meio Ambiente do Estado de Alagoas, IMA","Arvoreta, borda da mata, aprox. 6 m de alt., tronco único, casca externa cinza, fissurada, corola branca; Floresta tropical costeira do Domínio Atlântico, 50 m de altitude, solo arenoso, relevo plano","M.Figueira; B.Schindler","",NA,"","","","","","","",NA,"",NA,"","","","",NA,"","","","","","","","",NA,"","","","","","",NA,"","","",NA,"","Maceió","Alagoas","brazil",3998,"Maceió",2704302,-35.710579,-9.523014,"ALAGOAS","AL","Alagoas",-36.62362821,-9.51494324,"Alagoas","al",-9.5401,-35.6395,"original coordinates","original coordinates OK"
