"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","collectionID","verbatimElevation","habitat","nomenclaturalStatus","taxonID","bibliographicCitation","individualCount","coordinateUncertaintyInMeters","identificationRemarks","georeferencedDate","georeferenceProtocol","georeferenceSources","fieldNumber","verbatimTaxonRank","higherClassification","higherGeography","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cordia magnoliifolia",1585202385,-25.6003,-48.7177,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.765+0000","2018-11-24T12:35:23.770+0000",123,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","2017-03-08T00:00:00",275,0,"Paraná",2017,2,20,"2017-02-20T00:00:00","2018-11-19T18:52:36.000+0000","2018-12-07T01:13:53.469+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015384","1201","EFC - Herbário Escola de Florestas Curitiba","Morretes","PARNA Saint-Hilaire/Lange, trilha para Torre da Prata","pt","EFC",1585202385,"BRA:UFPR:EFC:0000015384","Collection","Völtz, R.R.; Brotto, M.L.","15384","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 7 m alt.; frutos verdes; interior da Floresta Ombrófila Densa Submontana a 275 m s.n.m.","Völtz, R.R.","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.6003,-48.7177,"original coordinates","original coordinates OK"
"2","Cordia magnoliifolia",1668762945,-13.877222,-39.156111,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.183+0000","2018-12-03T16:16:30.937+0000",122,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","2017-05-01T00:00:00",NA,NA,"Bahia",2017,4,2,"2017-04-02T00:00:00","2018-08-28T19:00:34.000+0000","2018-12-03T16:17:58.771+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127900","25582","ALCB - Herbário Alexandre Leal Costa","Igrapiúna","Litoral Sul, Reserva Espinita, Cacau da Baixa e Trilha do Carneiro.","pt","ALCB",1668762945,"BRA:UFBA:ALCB:0000127900","Collection","Guedes, ML; Maia Neto, AL; Alunos de Botânica BIO C05","127900","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas cartáceas, discolores. Inflorescência terminal, flores em botões.","Guedes, ML","SOUTH_AMERICA","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Igrapiúna","Bahia","brazil",3359,"Igrapiúna",2913457,-39.177332,-13.858125,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.877222,-39.156111,"original coordinates","original coordinates OK"
"3","Cordia magnoliifolia",1423923960,-1.423889,-48.426111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:23.987+0000","2018-09-24T19:58:00.579+0000",207,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","2016-09-13T00:00:00",20,NA,"Pará",2016,8,11,"2016-08-11T00:00:00","2017-10-15T11:47:28.450+0000","2018-12-06T16:55:33.092+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1164347","564","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Belém","Trilha do Macaco. Parque Estadual do Utinga","","RB",1423923960,"urn:catalog:JBRJ:RB:1164347","PhysicalObject","R. G. Barbosa-Silva; C.F.Hall, C.O.Martins-Hall, L.C.B. Lobato","RB01164347","JBRJ","","Árvore, ca. de 4 m de alt., folha verde, fruto verde","L.P.M. DE MORAES","","RB 658108","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Belém","Pará","brazil",5494,"Belém",1501402,-48.462671,-1.229381,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.423889,-48.426111,"original coordinates","original coordinates OK"
"4","Cordia magnoliifolia",1944981700,-17.459722,-39.240278,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:52.813+0000","2018-11-24T12:34:52.839+0000",122,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,7,23,"2014-07-23T00:00:00","","2018-11-24T12:36:00.839+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000150385","32","CEPEC - Herbário do Centro de Pesquisas do Cacau","ALCOBAÇA","Conglomerado BA_1428-1-7-22","pt","CEPEC",1944981700,"BRA:CEPLAC:CEPEC:0000150385","Collection","Rocha, F.O.","150385","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","C. Pessoa","","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"ALCOBAÇA","Bahia","brazil",2850,"Alcobaça",2900801,-39.403457,-17.474135,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-17.459722,-39.240278,"original coordinates","original coordinates OK"
"5","Cordia magnoliifolia",1424514305,-22.539167,-43.421944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:11.755+0000","2018-09-24T20:04:20.475+0000",207,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","none",NA,NA,"Rio de Janeiro",2014,8,20,"2014-08-20T00:00:00","2015-07-30T13:51:34.712+0000","2018-12-06T17:01:09.499+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:988735","4035","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","REBIO Tinguá,próximo ao Orbel 2, parcela 5 do PPBio. 959 m.","","RB",1424514305,"urn:catalog:JBRJ:RB:988735","PhysicalObject","M.G.Bovini; F.Negreiros et M.Iguatemy","RB00988735","JBRJ","","Árvore ca. 4,5m, semi-heliófila. Folhas semi-coriáceas, concolores. Frutos maduros vinosos. Próximo a cancela da entrada da REBio Tinguá.","E.Guimarães","","RB 629420","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.539167,-43.421944,"original coordinates","original coordinates outside municipality original in rio de janeiro falls in nova iguacu"
"6","Cordia magnoliifolia",1423894178,-21.956389,-46.391667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:34:23.151+0000","2018-09-24T19:57:45.478+0000",207,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","none",1145,NA,"Minas Gerais",2013,12,18,"2013-12-18T00:00:00","2017-10-14T10:42:31.273+0000","2018-12-06T16:55:14.724+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1013411","241","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Caldas","APA da Pedra Branca em Pocinhos do Rio Verde, coletada em remanescente de mata.","","RB",1423894178,"urn:catalog:JBRJ:RB:1013411","PhysicalObject","J.P.L. Braga; E.A. Williams; W.C. Freitas","RB01013411","JBRJ","","Árvore ca. 6m. Folhas discolores e flores creme com cálice creme esverdeado. Borda de mata","S.A. Nicolau","","RB 632549","Mata Atlântica","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Caldas","Minas Gerais","brazil",1746,"Caldas",3110301,-46.364346,-21.891761,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.956389,-46.391667,"original coordinates","original coordinates OK"
"7","Cordia magnoliifolia",1424448242,-19.44,-40.45,"gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:29.451+0000","2018-09-24T20:03:43.680+0000",207,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","none",NA,NA,"Espírito Santo",2012,7,21,"2012-07-21T00:00:00","2017-10-18T17:53:39.440+0000","2018-12-06T17:00:30.353+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:780799","805","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Marilândia","Parcela 14 para os estudos do EIA do Mineroduto Morro do Pilar/MG - Linhares/ES.","","RB",1424448242,"urn:catalog:JBRJ:RB:780799","PhysicalObject","E.M.Saddi; Pedro Otavio Samor, Silfo Neves & Roni Chaves","RB00780799","JBRJ","","Arvoreta com cerca de 5m de altura. Frutos enegrecidos.","E.M.Saddi","","RB 574182","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Marilândia","Espírito Santo","brazil",2552,"Marilândia",3203353,-40.516813,-19.436738,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.44,-40.45,"original coordinates","original coordinates OK"
"8","Cordia magnoliifolia",1096933884,-18.35215,-39.848517,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.176+0000","2018-02-15T04:28:53.659+0000",138,"none","PRESERVED_SPECIMEN",9048929,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliaefolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliaefolia","SPECIES","SYNONYM","2013-09-23T00:00:00",NA,NA,"Espírito Santo",2012,8,29,"2012-08-29T00:00:00","","2018-07-07T13:09:58.772+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014508","1285","CVRD - Herbário da Reserva Natural Vale","CONCEIÇÃO DA BARRA","","pt","CVRD",1096933884,"BRA:CVRD:CVRD:0000014508","Collection","Flores, T.B & Romão, G.O","14508","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","<ll>dwc_commonname:</ll> Babosa branca","Geovane S. Siqueira","SOUTH_AMERICA","","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"CONCEIÇÃO DA BARRA","Espírito Santo","brazil",2736,"Conceição da Barra",3201605,-39.832833,-18.445026,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.35215,-39.848517,"original coordinates","original coordinates OK"
"9","Cordia magnoliifolia",1423927347,-19.258056,-40.054722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:28.960+0000","2018-09-24T19:58:02.233+0000",207,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","none",NA,NA,"Espírito Santo",2011,4,15,"2011-04-15T00:00:00","2017-10-18T13:59:24.559+0000","2018-12-06T16:55:35.218+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1175968","351","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Linhares","Reserva Natural Vale, Trilha do Flamengo, km 4.","","RB",1423927347,"urn:catalog:JBRJ:RB:1175968","PhysicalObject","R. Morokama; M.F. Devecchi; M.V. Martins; A.P.S. Sabino; T.E. Barreto; J.Y. Tamashiro; R. Rodrigues","RB01175968","JBRJ","","","","","RB 659577","Floresta de Tabuleiro","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.258056,-40.054722,"original coordinates","original coordinates OK"
"10","Cordia magnoliifolia",1424445139,-19.209444,-39.965278,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:27.170+0000","2018-09-24T20:03:42.047+0000",207,"none","PRESERVED_SPECIMEN",5661590,6,7707728,220,7226464,4923856,2900865,5661590,5661590,"Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia magnoliifolia","Cordia","magnoliifolia","SPECIES","ACCEPTED","2011-04-19T00:00:00",NA,NA,"Espírito Santo",2011,4,18,"2011-04-18T00:00:00","2015-12-10T14:58:01.588+0000","2018-12-06T17:00:28.710+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:774730","587","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Linhares","Reserva Natural da Vale. Estrada da Boleira. Nativo da Gávea.","","RB",1424445139,"urn:catalog:JBRJ:RB:774730","PhysicalObject","J. Meirelles; Et al","RB00774730","JBRJ","","Arvoreta ca. 5 m frutos verdes.","R. P. Neves","","RB 572052","","","","","",NA,"","",NA,"","","","",NA,"",NA,NA,"","","","","","","","",NA,"","","",NA,"Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.209444,-39.965278,"original coordinates","original coordinates OK"
