"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","language","ownerInstitutionCode","elevation","elevationAccuracy","continent","individualCount","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","references","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","fieldNotes","coordinateUncertaintyInMeters","habitat","verbatimElevation","georeferenceProtocol","georeferenceSources","georeferencedDate","rights","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","identificationRemarks","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cordia taguahyensis",1835736337,-22.934444,-43.247778,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:21.026+0000","2018-09-24T19:59:02.023+0000",207,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,2,1,"2018-02-01T00:00:00","2018-03-12T14:31:33.977+0000","2018-12-09T09:26:12.595+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1383059","18","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Rio de Janeiro","Parque Nacional da Tijuca, Setor B, na Estrada Dona Castorina, borda da mata. Em área ensolarada, borda de mata.","RB",1835736337,"urn:catalog:JBRJ:RB:1383059","PhysicalObject","D. Nunes; T. Lorenzetti","RB01383059","RB 760671","JBRJ","Folhas cartáceas, discolores verdes. Base do hipanto verde, porção mediana claramente amarela. Sépalas e pétalas brancas. Anteras cremes. Estigma branco","D. Nunes & E.F. Guimarães","","",NA,NA,"",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Rio de Janeiro","Rio de Janeiro","brazil",1360,"Rio de Janeiro",3304557,-43.45231,-22.924471,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.934444,-43.247778,"original coordinates","original coordinates OK"
"2","Cordia taguahyensis",1090699546,-19.142167,-39.925,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.626+0000","2018-11-24T12:32:45.634+0000",126,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","2014-02-01T00:00:00","Espírito Santo",2014,2,17,"2014-02-17T00:00:00","2018-11-21T18:12:38.000+0000","2018-12-08T04:44:16.252+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000061835","1021","HRCB - Herbário Rioclarense","Linhares","Estrada Gávea","HRCB",1090699546,"BRA:UNESPRC:HRCB:0000061835","Collection","Biral, L.","61835","","Universidade Estadual Paulista, UNESP","Arbusto, botões creme.","Biral, L.","pt","Universidade Estadual Paulista, UNESP",NA,NA,"",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.142167,-39.925,"original coordinates","original coordinates OK"
"3","Cordia taguahyensis",1086916652,-24.405556,-48.102778,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.143+0000","2018-11-24T08:56:59.164+0000",126,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","2014-03-31T00:00:00","São Paulo",2014,2,4,"2014-02-04T00:00:00","2018-11-05T15:54:21.000+0000","2018-12-08T13:01:20.407+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000048505","1654","SPSF - Herbário Dom Bento José Pickel","Eldorado","Fazenda Nova Trieste","SPSF",1086916652,"BRA:IF:SPSF:0000048505","Collection","F. A. R. D. P. Arzolla & A.Z.Antunes","48505","","IF","COLETA: Árvore com flor.; GEOGRAFIA: Moquem.&nf;Floresta Ombrófila Densa Submontana.;","B.V. Ferrato","pt","Instituto Florestal, IF",300,0,"SOUTH_AMERICA",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Eldorado","São Paulo","brazil",980,"Eldorado",3514809,-48.233534,-24.49474,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.405556,-48.102778,"original coordinates","original coordinates OK"
"4","Cordia taguahyensis",1264696310,-10.08935,-37.35183,"gass84","76823beb-2f33-47a6-96a1-ccd2df47ac28","9243118c-e750-412b-91f4-ac987666eee1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:47:04.085+0000","2018-09-24T19:50:17.249+0000",132,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","2015-12-01T00:00:00","Sergipe",2014,5,29,"2014-05-29T00:00:00","2018-08-31T18:22:33.000+0000","2018-12-08T13:34:52.357+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ASE - Herbário da Universidade Federal de Sergipe","BRA:UFS:ASE:0000036051","143","ASE - Herbário da Universidade Federal de Sergipe","Maruim","Mata do Caititu","ASE",1264696310,"BRA:UFS:ASE:0000036051","Collection","Lima, BCS; Santos, E","36051","","Universidade Federal de Sergipe, UFS","Arbusto. Aproximadamente 3 m. Flores brancas. Folhas alternas.; Mata Atlântica","Carregosa, T","pt","Universidade Federal de Sergipe, UFS",NA,NA,"SOUTH_AMERICA",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Maruim","Sergipe","brazil",3787,"Maruim",2804003,-37.105475,-10.7304,"SERGIPE","SE","Sergipe",-37.44360505,-10.583842,"Sergipe","se",-10.08935,-37.35183,"original coordinates","original coordinates outside municipality original in maruim falls in gararu"
"5","Cordia taguahyensis",1258208107,-12.973333,-41.334167,"cdround,gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:54:51.655+0000","2016-03-21T14:33:46.488+0000",28,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","2015-01-01T00:00:00","Bahia",2014,11,15,"2014-11-15T00:00:00","2016-02-17T11:54:00.000+0000","2018-07-07T19:42:30.241+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100894476","Roque 4537","Tropicos","","Estrada para assentamento Cafezal-Cafelândia.","MO",1258208107,"urn:catalog:MO:Tropicos:100894476","PhysicalObject","Nadia Roque","100894476","","MO","","J.S. Miller","","MOBOT",NA,NA,"SOUTH_AMERICA",1,"No opinion","ICNafp","Morro do Chapéu",50292136,"http://www.tropicos.org/Specimen/100894476","http://biocol.org/urn:lsid:biocol.org:col:15859","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","","Bahia","brazil",NA,"",NA,NA,NA,"","","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.973333,-41.334167,"original coordinates","original coordinates outside municipality original in  falls in mucuge"
"6","Cordia taguahyensis",1424516005,-22.9575,-44.554722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.855+0000","2018-09-24T20:04:21.358+0000",207,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","2015-12-15T00:00:00","Rio de Janeiro",2014,11,27,"2014-11-27T00:00:00","2015-12-15T16:13:09.393+0000","2018-12-06T17:01:10.500+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:999571","4039","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Mambucaba","Entorno do Parque Nacional da Serra da Bocaina, estrada do Ouro. 18 metros.","RB",1424516005,"urn:catalog:JBRJ:RB:999571","PhysicalObject","M.G. Bovini; J.F.A. Baumgratz, T. Meneguzzo et M.S. Wängler","RB00999571","RB 631139","JBRJ","Escandente heliófila em margem de rio. Folhas cartáceas, concolores. Corola alva. Frutos imaturos verdes.","L.P.M. de Moura","","",NA,NA,"",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Mambucaba","Rio de Janeiro","brazil",NA,"",NA,NA,NA,"","","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.9575,-44.554722,"original coordinates","original coordinates outside municipality original in mambucaba falls in angra dos reis"
"7","Cordia taguahyensis",1901020744,-20.223611,-40.229167,"gass84","4d0fa690-1551-46f0-9a22-acfec0e00dd0","503e9b26-09b5-4c40-b42a-bb476319a8ad","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:08.809+0000","2018-10-09T15:49:01.751+0000",142,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","none","Espírito Santo",2013,1,22,"2013-01-22T00:00:00","2018-10-03T13:49:47.000+0000","2018-12-09T13:08:44.332+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","BRA:UFES:VIES:0000028125","3683","VIES - Herbário Central da Universidade Federal do Espírito Santo VIES","Vitória","ArcelorMittal - floresta de tabuleiro (várzea).","VIES",1901020744,"BRA:UFES:VIES:0000028125","Collection","Assis, A.M.; Santos, R.; Herzog, T. & Lopes, J.C.","28125","","UFES","Arbusto. Botões e flores brancas.","","pt","Universidade Federal do Espírito Santo, UFES",20,0,"",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Vitória","Espírito Santo","brazil",2322,"Vitória",320530,-40.287866,-20.311627,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.223611,-40.229167,"original coordinates","original coordinates outside municipality original in vitoria falls in serra"
"8","Cordia taguahyensis",1424515190,-19.8,-40.116667,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:12.332+0000","2018-09-24T20:04:21.016+0000",207,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","none","Espírito Santo",2013,2,21,"2013-02-21T00:00:00","2016-01-11T13:42:38.097+0000","2018-12-06T17:01:10.005+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:994267","41","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Aracruz","Área da Fibria Celulose S.A.; Área 1 transecto 4, Prcela 150, Individulo 48.","RB",1424515190,"urn:catalog:JBRJ:RB:994267","PhysicalObject","J.S. Moreau","RB00994267","RB 630361","JBRJ","Folha simples, filotaxia alterna; Inflorescencia flor branca; frutos verdes","","","",NA,NA,"",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Aracruz","Espírito Santo","brazil",2480,"Aracruz",3200607,-40.176413,-19.767401,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.8,-40.116667,"original coordinates","original coordinates OK"
"9","Cordia taguahyensis",1077476933,-19.148222,-40.064722,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:07.675+0000","2018-11-24T12:32:07.714+0000",118,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","2013-02-04T00:00:00","Espírito Santo",2013,2,2,"2013-02-02T00:00:00","2018-10-30T17:59:19.000+0000","2018-12-06T14:18:25.417+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000011665","4537","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Sooretama","Reserva Natural da Vale - RNV","HCF",1077476933,"BRA:UTFPR:HCF:0000011665","Collection","M.G. Caxambu","11665","","Universidade Tecnológica Federal do Paraná (UTFPR)","arbusto ciófilo, ca. 1,30 m. Flores alvas, com fauce amarelo. Botões florais alvos.","G.S. Siqueira","pt","Universidade Tecnológica Federal do Paraná (UTFPR)",44,0,"",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","Sooretama","Espírito Santo","brazil",2620,"Sooretama",3205010,-40.147841,-19.071247,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.148222,-40.064722,"original coordinates","original coordinates outside municipality original in sooretama falls in linhares"
"10","Cordia taguahyensis",1424505403,-21.918889,-41.091111,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:43:04.439+0000","2018-09-24T20:04:15.900+0000",207,"none","PRESERVED_SPECIMEN",5660566,6,7707728,220,7226464,4923856,2900865,5660566,5660566,"Cordia taguahyensis Vell.","Cordia taguahyensis Vell.","Plantae","Tracheophyta","Boraginales","Ehretiaceae","Cordia","Cordia taguahyensis","Cordia","taguahyensis","SPECIES","ACCEPTED","none","Rio de Janeiro",2013,2,5,"2013-02-05T00:00:00","2017-10-18T10:30:01.053+0000","2018-12-06T17:01:04.649+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:935198","240","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São João da Barra","RPPN Fazenda Caruara. RPPN Fazenda Caruara","RB",1424505403,"urn:catalog:JBRJ:RB:935198","PhysicalObject","A.D.Mattedi; J.V.R.Gomes","RB00935198","RB 619810","JBRJ","Flores brancas com 5 estames, frutos brancos","","","",1,NA,"",NA,"","","",NA,"","","","","",NA,"",NA,"",NA,"","","","","","","",NA,NA,"","","",NA,"","","São João da Barra","Rio de Janeiro","brazil",1784,"São João da Barra",3305000,-41.080156,-21.782425,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.918889,-41.091111,"original coordinates","original coordinates outside municipality original in sao joao da barra falls in campos dos goytacazes"
