"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","modified","locality","elevation","elevationAccuracy","continent","otherCatalogNumbers","fieldNotes","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","coordinateUncertaintyInMeters","references","habitat","institutionID","county","preparations","verbatimElevation","georeferencedDate","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","individualCount","identificationQualifier","infraspecificEpithet","fieldNumber","higherGeography","organismID","datasetID","accessRights","higherClassification","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Schefflera angustissima",1889166010,-28.17,-49.322222,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:30.620+0000","2018-10-24T15:38:20.924+0000",121,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2018-07-03T00:00:00","Santa Catarina",2018,7,3,"2018-07-03T00:00:00","2018-10-24T15:39:04.419+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000059644","3029","FURB - Herbário Dr. Roberto Miguel Klein","Grão Pará","pt","FURB",1889166010,"BRA:FURB:FURB:0000059644","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","59644","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","galho caído","Kassner-Filho, A.","","",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Grão Pará","Santa Catarina","brazil",394,"Grão Pará",4206108,-49.314586,-28.155019,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.17,-49.322222,"original coordinates","original coordinates OK"
"2","Schefflera angustissima",1931772755,-26.19,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.143+0000","2018-10-24T15:38:21.277+0000",121,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2018-08-31T00:00:00","Santa Catarina",2018,8,31,"2018-08-31T00:00:00","2018-12-07T06:14:59.683+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060457","3336","FURB - Herbário Dr. Roberto Miguel Klein","São Francisco do Sul","pt","FURB",1931772755,"BRA:FURB:FURB:0000060457","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60457","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.","2018-10-11T17:15:41.000+0000","Vila da Glória.",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.19,-48.69,"original coordinates","original coordinates OK"
"3","Schefflera angustissima",1931772810,-26.1,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.133+0000","2018-10-24T15:38:21.369+0000",121,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2018-08-29T00:00:00","Santa Catarina",2018,8,29,"2018-08-29T00:00:00","2018-12-07T06:14:59.790+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060462","3423","FURB - Herbário Dr. Roberto Miguel Klein","Itapoá","pt","FURB",1931772810,"BRA:FURB:FURB:0000060462","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60462","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.","2018-10-11T17:15:41.000+0000","Sai Mirim.",NA,NA,"","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Itapoá","Santa Catarina","brazil",812,"Itapoá",4208450,-48.652853,-26.082161,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1,-48.69,"original coordinates","original coordinates OK"
"4","Schefflera angustissima",1931772851,-27.180278,-49.393611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.233+0000","2018-10-24T15:38:21.298+0000",121,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2018-09-27T00:00:00","Santa Catarina",2018,9,27,"2018-09-27T00:00:00","2018-12-07T06:14:59.735+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060581","3503","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","pt","FURB",1931772851,"BRA:FURB:FURB:0000060581","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60581","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Kassner-Filho, A.","2018-10-11T17:15:41.000+0000","Faxinalzinho.",793,0,"","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.393611,"original coordinates","original coordinates OK"
"5","Schefflera angustissima",1848251776,-24.4906,-48.3744,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.240+0000","2018-06-04T19:36:12.838+0000",118,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2017-08-23T00:00:00","Paraná",2017,6,28,"2017-06-28T00:00:00","2018-12-08T15:08:36.151+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409705","2473","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","pt","MBM",1848251776,"BRA:MBM:MBM:0000409705","Collection","Brotto, ML","409705","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 10 metros de altura; frutos verdes-claros.; Floresta Ombrófila Densa Montana de porte baixo.","Brotto, ML","2018-05-10T18:40:16.000+0000","Parque Estadual das Lauráceas, Topo do morro.",NA,NA,"SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.4906,-48.3744,"original coordinates","original coordinates outside municipality original in adrianopolis falls in eldorado"
"6","Schefflera angustissima",1848245097,-24.855833,-48.688056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:39.499+0000","2018-06-04T19:36:10.969+0000",118,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2016-03-30T00:00:00","Paraná",2016,2,29,"2016-02-29T00:00:00","2018-12-08T15:08:32.349+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000402510","2256","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","pt","MBM",1848245097,"BRA:MBM:MBM:0000402510","Collection","Brotto, ML; Lozano, ED","402510","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 8m de altura; frutos imaturos.; Floresta Ombrófila Densa Altomontana.","Brotto, ML","2018-05-10T18:40:16.000+0000","Parque Estadual das Lauráceas",1100,0,"SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.855833,-48.688056,"original coordinates","original coordinates OK"
"7","Schefflera angustissima",1324593125,-24.657222,-48.991111,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.234+0000","2018-11-24T08:57:00.326+0000",126,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2016-03-30T00:00:00","Paraná",2016,2,29,"2016-02-29T00:00:00","2018-12-06T08:55:09.326+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051251","2256","SPSF - Herbário Dom Bento José Pickel","Adrianópolis","pt","SPSF",1324593125,"BRA:IF:SPSF:0000051251","Collection","M.L.Brotto & E.D.Lozano","51251","IF","Instituto Florestal, IF","COLETA: Árvore com 8m de altura; frutos imaturos.;","M.L.Brotto","2018-11-05T15:51:21.000+0000","Parque estadual das lauráceas",1100,0,"SOUTH_AMERICA","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.657222,-48.991111,"original coordinates","original coordinates OK"
"8","Schefflera angustissima",1423940972,-22.566944,-43.469167,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:55.597+0000","2018-09-24T19:58:09.094+0000",207,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,7,6,"2016-07-06T00:00:00","2018-12-06T16:55:42.516+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1201143","8276","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Iguaçu","","RB",1423940972,"urn:catalog:JBRJ:RB:1201143","PhysicalObject","Haroldo C. de Lima; Sebastião J. da Silva e W. da Silva","RB01201143","JBRJ","","Árvore com 18 m alt. Tronco com casca lisa e alvacenta, DAP ca. 40 cm. Inflorescência verde-acinzentada. Ocasional.","","2017-10-08T22:59:24.682+0000","Tinguá, Estrada do Comércio,Mato escuro. Mata de encosta. Reserva Biológica do Tinguá",786,NA,"","RB 668527","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Nova Iguaçu","Rio de Janeiro","brazil",1460,"Nova Iguaçu",3303500,-43.503733,-22.689201,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.566944,-43.469167,"original coordinates","original coordinates OK"
"9","Schefflera angustissima",1585202350,-25.1603,-48.293,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.767+0000","2018-11-24T12:35:23.773+0000",123,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2016-11-05T00:00:00","Paraná",2016,7,26,"2016-07-26T00:00:00","2018-12-07T01:13:53.380+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015322","1118","EFC - Herbário Escola de Florestas Curitiba","Guaraqueçaba","pt","EFC",1585202350,"BRA:UFPR:EFC:0000015322","Collection","Völtz, R.R.","15322","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 15 m alt.; frutos jovens esverdeados; dossel de Floresta Ombrófila Densa Submontana, em topo de espigão de serra.","Völtz, R.R.","2018-11-19T18:52:19.000+0000","RPPN Salto Morato",350,0,"","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Guaraqueçaba","Paraná","brazil",905,"Guaraqueçaba",4109500,-48.367204,-25.234919,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.1603,-48.293,"original coordinates","original coordinates OK"
"10","Schefflera angustissima",1563170117,-26.880556,-49.405,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.267+0000","2018-10-24T15:38:17.585+0000",121,"none","PRESERVED_SPECIMEN",3038867,6,7707728,220,1351,8800,3037700,3038867,3038867,"Schefflera angustissima (Marchal) Frodin","Schefflera angustissima (Marchal) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera angustissima","Schefflera","angustissima","SPECIES","ACCEPTED","2016-10-03T00:00:00","Santa Catarina",2016,9,24,"2016-09-24T00:00:00","2018-12-07T14:50:39.341+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051483","5536","FURB - Herbário Dr. Roberto Miguel Klein","Rodeio","pt","FURB",1563170117,"BRA:FURB:FURB:0000051483","Collection","Funez, L.A.; Kemmelmeier, K., Marascalchi, N.M., Bittencourt, F.","51483","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores amareladas","Funez, L.A.","2018-10-11T17:15:41.000+0000","Eremitério Frei Egídio.",823,0,"","","","","",NA,"","",NA,"","","","","","","","","",NA,NA,"",NA,"","","","",NA,"","","","","","Rodeio","Santa Catarina","brazil",688,"Rodeio",4215109,-49.351857,-26.89489,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.880556,-49.405,"original coordinates","original coordinates OK"
