"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","individualCount","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","preparations","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","startDayOfYear","verbatimElevation","collectionID","nomenclaturalStatus","taxonID","bibliographicCitation","identificationQualifier","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","rights","fieldNumber","verbatimLocality","identificationRemarks","georeferencedDate","higherGeography","organismID","datasetID","accessRights","higherClassification","verbatimTaxonRank","typeStatus","typifiedName","infraspecificEpithet","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Schefflera macrocarpa",1913583846,-15.263055,-42.15,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.154+0000","2018-11-23T18:21:44.318+0000",123,"none","PRESERVED_SPECIMEN",5,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","none",952,0,"Minas Gerais",2017,3,24,"2017-03-24T00:00:00","2018-10-26T13:40:54.000+0000","2018-12-10T13:35:48.678+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103826","6827","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SAO JOAO DO PARAISO","Sítio 18. Ponto 4.","pt","CEN",1913583846,"BRA:Cenargen:CEN:0000103826","Collection","Exsicatas","Anderson Cássio Sevilha","103826","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","B. M. T. Walter","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"SAO JOAO DO PARAISO","Minas Gerais","brazil",3164,"São João do Paraíso",3162708,-41.976412,-15.343441,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.263055,-42.15,"original coordinates","original coordinates OK"
"2","Schefflera macrocarpa",1913583377,-15.338333,-42.7525,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.972+0000","2018-11-23T18:21:44.032+0000",123,"none","PRESERVED_SPECIMEN",4,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","none",986,0,"Minas Gerais",2017,3,15,"2017-03-15T00:00:00","2018-10-26T13:40:54.000+0000","2018-12-10T13:35:48.409+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103280","6387","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","SANTO ANTÔNIO DO RETIRO","Sucuriu.","pt","CEN",1913583377,"BRA:Cenargen:CEN:0000103280","Collection","Exsicatas","Anderson Cássio Sevilha","103280","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Bem Diverso.","B. M. T. Walter","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"SANTO ANTÔNIO DO RETIRO","Minas Gerais","brazil",3175,"Santo Antônio do Retiro",3160454,-42.661615,-15.288357,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.338333,-42.7525,"original coordinates","original coordinates OK"
"3","Schefflera macrocarpa",1931786255,-21.236175,-44.485272,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.517+0000","2018-10-25T12:34:59.822+0000",140,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","2018-01-01T00:00:00",992,0,"Minas Gerais",2017,4,26,"2017-04-26T00:00:00","2018-10-09T13:42:09.000+0000","2018-12-07T06:15:08.811+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009568","943","HUFSJ - Herbário da Universidade Federal de São João Del Rei","São João del-Rei","Campo rupestre imediato à estrada para Trindade, bairro Tijuco, Serra do Lenheiro.","pt","HUFSJ",1931786255,"BRA:UFSJ:HUFSJ:0000009568","Collection","","Costa, MTR; Alves, LL; Pereira, CC","9568","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Arbusto 2 m de altura, frutos.","Sobral, M","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"São João del-Rei","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.236175,-44.485272,"original coordinates","original coordinates outside municipality original in sao joao del-rei falls in nazareno"
"4","Schefflera macrocarpa",1931786067,-21.207036,-44.505408,"gass84","3f6a3304-f66f-4ba8-be57-92a70f3aac3f","3f41d988-faf2-4a9f-811e-8dac728c05d4","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:02.510+0000","2018-10-25T12:34:59.851+0000",140,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","2018-01-01T00:00:00",1003,0,"Minas Gerais",2017,6,13,"2017-06-13T00:00:00","2018-10-09T13:42:10.000+0000","2018-12-07T06:15:08.663+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUFSJ - Herbário da Universidade Federal de São João Del Rei","BRA:UFSJ:HUFSJ:0000009569","992","HUFSJ - Herbário da Universidade Federal de São João Del Rei","São João del-Rei","Área de campo rupestre, Serra do Lenheiro","pt","HUFSJ",1931786067,"BRA:UFSJ:HUFSJ:0000009569","Collection","","Costa, MTR; et al.","9569","UFSJ","Universidade Federal de São João Del Rei (UFSJ)","Arvoreta 1,8 m de altura, frutos.","Sobral, M","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"São João del-Rei","Minas Gerais","brazil",NA,"",NA,NA,NA,"","","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-21.207036,-44.505408,"original coordinates","original coordinates outside municipality original in sao joao del-rei falls in conceicao da barra de minas"
"5","Schefflera macrocarpa",1699359768,-23.0939,-46.5341,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:00.868+0000","2018-12-03T16:41:25.933+0000",122,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","2017-08-11T00:00:00",755,0,"São Paulo",2017,7,25,"2017-07-25T00:00:00","2018-11-21T16:18:45.000+0000","2018-12-05T23:48:37.822+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197957","90","UEC - Herbário da Universidade Estadual de Campinas","Jundiaí","Unidade de Desenvolvimento Ambiental - UNIDAM","pt","UEC",1699359768,"BRA:UNICAMP:UEC:0000197957","Collection","","Pires, T.P.; Silva, B.G.","197957","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Indivíduos com aproximadamente 1 m de altura. Localizado a pleno Sol, em solo arenoso. Presença de botões florais.; Stricto sensu","Silva, B.G.","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.0939,-46.5341,"original coordinates","original coordinates outside municipality original in jundiai falls in atibaia"
"6","Schefflera macrocarpa",1563172685,-20.077778,-44.050833,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.129+0000","2018-02-15T05:17:52.774+0000",121,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","none",1097.5,32.5,"Minas Gerais",2016,6,9,"2016-06-09T00:00:00","2018-01-16T21:05:58.000+0000","2018-12-07T14:50:40.983+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185409","6069","BHCB - Herbário da Universidade Federal de Minas Gerais","Nova Lima","Serra das Andorinhas, Lotemaneto Serra das Andorinhas","pt","BHCB",1563172685,"BRA:UFMG:BHCB:0000185409","Collection","","Rezende, SG; Justo, AG","185409","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"Nova Lima","Minas Gerais","brazil",2397,"Nova Lima",3144805,-43.904291,-20.074573,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.077778,-44.050833,"original coordinates","original coordinates outside municipality original in nova lima falls in brumadinho"
"7","Schefflera macrocarpa",1837838978,-10.8,-48.416667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.505+0000","2018-09-10T18:27:56.509+0000",124,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","none",277,0,"Tocantins",2016,8,20,"2016-08-20T00:00:00","2018-09-06T19:17:38.000+0000","2018-12-08T03:44:06.939+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000237138","122","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Nacional","Faz. São Judas - Porto Nacional - TO","pt","HUEFS",1837838978,"BRA:UEFS:HUEFS:0000237138","Collection","","Chagas, D.B.das","237138","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado stricto sensu","","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.8,-48.416667,"original coordinates","original coordinates outside municipality original in porto nacional falls in brejinho de nazare"
"8","Schefflera macrocarpa",1099620113,-20.291806,-46.904139,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:10.212+0000","2018-11-24T12:32:10.311+0000",118,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","2015-06-08T00:00:00",724,0,"Minas Gerais",2015,4,24,"2015-04-24T00:00:00","2018-10-30T17:58:34.000+0000","2018-12-08T10:13:56.606+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000016879","6251","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Delfinópolis","Estância Jo, próxima à Serra da Canastra","pt","HCF",1099620113,"BRA:UTFPR:HCF:0000016879","Collection","","M.G. Caxambu","16879","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","arvoreta ca. 1,5 m, heliófita. Frutos imaturos verde-avermelhados.","M.G. Caxambu","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"Delfinópolis","Minas Gerais","brazil",2309,"Delfinópolis",3121209,-46.773144,-20.357075,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.291806,-46.904139,"original coordinates","original coordinates OK"
"9","Schefflera macrocarpa",1563172653,-20.267222,-43.853889,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.128+0000","2018-02-15T05:17:52.777+0000",121,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","none",1142.5,52.5,"Minas Gerais",2015,4,2,"2015-04-02T00:00:00","2018-01-16T21:05:58.000+0000","2018-12-07T14:50:40.911+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000185183","5843","BHCB - Herbário da Universidade Federal de Minas Gerais","Itabirito","Pico do Itabirito","pt","BHCB",1563172653,"BRA:UFMG:BHCB:0000185183","Collection","","Rezende, SG; Justo, AG","185183","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","SOUTH_AMERICA","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"Itabirito","Minas Gerais","brazil",2344,"Itabirito",3131901,-43.810659,-20.254054,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.267222,-43.853889,"original coordinates","original coordinates OK"
"10","Schefflera macrocarpa",1587295959,-20.291806,-46.904139,"gass84","52b78a58-c84a-4370-bb14-b27a007d5da6","7cf67ac2-f2f2-42bd-92e4-c2eac0b21039","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:07.120+0000","2017-12-29T14:09:28.160+0000",128,"none","PRESERVED_SPECIMEN",NA,3038749,6,7707728,220,1351,8800,3037700,3038749,3038749,"Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Schefflera macrocarpa (Cham. & Schltdl.) Frodin","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera macrocarpa","Schefflera","macrocarpa","SPECIES","ACCEPTED","2015-06-08T00:00:00",724,0,"Minas Gerais",2015,4,24,"2015-04-24T00:00:00","","2018-07-07T03:37:14.571+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUCS - Herbário da Universidade de Caxias do Sul","BRA:UCS:HUCS:0000046042","6251","HUCS - Herbário da Universidade de Caxias do Sul","Delfinópolis","Estância Jo, próx. a Serra da Canastra","pt","HUCS",1587295959,"BRA:UCS:HUCS:0000046042","Collection","","Caxambu, M. .G.; et alii","46042","UCS","Universidade de Caxias do Sul (UCS)","Arvoreta ca. 1,5m. Frutos imaturos verde-avermelhados.&nf;&nf;&nf;Permuta HCF 16897; heliófita. Relevo: ondulado. Vegetação: savana","Caxambu, M. .G.","","","","","","","","",NA,"",NA,"","","",NA,"","",NA,"","","","","","","","",NA,"","","","","","",NA,"Delfinópolis","Minas Gerais","brazil",2309,"Delfinópolis",3121209,-46.773144,-20.357075,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.291806,-46.904139,"original coordinates","original coordinates OK"
