"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","identifiedBy","elevation","elevationAccuracy","continent","locality","occurrenceRemarks","otherCatalogNumbers","fieldNotes","individualCount","institutionID","verbatimEventDate","higherGeography","endDayOfYear","startDayOfYear","higherClassification","references","created","associatedSequences","taxonID","coordinateUncertaintyInMeters","habitat","nomenclaturalCode","county","preparations","collectionID","georeferenceSources","nomenclaturalStatus","bibliographicCitation","verbatimElevation","identificationRemarks","georeferenceProtocol","verbatimCoordinateSystem","identificationQualifier","fieldNumber","verbatimLocality","georeferencedDate","verbatimTaxonRank","typeStatus","dynamicProperties","typifiedName","infraspecificEpithet","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Schefflera vinosa",1914110274,-23.161116,-46.894562,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.971+0000","2018-12-03T16:41:39.591+0000",122,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","2018-08-10T00:00:00","São Paulo",2018,7,12,"2018-07-12T00:00:00","2018-11-21T16:18:45.000+0000","2018-12-10T13:40:53.716+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000201402","448","UEC - Herbário da Universidade Estadual de Campinas","Jundiaí","pt","UEC",1914110274,"BRA:UNICAMP:UEC:0000201402","Collection","Silva, B.G.; Duarte, L.S.C.; Lima, G.M.","201402","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Silva, B.G.",NA,NA,"","","","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.161116,-46.894562,"original coordinates","original coordinates OK"
"2","Schefflera vinosa",1801097499,-18.4175,-43.811944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.657+0000","2017-12-29T14:08:07.012+0000",136,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","2017-04-01T00:00:00","Minas Gerais",2017,2,23,"2017-02-23T00:00:00","2017-12-15T12:55:15.000+0000","2018-12-08T01:46:24.691+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000005176","275","HDJF - Herbário Dendrológico Jeanine Felfili","Gouveia","pt","HDJF",1801097499,"BRA:UFVJM:HDJF:0000005176","Collection","Custodio, ST; França, L; Santos, A","5176","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Otoni, TJO",1065,0,"SOUTH_AMERICA","Voçoroca na margem da estrada para o distrito de Cuiabá","Arbusto, estéril; Ambiente interno da voçoroca","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Gouveia","Minas Gerais","brazil",2712,"Gouveia",3127602,-43.834033,-18.523648,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.4175,-43.811944,"original coordinates","original coordinates OK"
"3","Schefflera vinosa",1455401481,-16.084167,-42.697778,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.360+0000","2018-03-06T11:57:33.813+0000",121,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","2017-03-02T00:00:00","Minas Gerais",2017,2,7,"2017-02-07T00:00:00","2018-02-19T21:54:19.000+0000","2018-12-09T07:19:30.726+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186311","4128","BHCB - Herbário da Universidade Federal de Minas Gerais","Rio Pardo de Minas","pt","BHCB",1455401481,"BRA:UFMG:BHCB:0000186311","Collection","Mota, RC da; Junior, RT","186311","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","",890,0,"SOUTH_AMERICA","Fazenda Cachoeira Cabo do guarda chuva","Projeto desenvolvido pelo Instituto Prístino!","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Rio Pardo de Minas","Minas Gerais","brazil",3112,"Rio Pardo de Minas",3155603,-42.551348,-15.709272,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-16.084167,-42.697778,"original coordinates","original coordinates OK"
"4","Schefflera vinosa",1699359758,-23.0906,-46.5253,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:01.036+0000","2018-12-03T16:41:25.866+0000",122,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","2017-06-30T00:00:00","São Paulo",2017,5,10,"2017-05-10T00:00:00","2018-11-21T16:18:45.000+0000","2018-12-05T23:48:37.864+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000197955","85","UEC - Herbário da Universidade Estadual de Campinas","Jundiaí","pt","UEC",1699359758,"BRA:UNICAMP:UEC:0000197955","Collection","Pires, T.P.; Silva, B.G.","197955","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Silva, B.G.",729,0,"","Cerrado do Parque da Cidade","Hábito arbustivo com 2m de altura, em ambiente semi sobreado e com solo arenoso.; Stricto sensu","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Jundiaí","São Paulo","brazil",1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.0906,-46.5253,"original coordinates","original coordinates outside municipality original in jundiai falls in atibaia"
"5","Schefflera vinosa",1676475246,-24.1714,-49.6599,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.207+0000","2018-11-24T12:35:24.253+0000",123,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","2017-08-24T00:00:00","Paraná",2017,5,25,"2017-05-25T00:00:00","2018-11-19T18:52:19.000+0000","2018-12-10T07:36:51.413+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015858","","EFC - Herbário Escola de Florestas Curitiba","Jaguariaíva","pt","EFC",1676475246,"BRA:UFPR:EFC:0000015858","Collection","Souza, I.","15858","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Souza, I.",800,0,"","Parque estadual do Cerrado","Arbusto 2m, flores amareladas perfumadas, frutos verdes de planta próxima da mesma espécie. Savana","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Jaguariaíva","Paraná","brazil",1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.1714,-49.6599,"original coordinates","original coordinates OK"
"6","Schefflera vinosa",1702656408,-14.849444,-40.792222,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:02.387+0000","2018-08-03T12:12:44.545+0000",121,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","none","Bahia",2017,7,16,"2017-07-16T00:00:00","2018-07-31T12:24:42.000+0000","2018-12-08T11:34:43.235+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000017103","1584","HURB - Herbário do Recôncavo da Bahia","Vitória da Conquista","pt","HURB",1702656408,"BRA:UFRB:HURB:0000017103","Collection","Machado, A.F.P.","17103","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","",NA,NA,"","Serra do Periperi;","Flores: rosa choque; Hábito: arbusto","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Vitória da Conquista","Bahia","brazil",3220,"Vitória da Conquista",2933307,-40.902128,-14.974654,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.849444,-40.792222,"original coordinates","original coordinates OK"
"7","Schefflera vinosa",1829083467,-20.228333,-43.57,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:47.013+0000","2018-03-06T11:57:34.428+0000",121,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","none","Minas Gerais",2017,8,3,"2017-08-03T00:00:00","","2018-07-07T03:37:14.339+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188727","1456","BHCB - Herbário da Universidade Federal de Minas Gerais","Ouro Preto","pt","BHCB",1829083467,"BRA:UFMG:BHCB:0000188727","Collection","Paiva, JAM; Souza, JAM; Silva, E","188727","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","",1831,0,"SOUTH_AMERICA","RPPN Horto Alegria","","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Ouro Preto","Minas Gerais","brazil",2297,"Ouro Preto",3146107,-43.611642,-20.391209,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.228333,-43.57,"original coordinates","original coordinates OK"
"8","Schefflera vinosa",1848111631,-23.180278,-47.053056,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.651+0000","2018-11-24T08:57:00.663+0000",126,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","2017-09-06T00:00:00","São Paulo",2017,9,6,"2017-09-06T00:00:00","2018-11-05T15:51:22.000+0000","2018-12-08T15:07:36.262+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052516","914","SPSF - Herbário Dom Bento José Pickel","Itupeva","pt","SPSF",1848111631,"BRA:IF:SPSF:0000052516","Collection","A.Maruyama & L.Cicco","52516","IF","Instituto Florestal, IF","A.Maruyama",709,0,"SOUTH_AMERICA","","COLETA: Arbusto com aprox. 2m de altura. Frutos imaturos.; GEOGRAFIA: Cerrado Stricto Senso, próximo à Rodovia Itupeva #?# Jundiaí. Limite entre área urbana e rural.;","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Itupeva","São Paulo","brazil",1289,"Itupeva",3524006,-47.067972,-23.146505,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-23.180278,-47.053056,"original coordinates","original coordinates OK"
"9","Schefflera vinosa",1639433241,-19.1875,-43.259444,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:11.873+0000","2018-09-24T19:58:51.819+0000",207,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","none","Minas Gerais",2017,9,7,"2017-09-07T00:00:00","2018-02-16T16:19:25.151+0000","2018-12-07T09:22:42.274+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1365015","883","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição do Mato Dentro","","RB",1639433241,"urn:catalog:JBRJ:RB:1365015","PhysicalObject","Barbosa-Silva, R.G.; Silva, J.L.","RB01365015","JBRJ","","P.Fiaschi",918,NA,"","Serra da Serpentina.","Árvore, 5 m de alt. Folhas discoloresm face abaxial ferruginea. Floresc castanhas. Fruto verde","RB 746171","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Conceição do Mato Dentro","Minas Gerais","brazil",2645,"Conceição do Mato Dentro",3117504,-43.504683,-18.942492,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.1875,-43.259444,"original coordinates","original coordinates outside municipality original in conceicao do mato dentro falls in santo antonio do rio abaixo"
"10","Schefflera vinosa",1889185901,-24.166667,-49.65,"gass84,iddatunl","f9040e31-ee85-4b92-9963-a0272a44ec96","a84dccda-c5b2-4319-abbf-3c24601e89a2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:08.531+0000","2018-08-03T19:53:45.054+0000",111,"none","PRESERVED_SPECIMEN",3038125,6,7707728,220,1351,8800,3037700,3038125,3038125,"Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Schefflera vinosa (Cham. & Schltdl.) Frodin & Fiaschi","Plantae","Tracheophyta","Apiales","Araliaceae","Schefflera","Schefflera vinosa","Schefflera","vinosa","SPECIES","ACCEPTED","2017-11-01T00:00:00","Paraná",2017,10,3,"2017-10-03T00:00:00","","2018-08-03T19:53:45.080+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UFMT - Herbário UFMT","BRA:UFMT:UFMT:0000043741","11","UFMT - Herbário UFMT","Jaguariaíva","pt","UFMT",1889185901,"BRA:UFMT:UFMT:0000043741","Collection","Zanette, E.M.; Ferreira, E.V.; Plodowski, G.K.","43741","UFMT","Universidade Federal de Mato Grosso (UFMT)","Plodowski, G.K.; Ferreira, E.V.",NA,NA,"","Parque Estadual do Cerrado.","Arbusto.","","",NA,"","","",NA,NA,"","","","",NA,NA,"","","","","","","","","","","","","","","","","","","",NA,NA,NA,"","","Jaguariaíva","Paraná","brazil",1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.166667,-49.65,"original coordinates","original coordinates OK"
