"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","locality","otherCatalogNumbers","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","continent","institutionID","nomenclaturalCode","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","georeferencedDate","individualCount","higherGeography","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Dendropanax australis",1837380367,-27.27,-49.41,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:28.002+0000","2018-10-24T15:38:19.368+0000",121,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2018-01-01T00:00:00","Santa Catarina",2018,1,28,"2018-01-28T00:00:00","2018-10-11T17:15:39.000+0000","2018-12-08T03:39:40.896+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000056358","1763","FURB - Herbário Dr. Roberto Miguel Klein","Presidente Nereu","pt","FURB",1837380367,"BRA:FURB:FURB:0000056358","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","56358","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","flor creme","Funez, L.A.",NA,NA,"","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Presidente Nereu","Santa Catarina","brazil",598,"Presidente Nereu",4214102,-49.353809,-27.267513,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.27,-49.41,"original coordinates","original coordinates OK"
"2","Dendropanax australis",1931773001,-27.180278,-49.393611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.326+0000","2018-10-24T15:38:21.430+0000",121,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2018-09-27T00:00:00","Santa Catarina",2018,9,27,"2018-09-27T00:00:00","2018-10-11T17:15:39.000+0000","2018-12-07T06:14:59.853+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060593","3487","FURB - Herbário Dr. Roberto Miguel Klein","Apiúna","pt","FURB",1931773001,"BRA:FURB:FURB:0000060593","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60593","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto roxo","Kassner-Filho, A.",793,0,"Faxinalzinho.","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Apiúna","Santa Catarina","brazil",636,"Apiúna",4201257,-49.364272,-27.12418,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.180278,-49.393611,"original coordinates","original coordinates OK"
"3","Dendropanax australis",1702657589,-25.3601,-48.8845,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.350+0000","2018-11-24T12:35:24.413+0000",123,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2017-10-19T00:00:00","Paraná",2017,4,13,"2017-04-13T00:00:00","2018-11-19T18:52:18.000+0000","2018-12-08T11:34:44.012+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016042","","EFC - Herbário Escola de Florestas Curitiba","Morretes","pt","EFC",1702657589,"BRA:UFPR:EFC:0000016042","Collection","Souza, I.","16042","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Subarbusto 1m, frutos com tom de roxo. Floresta Ombrófila Densa Submontana","Souza, I.",380,0,"Caminho da Graciosa","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.3601,-48.8845,"original coordinates","original coordinates OK"
"4","Dendropanax australis",1316183600,-24.0343,-47.5909,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.152+0000","2018-12-03T16:41:37.203+0000",122,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","none","São Paulo",2015,2,12,"2015-02-12T00:00:00","2018-11-21T16:18:35.000+0000","2018-12-09T14:26:07.299+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000188960","290","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","pt","UEC",1316183600,"BRA:UNICAMP:UEC:0000188960","Collection","Silva, B.G.; Castello, A.C.D.; Kataoka, E.Y.; Vidal Junior, J.D.","188960","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 5 m de altura e 4,8 cm de DAP; Floresta Ombrófila Densa","",800,0,"Parque Estadual Carlos Botelho","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0343,-47.5909,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"5","Dendropanax australis",1848115318,-26.921389,-49.071944,"cdround,gass84","05776b2b-eda0-4a70-ba81-986e3f100e1a","efe6e324-c6aa-4ed0-9693-80e7ba5bab12","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:13.046+0000","2018-09-25T14:38:46.077+0000",81,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2016-02-10T00:00:00","Santa Catarina",2015,4,2,"2015-04-02T00:00:00","2018-08-22T15:15:24.000+0000","2018-12-08T15:07:38.371+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","JOI - Herbário Joinvillea","BRA:UNIVILLE:JOI:0000017409","85","JOI - Herbário Joinvillea","Blumenau","pt","JOI",1848115318,"BRA:UNIVILLE:JOI:0000017409","Collection","pastório, F.F.","17409","UNIVILLE","Universidade da Região de Joinville (UNIVILLE)","Fruto imaturo verde","Pastório FF",60,0,"Parque Municipal São Francisco de Assis","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.921389,-49.071944,"original coordinates","original coordinates OK"
"6","Dendropanax australis",1213523906,-26.008611,-48.78,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.431+0000","2018-10-24T15:38:16.548+0000",121,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2015-10-30T00:00:00","Santa Catarina",2015,10,30,"2015-10-30T00:00:00","","2018-10-24T15:38:53.453+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048675","2701","FURB - Herbário Dr. Roberto Miguel Klein","Garuva","pt","FURB",1213523906,"BRA:FURB:FURB:0000048675","Collection","Oliveira, A.A. de","48675","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de",39,0,"Palmital.","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Garuva","Santa Catarina","brazil",815,"Garuva",4205803,-48.868811,-26.057411,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.008611,-48.78,"original coordinates","original coordinates OK"
"7","Dendropanax australis",1077422682,-26.763611,-48.996389,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:19.637+0000","2018-10-24T15:38:14.842+0000",121,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2015-08-28T00:00:00","Santa Catarina",2014,2,14,"2014-02-14T00:00:00","2018-10-11T17:15:39.000+0000","2018-12-06T14:18:06.049+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000043616","3528","FURB - Herbário Dr. Roberto Miguel Klein","Luiz Alves","pt","FURB",1077422682,"BRA:FURB:FURB:0000043616","Collection","Gasper, A.L. de; Funez, L.A.","43616","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Projeto REFLORA FAPESC 14843/2011-1","Fiaschi, P",200,0,"Braço Serafim.","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Luiz Alves","Santa Catarina","brazil",725,"Luiz Alves",4210001,-48.889836,-26.728183,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.763611,-48.996389,"original coordinates","original coordinates OK"
"8","Dendropanax australis",1234546411,-27.741111,-48.832778,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:33.145+0000","2018-10-24T15:38:55.696+0000",122,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2014-02-01T00:00:00","Santa Catarina",2014,2,25,"2014-02-25T00:00:00","","2018-10-24T15:40:31.498+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000058650","4153","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Santo Amaro da Imperatriz","pt","FLOR",1234546411,"BRA:UFSC:FLOR:0000058650","Collection","Fiaschi, P.; Carmes, A.A.","58650","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","Arvoreta delicada, ca. 2,5 m alt. Inflorescência com pedúnculo esverdeado, flores com pétalas creme-esverdeadas","P. Fiaschi",500,0,"Parque Estadual da Serra do Tabuleiro, Trilha de acesso ao Pico do Tabuleiro.","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Santo Amaro da Imperatriz","Santa Catarina","brazil",475,"Santo Amaro da Imperatriz",4215703,-48.796383,-27.741699,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.741111,-48.832778,"original coordinates","original coordinates OK"
"9","Dendropanax australis",1234546555,-27.741111,-48.832778,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:33.216+0000","2018-10-24T15:38:55.665+0000",122,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2014-05-01T00:00:00","Santa Catarina",2014,5,2,"2014-05-02T00:00:00","","2018-10-24T15:40:31.451+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000058780","4283","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Santo Amaro da Imperatriz","pt","FLOR",1234546555,"BRA:UFSC:FLOR:0000058780","Collection","Fiaschi, P.; Carmes, A.A.","58780","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","Arbusto sem ramificações, ca. 1 m alt., no interior da floresta. Frutos maduros atro-vináceos","P. Fiaschi",500,0,"Parque Estadual da Serra do Tabuleiro, Trilha de acesso ao Pico do Tabuleiro.","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Santo Amaro da Imperatriz","Santa Catarina","brazil",475,"Santo Amaro da Imperatriz",4215703,-48.796383,-27.741699,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.741111,-48.832778,"original coordinates","original coordinates OK"
"10","Dendropanax australis",1077419523,-27.006111,-49.0725,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:17.708+0000","2018-10-24T15:38:13.466+0000",121,"none","PRESERVED_SPECIMEN",3034985,6,7707728,220,1351,8800,3034954,3034985,3034985,"Dendropanax australis Fiaschi & Jung-Mend.","Dendropanax australis Fiaschi & Jung-Mend.","Plantae","Tracheophyta","Apiales","Araliaceae","Dendropanax","Dendropanax australis","Dendropanax","australis","SPECIES","ACCEPTED","2013-03-13T00:00:00","Santa Catarina",2013,2,6,"2013-02-06T00:00:00","2018-10-11T17:15:39.000+0000","2018-12-06T14:18:04.640+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000040454","1720","FURB - Herbário Dr. Roberto Miguel Klein","Blumenau","pt","FURB",1077419523,"BRA:FURB:FURB:0000040454","Collection","Funez, L.A.","40454","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Funez, L.A.",302,0,"RPPN Bugerkopf, trilha da cachoeira.","",NA,"","","",NA,"","","","","",NA,"","",NA,"","",NA,"","","","",NA,"","Blumenau","Santa Catarina","brazil",690,"Blumenau",4202404,-49.097426,-26.884746,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.006111,-49.0725,"original coordinates","original coordinates OK"
