"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","continent","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","individualCount","nomenclaturalStatus","nomenclaturalCode","bibliographicCitation","collectionID","habitat","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","higherGeography","fieldNumber","organismID","datasetID","accessRights","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Quiina glaziovii",1585202315,-25.9252,-48.9,"gass84,txmatfuz","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.701+0000","2018-04-05T12:08:13.634+0000",123,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","2016-11-09T00:00:00",250,0,"Paraná",2016,11,9,"2016-11-09T00:00:00","2018-03-23T20:53:29.000+0000","2018-12-07T01:13:53.350+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015273","1038","EFC - Herbário Escola de Florestas Curitiba","Guaratuba","Trilha para o Pedra Branca do Araraquara","pt","EFC",1585202315,"BRA:UFPR:EFC:0000015273","Collection","Völtz, R.R.; et al.","15273","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 10 m alt. crescendo no interior da Floresta Ombrófila Densa Submontana em estágio médio; flores com pétalas amarelas __COMMOM_NAME__: Juruvarana","Völtz, R.R.","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.9252,-48.9,"original coordinates","original coordinates OK"
"2","Quiina glaziovii",1585202326,-25.6358,-48.7997,"gass84,txmatfuz","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:23.736+0000","2018-04-05T12:08:13.682+0000",123,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","2016-11-22T00:00:00",400,0,"Paraná",2016,11,22,"2016-11-22T00:00:00","2018-03-23T20:53:29.000+0000","2018-12-07T01:13:53.349+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000015336","1094","EFC - Herbário Escola de Florestas Curitiba","Guaratuba","Parque Nacional do Guaricana, estrada para o rio Canavieiras.","pt","EFC",1585202326,"BRA:UFPR:EFC:0000015336","Collection","Völtz, R.R.; Santos, T.F.; Cardozo, A.L.","15336","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 10 m alt.; flores amareladas; borda de Floresta Ombrófila Densa Submontana. __COMMOM_NAME__: Juruvarana","Völtz, R.R.","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.6358,-48.7997,"original coordinates","original coordinates OK"
"3","Quiina glaziovii",1563170213,-26.826111,-49.297778,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:24.307+0000","2018-10-24T15:38:17.579+0000",121,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","2016-11-11T00:00:00",59,0,"Santa Catarina",2016,11,11,"2016-11-11T00:00:00","2018-10-11T17:27:10.000+0000","2018-12-07T14:50:39.361+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000051605","5639","FURB - Herbário Dr. Roberto Miguel Klein","Timbó","Parque Henry Paul.","pt","FURB",1563170213,"BRA:FURB:FURB:0000051605","Collection","Funez, L.A.; Zermiani, A.E.","51605","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Flores amareladas","Funez, L.A.","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Timbó","Santa Catarina","brazil",708,"Timbó",4218202,-49.269568,-26.808785,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.826111,-49.297778,"original coordinates","original coordinates OK"
"4","Quiina glaziovii",1077425924,-26.370556,-49.320278,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:21.435+0000","2018-10-24T15:38:16.050+0000",121,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","2015-03-26T00:00:00",368,0,"Santa Catarina",2015,3,26,"2015-03-26T00:00:00","2018-10-11T17:27:10.000+0000","2018-12-06T14:18:07.803+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000046841","2022","FURB - Herbário Dr. Roberto Miguel Klein","Corupá","Rio Mandioca.","pt","FURB",1077425924,"BRA:FURB:FURB:0000046841","Collection","Oliveira, A.A. de","46841","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 992 /S/57","Oliveira, AA de","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Corupá","Santa Catarina","brazil",775,"Corupá",4204509,-49.326995,-26.440416,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.370556,-49.320278,"original coordinates","original coordinates outside municipality original in corupa falls in sao bento do sul"
"5","Quiina glaziovii",1213523944,-26.369722,-49.048611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:22.456+0000","2018-10-24T15:38:16.682+0000",121,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","2015-10-23T00:00:00",105,0,"Santa Catarina",2015,10,23,"2015-10-23T00:00:00","","2018-10-24T15:38:54.084+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000048731","2635","FURB - Herbário Dr. Roberto Miguel Klein","Schroeder","Rancho Bom.","pt","FURB",1213523944,"BRA:FURB:FURB:0000048731","Collection","Oliveira, A.A. de","48731","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","","Oliveira, AA de","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Schroeder","Santa Catarina","brazil",781,"Schroeder",4217402,-49.051849,-26.374441,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.369722,-49.048611,"original coordinates","original coordinates OK"
"6","Quiina glaziovii",1087707969,-27.100833,-48.896667,"gass84","a8e78a51-12b2-4ca1-8945-6d909022ef6a","6cc5aff1-f24c-4d67-a827-a666dc680b66","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:55.149+0000","2018-08-03T12:12:38.942+0000",121,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"Santa Catarina",2013,1,24,"2013-01-24T00:00:00","2018-07-31T12:26:13.000+0000","2018-12-08T13:06:06.518+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HURB - Herbário do Recôncavo da Bahia","BRA:UFRB:HURB:0000007265","272","HURB - Herbário do Recôncavo da Bahia","Brusque","RPPN Chácara Edith;","pt","HURB",1087707969,"BRA:UFRB:HURB:0000007265","Collection","Uller, H.F.; et al","7265","UFRB","Universidade Federal do Recôncavo da Bahia (UFRB)","Hábito: arbórea","","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Brusque","Santa Catarina","brazil",635,"Brusque",4202909,-48.909325,-27.124568,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.100833,-48.896667,"original coordinates","original coordinates OK"
"7","Quiina glaziovii",1086915461,-24.546111,-48.743611,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:58.483+0000","2018-11-24T08:56:58.600+0000",126,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","2013-02-27T00:00:00",610,0,"São Paulo",2013,2,20,"2013-02-20T00:00:00","2018-11-05T15:56:23.000+0000","2018-12-08T13:01:19.781+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000047289","1583","SPSF - Herbário Dom Bento José Pickel","Iporanga","Erva de Bicho","pt","SPSF",1086915461,"BRA:IF:SPSF:0000047289","Collection","F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A.de Oliveira","47289","IF","Instituto Florestal, IF","COLETA: Árvore com frutos maduros de coloração laranja.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;","N.M.Ivanauskas","","SOUTH_AMERICA","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Iporanga","São Paulo","brazil",976,"Iporanga",3521200,-48.546321,-24.513056,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.546111,-48.743611,"original coordinates","original coordinates OK"
"8","Quiina glaziovii",1135946204,-24.16651,-47.55755,"gass84","cbf8c968-37d6-45be-bf5c-e22914a384dc","a88bec5c-1cbf-47a2-8c3e-6081804d80a5","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:21:43.271+0000","2018-01-05T16:39:51.314+0000",81,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","none",NA,NA,"São Paulo",2013,3,28,"2013-03-28T00:00:00","2015-08-18T19:45:18.000+0000","2018-12-06T21:48:29.702+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","BRA:ESALQ:ESA:0ESA128675","1836","ESA - Herbário da Escola Superior de Agricultura Luiz de Queiroz","Tapirai","Trilha da casa da pedra, UHE do Juquiá, Serraria, Floresta Ombrófila Densa.","pt","ESA",1135946204,"BRA:ESALQ:ESA:0ESA128675","Collection","Flores, T.B.","ESA128675","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","Escola Superior de Agricultura Luiz de Queiroz, ESALQ","","","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Tapirai","São Paulo","brazil",1050,"Tapiraí",3553500,-47.619531,-24.008322,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.16651,-47.55755,"original coordinates","original coordinates outside municipality original in tapirai falls in juquia"
"9","Quiina glaziovii",1899819579,-15.894444,-39.238611,"gass84,txmatfuz","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:56.824+0000","2018-12-03T16:15:49.266+0000",122,"none","PRESERVED_SPECIMEN",3986460,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glaziovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glaziovii","SPECIES","ACCEPTED","2013-12-01T00:00:00",NA,NA,"Bahia",2013,3,25,"2013-03-25T00:00:00","2018-08-28T19:16:45.000+0000","2018-12-03T16:15:58.877+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000133221","1696","ALCB - Herbário Alexandre Leal Costa","Belmonte","","pt","ALCB",1899819579,"BRA:UFBA:ALCB:0000133221","Collection","Gomes, FS","133221","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas discolores, estípulas interpeciolares, foliáceas. 187.1, parcela 03.","Gomes, FS","","SOUTH_AMERICA","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Belmonte","Bahia","brazil",3079,"Belmonte",2903409,-39.185654,-15.936505,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.894444,-39.238611,"original coordinates","original coordinates OK"
"10","Quiina glaziovii",1077509358,-27.209556,-49.093661,"gass84","ad0f71c1-1ddc-4a46-950c-751ceb5b2cf8","24bd9401-0ae1-46f1-960f-303fc8af2600","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:32.488+0000","2017-12-29T14:12:56.120+0000",87,"none","PRESERVED_SPECIMEN",8402482,6,7707728,220,1414,3986433,7285768,3986460,3986460,"Quiina glazovii Engl.","Quiina glaziovii Engl.","Plantae","Tracheophyta","Malpighiales","Quiinaceae","Quiina","Quiina glaziovii","Quiina","glazovii","SPECIES","SYNONYM","2013-12-01T00:00:00",NA,NA,"Santa Catarina",2013,12,22,"2013-12-22T00:00:00","2017-11-01T16:40:06.000+0000","2018-12-09T10:54:16.918+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HVAT - Herbário do Vale do Taquari","BRA:FUVATES:HVAT:0000002614","78","HVAT - Herbário do Vale do Taquari","Botuverá","Sítio Paloschi, Rua Gabiroba, próximo a Cachoeira.","pt","HVAT",1077509358,"BRA:FUVATES:HVAT:0000002614","Collection","J. P. Maçaneiro; R.C. Seubert; R.C. Seubert","2614","FUVATES","Universidade Vale do Taquari (UNIVATES)","Árvore, 7m. -Doação do Herbário FURB, registro FURB 44474.; Floresta Ombrófila Densa Submontana.","J. P. Maçaneiro","","","","","","",NA,"",NA,"","","","","","","",NA,"","",NA,NA,NA,"","","",NA,NA,"","","","Botuverá","Santa Catarina","brazil",611,"Botuverá",4202701,-49.124803,-27.219971,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.209556,-49.093661,"original coordinates","original coordinates OK"
