"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","individualCount","preparations","otherCatalogNumbers","fieldNotes","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","references","habitat","institutionID","county","identificationRemarks","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","georeferenceSources","eventRemarks","taxonRemarks","higherClassification","verbatimElevation","identificationQualifier","rights","higherGeography","fieldNumber","organismID","datasetID","accessRights","coordinateUncertaintyInMeters","georeferencedDate","verbatimLocality","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Jacaranda brasiliana",1500374016,-13.583333,-41.8,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:54.817+0000","2018-12-03T16:16:22.846+0000",122,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","2017-03-01T00:00:00",994,0,"SOUTH_AMERICA","Bahia",2017,2,3,"2017-02-03T00:00:00","2018-08-28T19:00:16.000+0000","2018-12-08T21:27:06.451+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127130","25326","ALCB - Herbário Alexandre Leal Costa","Rio de Contas","Chapada Diamantina, Sítio Bonito.","pt","ALCB",1500374016,"BRA:UFBA:ALCB:0000127130","Collection","Guedes, ML; Alunos de Botânica BIO C05","127130","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas bipinadas, pinas discolores, glabras. Fruto cápsula, imatura.; Folhas coriáceas, pecíolo curto, com indumento ferruginoso. Flores com pétalas carnosas, as três pétalas externas, vilosas, ferrugíneas.","Guedes, ML",NA,"","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","Rio de Contas","Bahia","brazil",3389,"Rio de Contas",2926707,-41.741571,-13.586451,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.583333,-41.8,"original coordinates","original coordinates OK"
"2","Jacaranda brasiliana",1913578881,-14.211666,-48.0575,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:41.569+0000","2018-11-23T18:21:41.625+0000",123,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",454,0,"","Goiás",2017,2,8,"2017-02-08T00:00:00","2018-10-26T13:43:11.000+0000","2018-12-10T13:35:46.286+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000098876","6691","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","COLINAS DO SUL","RPPN Cachoeira das pedras Bonitas (Torguim). Proprietário Sr. Oswaldo Ferreira da Silva. Trilha para a beira do rio Tocantinzinho, bem perto da margem do rio.","pt","CEN",1913578881,"BRA:Cenargen:CEN:0000098876","Collection","José Rubens Pirani","98876","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Entre grandes blocos rochosos à beira da mata-de galeria pertubada. Heliófita. folhas verde-claras. Frutos imaturos verde-claros a secos acastanhados. Doação Universidade de São Paulo. Herbário SPF.","B. M. T. Walter",1,"Exsicatas","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","COLINAS DO SUL","Goiás","brazil",3349,"Colinas do Sul",5205521,-48.075231,-13.984131,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.211666,-48.0575,"original coordinates","original coordinates OK"
"3","Jacaranda brasiliana",1913584166,-15.431666,-42.103333,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:44.305+0000","2018-11-23T18:21:44.463+0000",123,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",770,0,"","Minas Gerais",2017,3,28,"2017-03-28T00:00:00","2018-10-26T13:43:11.000+0000","2018-12-10T13:35:48.909+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000104121","6942","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","INDAIABIRA","Sítio 22. Ponto 3.","pt","CEN",1913584166,"BRA:Cenargen:CEN:0000104121","Collection","Anderson Cássio Sevilha","104121","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Terraço de rio. Projeto Bem Diverso.","A. C. Servilha",4,"Exsicatas","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","INDAIABIRA","Minas Gerais","brazil",3135,"Indaiabira",3130655,-42.142521,-15.561711,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-15.431666,-42.103333,"original coordinates","original coordinates OK"
"4","Jacaranda brasiliana",1944856290,-12.96,-48.600277,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:46.873+0000","2018-11-23T18:21:46.910+0000",123,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",530,0,"","Tocantins",2017,7,29,"2017-07-29T00:00:00","","2018-11-23T18:23:04.607+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000106897","80","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","JAU DO TOCANTINS","Conglomerado: TO-687. Coleta extra.","pt","CEN",1944856290,"BRA:Cenargen:CEN:0000106897","Collection","Rafael Serejo de Jesus","106897","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 7,5 m de altura e 18,2cm de DAP, base reta. Flores violetas/roxas. Fuste de casca externa do t","G. Pereira-Silva",3,"Exsicatas","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","JAU DO TOCANTINS","Tocantins","brazil",3496,"Jaú do Tocantins",1711506,-48.645537,-12.748164,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-12.96,-48.600277,"original coordinates","original coordinates OK"
"5","Jacaranda brasiliana",1913583390,-6.84,-47.88,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.987+0000","2018-11-23T18:21:44.055+0000",123,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,8,24,"2017-08-24T00:00:00","2018-10-26T13:43:11.000+0000","2018-12-10T13:35:48.473+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103323","556","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","DARCINOPOLIS","Conglomerado: TO-50. Subunidade 2, subparcela 1, indivíduo 4.","pt","CEN",1913583390,"BRA:Cenargen:CEN:0000103323","Collection","Teddy. D. R. Terra","103323","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Arbusto com 4 m de altura e 8,6 cm de DAP, base reta. Fuste de casca externa grossa, do tipo fissurada, de cor cinza, cor interna amarela.","G. Pereira-Silva & L. M. Brauner",5,"Exsicatas","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","DARCINOPOLIS","Tocantins","brazil",4657,"Darcinópolis",1706506,-47.768432,-6.763231,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-6.84,-47.88,"original coordinates","original coordinates OK"
"6","Jacaranda brasiliana",1913583408,-8.46,-47.16,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.971+0000","2018-11-23T18:21:44.049+0000",123,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",NA,NA,"","Tocantins",2017,8,26,"2017-08-26T00:00:00","2018-10-26T13:43:11.000+0000","2018-12-10T13:35:48.547+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000103321","441","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","RECURSOLANDIA","Conglomerado: TO-156. Coleta Extra.","pt","CEN",1913583408,"BRA:Cenargen:CEN:0000103321","Collection","Rômullo Quirino de Souza Ferreira","103321","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Inventário Florestal Nacional (IFN). Árvore com 8 m de altura e 21,2 cm de DAP, base reta. Fuste de casca externa fina, do tipo rugosa, de cor rajada-marrom, casca interna de cor amarelo claro.","G. Pereira-Silva & L. M. Brauner",5,"Exsicatas","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","RECURSOLANDIA","Tocantins","brazil",4144,"Recursolândia",1718501,-47.113442,-8.697146,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-8.46,-47.16,"original coordinates","original coordinates OK"
"7","Jacaranda brasiliana",1801352782,-1.014367,-48.962517,"gass84","0c00cc8f-fd48-4771-acae-216bfc42dfc2","dbf378dd-b030-4049-bc9c-b5b8643e67cd","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:36:12.319+0000","2018-10-25T12:35:44.223+0000",130,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",9999,0,"","Pará",2017,9,18,"2017-09-18T00:00:00","2018-10-16T18:32:53.000+0000","2018-12-08T01:46:37.798+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","BRA:UEPA:MFS:0000007509","2002","MFS - Herbário Profª. Drª. Marlene Freitas da Silva","Cachoeira do Arari","Ilha do Marajó","pt","MFS",1801352782,"BRA:UEPA:MFS:0000007509","Collection","Lucas, F.C.A.","007509","UEPA","Universidade do Estado do Pará (UEPA)","Árvore de 5 m de altura com fruto imaturo verde.","",NA,"","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","Cachoeira do Arari","Pará","brazil",5517,"Cachoeira do Arari",1502004,-48.88309,-0.863342,"PARA","PA","Pará",-53.0625366,-3.972184,"Pará","pa",-1.014367,-48.962517,"original coordinates","original coordinates OK"
"8","Jacaranda brasiliana",1931774785,-19.004444,-43.773611,"gass84","3345dcbc-a43d-4307-9cd8-084cb293d6bb","99e6e602-8dbd-46fe-aebb-ab1993168565","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:37.147+0000","2018-10-24T18:22:17.000+0000",130,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",0,0,"","Minas Gerais",2016,1,12,"2016-01-12T00:00:00","2018-10-16T19:12:21.000+0000","2018-12-07T06:15:01.167+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","OUPR - Herbário ""Professor José Badini""","BRA:UFOP:OUPR:0000029064","163","OUPR - Herbário ""Professor José Badini""","Santana de Pirapama","Comunidade de Inhames, São José da Cachoeira, Cerrado","pt","OUPR",1931774785,"BRA:UFOP:OUPR:0000029064","Collection","Rossi, B.; Messias, M.C.T.B.","29064","UFOP","Universidade Federal de Ouro Preto (UFOP)","Árvore, cerca de 6m. Frutos passados. Uso medicinal","",NA,"","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","Santana de Pirapama","Minas Gerais","brazil",2648,"Santana de Pirapama",3158508,-43.904348,-18.918993,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.004444,-43.773611,"original coordinates","original coordinates OK"
"9","Jacaranda brasiliana",1837839045,-10.8,-48.416667,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.503+0000","2018-09-10T18:27:56.581+0000",124,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","none",277,0,"","Tocantins",2016,8,20,"2016-08-20T00:00:00","2018-09-06T19:33:29.000+0000","2018-12-08T03:44:06.978+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000237135","119","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Nacional","Faz. São Judas - Porto Nacional - TO","pt","HUEFS",1837839045,"BRA:UEFS:HUEFS:0000237135","Collection","Chagas, D.B.das","237135","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado stricto sensu","",NA,"","","","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.8,-48.416667,"original coordinates","original coordinates outside municipality original in porto nacional falls in brejinho de nazare"
"10","Jacaranda brasiliana",1563894627,-8.426389,-37.046944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:01.423+0000","2018-09-24T19:58:43.376+0000",207,"none","PRESERVED_SPECIMEN",4094722,6,7707728,220,408,6655,3172498,4094722,4094722,"Jacaranda brasiliana Pers.","Jacaranda brasiliana Pers.","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Jacaranda","Jacaranda brasiliana","Jacaranda","brasiliana","SPECIES","ACCEPTED","2016-09-29T00:00:00",852,NA,"","Pernambuco",2016,9,26,"2016-09-26T00:00:00","2017-10-15T12:48:04.813+0000","2018-12-07T14:56:02.396+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1323632","6474","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Arcoverde","Sítio Gravatazinho. Área antrópica próximo a uma residência.","","RB",1563894627,"urn:catalog:JBRJ:RB:1323632","PhysicalObject","M. Oliveira","RB01323632","JBRJ","","","M. Oliveira",NA,"","RB 731640","Solo argiloso.","","",NA,"","","","","","","","","",NA,NA,"","","","","","","","","",NA,"","",NA,"","","","","Arcoverde","Pernambuco","brazil",4198,"Arcoverde",2601201,-37.008925,-8.391761,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.426389,-37.046944,"original coordinates","original coordinates OK"
