"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","individualCount","fieldNumber","preparations","otherCatalogNumbers","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","county","references","habitat","institutionID","verbatimEventDate","endDayOfYear","startDayOfYear","verbatimElevation","higherGeography","georeferenceProtocol","eventRemarks","higherClassification","coordinateUncertaintyInMeters","georeferenceSources","organismID","datasetID","accessRights","georeferencedDate","infraspecificEpithet","typeStatus","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Handroanthus umbellatus",1840928975,-25.4066,-49.2589,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.617+0000","2018-11-24T12:35:24.624+0000",123,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","2018-03-23T00:00:00",944,0,"Paraná",2018,3,23,"2018-03-23T00:00:00","2018-11-19T18:52:35.000+0000","2018-12-08T19:50:39.239+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016430","266","EFC - Herbário Escola de Florestas Curitiba","Curitiba","Rua Emilio Cornelsen, 449 - Ahú","pt","EFC",1840928975,"BRA:UFPR:EFC:0000016430","Collection","Dall Agnol, R.T.","16430","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 3 m, síliquas cilíndricas extremamente longas. Cultivada __COMMOM_NAME__: Ipê-amarelo-da-várzea","Dall Agnol, R.T.","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4066,-49.2589,"original coordinates","original coordinates OK"
"2","Handroanthus umbellatus",1829088453,-25.447,-49.2378,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.473+0000","2018-11-24T12:35:24.478+0000",123,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","2017-11-22T00:00:00",914,0,"Paraná",2017,11,22,"2017-11-22T00:00:00","","2018-11-24T12:36:08.317+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016224","","EFC - Herbário Escola de Florestas Curitiba","Curitiba","UFPR- Botânico entre cifloma e Biofix","pt","EFC",1829088453,"BRA:UFPR:EFC:0000016224","Collection","Dall Agnol, R.T.","16224","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore de 2m. Cultivada __COMMOM_NAME__: ipê-amarelo-da-várzea","Dall Agnol, R.T.","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Curitiba","Paraná","brazil",875,"Curitiba",4106902,-49.288236,-25.478163,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.447,-49.2378,"original coordinates","original coordinates OK"
"3","Handroanthus umbellatus",1413713942,-27.598889,-48.479444,"gass84","121275a3-dcce-44f4-9868-37326e9f64ef","d254f613-d4dd-4553-9fe3-b9485ca28371","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:34.186+0000","2018-10-24T15:38:56.321+0000",122,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","2016-10-15T00:00:00",NA,NA,"Santa Catarina",2016,8,2,"2016-08-02T00:00:00","2018-10-01T14:25:32.000+0000","2018-12-07T13:11:00.328+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","BRA:UFSC:FLOR:0000060845","45","FLOR - Herbário do Departamento de Botânica da Universidade Federal de Santa Catarina","Florianópolis","","pt","FLOR",1413713942,"BRA:UFSC:FLOR:0000060845","Collection","Pagnocca, T.S.","60845","Universidade Federal de Santa Catarina (UFSC)","Universidade Federal de Santa Catarina (UFSC)","Árvore de 10 a 15 metros de altura, possui folhas opostas e flores amarelas. O fruto é do tipo cápsula, cilíndrico e muito longos","Pagnocca, T.S.","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Florianópolis","Santa Catarina","brazil",517,"Florianópolis",4205407,-48.489329,-27.585684,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.598889,-48.479444,"original coordinates","original coordinates OK"
"4","Handroanthus umbellatus",1077424512,-28.710833,-49.499444,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.683+0000","2018-10-24T15:38:15.514+0000",121,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","2015-01-15T00:00:00",48,0,"Santa Catarina",2015,1,15,"2015-01-15T00:00:00","2018-10-11T17:17:24.000+0000","2018-12-06T14:18:06.897+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045450","855","FURB - Herbário Dr. Roberto Miguel Klein","Nova Veneza","São Bento Baixo.","pt","FURB",1077424512,"BRA:FURB:FURB:0000045450","Collection","Oliveira, A.A. de","45450","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 40 /N/197","Oliveira, AA de","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Nova Veneza","Santa Catarina","brazil",302,"Nova Veneza",4211603,-49.585162,-28.685164,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.710833,-49.499444,"original coordinates","original coordinates OK"
"5","Handroanthus umbellatus",1944978369,-15.480278,-41.219722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.431+0000","2018-11-24T12:34:47.456+0000",122,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,11,9,"2014-11-09T00:00:00","","2018-11-24T12:35:58.538+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142534","60","CEPEC - Herbário do Centro de Pesquisas do Cacau","CÂNDIDO SALES","Conglomerado BA_1338-1-5-2","pt","CEPEC",1944978369,"BRA:CEPLAC:CEPEC:0000142534","Collection","Fernandes, M.H.","142534","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","CÂNDIDO SALES","Bahia","brazil",3162,"Cândido Sales",2906709,-41.26947,-15.355245,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.480278,-41.219722,"original coordinates","original coordinates OK"
"6","Handroanthus umbellatus",1944978422,-16.560278,-39.419722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:47.502+0000","2018-11-24T12:34:47.530+0000",122,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","none",NA,NA,"Bahia",2014,12,4,"2014-12-04T00:00:00","","2018-11-24T12:35:58.588+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000142617","245","CEPEC - Herbário do Centro de Pesquisas do Cacau","PORTO SEGURO","Conglomerado BA_1392","pt","CEPEC",1944978422,"BRA:CEPLAC:CEPEC:0000142617","Collection","Fernandes, M.H.","142617","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Duplicatas: RB","Sem Informação","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","PORTO SEGURO","Bahia","brazil",2962,"Porto Seguro",2925303,-39.278757,-16.625586,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-16.560278,-39.419722,"original coordinates","original coordinates OK"
"7","Handroanthus umbellatus",1098940708,-15.874167,-47.835,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:15:57.718+0000","2018-09-10T18:28:39.978+0000",135,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","2014-05-14T00:00:00",1020,0,"Distrito Federal",2013,7,4,"2013-07-04T00:00:00","","2018-09-10T18:28:40.102+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000015665","1061","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Taquara, área do Cristo.","pt","HEPH",1098940708,"BRA:JBB:HEPH:0000015665","Collection","Chacon, RG","15665","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore ca.10m de altura flor Amarela; Fruto Laranjado-amarelo; Mata de Galeria; Relevo Plano","Chacon, RG","SOUTH_AMERICA",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.874167,-47.835,"original coordinates","original coordinates OK"
"8","Handroanthus umbellatus",1889186850,-22.4859,-47.47,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:59.729+0000","2018-12-03T16:41:34.662+0000",122,"none","PRESERVED_SPECIMEN",7298778,6,7707728,220,408,6655,6401269,7298425,7298425,"Tabebuia umbellata (Sond.) Sandwith","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Tabebuia","umbellata","SPECIES","SYNONYM","none",NA,NA,"São Paulo",2013,8,13,"2013-08-13T00:00:00","2018-11-21T16:22:12.000+0000","2018-12-03T16:43:01.901+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000194786","2044","UEC - Herbário da Universidade Estadual de Campinas","Campinas","Barão Geraldo.Unicamp. Praça da Paz, próximo a portaria","pt","UEC",1889186850,"BRA:UNICAMP:UEC:0000194786","Collection","Monge, M.","194786","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 3 m de altura, flores amarelo-claro, cálice verde.; cultivada","Monge, M.","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Campinas","São Paulo","brazil",1373,"Campinas",3509502,-47.043665,-22.883678,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.4859,-47.47,"original coordinates","original coordinates outside municipality original in campinas falls in cordeiropolis"
"9","Handroanthus umbellatus",1090699545,-22.926944,-48.458694,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.648+0000","2018-06-04T12:04:40.270+0000",126,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","2014-01-01T00:00:00",850,0,"São Paulo",2013,8,20,"2013-08-20T00:00:00","2018-05-23T14:44:30.000+0000","2018-12-08T04:44:16.248+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000061829","198","HRCB - Herbário Rioclarense","Botucatu","Escola do Meio Ambiente","pt","HRCB",1090699545,"BRA:UNESPRC:HRCB:0000061829","Collection","Marcusso, G.M.","61829","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Árvore","Marcusso, G.M.","",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Botucatu","São Paulo","brazil",1381,"Botucatu",3507506,-48.467603,-22.862462,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.926944,-48.458694,"original coordinates","original coordinates OK"
"10","Handroanthus umbellatus",1086917190,-22.926944,-48.458611,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.393+0000","2018-11-24T08:56:59.421+0000",126,"none","PRESERVED_SPECIMEN",7298425,6,7707728,220,408,6655,6401269,7298425,7298425,"Handroanthus umbellatus (Sond.) Mattos","Handroanthus umbellatus (Sond.) Mattos","Plantae","Tracheophyta","Lamiales","Bignoniaceae","Handroanthus","Handroanthus umbellatus","Handroanthus","umbellatus","SPECIES","ACCEPTED","2013-08-20T00:00:00",850,0,"São Paulo",2013,8,20,"2013-08-20T00:00:00","2018-11-05T15:54:14.000+0000","2018-12-08T13:01:20.588+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049139","198","SPSF - Herbário Dom Bento José Pickel","Botucatu","Escola do Meio Ambiente","pt","SPSF",1086917190,"BRA:IF:SPSF:0000049139","Collection","G.M. Marcusso","49139","IF","Instituto Florestal, IF","COLETA: Árvore com aprox. 5m de altura.; GEOGRAFIA: Floresta Paludosa.;","G.M. Marcusso","SOUTH_AMERICA",NA,"","","","","",NA,"","","","","","","",NA,NA,"","","","","",NA,"",NA,"","","","","","Botucatu","São Paulo","brazil",1381,"Botucatu",3507506,-48.467603,-22.862462,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.926944,-48.458611,"original coordinates","original coordinates OK"
