"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","individualCount","preparations","otherCatalogNumbers","fieldNotes","infraspecificEpithet","institutionID","county","rights","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","references","habitat","verbatimElevation","verbatimEventDate","endDayOfYear","startDayOfYear","georeferenceSources","higherGeography","organismID","datasetID","accessRights","higherClassification","identificationID","verbatimTaxonRank","coordinateUncertaintyInMeters","georeferenceProtocol","identificationRemarks","fieldNumber","coordinatePrecision","eventID","dynamicProperties","eventRemarks","higherGeographyID","georeferencedDate","verbatimLocality","locationID","verbatimCoordinateSystem","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Connarus suberosus",1699425960,-12,-44,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:55.059+0000","2018-12-03T16:16:31.466+0000",122,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","2017-05-01T00:00:00","SOUTH_AMERICA","Bahia",2017,2,17,"2017-02-17T00:00:00","2018-08-28T19:02:08.000+0000","2018-12-05T23:49:33.747+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000127837","25519","ALCB - Herbário Alexandre Leal Costa","São Desidério","Roda Velha em Direção a Luis Eduardo Magalhães.","pt","ALCB",1699425960,"BRA:UFBA:ALCB:0000127837","Collection","Guedes, ML; Alunos de Botânica Econômica","127837","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","de ca 4 m. de altura. Folíolos coriáceos. Inflorescência com raque e cálice das flores ferrugíneos, corola e estames verde-amarelados. Frutos jovens.","Guedes, ML",NA,NA,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"São Desidério","Bahia","brazil",3489,"São Desidério",2928901,-45.482902,-12.798637,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12,-44,"original coordinates","original coordinates outside municipality original in sao desiderio falls in wanderley"
"2","Connarus suberosus",1837839100,-10.666667,-48.333333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:20:04.531+0000","2018-09-10T18:27:56.501+0000",124,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","none","","Tocantins",2017,6,16,"2017-06-16T00:00:00","2018-09-06T20:11:50.000+0000","2018-12-08T03:44:07.086+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000237229","213","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Porto Nacional","Faz. Canaã - Porto Nacional -TO","pt","HUEFS",1837839100,"BRA:UEFS:HUEFS:0000237229","Collection","Chagas, D.B.das","237229","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Cerrado stricto sensu","",279,0,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"Porto Nacional","Tocantins","brazil",3823,"Porto Nacional",1718204,-48.496572,-10.544258,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-10.666667,-48.333333,"original coordinates","original coordinates OK"
"3","Connarus suberosus",1913582678,-8.82,-48.24,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:43.273+0000","2018-11-23T18:21:43.337+0000",123,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","none","","Tocantins",2017,6,24,"2017-06-24T00:00:00","2018-10-26T13:45:01.000+0000","2018-12-10T13:35:48.214+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000102625","184","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","TUPIRAMA","Conglomerado: TO-179. Subunidade 2, subparcela 8, indivíduo12.","pt","CEN",1913582678,"BRA:Cenargen:CEN:0000102625","Collection","Teddy. D. R. Terra","102625","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Projeto Inventário Florestal Nacional (IFN). Árvore com 5 m de altura e 15,1 cm de DAP, base reta. Fuste de casca externa grossa, do tipo rugosa, de cor cinza.","C. A. P. Toledo",NA,NA,5,"Exsicatas","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"TUPIRAMA","Tocantins","brazil",4103,"Tupirama",1721257,-48.25883,-8.939296,"TOCANTINS","TO","Tocantins",-48.32919432,-10.14913269,"Tocantins","to",-8.82,-48.24,"original coordinates","original coordinates OK"
"4","Connarus suberosus",1272063662,-15.817222,-47.797778,"gass84","fce21d43-c0c7-4d1f-b6d2-fc048f053456","22524448-c309-474f-8f07-d576a021868c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:16:07.961+0000","2018-09-10T18:28:51.755+0000",135,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","2016-01-27T00:00:00","SOUTH_AMERICA","Distrito Federal",2016,1,27,"2016-01-27T00:00:00","2018-08-17T14:57:56.000+0000","2018-12-07T13:04:20.444+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HEPH - Herbário Ezechias Paulo Heringer","BRA:JBB:HEPH:0000031753","1357","HEPH - Herbário Ezechias Paulo Heringer","Brasília","Parque Ecológico Bernardo Sayão, Altura da QI 19, Lago Sul, próximo à DF-001 - na altura da entrada do Altiplano Leste","pt","HEPH",1272063662,"BRA:JBB:HEPH:0000031753","Collection","Chacon, RG; Gouvêa, APML; Braga, PMN; Soares, ACA","31753","Jardim Botânico de Brasília (JBB)","Jardim Botânico de Brasília (JBB)","Árvore 1,5m; frutos laranjas com sementes pretas; Cerrado típico alterado, solo latossolo vermelho, relevo plano","Gouvêa, APML",1108,0,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"Brasília","Distrito Federal","brazil",3101,"Brasília",5300108,-47.797394,-15.780212,"DISTRITO FEDERAL","DF","Distrito Federal",-47.79774208,-15.78050687,"Distrito Federal","df",-15.817222,-47.797778,"original coordinates","original coordinates OK"
"5","Connarus suberosus",1848248777,-20.81,-52.934167,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.867+0000","2018-06-04T19:36:12.005+0000",118,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","2016-01-20T00:00:00","SOUTH_AMERICA","Mato Grosso do Sul",2016,1,13,"2016-01-13T00:00:00","2018-05-10T18:49:47.000+0000","2018-12-08T15:08:34.459+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406438","456","MBM - Herbário do Museu Botânico Municipal","Brasilândia","Fazenda Lírio do vale","pt","MBM",1848248777,"BRA:MBM:MBM:0000406438","Collection","Marinero, F","406438","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore 6m; frutos avermelhados com sementes pretas e arilo amarelo.; Cerrado s.s.","Marinero, F",400,0,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"Brasilândia","Mato Grosso do Sul","brazil",2047,"Brasilândia",5002308,-52.434895,-21.07551,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-20.81,-52.934167,"original coordinates","original coordinates OK"
"6","Connarus suberosus",1872035695,-17.4331,-48.5736,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:52:02.118+0000","2018-12-03T16:40:39.094+0000",122,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","2018-07-27T00:00:00","","Goiás",2016,2,13,"2016-02-13T00:00:00","2018-11-21T16:24:22.000+0000","2018-12-09T14:52:09.648+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000200620","726","UEC - Herbário da Universidade Estadual de Campinas","Morrinhos","Estrada Morrinhos sentido Caldas Novas. Fragmento dolado direito da pista","pt","UEC",1872035695,"BRA:UNICAMP:UEC:0000200620","Collection","Coelho, R.L.G.; Colletta, G.D.; Flores, T.B.","200620","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore de 4,5 m de alt. com folhas discolores e frutos vermelhos e alaranjados","Toledo, C.A.P.",740,0,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"Morrinhos","Goiás","brazil",2818,"Morrinhos",5213806,-49.12861,-17.77446,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-17.4331,-48.5736,"original coordinates","original coordinates outside municipality original in morrinhos falls in santa cruz de goias"
"7","Connarus suberosus",1913580366,-21,-52.218055,"gass84","e38d4c95-3a1d-4594-9ae9-883b48042e6d","7ef169f9-81f8-46a2-a7f7-240df6a1889c","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:42.259+0000","2018-11-23T18:21:42.326+0000",123,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","none","","Mato Grosso do Sul",2016,2,14,"2016-02-14T00:00:00","2018-10-26T13:45:01.000+0000","2018-12-10T13:35:47.001+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRA:Cenargen:CEN:0000100349","16758","CEN - Herbário da Embrapa Recursos Genéticos e Biotecnologia","BRASILANDIA","Fazenda Brasileira.","pt","CEN",1913580366,"BRA:Cenargen:CEN:0000100349","Collection","Glocimar Pereira-Silva","100349","Cenargen","Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","Monitoramento Fibria parcela 2 planta 14.","G. Pereira-Silva & J. B. Pereira",350,0,4,"Exsicatas","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"BRASILANDIA","Mato Grosso do Sul","brazil",2047,"Brasilândia",5002308,-52.434895,-21.07551,"MATO GROSSO DO SUL","MS","Mato Grosso do Sul",-54.84600034,-20.32777902,"Mato Grosso do Sul","ms",-21,-52.218055,"original coordinates","original coordinates OK"
"8","Connarus suberosus",1801096753,-18.164722,-45.298611,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.236+0000","2017-12-29T14:08:06.312+0000",136,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","2016-08-01T00:00:00","SOUTH_AMERICA","Minas Gerais",2016,8,20,"2016-08-20T00:00:00","2017-12-15T12:55:21.000+0000","2018-12-08T01:46:24.165+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004404","6458","HDJF - Herbário Dendrológico Jeanine Felfili","São Gonçalo do Abaeté","Margem da BR-040 saindo de Três Marias em direção a João Pinheiro","pt","HDJF",1801096753,"BRA:UFVJM:HDJF:0000004404","Collection","Faria, JEQ","4404","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 2,5 m de altura, caule corticoso fissurado, flores verdes; Cerrado sensu stricto","Faria, JEQ",695,0,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"São Gonçalo do Abaeté","Minas Gerais","brazil",2772,"São Gonçalo do Abaeté",3161700,-45.546145,-18.177015,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-18.164722,-45.298611,"original coordinates","original coordinates OK"
"9","Connarus suberosus",1801096820,-14.193889,-49.276944,"gass84","eb63cc46-126f-43b2-9c3e-0f03a97e0638","60f97f47-cd0d-4ff5-b0c0-c98495bf430a","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:40:03.267+0000","2017-12-29T14:08:06.367+0000",136,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","2016-08-01T00:00:00","SOUTH_AMERICA","Goiás",2016,8,30,"2016-08-30T00:00:00","2017-12-15T12:55:21.000+0000","2018-12-08T01:46:24.124+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HDJF - Herbário Dendrológico Jeanine Felfili","BRA:UFVJM:HDJF:0000004444","6498","HDJF - Herbário Dendrológico Jeanine Felfili","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","pt","HDJF",1801096820,"BRA:UFVJM:HDJF:0000004444","Collection","Faria, JEQ","4444","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)","Arvoreta ca. 3 m de altura, frutos imaturos verdes; Cerrado sensu stricto","Faria, JEQ",386,0,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"Alto Horizonte","Goiás","brazil",3325,"Alto Horizonte",5200555,-49.428812,-14.170302,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.193889,-49.276944,"original coordinates","original coordinates OK"
"10","Connarus suberosus",1913591103,-14.198611,-49.291944,"gass84","bbb1f181-3221-4a10-ad52-14f1da0dca26","34565ff7-e07a-49bf-8763-b2b82e87a345","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:22:24.605+0000","2018-09-24T19:24:40.239+0000",132,"none","PRESERVED_SPECIMEN",7326619,6,7707728,220,7224021,6669,3032531,7326619,7326619,"Connarus suberosus Planch.","Connarus suberosus Planch.","Plantae","Tracheophyta","Oxalidales","Connaraceae","Connarus","Connarus suberosus","Connarus","suberosus","SPECIES","ACCEPTED","2016-09-01T00:00:00","SOUTH_AMERICA","Goiás",2016,9,9,"2016-09-09T00:00:00","2018-08-14T13:23:09.000+0000","2018-12-10T13:35:52.132+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEG - Herbário da Universidade Estadual de Goiás","BRA:UEG-UNUCET:HUEG:0000011695","6535","HUEG - Herbário da Universidade Estadual de Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio. Cerrado sensu stricto.","pt","HUEG",1913591103,"BRA:UEG-UNUCET:HUEG:0000011695","Collection","Faria, J.E.Q.","11695","UEG-UNUCET","Universidade Estadual de Goiás (UEG)","Árvore ca. 4 m de altura, frutos imaturos verdes.","Faria, J.E.Q.",391,0,NA,"","","","","","","","","",NA,"","","","","","",NA,NA,"","",NA,"","","","","",NA,"","",NA,NA,"","","",NA,"","","","","",NA,"Alto Horizonte","Goiás","brazil",3325,"Alto Horizonte",5200555,-49.428812,-14.170302,"GOIAS","GO","Goiás",-49.62349059,-16.04162242,"Goiás","go",-14.198611,-49.291944,"original coordinates","original coordinates OK"
