"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","elevation","elevationAccuracy","continent","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","individualCount","nomenclaturalStatus","nomenclaturalCode","county","bibliographicCitation","collectionID","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","habitat","fieldNumber","verbatimLocality","coordinateUncertaintyInMeters","georeferencedDate","georeferenceProtocol","georeferenceSources","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Cryptocarya mandioccana",1931772575,-26.19,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.144+0000","2018-10-24T15:38:21.191+0000",121,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2018-08-31T00:00:00","Santa Catarina",2018,8,31,"2018-08-31T00:00:00","2018-10-11T17:21:20.000+0000","2018-12-07T06:14:59.691+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060452","3353","FURB - Herbário Dr. Roberto Miguel Klein","São Francisco do Sul","Vila da Glória.","pt","FURB",1931772575,"BRA:FURB:FURB:0000060452","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60452","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto amarelado","Kassner-Filho, A.","",NA,NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","São Francisco do Sul","Santa Catarina","brazil",789,"São Francisco do Sul",4216206,-48.63917,-26.261705,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.19,-48.69,"original coordinates","original coordinates OK"
"2","Cryptocarya mandioccana",1882902779,-26.296111,-49.389722,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:28.099+0000","2018-09-24T19:59:08.581+0000",207,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2017-01-21T00:00:00","Santa Catarina",2017,1,21,"2017-01-21T00:00:00","2018-07-12T09:33:17.000+0000","2018-09-24T19:59:30.375+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1394705","2195","RB - Rio de Janeiro Botanical Garden Herbarium Collection","São Bento do Sul","Serra Alta. Atrás da Implantec","","RB",1882902779,"urn:catalog:JBRJ:RB:1394705","PhysicalObject","P. Schwirkowski","RB01394705","JBRJ","","Heliófita. Frutos imaturos","P. Schwirkowski","RB 772110",NA,NA,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","São Bento do Sul","Santa Catarina","brazil",787,"São Bento do Sul",4215802,-49.34941,-26.295148,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.296111,-49.389722,"original coordinates","original coordinates OK"
"3","Cryptocarya mandioccana",1848251650,-25.364722,-48.878333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.245+0000","2018-06-04T19:36:12.822+0000",118,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2017-08-23T00:00:00","Paraná",2017,5,13,"2017-05-13T00:00:00","2018-05-10T18:59:40.000+0000","2018-12-08T15:08:36.007+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409701","2464","MBM - Herbário do Museu Botânico Municipal","Morretes","Recanto Mãe Catira, arredores","pt","MBM",1848251650,"BRA:MBM:MBM:0000409701","Collection","Brotto, ML; Völtz, RR","409701","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 28 metros de altura; frutos maduros amarelos.; Floresta Ombrófila Densa Submontana.","Brotto, ML","",250,0,"SOUTH_AMERICA","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Morretes","Paraná","brazil",872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.364722,-48.878333,"original coordinates","original coordinates OK"
"4","Cryptocarya mandioccana",1848251090,-24.818889,-48.629444,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.344+0000","2018-06-04T19:36:12.656+0000",118,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2017-09-18T00:00:00","Paraná",2017,9,15,"2017-09-15T00:00:00","2018-05-10T18:59:40.000+0000","2018-12-08T15:08:35.717+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409863","2516","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas, vale do Ribeirão Larguinho","pt","MBM",1848251090,"BRA:MBM:MBM:0000409863","Collection","Brotto, ML; Canestraro, BK; Lozano, ED","409863","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 27 metros de altura; botões florais claros.; Floresta Ombrófila Densa Submontana.","Brotto, ML","",736,0,"SOUTH_AMERICA","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.818889,-48.629444,"original coordinates","original coordinates OK"
"5","Cryptocarya mandioccana",1563169764,-24.673611,-48.596111,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.358+0000","2018-11-24T08:57:00.424+0000",126,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2016-11-22T00:00:00","Paraná",2016,5,14,"2016-05-14T00:00:00","2018-11-05T15:54:43.000+0000","2018-12-07T14:50:39.077+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051773","9350","SPSF - Herbário Dom Bento José Pickel","Adrianópolis","João Surrá","pt","SPSF",1563169764,"BRA:IF:SPSF:0000051773","Collection","J.M. Silva & M.L. Brotto","51773","IF","Instituto Florestal, IF","COLETA: Árvore com 17 m de altura; frutos maduros amarelos.; GEOGRAFIA: Floresta Ombrófila Densa Submontana, vegetação secundária.;","M.L. Brotto","",133,0,"SOUTH_AMERICA","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.673611,-48.596111,"original coordinates","original coordinates OK"
"6","Cryptocarya mandioccana",1848249185,-24.687286,-48.640425,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:41.923+0000","2018-06-04T19:36:12.159+0000",118,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2016-11-22T00:00:00","Paraná",2016,5,14,"2016-05-14T00:00:00","2018-05-10T18:59:40.000+0000","2018-12-08T15:08:34.683+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000406570","9349","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","João Surrá","pt","MBM",1848249185,"BRA:MBM:MBM:0000406570","Collection","Silva, JM; Brotto, ML","406570","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 20 m de altura; frutos maduros amarelos.; Floresta Ombrófila Densa Submontana, vegetação secundária.","Brotto, ML","",150,0,"SOUTH_AMERICA","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.687286,-48.640425,"original coordinates","original coordinates OK"
"7","Cryptocarya mandioccana",1837394382,-24.6736,-48.5961,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.534+0000","2018-11-24T12:35:24.540+0000",123,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2016-11-22T00:00:00","Paraná",2016,5,14,"2016-05-14T00:00:00","2018-11-19T18:52:51.000+0000","2018-12-08T03:39:49.674+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016332","9350","EFC - Herbário Escola de Florestas Curitiba","Adrianópolis","João Surrá","pt","EFC",1837394382,"BRA:UFPR:EFC:0000016332","Collection","Silva, J.M.","16332","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 17 m, frutos maduros amarelos. Floresta Ombrófila Densa Submontana, vegetação secundária","Brotto, M.L.","",133,0,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.6736,-48.5961,"original coordinates","original coordinates OK"
"8","Cryptocarya mandioccana",1587292524,-20.179722,-43.454722,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.464+0000","2018-02-15T05:17:53.474+0000",121,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2017-03-16T00:00:00","Minas Gerais",2016,8,22,"2016-08-22T00:00:00","","2018-07-07T03:31:48.830+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000186739","2710","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","","pt","BHCB",1587292524,"BRA:UFMG:BHCB:0000186739","Collection","Castro, R; Gomes, P","186739","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","",940,0,"SOUTH_AMERICA","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.179722,-43.454722,"original coordinates","original coordinates OK"
"9","Cryptocarya mandioccana",1316183685,-24.0358,-47.5812,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.356+0000","2018-12-03T16:41:37.254+0000",122,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","none","São Paulo",2015,1,9,"2015-01-09T00:00:00","2018-11-21T16:30:23.000+0000","2018-12-09T14:26:07.326+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189086","239","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","Parque Estadual Carlos Botelho","pt","UEC",1316183685,"BRA:UNICAMP:UEC:0000189086","Collection","Silva, B.G.; Koch, I.; Castello, A.C.D.; Vidal Junior, J.D.","189086","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 4 m de altura e 4,3 cm de DAP; Floresta Ombrófila Densa","","",800,0,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0358,-47.5812,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
"10","Cryptocarya mandioccana",1077424730,-27.268611,-49.051944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.828+0000","2018-10-24T15:38:15.542+0000",121,"none","PRESERVED_SPECIMEN",4183469,6,7707728,220,407,6688,3011993,4183469,4183469,"Cryptocarya mandioccana Meisn.","Cryptocarya mandioccana Meisn.","Plantae","Tracheophyta","Laurales","Lauraceae","Cryptocarya","Cryptocarya mandioccana","Cryptocarya","mandioccana","SPECIES","ACCEPTED","2015-02-08T00:00:00","Santa Catarina",2015,2,8,"2015-02-08T00:00:00","2018-10-11T17:21:20.000+0000","2018-12-06T14:18:07.257+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045690","1095","FURB - Herbário Dr. Roberto Miguel Klein","Botuverá","Localidade de """".","pt","FURB",1077424730,"BRA:FURB:FURB:0000045690","Collection","Oliveira, A.A. de","45690","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 468 /N/63","Oliveira, AA de","",874,0,"","","","","",NA,"",NA,"","","","","","","",NA,"",NA,"","",NA,"",NA,"","","","","","Botuverá","Santa Catarina","brazil",611,"Botuverá",4202701,-49.124803,-27.219971,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.268611,-49.051944,"original coordinates","original coordinates OK"
