"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","modified","occurrenceRemarks","identifiedBy","otherCatalogNumbers","references","habitat","institutionID","county","preparations","verbatimElevation","nomenclaturalCode","verbatimEventDate","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","fieldNotes","coordinateUncertaintyInMeters","georeferenceProtocol","nomenclaturalStatus","taxonID","identificationQualifier","bibliographicCitation","infraspecificEpithet","higherGeography","fieldNumber","organismID","datasetID","accessRights","higherClassification","identificationRemarks","georeferencedDate","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea divaricata",1853943152,-20.409167,-43.397222,"gass84","d2470ef8-edfa-4ba7-821e-c3e1a537bdba","4265f332-341c-45f6-b30b-5dc2e39b86e8","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:11:46.756+0000","2018-07-04T12:04:34.796+0000",121,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","none",1056,0,"SOUTH_AMERICA","Minas Gerais",2017,5,18,"2017-05-18T00:00:00","2018-07-07T02:11:06.620+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","BHCB - Herbário da Universidade Federal de Minas Gerais","BRA:UFMG:BHCB:0000188409","1325","BHCB - Herbário da Universidade Federal de Minas Gerais","Mariana","Fazenda Itacolomy","pt","BHCB",1853943152,"BRA:UFMG:BHCB:0000188409","Collection","Paiva, JAM; Souza, JAM; Silva, E","188409","Universidade Federal de Minas Gerais (UFMG)","Universidade Federal de Minas Gerais (UFMG)","","","","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","Mariana","Minas Gerais","brazil",2315,"Mariana",3140001,-43.332093,-20.329725,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-20.409167,-43.397222,"original coordinates","original coordinates OK"
"2","Ocotea divaricata",1123827746,-19.901681,-40.549111,"gass84","9129ec89-afa7-45af-8b73-509f1f8942ab","667644b9-7b93-4892-80c7-c4271735c515","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-10-11T11:54:57.616+0000","2018-08-11T13:05:09.308+0000",129,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","none",NA,NA,"","Espírito Santo",2012,8,22,"2012-08-22T00:00:00","2018-12-08T12:05:02.825+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBML-Herbario - Herbário Mello Leitão","BRA:MBML:MBML-HERBARIO:0000045036","1002","MBML-Herbario - Herbário Mello Leitão","Santa Teresa","Reserva Biológica Augusto Ruschi - Estrada para os municípios de Fundão e Goiapaba-açu","pt","MBML-HERBARIO",1123827746,"BRA:MBML:MBML-HERBARIO:0000045036","Collection","T.B. Flores; G.O. Romão","45036","MBML","Museu de Biologia Professor Mello Leitão, MBML","2018-07-16T14:40:14.000+0000","Árvore ca 4m alt., flores alvas, frutos imaturos verdes","M.C. Vergne/24-11-2015","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.901681,-40.549111,"original coordinates","original coordinates OK"
"3","Ocotea divaricata",1096933892,-19.910083,-40.5428,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.204+0000","2018-02-15T04:28:53.326+0000",138,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","2014-09-23T00:00:00",NA,NA,"SOUTH_AMERICA","Espírito Santo",2012,8,22,"2012-08-22T00:00:00","2018-07-07T13:14:41.170+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014549","1002","CVRD - Herbário da Reserva Natural Vale","SANTA TERESA","","pt","CVRD",1096933892,"BRA:CVRD:CVRD:0000014549","Collection","Flores, T.B & Romão, G.O","14549","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","","Estradas para os municipios de Fundão e Goiapaba-açú. <ll>dwc_commonname:</ll> Canela lisa","Pedro L.R. Moraes","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","SANTA TERESA","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.910083,-40.5428,"original coordinates","original coordinates OK"
"4","Ocotea divaricata",1424429540,-20.373611,-41.245833,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:17.939+0000","2018-09-24T20:03:33.970+0000",207,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","none",658,NA,"","Espírito Santo",2012,9,9,"2012-09-09T00:00:00","2018-12-06T17:00:17.901+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:738439","788","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Conceição do Castelo","","","RB",1424429540,"urn:catalog:JBRJ:RB:738439","PhysicalObject","G.S. Siqueira; F. Mareto; C. Mareto; A. Mareto; F.T. Gonçalves","RB00738439","JBRJ","","2017-10-19T05:40:36.856+0000","Árvore, 12m. fuste cilíndrico 7m; CAP do fuste 42cm; diâmetro da copa 5m. Botões verde; flores creme; fruto imaturo verde, maduro roxo","G.S. Siqueira","RB 560242","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","Conceição do Castelo","Espírito Santo","brazil",2304,"Conceição do Castelo",3201704,-41.266334,-20.370853,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.373611,-41.245833,"original coordinates","original coordinates OK"
"5","Ocotea divaricata",1096933272,-20.373611,-41.245861,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:35.558+0000","2018-02-15T04:28:52.770+0000",138,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","2012-09-11T00:00:00",658,0,"SOUTH_AMERICA","Espírito Santo",2012,9,9,"2012-09-09T00:00:00","2018-07-07T13:14:41.218+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000013889","788","CVRD - Herbário da Reserva Natural Vale","CONCEIÇÃO DO CASTELO","","pt","CVRD",1096933272,"BRA:CVRD:CVRD:0000013889","Collection","Siqueira, G.S.","13889","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","","col. Adic. ( Fabio Mareto, Cabelo Mareto, Alemão Mareto, Felipe de Tássio Gonçalves) <ll>dwc_commonname:</ll> Canela lisa","Geovane S. Siqueira","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","CONCEIÇÃO DO CASTELO","Espírito Santo","brazil",2304,"Conceição do Castelo",3201704,-41.266334,-20.370853,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.373611,-41.245861,"original coordinates","original coordinates OK"
"6","Ocotea divaricata",1090698850,-19.179417,-39.970778,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.085+0000","2018-11-24T12:32:45.097+0000",126,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","2012-12-13T00:00:00",40,0,"","Espírito Santo",2012,12,13,"2012-12-13T00:00:00","2018-12-08T04:44:15.892+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000059803","3538","HRCB - Herbário Rioclarense","Linhares","Aceiro Catelã-João Pedro","pt","HRCB",1090698850,"BRA:UNESPRC:HRCB:0000059803","Collection","Moraes, P.L.R. de","59803","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","2018-11-21T18:13:12.000+0000","Árvore 12 m, frutos imaturos verdes, cúpula vermelha. <ll>dwc_commonname:</ll> Canela lisa","Moraes, P.","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.179417,-39.970778,"original coordinates","original coordinates OK"
"7","Ocotea divaricata",1086915324,-19.179167,-39.970556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:58.398+0000","2018-11-24T08:56:58.503+0000",126,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","2012-12-13T00:00:00",NA,NA,"SOUTH_AMERICA","Espirito Santo",2012,12,13,"2012-12-13T00:00:00","2018-12-08T13:01:19.794+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000047113","3538","SPSF - Herbário Dom Bento José Pickel","Linhares","Reserva Natural Vale do Rio Doce","pt","SPSF",1086915324,"BRA:IF:SPSF:0000047113","Collection","P.L.R.Moraes & G.S.Siqueira","47113","IF","Instituto Florestal, IF","2018-11-05T15:55:18.000+0000","COLETA: Árvore 12m, frutos imaturos verdes, cúpula vermelha.; GEOGRAFIA: Aceiro Catelã-João Pedro.;","P.Moraes","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","Linhares","Espirito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.179167,-39.970556,"original coordinates","original coordinates OK"
"8","Ocotea divaricata",1096932845,-19.146917,-40.064694,"gass84,txmatfuz","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:35.364+0000","2018-02-15T04:28:52.714+0000",138,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","2011-10-03T00:00:00",74,0,"SOUTH_AMERICA","Espírito Santo",2011,9,7,"2011-09-07T00:00:00","2018-07-07T13:14:41.221+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000013469","3186","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096932845,"BRA:CVRD:CVRD:0000013469","Collection","P.L.R. Moraes & J.G. Rohwer","13469","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","","Árvore 5 m, flores em botão e velhas, borda da mata <ll>dwc_commonname:</ll> Canela lisa","Moraes, P.L.R.","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.146917,-40.064694,"original coordinates","original coordinates OK"
"9","Ocotea divaricata",1090698948,-19.146917,-40.064694,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.112+0000","2018-11-24T12:32:45.131+0000",126,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","none",74,0,"","Espírito Santo",2011,9,7,"2011-09-07T00:00:00","2018-12-08T04:44:16.032+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000059956","3186","HRCB - Herbário Rioclarense","Linhares","Estrada Flamengo","pt","HRCB",1090698948,"BRA:UNESPRC:HRCB:0000059956","Collection","Moraes, P.L.R. de","59956","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","2018-11-21T18:13:12.000+0000","Árvore 5 m, flores em botão e velhas.","","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.146917,-40.064694,"original coordinates","original coordinates OK"
"10","Ocotea divaricata",1090697398,-19.972778,-40.593361,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:43.724+0000","2018-11-24T12:32:43.731+0000",126,"none","PRESERVED_SPECIMEN",7304690,6,7707728,220,407,6688,3034076,7304690,7304690,"Ocotea divaricata Mez","Ocotea divaricata Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea divaricata","Ocotea","divaricata","SPECIES","ACCEPTED","none",819,0,"","Espírito Santo",2011,9,10,"2011-09-10T00:00:00","2018-12-08T04:44:15.168+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000056120","3225","HRCB - Herbário Rioclarense","Santa Teresa","Sítio L. Bringhenti","pt","HRCB",1090697398,"BRA:UNESPRC:HRCB:0000056120","Collection","Moraes, P.L.R. de","56120","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","2018-11-21T18:13:12.000+0000","Árvore masculina, 5m, flores brancas.","","","","","","","","","","",NA,NA,"","","",NA,"","",NA,"","","","",NA,NA,"","","","","","","","Santa Teresa","Espírito Santo","brazil",2456,"Santa Teresa",3204609,-40.635175,-19.877577,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.972778,-40.593361,"original coordinates","original coordinates OK"
