"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","otherCatalogNumbers","institutionCode","occurrenceRemarks","identifiedBy","elevation","fieldNotes","elevationAccuracy","language","ownerInstitutionCode","continent","individualCount","nomenclaturalStatus","nomenclaturalCode","taxonID","bibliographicCitation","collectionID","references","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","rights","verbatimTaxonRank","higherClassification","fieldNumber","habitat","higherGeography","identificationQualifier","coordinateUncertaintyInMeters","georeferenceProtocol","georeferenceSources","depth","depthAccuracy","scientificNameID","dynamicProperties","eventTime","acceptedNameUsage","verbatimCoordinateSystem","locationID","datasetID","accessRights","identificationID","parentNameUsage","locationRemarks","georeferencedDate","verbatimLocality","typeStatus","typifiedName","organismID","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea fasciculata",1840912966,-22.336111,-44.538611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:37:23.281+0000","2018-09-24T19:59:04.284+0000",207,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","none","Rio de Janeiro",2018,4,20,"2018-04-20T00:00:00","2018-07-24T12:34:58.617+0000","2018-12-08T19:50:29.323+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1386611","1640","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Resende","Bosque do Visconde. Trilha da Família. Parque Estadual da Pedra Selada","RB",1840912966,"urn:catalog:JBRJ:RB:1386611","PhysicalObject","C. Baez; E.P.Fernandez, T.Lima, R.C.Gomes","RB01386611","RB 764192","JBRJ","Árvore matriz nº 76; CAP 112 cm; Gema apical ferrugínea. Folhas glabras discolores. Frutos imaturos. Frutos verde-claro. Cúpula verde. Frutos coletados no solo passados marrons.","A. Quinet",NA,"",NA,"","","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Resende","Rio de Janeiro","brazil",1559,"Resende",3304201,-44.489612,-22.442109,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.336111,-44.538611,"original coordinates","original coordinates OK"
"2","Ocotea fasciculata",1424499246,-22.883333,-43.033333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:59.248+0000","2018-09-24T20:04:12.643+0000",207,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","2014-08-18T00:00:00","Rio de Janeiro",2014,7,11,"2014-07-11T00:00:00","2017-10-14T07:15:28.354+0000","2018-12-06T17:01:01.514+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:914262","5032","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Niterói","Pendotiba, Matapaca, Mata do Ministro, Sítio de Renato Queiroz.","RB",1424499246,"urn:catalog:JBRJ:RB:914262","PhysicalObject","A.A.M. de Barros; et al","RB00914262","RB 614021","JBRJ","Árvore com cerca de 15,0m de altura, heliófila, folhas cartáceas discolores verdes, frutos","A. Quinet",112,"Mata atlântica, floresta ombrófila densa submontana",NA,"","","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Niterói","Rio de Janeiro","brazil",1365,"Niterói",3303302,-43.054805,-22.91459,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.883333,-43.033333,"original coordinates","original coordinates OK"
"3","Ocotea fasciculata",1094919143,-12.016667,-38.033333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:50.921+0000","2018-09-10T18:27:35.407+0000",124,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","none","Bahia",2013,12,14,"2013-12-14T00:00:00","","2018-09-10T18:28:02.198+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000202542","1616","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Fazenda Rio do Negro, ca. 15 km southeast of Entre Rios.","HUEFS",1094919143,"BRA:UEFS:HUEFS:0000202542","Collection","Popovkin, A.V.","202542","","UEFS","","",150,"",0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.016667,-38.033333,"original coordinates","original coordinates OK"
"4","Ocotea fasciculata",1848251611,-21.87,-42.3,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.480+0000","2018-06-04T19:36:12.763+0000",118,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","2016-08-30T00:00:00","Rio de Janeiro",2013,12,17,"2013-12-17T00:00:00","2018-05-10T19:00:02.000+0000","2018-12-08T15:08:35.951+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000410084","s.n.","MBM - Herbário do Museu Botânico Municipal","Cantagalo","Conglomerado 177-2-1-3.","MBM",1848251611,"BRA:MBM:MBM:0000410084","Collection","Pimentel, LB; Junqueira, ASC; Ramos, M; Giovanetti-Alves, R","410084","","MBM","Árvore. Fruto verde com odor de canela.; Fragmento de Floresta Estacional Semidecídua sobre solo areno-argiloso. Terreno com alta declividade.","Quinet, A",160,"",0,"pt","Museu Botânico Municipal de Curitiba, MBM","SOUTH_AMERICA",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Cantagalo","Rio de Janeiro","brazil",1755,"Cantagalo",3301108,-42.334762,-21.86874,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-21.87,-42.3,"original coordinates","original coordinates OK"
"5","Ocotea fasciculata",1094919170,-12.016667,-38.033333,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:50.883+0000","2018-09-10T18:27:35.344+0000",124,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","none","Bahia",2013,12,28,"2013-12-28T00:00:00","","2018-09-10T18:28:01.788+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000202552","1626","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Fazenda Rio do Negro, ca. 15 km southeast of Entre Rios.","HUEFS",1094919170,"BRA:UEFS:HUEFS:0000202552","Collection","Popovkin, A.V.","202552","","UEFS","","",150,"",0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-12.016667,-38.033333,"original coordinates","original coordinates OK"
"6","Ocotea fasciculata",1086916342,-18.917222,-40.070556,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.029+0000","2018-11-24T08:56:59.075+0000",126,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","2012-08-17T00:00:00","Espírito Santo",2012,8,17,"2012-08-17T00:00:00","2018-11-05T15:55:19.000+0000","2018-12-08T13:01:20.167+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000048194","6894","SPSF - Herbário Dom Bento José Pickel","Jaguaré","","SPSF",1086916342,"BRA:IF:SPSF:0000048194","Collection","D.A.Folli","48194","","IF","COLETA: Porte arbóreo; botão verde claro, flor branca; Seiva incolor; descamação em placas; altura 20m; fuste cilíndrico com 10m de altura e CAP 129cm; diâmetro da copa 10m.&nf;Nome Popular - Canela Amarela. 1 DUPLICATA.; GEOGRAFIA: Estrada Córrego das Abó","D.A.Folli",NA,"",NA,"pt","Instituto Florestal, IF","SOUTH_AMERICA",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Jaguaré","Espírito Santo","brazil",2644,"Jaguaré",3203056,-40.004318,-18.949532,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-18.917222,-40.070556,"original coordinates","original coordinates OK"
"7","Ocotea fasciculata",1265915380,-8.6925,-35.109167,"gass84,iddatunl","a0cb1f6e-5766-4cc5-a8a0-cfc6a22c5c3d","81114709-2a6c-4e0b-908b-cb207a8708c2","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T18:21:10.190+0000","2018-11-23T18:21:10.310+0000",125,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","2011-10-01T00:00:00","Pernambuco",2011,4,15,"2011-04-15T00:00:00","","2018-11-23T18:22:02.845+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","BRA:IMA:MAC:0000054846","339","MAC - Herbário do Instituto do Meio Ambiente do Estado de Alagoas","Goiana","Fazenda Tabatinga, Borda da mata.","MAC",1265915380,"BRA:IMA:MAC:0000054846","Collection","S.O.Santos; B.Amorim; B.Chagas; A.R.Lourenço; D.Cavalcante","54846","","IMA","Árvore ca. 5 m. Ramos lenticelados. Folhas coriáceas. Frutos com cúpula envolvendo parcialmente o fruto.; Mata Atlântica.","S.O.Santos",NA,"",NA,"pt","Instituto do Meio Ambiente do Estado de Alagoas, IMA","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Goiana","Pernambuco","brazil",4378,"Goiana",2606200,-34.941897,-7.597208,"PERNAMBUCO","PE","Pernambuco",-37.99303622,-8.3240949,"Pernambuco","pe",-8.6925,-35.109167,"original coordinates","original coordinates outside municipality original in goiana falls in rio formoso"
"8","Ocotea fasciculata",1094899523,-11.866667,-38.05,"gass84","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:42.535+0000","2018-09-10T18:27:24.816+0000",124,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","none","Bahia",2011,11,3,"2011-11-03T00:00:00","","2018-09-10T18:27:50.650+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000182471","955","HUEFS - Herbario da Universidade Estadual de Feira de Santana","Entre Rios","Cinco estradas.","HUEFS",1094899523,"BRA:UEFS:HUEFS:0000182471","Collection","Popovkin, A.V.","182471","","UEFS","Atlantic forest.","",158,"",0,"pt","Universidade Estadual de Feira de Santana (UEFS)","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Entre Rios","Bahia","brazil",3584,"Entre Rios",2910503,-38.042945,-12.073204,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-11.866667,-38.05,"original coordinates","original coordinates OK"
"9","Ocotea fasciculata",1424484394,-19.285,-43.333333,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:49.460+0000","2018-09-24T20:04:02.804+0000",207,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","2017-11-16T00:00:00","Minas Gerais",2009,9,15,"2009-09-15T00:00:00","2018-03-02T11:21:09.091+0000","2018-12-06T17:00:52.892+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:861178","22","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Joanésia","PHC Ouro Fino, Rio Santo Antônio.","RB",1424484394,"urn:catalog:JBRJ:RB:861178","PhysicalObject","T. Mansur","RB00861178","RB 600510","JBRJ","","L.C.S.ASSIS , C.C.A.Silva",NA,"Floresta estacional semidecidual",NA,"","","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Joanésia","Minas Gerais","brazil",2596,"Joanésia",3136108,-42.704886,-19.209782,"MINAS GERAIS","MG","Minas Gerais",-44.67333254,-18.45539008,"Minas Gerais","mg",-19.285,-43.333333,"original coordinates","original coordinates outside municipality original in joanesia falls in morro do pilar"
"10","Ocotea fasciculata",1424279987,-20.059167,-40.473056,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:40:48.210+0000","2018-09-24T20:02:03.706+0000",207,"none","PRESERVED_SPECIMEN",4181948,6,7707728,220,407,6688,3034076,4181948,4181948,"Ocotea fasciculata (Nees) Mez","Ocotea fasciculata (Nees) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea fasciculata","Ocotea","fasciculata","SPECIES","ACCEPTED","none","Espírito Santo",2008,1,29,"2008-01-29T00:00:00","2017-10-15T16:29:32.224+0000","2018-12-06T16:58:49.097+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:567452","4912","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Santa Leopoldina","Fazenda Caioba, prop.: Cláudio Villoni.","RB",1424279987,"urn:catalog:JBRJ:RB:567452","PhysicalObject","V. Demuner; T.A. Cruz & M. Belisario","RB00567452","RB 483679","JBRJ","Arvoreta 7m botões florais e flores brancas.","L.C.S.Assis",200,"Interior de mata.",100,"","","",NA,"","","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","","",NA,"","",NA,NA,NA,"","","","",NA,"","",NA,"","","",NA,"","",NA,"Santa Leopoldina","Espírito Santo","brazil",2380,"Santa Leopoldina",3204500,-40.540501,-20.123027,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.059167,-40.473056,"original coordinates","original coordinates OK"
