"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","elevation","elevationAccuracy","continent","otherCatalogNumbers","fieldNotes","references","created","associatedSequences","taxonID","higherClassification","individualCount","preparations","coordinateUncertaintyInMeters","habitat","institutionID","county","nomenclaturalCode","verbatimEventDate","georeferenceProtocol","endDayOfYear","startDayOfYear","collectionID","georeferenceSources","verbatimElevation","georeferencedDate","nomenclaturalStatus","bibliographicCitation","identificationQualifier","higherGeography","fieldNumber","organismID","datasetID","accessRights","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea dispersa",1931772587,-26.1,-48.69,"gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:31.167+0000","2018-10-24T15:38:21.206+0000",121,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2018-08-29T00:00:00","Santa Catarina",2018,8,29,"2018-08-29T00:00:00","2018-10-11T17:21:27.000+0000","2018-12-07T06:14:59.531+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000060477","3427","FURB - Herbário Dr. Roberto Miguel Klein","Itapoá","Sai Mirim.","pt","FURB",1931772587,"BRA:FURB:FURB:0000060477","Collection","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","60477","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","fruto imaturo","Kassner-Filho, A.",NA,NA,"","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Itapoá","Santa Catarina","brazil",812,"Itapoá",4208450,-48.652853,-26.082161,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.1,-48.69,"original coordinates","original coordinates OK"
"2","Ocotea dispersa",1848250388,-24.685306,-48.580389,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.502+0000","2018-06-04T19:36:12.459+0000",118,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2017-03-27T00:00:00","Paraná",2017,2,22,"2017-02-22T00:00:00","2018-05-10T19:00:02.000+0000","2018-12-08T15:08:35.278+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000408329","2401","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Parque Estadual das Lauráceas, próximo ao rio Pardo","pt","MBM",1848250388,"BRA:MBM:MBM:0000408329","Collection","Brotto, ML; Völtz, RR; Silva, JM","408329","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 8 m de altura; botões e poucas flores brancas já abertas.; Floresta Ombrófila Densa Submontana.","Brotto, ML",140,0,"SOUTH_AMERICA","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.685306,-48.580389,"original coordinates","original coordinates OK"
"3","Ocotea dispersa",1848252322,-25.440556,-48.788333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.338+0000","2018-06-04T19:36:12.959+0000",118,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2017-12-01T00:00:00","Paraná",2017,12,1,"2017-12-01T00:00:00","2018-05-10T19:00:02.000+0000","2018-12-08T15:08:36.412+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409902","2540","MBM - Herbário do Museu Botânico Municipal","Antonina","Rodovia PR-410, na margem","pt","MBM",1848252322,"BRA:MBM:MBM:0000409902","Collection","Brotto, ML; Cordeiro, J","409902","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 9 metros de altura; frutos maduros negros com cúpulas vermelhas.; Floresta Ombrófila Densa Submontana.","Brotto, ML",32,0,"SOUTH_AMERICA","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Antonina","Paraná","brazil",896,"Antonina",4101200,-48.722189,-25.304979,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.440556,-48.788333,"original coordinates","original coordinates OK"
"4","Ocotea dispersa",1316170033,-25.785833,-48.605833,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.155+0000","2018-11-24T08:57:00.209+0000",126,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2016-04-15T00:00:00","Paraná",2016,4,2,"2016-04-02T00:00:00","2018-11-05T15:55:18.000+0000","2018-12-09T14:25:59.728+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051060","2271","SPSF - Herbário Dom Bento José Pickel","Guaratuba","Serra da Prata, trilha para o Salto Parati","pt","SPSF",1316170033,"BRA:IF:SPSF:0000051060","Collection","M.L.Brotto","51060","IF","Instituto Florestal, IF","COLETA: Árvore com 7m de altura; flores de cor bege.; GEOGRAFIA: Floresta Ombrófila Densa Submontana;","M.L.Brotto",14,0,"SOUTH_AMERICA","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.785833,-48.605833,"original coordinates","original coordinates OK"
"5","Ocotea dispersa",1848245526,-25.785833,-48.605833,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:39.640+0000","2018-06-04T19:36:11.027+0000",118,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2016-04-15T00:00:00","Paraná",2016,4,2,"2016-04-02T00:00:00","2018-05-10T19:00:02.000+0000","2018-12-08T15:08:32.657+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000402779","2271","MBM - Herbário do Museu Botânico Municipal","Guaratuba","Serra da Prata, trilha para o Salto Parati","pt","MBM",1848245526,"BRA:MBM:MBM:0000402779","Collection","Brotto, ML","402779","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 7m de altura; flores de cor bege.; Floresta Ombrófila Densa Submontana.","Brotto, ML",14,0,"SOUTH_AMERICA","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.785833,-48.605833,"original coordinates","original coordinates OK"
"6","Ocotea dispersa",1423926905,-22.436111,-42.521944,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:35:28.097+0000","2018-09-24T19:58:01.996+0000",207,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","none","Rio de Janeiro",2016,8,10,"2016-08-10T00:00:00","2018-02-08T15:55:38.295+0000","2018-12-06T16:55:34.712+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:1174604","19382","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Nova Friburgo","Macaé de Cima, nascente do Rio das Flores, acima do Sítio Sophronitis. mata atlântica de altitude. APA de Macaé de Cima","","RB",1423926905,"urn:catalog:JBRJ:RB:1174604","PhysicalObject","G.Martinelli; D.Maurenza, R.Negrão,M.Moraes","RB01174604","JBRJ","","arvoreta, 7m; folhas verdes, discolores; frutos imaturos de cor verde-claro com drupa verde-escura.","",1000,NA,"","RB 659422","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Nova Friburgo","Rio de Janeiro","brazil",1598,"Nova Friburgo",3303401,-42.501539,-22.319613,"RIO DE JANEIRO","RJ","Rio de Janeiro",-42.66307908,-22.19581555,"Rio de Janeiro","rj",-22.436111,-42.521944,"original coordinates","original coordinates outside municipality original in nova friburgo falls in silva jardim"
"7","Ocotea dispersa",1077424863,-26.8225,-48.778611,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.913+0000","2018-10-24T15:38:15.553+0000",121,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2015-02-10T00:00:00","Santa Catarina",2015,2,10,"2015-02-10T00:00:00","2018-10-11T17:21:27.000+0000","2018-12-06T14:18:07.296+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045820","1174","FURB - Herbário Dr. Roberto Miguel Klein","Navegantes","Leiteiro.","pt","FURB",1077424863,"BRA:FURB:FURB:0000045820","Collection","Oliveira, A.A. de","45820","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Regeneração IFFSC 753 /L/88","Oliveira, AA de",178,0,"","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Navegantes","Santa Catarina","brazil",705,"Navegantes",4211306,-48.725507,-26.828953,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.8225,-48.778611,"original coordinates","original coordinates OK"
"8","Ocotea dispersa",1801188745,-22.6825,-45.453056,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.503+0000","2018-11-24T08:57:00.551+0000",126,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2016-06-03T00:00:00","São Paulo",2015,12,17,"2015-12-17T00:00:00","2018-11-05T15:55:18.000+0000","2018-12-08T01:46:36.353+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000052028","487","SPSF - Herbário Dom Bento José Pickel","Campos do Jordão","P.E. de Campos do Jordão","pt","SPSF",1801188745,"BRA:IF:SPSF:0000052028","Collection","M.G.K. Cornia & N.M.Ivanauskas & R.Esteves","52028","IF","Instituto Florestal, IF","COLETA: Árvore 6m de altura. Indivíduo 736 da fitissociologia. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada.Parcela da fitossociologia, Floresta Ombrófila Mista, (WGS84, Zona 23K);","J.B.Baitello",1467,0,"SOUTH_AMERICA","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Campos do Jordão","São Paulo","brazil",1455,"Campos do Jordão",3509700,-45.532846,-22.701675,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-22.6825,-45.453056,"original coordinates","original coordinates OK"
"9","Ocotea dispersa",1077479707,-25.928889,-48.609444,"gass84","dd31ac22-63d4-4bb4-a987-5eece5ffadb8","042a7696-696b-492b-ad3e-4076807eaeed","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:09.035+0000","2018-11-24T12:32:09.070+0000",118,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","2014-04-15T00:00:00","Paraná",2014,3,18,"2014-03-18T00:00:00","2018-10-30T18:00:49.000+0000","2018-12-06T14:18:26.638+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","BRA:UTFPR:HCF:0000014440","1572","HCF - Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão","Guaratuba","Balneário Nereidas","pt","HCF",1077479707,"BRA:UTFPR:HCF:0000014440","Collection","M.L. Brotto","14440","Universidade Tecnológica Federal do Paraná (UTFPR)","Universidade Tecnológica Federal do Paraná (UTFPR)","árvore de 3,5 m; com botões florais.","M.L. Brotto",5,0,"","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.928889,-48.609444,"original coordinates","original coordinates OK"
"10","Ocotea dispersa",1316183697,-24.0347,-47.5832,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:56.309+0000","2018-12-03T16:41:37.237+0000",122,"none","PRESERVED_SPECIMEN",4182666,6,7707728,220,407,6688,3034076,4182666,4182666,"Ocotea dispersa (Nees & Mart.) Mez","Ocotea dispersa (Nees & Mart.) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea dispersa","Ocotea","dispersa","SPECIES","ACCEPTED","none","São Paulo",2014,3,17,"2014-03-17T00:00:00","2018-11-21T16:30:35.000+0000","2018-12-09T14:26:07.292+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000189085","152","UEC - Herbário da Universidade Estadual de Campinas","São Miguel Arcanjo","Parque Estadual Carlos Botelho","pt","UEC",1316183697,"BRA:UNICAMP:UEC:0000189085","Collection","Silva, B.G.","189085","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, 6 m de altura e 6,4 cm de DAP; Floresta Ombrófila Densa","",800,0,"","","","","","",NA,"",NA,"",NA,"","","","","","",NA,NA,"","","","","","","","","",NA,"","","",NA,"São Miguel Arcanjo","São Paulo","brazil",1065,"São Miguel Arcanjo",3550209,-47.993345,-23.913252,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,"São Paulo","sp",-24.0347,-47.5832,"original coordinates","original coordinates outside municipality original in sao miguel arcanjo falls in tapirai"
