"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","day","modified","individualCount","nomenclaturalStatus","nomenclaturalCode","county","taxonID","bibliographicCitation","collectionID","otherCatalogNumbers","fieldNotes","fieldNumber","references","created","associatedSequences","higherClassification","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","georeferencedDate","georeferenceProtocol","georeferenceSources","coordinateUncertaintyInMeters","habitat","identificationQualifier","rights","higherGeography","organismID","datasetID","accessRights","identificationRemarks","infraspecificEpithet","typeStatus","typifiedName","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Ocotea indecora",1889166122,-25.4035,-53.633,"gass84,iddatunl","0ec3229f-2b53-484e-817a-de8ceb1fce2b","cc8ec135-6ade-4a8e-8b31-475dc1d3c433","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:23.167+0000","2018-08-03T12:04:05.006+0000",125,"none","PRESERVED_SPECIMEN",8103454,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora (Schott) Mez","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","ACCEPTED","2017-06-01T00:00:00",9999,0,"Paraná",2017,4,"2017-04-01T00:00:00","2018-08-03T12:04:05.028+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","BRA:UTFPR:DVPR:0000005472","102","DVPR - Herbário da Universidade Tecnológica Federal do Paraná - Dois Vizinhos","São Jorge d' Oeste","RPPN Salto Chopim","pt","DVPR",1889166122,"BRA:UTFPR:DVPR:0000005472","Collection","Souza, P.R.; et al.; et al.","5472","UTFPR","Universidade Tecnológica Federal do Paraná (UTFPR)","Árvore ca 7m, parcela 34, número do indivíduo 629; Floresta Estacional Semidecidual","Estevan, D.A.","",NA,"",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","São Jorge d' Oeste","Paraná","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.4035,-53.633,"original coordinates","original coordinates outside municipality original in sao jorge d' oeste falls in capitao leonidas marques"
"2","Ocotea indecora",1848250788,-24.880556,-48.748333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.911+0000","2018-06-04T19:36:12.550+0000",118,"none","PRESERVED_SPECIMEN",4180662,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora Schott ex Meisn.","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","SYNONYM","2017-05-25T00:00:00",828,0,"Paraná",2017,4,"2017-04-19T00:00:00","2018-12-08T15:08:35.643+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409072","4563","MBM - Herbário do Museu Botânico Municipal","Adrianópolis","Estrada de Pacas ao Parque Estadual das Lauráceas, Berneck","pt","MBM",1848250788,"BRA:MBM:MBM:0000409072","Collection","Barboza, E; Silva, JM; Brotto, ML","409072","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 12 m de altura; flores brancas, odoríferas.; Floresta Ombrófila Densa Montana.","Brotto, ML","SOUTH_AMERICA",19,"2018-05-10T19:00:05.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Adrianópolis","Paraná","brazil",949,"Adrianópolis",4100202,-48.821252,-24.783093,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.880556,-48.748333,"original coordinates","original coordinates outside municipality original in adrianopolis falls in tunas do parana"
"3","Ocotea indecora",1848250252,-25.87,-48.968333,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:42.903+0000","2018-06-04T19:36:12.403+0000",118,"none","PRESERVED_SPECIMEN",4180662,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora Schott ex Meisn.","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","SYNONYM","2017-05-10T00:00:00",975,0,"Paraná",2017,5,"2017-05-06T00:00:00","2018-12-08T15:08:35.188+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000409032","10","MBM - Herbário do Museu Botânico Municipal","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","pt","MBM",1848250252,"BRA:MBM:MBM:0000409032","Collection","Rau, TG; Brotto, ML; Ferreira, PC; Lozano, ED","409032","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore ca. 20 m.; Relevo: fortemente ondulado. Vegetação: Floresta Ombrófila Densa Montana, estágio avançado, interior da mata.","Brotto, ML","SOUTH_AMERICA",6,"2018-05-10T19:00:05.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Guaratuba","Paraná","brazil",838,"Guaratuba",4109609,-48.768272,-25.817781,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.87,-48.968333,"original coordinates","original coordinates OK"
"4","Ocotea indecora",1801347877,-24.5321,-50.258,"gass84","767bddaa-9e6a-4eb1-bd12-f94a2b39a7d6","f6e2efc9-42a3-47ea-99c6-3eda8d653cc9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:35:24.388+0000","2018-11-24T12:35:24.424+0000",123,"none","PRESERVED_SPECIMEN",8103454,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora (Schott) Mez","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","ACCEPTED","2017-12-13T00:00:00",994,0,"Paraná",2017,12,"2017-12-02T00:00:00","2018-12-08T01:46:36.433+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","EFC - Herbário Escola de Florestas Curitiba","BRA:UFPR:EFC:0000016129","207","EFC - Herbário Escola de Florestas Curitiba","Tibagi","Itaytyba","pt","EFC",1801347877,"BRA:UFPR:EFC:0000016129","Collection","Souza, I,; Völtz, R.R.; Ramos, C.E.A.","16129","Universidade Federal do Paraná, UFPR","Universidade Federal do Paraná, UFPR","Árvore 10 m, frutos negros com cúpula vermelha. Floresta Estacional Semidecidual","Souza, I.","",2,"2018-11-19T18:52:54.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Tibagi","Paraná","brazil",961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-24.5321,-50.258,"original coordinates","original coordinates OK"
"5","Ocotea indecora",1324593023,-25.448611,-49.018056,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.172+0000","2018-11-24T08:57:00.271+0000",126,"none","PRESERVED_SPECIMEN",8103454,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora (Schott) Mez","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","ACCEPTED","2016-04-15T00:00:00",970,0,"Paraná",2016,4,"2016-04-10T00:00:00","2018-12-06T08:55:09.282+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051064","2301","SPSF - Herbário Dom Bento José Pickel","Piraquara","Recreio da Serra","pt","SPSF",1324593023,"BRA:IF:SPSF:0000051064","Collection","M.L.Brotto","51064","IF","Instituto Florestal, IF","COLETA: Árvore com 8m de altura; flores brancas, com odor moderado agradável.; GEOGRAFIA: Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.;","M.L.Brotto","SOUTH_AMERICA",10,"2018-11-05T15:55:22.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.448611,-49.018056,"original coordinates","original coordinates OK"
"6","Ocotea indecora",1848245362,-25.448611,-49.018056,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:39.620+0000","2018-06-04T19:36:11.096+0000",118,"none","PRESERVED_SPECIMEN",4180662,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora Schott ex Meisn.","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","SYNONYM","2016-04-15T00:00:00",970,0,"Paraná",2016,4,"2016-04-10T00:00:00","2018-12-08T15:08:32.483+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000402797","2301","MBM - Herbário do Museu Botânico Municipal","Piraquara","Recreio da Serra","pt","MBM",1848245362,"BRA:MBM:MBM:0000402797","Collection","Brotto, ML","402797","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore com 8m de altura; flores brancas, com odor moderado agradável.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","Brotto, ML","SOUTH_AMERICA",10,"2018-05-10T19:00:05.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Piraquara","Paraná","brazil",877,"Piraquara",4119509,-49.052069,-25.472754,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.448611,-49.018056,"original coordinates","original coordinates OK"
"7","Ocotea indecora",1324593030,-19.095,-39.959722,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:57:00.191+0000","2018-11-24T08:57:00.301+0000",126,"none","PRESERVED_SPECIMEN",8103454,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora (Schott) Mez","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","ACCEPTED","2015-01-21T00:00:00",61,0,"Espírito Santo",2015,1,"2015-01-21T00:00:00","2018-12-06T08:55:09.319+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000051136","4600","SPSF - Herbário Dom Bento José Pickel","Linhares","Reserva Natural Vale, Marco de Ferro","pt","SPSF",1324593030,"BRA:IF:SPSF:0000051136","Collection","P.L.R.Moraes et al.","51136","IF","Instituto Florestal, IF","COLETA: Árvore 20m, frutos atropurpúreos.;","P.L.R.de Moraes","SOUTH_AMERICA",21,"2018-11-05T15:55:22.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.095,-39.959722,"original coordinates","original coordinates OK"
"8","Ocotea indecora",1258186883,-19.095055,-39.959722,"cdround,gass84,iddatunl","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T07:54:45.972+0000","2016-04-01T22:44:11.663+0000",28,"none","PRESERVED_SPECIMEN",8103454,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora (Schott) Mez","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","ACCEPTED","2015-01-01T00:00:00",61,NA,"Espírito Santo",2015,1,"2015-01-21T00:00:00","2018-07-07T19:45:19.715+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:100871177","Moraes 4600","Tropicos","","Reserva Natural Vale, Marco de Ferro.","","MO",1258186883,"urn:catalog:MO:Tropicos:100871177","PhysicalObject","Pedro L.R. de Moraes|H. van der Werff|M. Vergne|Tiago Arruda Pontes|M. Cruz","100871177","MO","MOBOT","","P.L. R. de Moraes","SOUTH_AMERICA",21,"2016-03-31T05:15:00.000+0000",1,"Legitimate","ICNafp","Linhares",17806057,"http://www.tropicos.org/Specimen/100871177","http://biocol.org/urn:lsid:biocol.org:col:15859","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","","Espírito Santo","brazil",NA,"",NA,NA,NA,"","","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.095055,-39.959722,"original coordinates","original coordinates outside municipality original in  falls in linhares"
"9","Ocotea indecora",1077424750,-27.268611,-49.051944,"cdround,gass84","b9a43c60-d2b6-445c-9362-2db65465c963","34e6e625-47cf-4d42-8054-af0c2f1b6e64","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-23T15:39:20.808+0000","2018-10-24T15:38:15.496+0000",121,"none","PRESERVED_SPECIMEN",8103454,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora (Schott) Mez","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","ACCEPTED","2015-02-08T00:00:00",874,0,"Santa Catarina",2015,2,"2015-02-08T00:00:00","2018-12-06T14:18:07.252+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","FURB - Herbário Dr. Roberto Miguel Klein","BRA:FURB:FURB:0000045688","1094","FURB - Herbário Dr. Roberto Miguel Klein","Botuverá","Localidade de """".","pt","FURB",1077424750,"BRA:FURB:FURB:0000045688","Collection","Oliveira, A.A. de","45688","Universidade Regional de Blumenau, FURB","Universidade Regional de Blumenau, FURB","Fito IFFSC 468 /O/58","Oliveira, AA de","",8,"2018-10-11T17:21:28.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Botuverá","Santa Catarina","brazil",611,"Botuverá",4202701,-49.124803,-27.219971,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.268611,-49.051944,"original coordinates","original coordinates OK"
"10","Ocotea indecora",1848251947,-27.119167,-49.207778,"gass84","3b8e9d83-b2d4-4a97-973c-31d98b67b1e9","ab5c0b99-5af3-4958-b03c-0b7e85481cc1","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T15:24:43.606+0000","2018-06-04T19:36:12.879+0000",118,"none","PRESERVED_SPECIMEN",4180662,6,7707728,220,407,6688,3034076,8103454,8103454,"Ocotea indecora Schott ex Meisn.","Ocotea indecora (Schott) Mez","Plantae","Tracheophyta","Laurales","Lauraceae","Ocotea","Ocotea indecora","Ocotea","indecora","SPECIES","SYNONYM","2015-04-22T00:00:00",685,0,"Santa Catarina",2015,4,"2015-04-22T00:00:00","2018-12-08T15:08:36.156+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","MBM - Herbário do Museu Botânico Municipal","BRA:MBM:MBM:0000410348","139","MBM - Herbário do Museu Botânico Municipal","Indaial","Faxinal do Bepe; Parque Nacional da Serra do Itajaí","pt","MBM",1848251947,"BRA:MBM:MBM:0000410348","Collection","Seubert, RC; Adenesky-Filho, E; Hofschneider, E; Rezini, JA; Gebien, W","410348","MBM","Museu Botânico Municipal de Curitiba, MBM","Árvore; Floresta Ombrófila Densa Montana; encosta","Seubert, RC","SOUTH_AMERICA",22,"2018-05-10T19:00:05.000+0000",NA,"","","",NA,"","","","","","","","","","","",NA,"",NA,"","","","",NA,"","","","",NA,"","","","","","","Indaial","Santa Catarina","brazil",665,"Indaial",4207502,-49.224868,-26.994453,"SANTA CATARINA","SC","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.119167,-49.207778,"original coordinates","original coordinates OK"
