"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince.original","year","month","day","eventDate","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","otherCatalogNumbers","elevation","modified","elevationAccuracy","references","habitat","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","preparations","startDayOfYear","verbatimElevation","collectionID","identificationQualifier","fieldNotes","county","individualCount","nomenclaturalStatus","taxonID","bibliographicCitation","georeferenceSources","higherGeography","higherClassification","identificationRemarks","coordinateUncertaintyInMeters","georeferenceProtocol","georeferencedDate","typeStatus","organismID","datasetID","accessRights","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"1","Licaria bahiana",1270103724,-20.491667,-41.739444,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.386+0000","2018-11-24T08:56:59.414+0000",126,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2015-04-13T00:00:00","SOUTH_AMERICA","Espírito Santo",2015,2,2,"2015-02-02T00:00:00","2018-11-24T08:57:22.338+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049014","427","SPSF - Herbário Dom Bento José Pickel","Ibitirama","Santa Marta","pt","SPSF",1270103724,"BRA:IF:SPSF:0000049014","Collection","E.A.Araújo","49014","IF","Instituto Florestal, IF","COLETA: Árvore 20 m, flores; GEOGRAFIA: Parna Caparaó, parcela 01, ind. 210;","J.B.Baitello","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.491667,-41.739444,"original coordinates","original coordinates OK"
"2","Licaria bahiana",1270103768,-20.492778,-41.746944,"gass84","16ed67e5-fd70-4fd4-85c3-70ea2da627fe","52603cfd-d564-4e89-a466-5e71813677be","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T08:56:59.627+0000","2018-11-24T08:56:59.683+0000",126,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2016-04-13T00:00:00","SOUTH_AMERICA","Espírito Santo",2015,7,29,"2015-07-29T00:00:00","2018-11-24T08:57:22.849+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","SPSF - Herbário Dom Bento José Pickel","BRA:IF:SPSF:0000049803","176","SPSF - Herbário Dom Bento José Pickel","Ibitirama","Santa Marta","pt","SPSF",1270103768,"BRA:IF:SPSF:0000049803","Collection","E.A.Araújo","49803","IF","Instituto Florestal, IF","COLETA: Árvore, 15 m, frutos, cúpula avermelhada em material fresco; GEOGRAFIA: PARNA Caparaó, parcela 03, 1nd. 237;","J.B.Baitello","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"Ibitirama","Espírito Santo","brazil",2255,"Ibitirama",3202553,-41.692793,-20.486351,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-20.492778,-41.746944,"original coordinates","original coordinates OK"
"3","Licaria bahiana",1944982522,-14.040278,-39.419722,"gass84","bc81e05b-ed51-46ba-a0a4-90fbae9b5545","c6aacf9d-a5a7-4d7f-a6fc-ea0a4b8ec450","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:34:53.969+0000","2018-11-24T12:34:53.990+0000",122,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","none","","Bahia",2014,8,28,"2014-08-28T00:00:00","2018-11-24T12:36:01.362+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CEPEC - Herbário do Centro de Pesquisas do Cacau","BRA:CEPLAC:CEPEC:0000151241","99","CEPEC - Herbário do Centro de Pesquisas do Cacau","IBIRAPITANGA","Conglomerado BA_1145-3-10-1","pt","CEPEC",1944982522,"BRA:CEPLAC:CEPEC:0000151241","Collection","Rocha, F.O.","151241","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","<ll>dwc_commonname:</ll>","R. Asprino","27/1/2017",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"IBIRAPITANGA","Bahia","brazil",3339,"Ibirapitanga",2912707,-39.430695,-14.061146,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.040278,-39.419722,"original coordinates","original coordinates OK"
"4","Licaria bahiana",1424453066,-14.41,-40.128611,"cdround,gass84","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","none","da7fe11a-b42c-46cb-9e9d-02243edb738a","BR","DWC_ARCHIVE","2018-10-02T15:42:32.155+0000","2018-09-24T20:03:46.071+0000",207,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","none","","Bahia",2013,1,6,"2013-01-06T00:00:00","2018-12-06T17:00:32.910+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Rio de Janeiro Botanical Garden","urn:catalog:JBRJ:RB:787809","1870","RB - Rio de Janeiro Botanical Garden Herbarium Collection","Boa Nova","Parque Nacional de Boa Nova, Setor sul, Faz. Liberdade, Trilha do Charme. Floresta ombrofila densa ( pertubada).","","RB",1424453066,"urn:catalog:JBRJ:RB:787809","PhysicalObject","Aona, L.Y.S; et.al","RB00787809","JBRJ","","Árvore c. 8 m alt; folhas verdes levemente discolores . Flores creme.","L.C.S. Assis","RB 578139",843,"2017-10-19T07:18:33.817+0000",NA,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"Boa Nova","Bahia","brazil",3306,"Boa Nova",2903706,-40.231587,-14.358016,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-14.41,-40.128611,"original coordinates","original coordinates OK"
"5","Licaria bahiana",1899818595,-15.340278,-39.184722,"gass84","5b5cf455-a448-4c0a-aecd-3e0956f27f10","afdd8e93-b4e3-491c-88f0-8a22834ac1a9","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T14:13:53.041+0000","2018-12-03T16:15:52.691+0000",122,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2013-11-01T00:00:00","SOUTH_AMERICA","Bahia",2013,3,27,"2013-03-27T00:00:00","2018-12-03T16:16:10.852+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ALCB - Herbário Alexandre Leal Costa","BRA:UFBA:ALCB:0000121264","1483","ALCB - Herbário Alexandre Leal Costa","Una","","pt","ALCB",1899818595,"BRA:UFBA:ALCB:0000121264","Collection","Gomes, FS","121264","Universidade Federal da Bahia (UFBA)","Universidade Federal da Bahia (UFBA)","Folhas coriáceas. Material estéril.","Gomes, FS","",NA,"2018-08-28T19:09:33.000+0000",NA,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"Una","Bahia","brazil",3186,"Una",2932507,-39.154571,-15.224128,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-15.340278,-39.184722,"original coordinates","original coordinates OK"
"6","Licaria bahiana",1094912834,-0.326111,-66.829722,"gass84,iddatunl","2e684fd6-09e2-4661-910a-0a188b610c04","60545be9-4f28-4245-b4b4-07635c8dfa54","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:19:48.465+0000","2018-09-10T18:27:31.679+0000",124,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2016-10-01T00:00:00","","Amazonas",2013,4,2,"2013-04-02T00:00:00","2018-09-10T18:27:57.279+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUEFS - Herbario da Universidade Estadual de Feira de Santana","BRA:UEFS:HUEFS:0000196163","3368","HUEFS - Herbario da Universidade Estadual de Feira de Santana","São Gabriel da Cachoeira","Alto Rio Negro, trilha para o topo da Serra Bela Adormecida ao longo do Rio Curicuriari.","pt","HUEFS",1094912834,"BRA:UEFS:HUEFS:0000196163","Collection","Cardoso, D.","196163","UEFS","Universidade Estadual de Feira de Santana (UEFS)","Floresta montana.","H.L.Ribeiro","",1007,"",0,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"São Gabriel da Cachoeira","Amazonas","brazil",5542,"São Gabriel da Cachoeira",1303809,-67.998749,0.374972,"AMAZONAS","AM","Amazonas",-64.65219948,-4.15548242,"Amazonas","am",-0.326111,-66.829722,"original coordinates","original coordinates OK"
"7","Licaria bahiana",1087538267,-13.717056,-39.637139,"gass84","d031156d-6ff8-4eb5-b91a-a50861e98be9","3a2b60a6-5c60-413a-8bff-a9740e774c09","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:31:33.908+0000","2018-11-24T12:31:33.992+0000",126,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2013-01-01T00:00:00","","Bahia",2012,3,31,"2012-03-31T00:00:00","2018-12-08T13:05:02.887+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","BRA:UESB:HUESB:0000007563","581","HUESB - Herbário da Universidade Estadual do Sudoeste da Bahia","Itamari","Fazenda Mesquita.","pt","HUESB",1087538267,"BRA:UESB:HUESB:0000007563","Collection","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","7563","UESB","Universidade Estadual do Sudoeste da Bahia (UESB)","Árvore. Folhas alternas, simples, crassas, margem inteira, gema axilar.&nf;; Floresta Ombrófila Densa.","Moraes, P.","",9999,"2018-11-22T19:52:28.000+0000",0,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"Itamari","Bahia","brazil",3375,"Itamari",2915700,-39.659766,-13.768192,"BAHIA","BA","Bahia",-41.72018023,-12.47295682,"Bahia","ba",-13.717056,-39.637139,"original coordinates","original coordinates OK"
"8","Licaria bahiana",1096933735,-19.162111,-40.072528,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.125+0000","2018-02-15T04:28:53.465+0000",138,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2012-12-15T00:00:00","SOUTH_AMERICA","Espírito Santo",2012,12,16,"2012-12-16T00:00:00","2018-07-07T13:13:45.923+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014337","3541","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096933735,"BRA:CVRD:CVRD:0000014337","Collection","P.L.R. Moraes","14337","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","Árvore 8 m, botões florais verdes, flores amarelo-esverdeadas <ll>dwc_commonname:</ll> Canela chapéu","P.L.R. de Moraes","",51,"",0,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.162111,-40.072528,"original coordinates","original coordinates OK"
"9","Licaria bahiana",1090698842,-19.162111,-42.072528,"gass84","fdf55163-54d8-4bc7-862d-7e41068589e3","6215eac7-a176-4a7f-9bba-552b3f5ba9a3","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-24T12:32:45.016+0000","2018-11-24T12:32:45.024+0000",126,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2012-12-16T00:00:00","","Espírito Santo",2012,12,16,"2012-12-16T00:00:00","2018-12-08T04:44:15.846+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","HRCB - Herbário Rioclarense","BRA:UNESPRC:HRCB:0000059804","3541","HRCB - Herbário Rioclarense","Linhares","Aceiro ceolim","pt","HRCB",1090698842,"BRA:UNESPRC:HRCB:0000059804","Collection","Moraes, P.L.R. de","59804","Universidade Estadual Paulista, UNESP","Universidade Estadual Paulista, UNESP","Árvore 18 m, botões florais verdes, flores amarelo-esverdeadas. <ll>dwc_commonname:</ll> Canela chapéu","Moraes, P.","",51,"2018-11-21T18:13:02.000+0000",0,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"Linhares","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.162111,-42.072528,"original coordinates","original coordinates outside municipality original in linhares falls in fernandes tourinho"
"10","Licaria bahiana",1096933741,-19.248,-39.956194,"gass84","86894738-457d-4d25-89ca-d05231a02d46","c38fb00b-8564-406c-b05b-2720815a0bd0","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-11-14T17:17:36.098+0000","2018-02-15T04:28:53.381+0000",138,"none","PRESERVED_SPECIMEN",4183139,6,7707728,220,407,6688,3033969,4183139,4183139,"Licaria bahiana H.Kurz","Licaria bahiana H.Kurz","Plantae","Tracheophyta","Laurales","Lauraceae","Licaria","Licaria bahiana","Licaria","bahiana","SPECIES","ACCEPTED","2012-12-18T00:00:00","SOUTH_AMERICA","Espírito Santo",2012,12,18,"2012-12-18T00:00:00","2018-07-07T13:13:45.818+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","CVRD - Herbário da Reserva Natural Vale","BRA:CVRD:CVRD:0000014346","3552","CVRD - Herbário da Reserva Natural Vale","LINHARES","","pt","CVRD",1096933741,"BRA:CVRD:CVRD:0000014346","Collection","P.L.R. Moraes, D.A. Folli, G.S. Siqueira, C.C. Silva, M.C. Cruz","14346","Reserva Natural Vale (CVRD)","Reserva Natural Vale (CVRD)","Árvore 10 m, flores amarelas, botões verdes <ll>dwc_commonname:</ll> Canela chapéu","P.L.R. de Moraes","",41,"",0,"","","","","",NA,"",NA,"","","","","",NA,"",NA,"","","","","",NA,"","","",NA,NA,NA,"LINHARES","Espírito Santo","brazil",2565,"Linhares",3203205,-40.028138,-19.38214,"ESPIRITO SANTO","ES","Espírito Santo",-40.6681057,-19.57475617,"Espírito Santo","es",-19.248,-39.956194,"original coordinates","original coordinates OK"
